subtitle_timings_tables
1
end	language	script_id	start	subtitle_field	text_section	foreign_key	text_id	unknown8
3610	ru	12	3310	1686093551	8	intro	vo_fmv_texts_text_intro	False
3525	ru	46	3345	1686093551	8	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
2775	ru	41	2710	1686093551	8	lzd_intro	vo_fmv_texts_text_lzd_intro	False
3185	ru	42	3020	1686093551	8	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
2123	ru	20	2020	1686093551	8	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
2759	ru	13	2580	1686093551	8	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
3716	ru	14	3398	1686093551	8	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
2600	ru	16	2360	1686093551	8	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3394	ru	17	3006	1686093551	8	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
2948	ru	22	2757	1686093551	8	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
2840	ru	23	2746	1686093551	8	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
2850	ru	55	2610	1686093551	8	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
1870	ru	49	1735	1686093551	8	skv_intro	vo_fmv_texts_text_skv_intro	False
2835	ru	50	2590	1686093551	8	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
3660	ru	30	3450	1686093551	9	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2040	ru	25	1990	1686093551	9	def_intro	vo_fmv_texts_text_def_intro	False
2815	ru	26	2640	1686093551	9	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3145	ru	38	2910	1686093551	9	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
2855	ru	33	2735	1686093551	9	hef_intro	vo_fmv_texts_text_hef_intro	False
3085	ru	34	2830	1686093551	9	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
4055	ru	12	3871	1686093551	9	intro	vo_fmv_texts_text_intro	False
3765	ru	46	3555	1686093551	9	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3040	ru	41	2800	1686093551	9	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2367	ru	20	2137	1686093551	9	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4389	ru	14	4105	1686093551	9	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3020	ru	16	2790	1686093551	9	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3726	ru	17	3456	1686093551	9	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
3158	ru	22	3060	1686093551	9	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
3154	ru	23	3021	1686093551	9	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
3250	ru	55	3020	1686093551	9	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2130	ru	49	2005	1686093551	9	skv_intro	vo_fmv_texts_text_skv_intro	False
3060	ru	50	2895	1686093551	9	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
250	tr	19	162	1686093551	0	chs_invasion	vo_fmv_texts_text_chs_invasion	False
97	tr	18	52	1686093551	0	chs_rises	vo_fmv_texts_text_chs_rises	False
370	tr	30	140	1686093551	0	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
200	tr	25	100	1686093551	0	def_intro	vo_fmv_texts_text_def_intro	False
395	tr	26	135	1686093551	0	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
455	tr	27	165	1686093551	0	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
320	tr	28	135	1686093551	0	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
240	tr	29	140	1686093551	0	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
575	tr	31	400	1686093551	0	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
400	tr	32	140	1686093551	0	def_win	vo_fmv_texts_text_def_win	False
260	tr	38	140	1686093551	0	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
230	tr	33	170	1686093551	0	hef_intro	vo_fmv_texts_text_hef_intro	False
225	tr	34	115	1686093551	0	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
400	tr	35	135	1686093551	0	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
230	tr	36	130	1686093551	0	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
225	tr	37	140	1686093551	0	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
465	tr	39	380	1686093551	0	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
225	tr	40	150	1686093551	0	hef_win	vo_fmv_texts_text_hef_win	False
784	tr	12	608	1686093551	0	intro	vo_fmv_texts_text_intro	False
490	tr	46	150	1686093551	0	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
565	tr	41	300	1686093551	0	lzd_intro	vo_fmv_texts_text_lzd_intro	False
345	tr	42	125	1686093551	0	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
285	tr	43	135	1686093551	0	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
440	tr	44	130	1686093551	0	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
230	tr	45	125	1686093551	0	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
740	tr	47	670	1686093551	0	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
300	tr	48	125	1686093551	0	lzd_win	vo_fmv_texts_text_lzd_win	False
222	tr	24	90	1686093551	0	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
309	tr	20	78	1686093551	0	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
229	tr	21	96	1686093551	0	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
223	tr	13	123	1686093551	0	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
446	tr	14	261	1686093551	0	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
490	tr	15	392	1686093551	0	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
428	tr	16	374	1686093551	0	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
357	tr	17	292	1686093551	0	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
230	tr	22	98	1686093551	0	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
612	tr	23	557	1686093551	0	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
275	tr	54	155	1686093551	0	skv_comet	vo_fmv_texts_text_skv_comet	False
250	tr	55	160	1686093551	0	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
225	tr	49	75	1686093551	0	skv_intro	vo_fmv_texts_text_skv_intro	False
535	tr	50	145	1686093551	0	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
315	tr	51	165	1686093551	0	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
330	tr	52	220	1686093551	0	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
350	tr	53	150	1686093551	0	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
325	tr	56	175	1686093551	0	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
810	tr	57	685	1686093551	0	skv_win	vo_fmv_texts_text_skv_win	False
3945	tr	30	3765	1686093551	10	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2210	tr	25	2075	1686093551	10	def_intro	vo_fmv_texts_text_def_intro	False
3040	tr	26	2875	1686093551	10	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3375	tr	38	3160	1686093551	10	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3000	tr	33	2875	1686093551	10	hef_intro	vo_fmv_texts_text_hef_intro	False
3305	tr	34	3125	1686093551	10	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
4010	tr	46	3830	1686093551	10	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3260	tr	41	3090	1686093551	10	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4036	tr	20	3920	1686093551	10	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4598	tr	14	4473	1686093551	10	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3438	tr	16	3306	1686093551	10	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3445	tr	22	3290	1686093551	10	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
3485	tr	55	3275	1686093551	10	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2345	tr	49	2165	1686093551	10	skv_intro	vo_fmv_texts_text_skv_intro	False
3350	tr	50	3120	1686093551	10	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4180	tr	30	3975	1686093551	11	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2420	tr	25	2335	1686093551	11	def_intro	vo_fmv_texts_text_def_intro	False
3890	tr	26	3575	1686093551	11	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3660	tr	38	3470	1686093551	11	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3360	tr	33	3165	1686093551	11	hef_intro	vo_fmv_texts_text_hef_intro	False
4375	tr	46	4080	1686093551	11	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3570	tr	41	3420	1686093551	11	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4315	tr	20	4180	1686093551	11	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
3816	tr	16	3615	1686093551	11	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3775	tr	55	3560	1686093551	11	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2720	tr	49	2480	1686093551	11	skv_intro	vo_fmv_texts_text_skv_intro	False
3540	tr	50	3385	1686093551	11	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4430	tr	30	4250	1686093551	12	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2690	tr	25	2430	1686093551	12	def_intro	vo_fmv_texts_text_def_intro	False
4015	tr	26	3910	1686093551	12	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3900	tr	38	3685	1686093551	12	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3455	tr	33	3370	1686093551	12	hef_intro	vo_fmv_texts_text_hef_intro	False
4645	tr	46	4570	1686093551	12	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3860	tr	41	3630	1686093551	12	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4840	tr	20	4750	1686093551	12	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4240	tr	55	3865	1686093551	12	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3000	tr	49	2800	1686093551	12	skv_intro	vo_fmv_texts_text_skv_intro	False
3820	tr	50	3690	1686093551	12	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4795	tr	30	4500	1686093551	13	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3050	tr	25	2760	1686093551	13	def_intro	vo_fmv_texts_text_def_intro	False
4150	tr	38	3965	1686093551	13	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3660	tr	33	3460	1686093551	13	hef_intro	vo_fmv_texts_text_hef_intro	False
4960	tr	46	4695	1686093551	13	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
4050	tr	41	3925	1686093551	13	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4995	tr	20	4841	1686093551	13	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4520	tr	55	4325	1686093551	13	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3200	tr	49	3060	1686093551	13	skv_intro	vo_fmv_texts_text_skv_intro	False
4045	tr	50	3845	1686093551	13	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
5310	tr	30	5035	1686093551	14	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3230	tr	25	3130	1686093551	14	def_intro	vo_fmv_texts_text_def_intro	False
4515	tr	38	4215	1686093551	14	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3730	tr	33	3670	1686093551	14	hef_intro	vo_fmv_texts_text_hef_intro	False
4345	tr	41	4190	1686093551	14	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5178	tr	20	5010	1686093551	14	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4620	tr	55	4560	1686093551	14	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3390	tr	49	3300	1686093551	14	skv_intro	vo_fmv_texts_text_skv_intro	False
5545	tr	30	5415	1686093551	15	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3470	tr	25	3245	1686093551	15	def_intro	vo_fmv_texts_text_def_intro	False
4780	tr	38	4705	1686093551	15	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3915	tr	33	3750	1686093551	15	hef_intro	vo_fmv_texts_text_hef_intro	False
4550	tr	41	4410	1686093551	15	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5518	tr	20	5400	1686093551	15	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4740	tr	55	4630	1686093551	15	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3590	tr	49	3400	1686093551	15	skv_intro	vo_fmv_texts_text_skv_intro	False
3625	tr	25	3510	1686093551	16	def_intro	vo_fmv_texts_text_def_intro	False
4945	tr	38	4800	1686093551	16	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4065	tr	33	3925	1686093551	16	hef_intro	vo_fmv_texts_text_hef_intro	False
4700	tr	41	4600	1686093551	16	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5640	tr	20	5530	1686093551	16	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4890	tr	55	4755	1686093551	16	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3750	tr	49	3620	1686093551	16	skv_intro	vo_fmv_texts_text_skv_intro	False
4220	tr	25	4165	1686093551	17	def_intro	vo_fmv_texts_text_def_intro	False
5435	tr	38	5310	1686093551	17	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4275	tr	33	4075	1686093551	17	hef_intro	vo_fmv_texts_text_hef_intro	False
5195	tr	41	4785	1686093551	17	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5295	tr	55	5090	1686093551	17	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3920	tr	49	3765	1686093551	17	skv_intro	vo_fmv_texts_text_skv_intro	False
4280	tr	25	4240	1686093551	18	def_intro	vo_fmv_texts_text_def_intro	False
5830	tr	38	5695	1686093551	18	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4380	tr	33	4315	1686093551	18	hef_intro	vo_fmv_texts_text_hef_intro	False
5700	tr	41	5350	1686093551	18	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5390	tr	55	5330	1686093551	18	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4325	tr	49	4020	1686093551	18	skv_intro	vo_fmv_texts_text_skv_intro	False
4350	tr	25	4315	1686093551	19	def_intro	vo_fmv_texts_text_def_intro	False
4405	tr	33	4385	1686093551	19	hef_intro	vo_fmv_texts_text_hef_intro	False
6285	tr	41	5805	1686093551	19	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5520	tr	55	5405	1686093551	19	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4410	tr	49	4335	1686093551	19	skv_intro	vo_fmv_texts_text_skv_intro	False
379	tr	19	279	1686093551	1	chs_invasion	vo_fmv_texts_text_chs_invasion	False
233	tr	18	177	1686093551	1	chs_rises	vo_fmv_texts_text_chs_rises	False
570	tr	30	405	1686093551	1	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
475	tr	25	245	1686093551	1	def_intro	vo_fmv_texts_text_def_intro	False
625	tr	26	440	1686093551	1	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
630	tr	27	500	1686093551	1	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
570	tr	28	360	1686093551	1	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
390	tr	29	300	1686093551	1	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
900	tr	31	640	1686093551	1	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
555	tr	32	415	1686093551	1	def_win	vo_fmv_texts_text_def_win	False
550	tr	38	290	1686093551	1	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
450	tr	33	270	1686093551	1	hef_intro	vo_fmv_texts_text_hef_intro	False
350	tr	34	250	1686093551	1	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
635	tr	35	465	1686093551	1	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
360	tr	36	275	1686093551	1	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
465	tr	37	250	1686093551	1	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
565	tr	39	480	1686093551	1	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
340	tr	40	245	1686093551	1	hef_win	vo_fmv_texts_text_hef_win	False
920	tr	12	810	1686093551	1	intro	vo_fmv_texts_text_intro	False
890	tr	46	620	1686093551	1	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
775	tr	41	660	1686093551	1	lzd_intro	vo_fmv_texts_text_lzd_intro	False
730	tr	42	600	1686093551	1	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
495	tr	43	360	1686093551	1	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
640	tr	44	500	1686093551	1	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
410	tr	45	265	1686093551	1	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
890	tr	47	780	1686093551	1	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
480	tr	48	330	1686093551	1	lzd_win	vo_fmv_texts_text_lzd_win	False
364	tr	24	262	1686093551	1	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
450	tr	20	340	1686093551	1	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
590	tr	21	315	1686093551	1	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
456	tr	13	282	1686093551	1	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
732	tr	14	679	1686093551	1	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
678	tr	15	571	1686093551	1	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
542	tr	16	466	1686093551	1	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
695	tr	17	620	1686093551	1	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
392	tr	22	280	1686093551	1	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
918	tr	23	759	1686093551	1	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
420	tr	54	320	1686093551	1	skv_comet	vo_fmv_texts_text_skv_comet	False
550	tr	55	260	1686093551	1	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
285	tr	49	255	1686093551	1	skv_intro	vo_fmv_texts_text_skv_intro	False
905	tr	50	690	1686093551	1	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
430	tr	51	335	1686093551	1	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
560	tr	52	410	1686093551	1	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
585	tr	53	375	1686093551	1	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
740	tr	56	390	1686093551	1	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1140	tr	57	870	1686093551	1	skv_win	vo_fmv_texts_text_skv_win	False
4405	tr	25	4370	1686093551	20	def_intro	vo_fmv_texts_text_def_intro	False
4490	tr	33	4415	1686093551	20	hef_intro	vo_fmv_texts_text_hef_intro	False
5700	tr	55	5555	1686093551	20	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4570	tr	49	4430	1686093551	20	skv_intro	vo_fmv_texts_text_skv_intro	False
4565	tr	25	4475	1686093551	21	def_intro	vo_fmv_texts_text_def_intro	False
4580	tr	33	4495	1686093551	21	hef_intro	vo_fmv_texts_text_hef_intro	False
5920	tr	55	5730	1686093551	21	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4820	tr	49	4615	1686093551	21	skv_intro	vo_fmv_texts_text_skv_intro	False
4920	tr	25	4665	1686093551	22	def_intro	vo_fmv_texts_text_def_intro	False
4625	tr	33	4585	1686093551	22	hef_intro	vo_fmv_texts_text_hef_intro	False
6075	tr	55	5960	1686093551	22	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5075	tr	49	4830	1686093551	22	skv_intro	vo_fmv_texts_text_skv_intro	False
5085	tr	25	5005	1686093551	23	def_intro	vo_fmv_texts_text_def_intro	False
4790	tr	33	4640	1686093551	23	hef_intro	vo_fmv_texts_text_hef_intro	False
6145	tr	55	6095	1686093551	23	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5320	tr	49	5195	1686093551	23	skv_intro	vo_fmv_texts_text_skv_intro	False
5170	tr	25	5105	1686093551	24	def_intro	vo_fmv_texts_text_def_intro	False
5040	tr	33	4850	1686093551	24	hef_intro	vo_fmv_texts_text_hef_intro	False
6265	tr	55	6155	1686093551	24	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5425	tr	49	5330	1686093551	24	skv_intro	vo_fmv_texts_text_skv_intro	False
5285	tr	25	5180	1686093551	25	def_intro	vo_fmv_texts_text_def_intro	False
6715	tr	55	6495	1686093551	25	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5525	tr	49	5435	1686093551	25	skv_intro	vo_fmv_texts_text_skv_intro	False
5415	tr	25	5295	1686093551	26	def_intro	vo_fmv_texts_text_def_intro	False
7080	tr	55	6820	1686093551	26	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5630	tr	49	5535	1686093551	26	skv_intro	vo_fmv_texts_text_skv_intro	False
5545	tr	25	5420	1686093551	27	def_intro	vo_fmv_texts_text_def_intro	False
5820	tr	25	5710	1686093551	28	def_intro	vo_fmv_texts_text_def_intro	False
6045	tr	25	5855	1686093551	29	def_intro	vo_fmv_texts_text_def_intro	False
608	tr	19	533	1686093551	2	chs_invasion	vo_fmv_texts_text_chs_invasion	False
479	tr	18	324	1686093551	2	chs_rises	vo_fmv_texts_text_chs_rises	False
780	tr	30	640	1686093551	2	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
806	tr	25	538	1686093551	2	def_intro	vo_fmv_texts_text_def_intro	False
900	tr	26	760	1686093551	2	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1180	tr	27	1120	1686093551	2	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
1235	tr	28	1110	1686093551	2	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
525	tr	29	420	1686093551	2	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1100	tr	31	1000	1686093551	2	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
655	tr	32	575	1686093551	2	def_win	vo_fmv_texts_text_def_win	False
730	tr	38	640	1686093551	2	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
845	tr	33	590	1686093551	2	hef_intro	vo_fmv_texts_text_hef_intro	False
810	tr	34	575	1686093551	2	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1000	tr	35	795	1686093551	2	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
500	tr	36	420	1686093551	2	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
580	tr	37	515	1686093551	2	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
785	tr	39	575	1686093551	2	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
460	tr	40	360	1686093551	2	hef_win	vo_fmv_texts_text_hef_win	False
1158	tr	12	956	1686093551	2	intro	vo_fmv_texts_text_intro	False
1530	tr	46	1110	1686093551	2	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1065	tr	41	915	1686093551	2	lzd_intro	vo_fmv_texts_text_lzd_intro	False
940	tr	42	770	1686093551	2	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
610	tr	43	520	1686093551	2	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
1190	tr	44	845	1686093551	2	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
710	tr	45	455	1686093551	2	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
1150	tr	47	1080	1686093551	2	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
880	tr	48	560	1686093551	2	lzd_win	vo_fmv_texts_text_lzd_win	False
724	tr	24	426	1686093551	2	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
655	tr	20	570	1686093551	2	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
740	tr	21	654	1686093551	2	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
745	tr	13	653	1686093551	2	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
936	tr	14	774	1686093551	2	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
1708	tr	15	1453	1686093551	2	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1138	tr	16	1050	1686093551	2	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1001	tr	17	887	1686093551	2	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
700	tr	22	582	1686093551	2	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
1061	tr	23	960	1686093551	2	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
600	tr	54	460	1686093551	2	skv_comet	vo_fmv_texts_text_skv_comet	False
725	tr	55	575	1686093551	2	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
335	tr	49	305	1686093551	2	skv_intro	vo_fmv_texts_text_skv_intro	False
1035	tr	50	935	1686093551	2	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
570	tr	51	470	1686093551	2	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
1000	tr	52	735	1686093551	2	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
935	tr	53	775	1686093551	2	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
1375	tr	56	985	1686093551	2	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1430	tr	57	1205	1686093551	2	skv_win	vo_fmv_texts_text_skv_win	False
6180	tr	25	6060	1686093551	30	def_intro	vo_fmv_texts_text_def_intro	False
6345	tr	25	6200	1686093551	31	def_intro	vo_fmv_texts_text_def_intro	False
6485	tr	25	6355	1686093551	32	def_intro	vo_fmv_texts_text_def_intro	False
6625	tr	25	6500	1686093551	33	def_intro	vo_fmv_texts_text_def_intro	False
726	tr	19	622	1686093551	3	chs_invasion	vo_fmv_texts_text_chs_invasion	False
670	tr	18	554	1686093551	3	chs_rises	vo_fmv_texts_text_chs_rises	False
1270	tr	30	1110	1686093551	3	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1035	tr	25	860	1686093551	3	def_intro	vo_fmv_texts_text_def_intro	False
1025	tr	26	930	1686093551	3	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1375	tr	27	1225	1686093551	3	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
1470	tr	28	1275	1686093551	3	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
590	tr	29	560	1686093551	3	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1400	tr	31	1190	1686093551	3	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
