cdir_events_mission_option_junctions_tables
2
id	unknown2	mission_key	option_key	value
87964	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
87970	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
87977	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
87979	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
879799445	0	wh2_main_mis_hef_assassinate_character_agent_lzd	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_runesmith_ghost
87984	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
87991	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
8800	0	wh_main_mis_vmp_assassinate_character_general_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88001	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_TARGET_REGION	
88010	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	CND_FACTION	wh_dlc05_wef_wood_elves
88014	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
88019	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	CND_ROUNDS_UNTIL_NEXT	40
88024	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_CND_MAX_REGION_DISTANCE	2
88031	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_CND_WAR	
880312171	0	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_chs	GEN_CND_VISIBLE	
88037	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_CND_DIPLOMACY_AVAILABLE	
88039	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_CND_MIN_REGIONS_OWNED	2
880481841	0	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_def	GEN_TARGET_CHARACTER	
88049	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
88057253	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_wef	VAR_MISSION_LENGTH_MIN	4
88059	0	wh_dlc05_mis_wef_raze_sack_settlement_emp	VAR_OBJECTIVE_NUM_REGIONS	1
880611524	0	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_chs	CND_MISSION_NOT_ACTIVE	wh_main_mis_lzd_assassinate_character_general_chs
88069	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_CHANCE	25
88070	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	CND_FIRST_ROUND	4
88077	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MIN	6
88081	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MAX	12
88086	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
8809	0	wh_main_mis_vmp_assassinate_character_general_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
88092	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
88095	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MOD_EASY	2.0
880955560	0	wh2_main_mis_def_eliminate_character_in_battle_high_rank_lzd	CND_FACTION	wh2_main_def_cult_of_pleasure
88104	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
881047359	0	wh2_main_mis_lzd_engage_force_army_invading_lzd	GEN_CND_WAR	
88112	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MOD_HARD	1.2
88113	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88115	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_TARGET_REGION	
88116	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	CND_FACTION	wh_dlc05_wef_wood_elves
88119	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
88121	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	CND_ROUNDS_UNTIL_NEXT	40
88127	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_MAX_REGION_DISTANCE	2
88132	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_WAR	
88133	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_DIPLOMACY_AVAILABLE	
88139	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_MIN_REGIONS_OWNED	2
88144	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
88154	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_grn_greenskins
88161	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_emp_empire
88165	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_chs_chaos
88168	0	wh_dlc05_mis_wef_raze_sack_settlement_generic	VAR_OBJECTIVE_NUM_REGIONS	1
88169	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_CHANCE	25
8817	0	wh_main_mis_vmp_assassinate_character_general_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88174	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	CND_FIRST_ROUND	4
88183	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MIN	6
88193	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MAX	12
88202	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
882054369	0	wh2_main_mis_hef_engage_force_army_invading_lzd	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
882062507	0	wh2_main_mis_hef_engage_force_army_emp	VAR_OBJECTIVE_REQUIRES_VICTORY	
88209	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
88212	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
88216	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
882187458	0	wh2_main_vortex_narrative_skv_warp_seam	GEN_CND_MAX_REGION_DISTANCE	3
88221	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
882270703	0	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt	CND_CAMPAIGN	main_warhammer
88228	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88231	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_TARGET_REGION	
882313202	0	wh2_main_mis_skv_engage_force_army_invading_chs	GEN_CND_SUBCULTURE	wh_main_sc_nor_norsca
88232	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	CND_FACTION	wh_dlc05_wef_wood_elves
88238	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
88241	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	CND_ROUNDS_UNTIL_NEXT	40
88245	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_CND_MAX_REGION_DISTANCE	2
8824603	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_bst	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88250	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_CND_WAR	
882580284	0	wh2_main_mis_lzd_capture_regions_skv	VAR_MISSION_LENGTH_MIN	4
88259	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_CND_DIPLOMACY_AVAILABLE	
8826	0	wh_main_mis_vmp_assassinate_character_general_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
88263	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_CND_MIN_REGIONS_OWNED	2
88264	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
882678024	0	wh2_main_mis_skv_raze_sack_settlement_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88268	0	wh_dlc05_mis_wef_raze_sack_settlement_grn	VAR_OBJECTIVE_NUM_REGIONS	1
88273	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_CHANCE	25
88277004	0	wh2_main_mis_hef_declare_war_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
882778236	0	wh2_main_mis_lzd_declare_war_brt	CND_FIRST_ROUND	4
88281	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	CND_FIRST_ROUND	4
8829	0	wh_main_mis_vmp_assassinate_character_general_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88290	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MIN	6
88298	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MAX	12
88305	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
88309	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
88314	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
88317	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88321	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
88329	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
8833	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_TARGET_CHARACTER	
88333	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_TARGET_REGION	
883336726	0	wh2_main_mis_skv_declare_war_grn	CND_FACTION	wh2_main_skv_clan_pestilens
88334	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	CND_FACTION	wh_dlc05_wef_wood_elves
88344	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	15
883444007	0	wh2_main_mis_hef_raze_sack_settlement_brt	CND_CAMPAIGN	main_warhammer
88351	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	CND_ROUNDS_UNTIL_NEXT	40
88353	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_CND_MAX_REGION_DISTANCE	2
88359	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_CND_WAR	
88361	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_CND_DIPLOMACY_AVAILABLE	
88364	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_CND_MIN_REGIONS_OWNED	2
88366	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
883693008	0	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88374	0	wh_dlc05_mis_wef_raze_sack_settlement_vmp	VAR_OBJECTIVE_NUM_REGIONS	1
88383	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88392	0	wh_dlc05_mis_wef_recruit_agent_champion	GEN_TARGET_NONE	
883937324	0	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_emp	CND_MISSION_NOT_ACTIVE	wh_main_mis_lzd_assassinate_character_general_emp
883942848	0	wh2_main_mis_def_assassinate_character_agent_skv	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_thane_ghost_2
88397	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_FACTION	wh_dlc05_wef_wood_elves
88400	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_OBJECTIVE_AGENT	champion
88408	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88409	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_CHANCE	25
8841	0	wh_main_mis_vmp_assassinate_character_general_vmp	CND_FACTION	wh_main_vmp_vampire_counts
88410	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_ROUNDS_UNTIL_NEXT	16
88414	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_FIRST_ROUND	4
88421	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MIN	4
88424	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MAX	8
884277653	0	wh2_main_mis_skv_capture_regions_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
88432	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
8844	0	wh_main_mis_vmp_assassinate_character_general_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88442	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88449	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_EASY	2.0
88453	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
884542587	0	wh2_main_great_vortex_skv_skrolk_rod_of_corruption_stage_1	VAR_OBJECTIVE_ADDITIVE	
88462	0	wh_dlc05_mis_wef_recruit_agent_champion	VAR_MISSION_LENGTH_MOD_HARD	1.2
88468	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_NOT_HAS_AGENT	champion
88474	0	wh_dlc05_mis_wef_recruit_agent_champion	CND_BUILDING_CHAIN	wh_dlc05_wef_tree_spirits
88475	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88477	0	wh_dlc05_mis_wef_recruit_agent_wizard	GEN_TARGET_NONE	
88481	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_FACTION	wh_dlc05_wef_wood_elves
884810530	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88486	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_OBJECTIVE_AGENT	wizard
88490	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
884906699	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_dwf	GEN_CND_WAR	
88498	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_CHANCE	25
88499	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_ROUNDS_UNTIL_NEXT	16
885019533	0	wh2_main_mis_def_capture_regions_wef	VAR_MISSION_LENGTH_MIN	4
88503	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_FIRST_ROUND	4
88508	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MIN	4
88510	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MAX	8
885186217	0	wh2_main_mis_def_raze_sack_settlement_vmp	GEN_CND_DIPLOMACY_AVAILABLE	
88520	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
88526	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88535	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_EASY	2.0
88536079	0	wh2_main_mis_skv_raze_sack_settlement_grn	CND_FIRST_ROUND	4
8854	0	wh_main_mis_vmp_assassinate_character_general_vmp	CND_ROUNDS_UNTIL_NEXT	16
88545	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
885450674	0	wh_dlc03_mis_bst_assassinate_character_agent_vmp	GEN_CND_NOT_AGENT_SUBTYPE	dlc07_brt_green_knight
88547	0	wh_dlc05_mis_wef_recruit_agent_wizard	VAR_MISSION_LENGTH_MOD_HARD	1.2
88553	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_NOT_HAS_AGENT	wizard
885584169	0	wh2_main_mis_lzd_engage_force_army_wef	VAR_OBJECTIVE_REQUIRES_VICTORY	
88559	0	wh_dlc05_mis_wef_recruit_agent_wizard	CND_BUILDING_CHAIN	wh_dlc05_wef_spellsingers
885624511	0	wh2_main_mis_skv_capture_regions_grn	CND_FIRST_ROUND	4
88565	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_HARD	1.2
88571	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88579	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	GEN_TARGET_NONE	
88584	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_CHANCE	25
885876781	0	wh2_main_great_vortex_hef_teclis_war_crown_of_saphery_stage_2	VAR_OBJECTIVE_ADDITIVE	
88594	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_FIRST_ROUND	4
88596	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MIN	4
8860	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_CND_MAX_REGION_DISTANCE	3
88603	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MAX	8
886079624	0	wh2_main_mis_def_assassinate_character_agent_vmp	CND_ROUNDS_UNTIL_NEXT	16
88609	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
88615	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88619	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_EASY	2.0
88625	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88635	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_FACTION	wh_dlc05_wef_wood_elves
88645	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	VAR_OBJECTIVE_UNIT_CASTE	melee_cavalry
88654	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_CAN_RECRUIT_UNIT_CASTE	melee_cavalry
88662	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88666	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_ROUNDS_UNTIL_NEXT	16
88672	0	wh_dlc05_mis_wef_recruit_unit_land_cavalry	CND_MAX_CAVALRY_CATEGORY_RATIO	15
88676	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_HARD	1.2
88686	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88687	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	GEN_TARGET_NONE	
88688	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_CHANCE	25
88689	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_FIRST_ROUND	4
88694	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MIN	4
88698	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MAX	8
8870	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_CND_VISIBLE	
88703	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
88706	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88709	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_EASY	2.0
88713	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88714	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_FACTION	wh_dlc05_wef_wood_elves
887158509	0	wh2_main_mis_def_raze_sack_settlement_wef	CND_CAMPAIGN	main_warhammer
88716	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	VAR_OBJECTIVE_UNIT_CATEGORY	inf_melee
88722	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_CAN_RECRUIT_UNIT_CATEGORY	inf_melee
88723	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88727	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_ROUNDS_UNTIL_NEXT	16
88736	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee	CND_MAX_INFANTRY_MELEE_CATEGORY_RATIO	25
88742	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_HARD	1.2
887484368	0	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_skv	GEN_CND_CHARACTER_TYPE	general
88749	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88758	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	GEN_TARGET_NONE	
8876	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_CND_WAR	
887625701	0	wh2_main_vortex_narrative_lzd_celestial_alignment	CND_MIN_TREASURY	3000
887647914	0	wh2_main_mis_def_engage_force_army_invading_grn	GEN_TARGET_MILITARY_FORCE	
88768	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_CHANCE	25
88778	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_FIRST_ROUND	4
88779	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MIN	4
88785	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MAX	8
88787	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
88793	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
887959556	0	wh2_main_mis_lzd_declare_war_def	VAR_MISSION_LENGTH_MOD_EASY	2.0
88797	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_EASY	2.0
8880	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
88800	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88803	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_FACTION	wh_dlc05_wef_wood_elves
88810	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	VAR_OBJECTIVE_UNIT_CATEGORY	inf_ranged
88814	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_CAN_RECRUIT_UNIT_CATEGORY	inf_ranged
88818	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88819	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_ROUNDS_UNTIL_NEXT	16
88822	0	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged	CND_MAX_INFANTRY_RANGED_CATEGORY_RATIO	15
88828	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_HARD	1.2
888289519	0	wh2_main_mis_lzd_engage_force_army_chs	CND_FACTION	wh2_main_lzd_last_defenders
88831	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88837	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	GEN_TARGET_NONE	
888374644	0	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_wef	VAR_MISSION_LENGTH_MAX	8
88839	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_CHANCE	25
88848	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	CND_FIRST_ROUND	4
888557404	0	wh2_main_mis_lzd_raze_sack_settlement_skv	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
88858	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MIN	4
8886	0	wh_main_mis_vmp_assassinate_character_general_vmp	GEN_CND_CHARACTER_TYPE	general
88865	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MAX	8
88870	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
888715970	0	wh2_main_mis_skv_assassinate_character_agent_wef	CND_CAMPAIGN	main_warhammer
888717014	0	wh2_main_mis_lzd_engage_force_army_invading_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	4
88873	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88878	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_EASY	2.0
888786390	0	wh2_main_mis_skv_declare_war_def	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
88883	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
88889	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	CND_FACTION	wh_dlc05_wef_wood_elves
888935581	0	wh2_main_mis_skv_engage_force_army_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
88894	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	VAR_OBJECTIVE_UNIT_CATEGORY	war_beast
88894844	0	wh2_main_mis_def_eliminate_character_in_battle_high_rank_def	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88901	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	CND_CAN_RECRUIT_UNIT_CATEGORY	war_beast
88902	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
88905	0	wh_dlc05_mis_wef_recruit_unit_land_war_beast	CND_ROUNDS_UNTIL_NEXT	16
889051196	0	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_bst	GEN_CND_MAX_REGION_DISTANCE	3
