special_ability_phases_tables
31
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_change_mod	ability_recharge_change	hp_change_frequency	heal_amount	damage_chance	damage_amount	max_damaged_entites	heal_amount_duplicate	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies
-1	positive	wh2_main_mount_passive_wall_of_unholy_sound		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
32	negative	wh2_main_item_abilities_scroll_of_hoeth		False	False	False	0	0	30	0	0	0	0	-1	0	False	-0.15	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_banner	-1	False	True	True
-1	positive	chs_passive_regeneration		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0				-1	False	True	True
25	positive	wh_main_spell_bound_staff_of_damnation		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_spell_vampires_vanhels_danse_macabre		-1	False	True	True
-1	negative	wh_dlc04_lord_passive_aura_of_dark_majesty		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True
57	negative	wh2_main_army_abilities_holy_stela		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0			wh2_main_ability_holy_stela	-1	False	True	True
-1	positive	wh_dlc06_lord_passive_sneaky_schemes		False	False	False	0	0	0	300	1	0	0	-1	1	False	0	0	False	0				-1	False	True	True
16	negative	wh_main_item_abilities_van_horstmanns_speculum		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_attack	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc04_unit_passive_unholy_lodestone		False	False	False	0	0	0	1	2	0	0	-1	2	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
-1	positive	wh_dlc03_item_passive_banner_of_the_fallen_king		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
-1	negative	wh_dlc04_unit_passive_unbinding_crypt_ghouls		True	False	False	0	0	0	5.27	0	1	1	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
-1	positive	wh_dlc01_item_passive_helm_of_many_eyes		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_defence_attack_passive		-1	False	True	True
-1	positive	wh_dlc06_unit_passive_liquid_fortification		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_i		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
45	negative	wh2_main_weapon_passive_destroyer		False	False	False	0	0	45	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		90	False	True	True
-1	positive	wh_main_character_passive_evasion		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
47	negative	wh2_main_lord_abilities_trophy_heads		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	True	True
14	positive	wh_dlc05_spell_life_earth_blood_upgraded		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood	-1	False	True	True
-1	negative	wh_dlc03_quest_passive_poisoning		False	False	False	0	0	0	1	0	0.75	6	1	0	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
-1	negative	bst_tzaangor_magic_aura		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	chs_main2		False	False	False	-0.2	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
-1	positive	chs_main1		False	False	False	-0.1	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
57	positive	wh2_main_item_abilities_talisman_of_loec		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	positive	wh_main_lord_passive_get_on_wiv_it		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
36	positive	wh2_main_item_abilities_book_of_hoeth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.3	0	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True
12	positive	wh2_main_lord_abilities_potion_of_charoi		False	False	False	0	0	30	0.5	30	0	0	-1	24	False	0	0	False	0		wh2_main_abilities_potion_of_charoi	wh_ability_positive	-1	False	True	True
50	positive	wh2_main_item_abilities_the_bane_shield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
43	positive	wh_dlc03_weapon_abilities_scourge		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_main_unit_contact_poison	wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
-1	negative	wh2_main_banner_passive_battle_banner		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True
-1	positive	wh_dlc05_hero_passive_hawkish_finesse		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
-1	positive	wh_dlc06_item_passive_squiggly_beast		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.09	9	False	0				-1	False	True	True
16	negative	wh2_main_item_abilities_the_tricksters_pendant		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative	-1	False	True	True
40	negative	wh_dlc05_spell_shadow_the_withering_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_the_withering	-1	False	True	True
-1	negative	wh2_main_banner_passive_sacred_banner_of_the_horned_rat		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True
-1	positive	wh2_main_faction_abilities_murderous_prowess_indicator		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_ability_murderous_prowess	-1	True	True	True
35	negative	wh2_main_unit_contact_weeping_blade		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_unit_contact_weeping_blade	wh_ability_negative_banner	-1	False	True	True
-1	positive	wh2_main_lord_passive_glamour_of_hoeth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True
11	negative	wh2_main_item_abilities_rod_of_corruption		False	False	False	0	0	0	0.5	0	0.15	6	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True
-1	positive	wh_dlc07_unit_formation_flying_wedge		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
27	positive	wh_main_hero_abilities_slippery		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
10	negative	wh_main_unit_contact_morale		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
20	negative	wh2_main_item_abilities_the_liber_bubonicus		False	False	False	0	0	0	1	0	0.6	144	1	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True
-1	positive	wh_main_impetuous		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
44	negative	wh_main_spell_metal_plague_of_rust		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust	-1	False	True	True
-1	positive	wh_main_banner_passive_banner_of_lost_holds		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
14	negative	wh2_main_item_abilities_blood_statuette_of_spite		False	False	False	0	0	0	1	0	0.2	6	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True
-1	negative	wh2_main_item_passive_supreme_spellshield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	-6	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
40	negative	wh2_main_character_abilities_assassins_trophy		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack	wh_ability_negative_one_shot	-1	False	True	True
50	negative	wh_main_item_abilities_scroll_of_leeching		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.15	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_one_shot	-1	False	True	True
-1	negative	wh2_main_character_passive_fallen_mages		False	False	False	0	0	0	1	0	1	9999	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_main_rune_passive_master_rune_of_stromni_redbeard		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_attack_passive		-1	False	True	True
-1	positive	wh_dlc03_banner_passive_slug_skin		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_main_unit_contact_poison			-1	False	True	True
17	positive	wh_dlc03_item_abilities_jagged_dagger		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	30	False	0		wh2_main_generic_buff_wom_banner		-1	False	True	True
-1	negative	wh_pro03_unit_passive_unbinding_krell		True	False	False	0	0	0	1.04	0	1	16	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
50	positive	wh_main_unit_abilities_entrenchment		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_main_unit_abilities_entrenchment	-1	False	True	True
30	positive	wh_main_item_abilities_black_periapt		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.3	20	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1	False	True	True
7	positive	wh_dlc05_spell_life_earth_blood		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood	-1	False	True	True
-1	negative	wh2_main_item_passive_warpstone_armour		False	False	False	0	0	0	0.5	0	0.15	2	9	0	False	0	0	False	0		wh_main_hero_abilities_accusation		-1	False	True	True
2	positive	wh2_main_unit_passive_rebirth	rebirth	False	False	False	0	0	0	1	1248	0	0	-1	1248	False	0	0	False	0		wh2_main_unit_passive_rebirth		5	False	True	True
25	negative	wh_main_lore_passive_exorcism		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
21	positive	wh_dlc05_item_abilities_horn_of_the_wild_hunt		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	positive	wef_main1		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
-1	positive	wh_dlc07_unit_passive_icon_of_devotion		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
25	positive	wh_main_spell_vampires_vanhels_danse_macabre_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre	-1	False	True	True
18	positive	wh2_main_spell_bound_embers_of_the_phoenix		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	True	10		wh_main_spell_fire_flaming_sword_of_rhuin	wh_ability_positive	-1	False	True	True
-1	negative	wh_main_lord_passive_kemmler		False	False	False	0	0	0	1.08	0	0.5	2	10	0	False	0	0	False	0		wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	-1	False	True	True
11	negative	wh_dlc03_spell_wild_devolve		False	False	False	0	0	0	1	0	0.18	10	18	0	False	0	0	False	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1	False	True	True
67	positive	wh_main_item_abilities_scroll_of_shielding		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	False	True	True
13	negative	wh_main_spell_death_spirit_leech		False	False	False	0	0	0	2	0	0.6	144	1	0	False	0	0	False	0		wh_main_spell_death_spirit_leech	wh_main_spell_death_spirit_leech	-1	False	True	True
33	positive	wh_dlc05_spell_life_regrowth		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_dlc05_spell_life_regrowth	wh_dlc05_spell_life_regrowth	-1	False	True	True
22	positive	wh2_main_spell_bound_the_seerstaff_of_saphery		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	False	True	True
-1	positive	wh_main_item_passive_seed_of_rebirth		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
40	positive	wh_main_item_abilities_potion_of_speed		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
21	positive	wh2_main_item_abilities_amulet_of_itzl		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh2_main_ability_amulet_of_itzl	-1	False	True	True
57	positive	wh_main_hero_abilities_ballistics_calibration		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
15	positive	wh2_main_character_abilities_shield_of_the_old_ones		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh2_main_ability_shield_of_the_old_ones	-1	False	True	True
14	negative	wh_dlc05_spell_shadow_melkoths_mystifying_miasma		False	False	False	0	0	0	1	0	0.18	7	18	0	False	0	0	False	0		wh_dlc05_spell_shadow_melkoths_mystifying_miasma	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	-1	False	True	True
-1	positive	wh_main_item_passive_the_great_book_of_grudges		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
10	positive	wh_main_character_abilities_rally		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	negative	wh2_main_item_passive_circlet_of_iron		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
21	positive	wh_main_spell_vampires_invocation_of_nehek		False	False	False	0	0	0	0.45	26	0	0	0	24	True	0	0	False	0		wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_invocation_of_nehek	-1	False	True	True
-1	negative	wh2_main_unit_passive_blizzard_aura		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
36	positive	wh_main_spell_bound_hammer_of_sigmar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
1.1	positive	wh2_main_item_passive_heart_of_averlorn		False	False	False	0	0	0	1	2000	0	0	-1	1872	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True
-1	positive	wh_main_hero_passive_aura_of_the_lady		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_magic_passive		-1	False	True	True
5	positive	wh_dlc06_unit_passive_the_old_grumblers		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
-1	positive	wh_main_weapon_passive_chaos_tomb_blade		False	False	False	0	0	0	0.5	2	0	0	0	2	True	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
30	positive	wh_main_weapon_abilities_axe_of_dargo		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_banner	wh_ability_negative_one_shot	-1	False	True	True
30	positive	wh2_main_unit_abilities_revivification_crystal		False	False	False	0	0	0	0.5	15	0	0	-1	15	True	0	0	False	0		wh_main_spell_vampires_invocation_of_nehek	wh_ability_positive	-1	False	True	True
57	positive	wh_main_item_abilities_power_stone		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	10	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1	False	True	True
10	negative	wh2_main_unit_contact_plague_monk_censer_morale		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
45	positive	grn_main2		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
1.1	positive	wh2_main_unit_passive_too_horrible_to_die		False	False	False	0	0	0	1	1248	0	0	-1	1248	False	0	0	False	0		wh2_main_unit_passive_rebirth		-1	False	True	True
7	negative	wh_dlc03_spell_beasts_flock_of_doom		False	False	False	0	0	0	1	0	0.18	9	18	0	False	0	0	False	0		wh_dlc03_spell_beast_flock_of_doom	wh_dlc03_spell_beasts_flock_of_doom	-1	False	True	True
20	negative	wh2_main_unit_contact_noxious_breath		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
40	positive	wh_main_item_abilities_regenerating_flesh		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1	False	True	True
24	negative	wh_main_spell_death_soulblight		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_death_soulblight	wh_main_spell_death_soulblight	-1	False	True	True
-1	negative	wh2_main_item_passive_shield_of_ghrond		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
90	positive	wh2_main_faction_abilities_murderous_prowess		False	False	False	-0.3	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_faction_abilities_murderous_prowess	wh2_main_ability_murderous_prowess	-1	False	True	True
10	negative	wh_main_unit_contact_poison		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh_dlc03_unit_passive_unbinding_giant		True	False	False	0	0	0	1.26	0	1	46	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_large		-1	False	True	True
40	negative	wh2_main_spell_dark_magic_word_of_pain_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_dark_magic_word_of_pain	wh_main_spell_dark_magic_word_of_pain	-1	False	True	True
-1	negative	wh_dlc03_unit_passive_unbinding_chaos_spawn		True	False	False	0	0	0	1.11	0	1	4	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_large		-1	False	True	True
13	positive	wh_main_hero_abilities_immortal_will		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1	False	True	True
-1	positive	wh2_main_lord_passive_strength_through_spite		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
22	positive	wh2_main_spell_high_magic_hand_of_glory_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory	-1	False	True	True
36	positive	wh2_main_unit_abilities_concealment_bombs		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_unit_abilities_concealment_bombs	wh2_main_unit_abilities_concealment_bombs	-1	False	True	True
25	positive	wh_main_spell_light_light_of_battle_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle	-1	False	True	True
18	positive	wh_main_spell_lil_waaagh_sneaky_stabbin		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_lil_waaagh_sneaky_stabbin	wh_main_spell_lil_waaagh_sneaky_stabbin	-1	False	True	True
-1	negative	hef_phoenix_guard		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_hero_abilities_accusation		-1	False	True	True
-1	negative	wh_dlc03_lord_passive_crush_the_weak		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True
40	positive	wh_main_item_abilities_potion_of_healing		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1	False	True	True
47	positive	wh_main_weapon_abilities_hellfire_sword		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	10		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
24	positive	wh_main_spell_light_phas_protection_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection	-1	False	True	True
40	positive	wh_main_item_abilities_earthing_rod		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
44	negative	wh_main_spell_metal_plague_of_rust_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust	-1	False	True	True
-1	positive	wh2_main_unit_passive_martial_prowess		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
10	negative	wh_main_unit_contact_searing_fire		False	False	False	0	0	0	1	0	0.5	5	5	0	False	0	0	False	5				-1	False	True	True
26	positive	wh_dlc05_spell_shadow_okkams_mindrazor_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	True	0		wh_main_shadow_buff_attack_passive	wh_dlc05_spell_shadow_okkams_mindrazor	-1	False	True	True
20	positive	wh_main_item_abilities_daemonic_strength		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
-1	positive	wh2_main_character_passive_darken_the_skies		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh_main_mount_abilities_bloodroar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_attack_morale_passive		-1	False	True	True
28	negative	wh_pro01_lord_abilities_flash_bomb		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack		-1	False	True	True
-1	positive	wh_main_unit_passive_frenzy		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
34	negative	wh2_main_spell_bound_ring_of_corin		False	False	False	0	0	15	5	0	0.75	380	1	0	False	0	0	False	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	False	True	True
26	positive	wh_dlc05_spell_shadow_okkams_mindrazor		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	True	0		wh_main_shadow_buff_attack_passive	wh_dlc05_spell_shadow_okkams_mindrazor	-1	False	True	True
1	positive	wh2_main_unit_passive_rebirth_buffer		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
20	positive	skv_overcharge		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
13	negative	wh_main_spell_death_spirit_leech_upgraded		False	False	False	0	0	0	2	0	0.6	144	1	0	False	0	0	False	0		wh_main_spell_death_spirit_leech	wh_main_spell_death_spirit_leech	-1	False	True	True
-1	positive	unit_ability_dwf_engineers_aura		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
-1	positive	wh_dlc05_lord_passive_the_eye_of_kurnous		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
-1	negative	wh_dlc04_unit_passive_unbinding_wight_king		True	False	False	0	0	0	1.04	0	1	14	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
-1	positive	wh_pro01_item_passive_rune_helm_of_zhufbar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive	wh_ability_positive	-1	False	True	True
29	positive	wh_main_item_abilities_channelling_staff		False	False	False	0	0	-30	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
41	positive	wh2_main_weapon_abilities_sword_of_teclis		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_negative	-1	False	True	True
-1	positive	wh_dlc02_unit_passive_the_flag_of_blood_keep		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc05_lord_passive_howl_of_the_forest		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
27	positive	wh_main_item_abilities_potion_of_foolhardiness		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc05_lord_passive_call_of_the_woods		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
