building_units_allowed_tables
4
building	unit	unknown2	unknown3	unknown4	faction	unknown6
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc01_chs_mon_dragon_ogre	0	406538456	0		False
wh2_main_horde_rogue_settlement_2	wh_main_emp_veh_steam_tank	0	329623484	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_def_cav_cold_one_chariot	0	687701498	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_brt_cav_knights_of_the_realm	0	1600309541	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc05_wef_inf_glade_guard_1	0	1885667778	0		False
wh_main_emp_worship_3	wh_dlc04_emp_inf_flagellants_0	0	823853627	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_vmp_mon_dire_wolves	0	1693105546	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh2_main_def_mon_black_dragon	0	1072092479	0		False
wh_main_emp_barracks_2	wh_main_emp_inf_crossbowmen	0	59063	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_grn_mon_trolls	0	1568303764	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_brt_art_field_trebuchet	0	908779781	0		False
wh2_main_special_settlement_hexoatl_skv_3	wh2_main_skv_inf_skavenslave_slingers_0	0	1485335895	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_vmp_mon_dire_wolves	0	66434	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc01_chs_inf_forsaken_0	0	1794881630	0		False
wh2_main_horde_def_beasts_2	wh2_main_def_mon_war_hydra	0	1177329071	0		False
wh2_main_special_naggarond_blackguard	wh2_main_def_inf_black_guard_0	0	63913	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_vmp_mon_crypt_horrors	0	66430	0		False
wh2_main_rogue_settlement_major_3	wh_main_dwf_art_flame_cannon	0	1072277324	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_chs_cav_chaos_knights_0	0	1251455207	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_emp_art_helstorm_rocket_battery	0	1142360008	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_hef_cav_dragon_princes	0	1389593636	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_hef_mon_great_eagle	0	66201	0		False
wh2_main_horde_rogue_settlement_1	wh_main_grn_inf_orc_big_uns	0	2114383067	0		False
wh2_main_special_settlement_miragliano_skv_2	wh2_main_skv_inf_skavenslaves_0	0	1857173940	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_emp_inf_swordsmen	0	226531247	0		False
wh_dlc03_horde_beastmen_gors_3	wh_dlc03_bst_inf_ungor_spearmen_0	0	62533	0		False
wh2_main_rogue_settlement_major_1	wh_main_dwf_veh_gyrobomber	0	890778244	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_def_cav_cold_one_knights_1	0	339314864	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_chs_inf_chaos_warriors_0	0	1725608954	0		False
wh_dlc03_horde_beastmen_gors_4	wh_dlc03_bst_inf_ungor_herd_1	0	62536	0		False
wh_dlc03_horde_beastmen_gors_4	wh_dlc03_bst_inf_ungor_spearmen_1	0	62534	0		False
wh2_main_horde_rogue_settlement_2	wh2_main_lzd_cav_cold_ones_1	0	561112643	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_chs_inf_chaos_warriors_0	0	8432300	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc03_bst_feral_manticore	0	852052222	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc05_wef_inf_waywatchers_0	0	1906898725	0		False
wh2_main_rogue_settlement_major_1	wh2_main_hef_inf_lothern_sea_guard_1	0	64943	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_hef_inf_archers_0	0	610840473	0		False
wh2_main_rogue_settlement_minor_1	wh_main_emp_veh_steam_tank	0	570021361	0		False
wh2_main_rogue_settlement_major_1	wh_main_emp_veh_steam_tank	0	1658227233	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_hef_mon_great_eagle	0	65881	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_def_mon_war_hydra	0	1586511829	0		False
wh_main_emp_stables_1	wh_main_emp_cav_pistoliers_1	0	59114	0		False
wh2_main_special_settlement_altdorf_skv_2	wh2_main_skv_inf_skavenslaves_0	0	477010804	0		False
wh2_main_lzd_saurus_3	wh2_main_lzd_inf_temple_guards	0	63751	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_main_dwf_art_flame_cannon	0	1526576309	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_emp_inf_handgunners	0	1625225744	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_dwf_inf_slayers	0	113930634	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_grn_inf_goblin_archers	0	14916286	0		False
wh2_main_special_settlement_athel_loren_skv_2	wh2_main_skv_inf_skavenslaves_0	0	1525164855	0		False
wh_dlc03_horde_beastmen_centigors_3	wh_dlc03_bst_inf_centigors_2	0	62089	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_brt_cav_mounted_yeomen_0	0	680032638	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_grn_inf_orc_arrer_boyz	0	1201084206	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_vmp_inf_crypt_ghouls	0	865588582	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_inf_orc_arrer_boyz	0	469582595	0		False
wh_dlc03_horde_beastmen_centigors_2	wh_dlc03_bst_inf_centigors_1	0	62080	0		False
wh_main_teb_worship_2	wh_dlc04_emp_inf_flagellants_0	0	280629592	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_skv_inf_plague_monk_censer_bearer	0	1269990764	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_grn_art_goblin_rock_lobber	0	278571616	0		False
wh2_main_horde_rogue_settlement_2	wh_main_chs_cav_marauder_horsemen_1	0	1573437040	0		False
wh2_main_special_settlement_khemri_skv_4	wh2_main_skv_inf_skavenslaves_0	0	1436216894	0		False
wh2_main_rogue_settlement_minor_1	wh2_main_lzd_cav_cold_one_spearmen_1	0	2061678359	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_skv_inf_gutter_runner_slingers_1	0	1031209215	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_brt_cav_knights_of_the_realm	0	748149520	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc05_wef_inf_deepwood_scouts_1	0	1097505247	0		False
wh2_main_rogue_settlement_major_1	wh_dlc01_chs_inf_chaos_warriors_2	0	1932421543	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc05_wef_mon_treekin_0	0	1318441199	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_dwf_inf_irondrakes_2	0	972922920	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_emp_art_great_cannon	0	38230592	0		False
wh2_main_rogue_settlement_minor_1	wh_main_emp_inf_swordsmen	0	76877249	0		False
wh2_main_rogue_settlement_major_1	wh2_main_lzd_mon_carnosaur_0	0	1371029893	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_cav_forest_goblin_spider_riders_1	0	673760158	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_chs_cav_marauder_horsemen_0	0	1457287310	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_grn_mon_trolls	0	915094192	0		False
wh2_main_special_settlement_kislev_skv_2	wh2_main_skv_inf_skavenslaves_0	0	1628746775	0		False
wh2_main_rogue_settlement_minor_1	wh2_main_def_inf_black_ark_corsairs_1	0	65349	0		False
wh2_main_special_fortress_gate_eagle_hef_4	wh2_main_hef_inf_gate_guard	0	1016	0		False
wh_main_vmp_vampires_2	wh_dlc02_vmp_cav_blood_knights_0	0	62406	0		False
wh_main_horde_savage_military_1	wh_main_grn_inf_savage_orcs	0	62405	0		False
wh_main_vmp_cemetary_3	wh_main_vmp_inf_grave_guard_1	0	59806	0		False
wh2_main_hef_worship_2	wh2_main_hef_inf_phoenix_guard	0	63138	0		False
wh_main_horde_savage_boars_1	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	62402	0		False
wh2_main_hef_order_5	wh2_main_hef_inf_spearmen_0	0	1010	0		False
wh2_main_lzd_worship_oldones_3	wh2_main_lzd_inf_temple_guards	0	1011	0		False
wh2_main_rogue_settlement_major_2	wh_main_grn_cav_goblin_wolf_riders_0	0	754504427	0		False
wh2_main_hef_hunters_1	wh2_main_hef_mon_great_eagle	0	63136	0		False
wh2_main_def_worship_2	wh2_main_def_inf_witch_elves_0	0	63130	0		False
wh2_main_def_worship_3	wh2_main_def_inf_witch_elves_0	0	63131	0		False
wh_dlc05_wef_ranged_2	wh_dlc05_wef_inf_deepwood_scouts_0	0	63132	0		False
wh2_main_rogue_settlement_minor_1	wh2_main_def_cav_cold_one_knights_1	0	1124678372	0		False
wh_dlc06_grn_eight_peaks_2	wh_main_grn_inf_orc_boyz	0	62883	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_grn_mon_arachnarok_spider_0	0	1828204033	0		False
wh2_main_skv_engineers_2	wh2_main_skv_art_plagueclaw_catapult	0	63681	0		False
wh2_main_hef_barracks_2	wh2_main_hef_inf_spearmen_0	0	62887	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc05_wef_mon_treekin_0	0	237244909	0		False
wh2_main_rogue_settlement_minor_1	wh2_main_def_inf_shades_2	0	65365	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_grn_mon_arachnarok_spider_0	0	1529653061	0		False
wh2_main_special_tiranoc_palace	wh2_main_hef_cav_ithilmar_chariot	0	695468369	0		False
wh_dlc06_dwf_ranger_hub_2	wh_dlc06_dwf_inf_bugmans_rangers_0	0	62664	0		False
wh_main_vmp_bindingcircle_1	wh_dlc04_vmp_veh_corpse_cart_0	0	62662	0		False
wh_main_brt_barracks_2	wh_main_brt_inf_spearmen_at_arms	0	62661	0		False
wh_dlc06_dwf_ranger_hub_2	wh_dlc06_dwf_inf_rangers_1	0	62660	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_emp_inf_swordsmen	0	2046706630	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_grn_inf_night_goblin_fanatics	0	344937993	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_grn_mon_trolls	0	109944865	0		False
wh2_main_rogue_settlement_major_coast_3	wh_dlc05_wef_inf_glade_guard_2	0	66542	0		False
wh2_main_horde_rogue_settlement_1	wh_dlc05_wef_mon_great_eagle_0	0	2110891353	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_dlc04_emp_inf_free_company_militia_0	0	1893143381	0		False
wh_dlc03_horde_beastmen_gors_2	wh_dlc03_bst_inf_ungor_spearmen_0	0	62397	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_emp_inf_crossbowmen	0	182000974	0		False
wh_dlc03_horde_beastmen_gors_2	wh_dlc03_bst_inf_ungor_raiders_0	0	62392	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_def_cav_cold_one_knights_0	0	483947074	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc06_grn_cav_squig_hoppers_0	0	57764355	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_emp_cav_outriders_1	0	748190983	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_def_inf_black_ark_corsairs_0	0	874151878	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_brt_cav_mounted_yeomen_0	0	271426521	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc05_wef_cav_glade_riders_1	0	1828673315	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc05_bst_mon_harpies_0	0	1179228863	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_chs_art_hellcannon	0	88341080	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_chs_inf_chaos_warriors_1	0	1670515141	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc02_vmp_cav_blood_knights_0	0	412844099	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_chs_inf_chosen_1	0	895796004	0		False
wh_main_emp_resource_timber_1	emp_huntsmen	0	26	0		False
wh_main_emp_resource_timber_2	emp_huntsmen	0	27	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_grn_inf_savage_orc_big_uns	0	1753737782	0		False
wh_main_grn_military_3	wh_dlc06_grn_inf_nasty_skulkers_0	0	62718	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_emp_art_helstorm_rocket_battery	0	1875417800	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	23	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	20	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	21	0		False
wh_main_special_knights_panther_chapterhouse	wh_main_emp_cav_empire_knights	0	62245	0		False
wh_main_special_blazing_sun_chapterhouse	wh_main_emp_cav_empire_knights	0	62244	0		False
wh_dlc03_horde_beastmen_creatures_2	wh_dlc03_bst_inf_chaos_warhounds_0	0	62247	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_hef_inf_lothern_sea_guard_0	0	1234975053	0		False
wh2_main_rogue_settlement_major_coast_3	wh2_main_def_mon_black_dragon	0	1841537667	0		False
wh_main_emp_resource_timber_3	emp_huntsmen	0	28	0		False
wh_main_emp_tavern_1	wh_dlc04_emp_inf_free_company_militia_0	0	29	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_emp_inf_handgunners	0	121904209	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_main_grn_mon_giant	0	269667143	0		False
wh2_main_rogue_settlement_major_2	wh_dlc04_emp_cav_knights_blazing_sun_0	0	1779089233	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_hef_inf_archers_0	0	65710	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_chs_inf_chaos_warriors_0	0	757643020	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc05_wef_inf_dryads_0	0	1357823006	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc01_chs_mon_trolls_1	0	471633657	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_chs_cav_marauder_horsemen_1	0	1576307327	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_hef_inf_lothern_sea_guard_0	0	65721	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_grn_cav_orc_boar_boy_big_uns	0	1858950542	0		False
wh2_main_special_settlement_colony_major_other_4	wh2_main_skv_inf_skavenslave_slingers_0	0	1093611092	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_hef_cav_dragon_princes	0	65704	0		False
wh2_main_rogue_settlement_major_coast_3	wh2_main_hef_cav_dragon_princes	0	66620	0		False
wh2_main_horde_rogue_settlement_2	wh_main_grn_art_goblin_rock_lobber	0	1970866022	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_hef_art_eagle_claw_bolt_thrower	0	65701	0		False
wh2_main_rogue_outpostnorsca_major_3	wh2_main_lzd_inf_saurus_warriors_1	0	1911458115	0		False
wh2_main_rogue_settlement_minor_2	wh_dlc03_bst_inf_razorgor_herd_0	0	1527894135	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_hef_cav_ellyrian_reavers_1	0	65709	0		False
wh2_main_rogue_settlement_major_coast_2	wh_dlc04_vmp_veh_corpse_cart_0	0	66384	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc01_chs_mon_trolls_1	0	248003329	0		False
wh2_main_horde_rogue_settlement_1	wh_main_chs_cav_chaos_knights_0	0	319538468	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_skv_inf_gutter_runner_slingers_1	0	1315734550	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc05_wef_mon_treekin_0	0	2065115252	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_emp_inf_swordsmen	0	678348012	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_emp_art_helstorm_rocket_battery	0	394882193	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_grn_cav_forest_goblin_spider_riders_1	0	1899966827	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_def_mon_war_hydra	0	1224079567	0		False
wh2_main_rogue_settlement_minor_2	wh_main_emp_inf_swordsmen	0	1945301916	0		False
wh2_main_horde_rogue_settlement_1	wh_main_grn_inf_orc_big_uns	0	1019933286	0		False
wh2_main_horde_rogue_settlement_2	wh_main_brt_cav_mounted_yeomen_1	0	291854667	0		False
wh_dlc06_special_savage_orc_camp_wurrzag_3	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	63018	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_dlc05_wef_inf_wardancers_1	0	1920007423	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_grn_inf_goblin_archers	0	2064227255	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_main_brt_inf_men_at_arms	0	96284603	0		False
wh_main_dwf_barracks_2	wh_main_dwf_inf_miners_0	0	59944	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_emp_art_great_cannon	0	1041855186	0		False
wh2_main_horde_rogue_settlement_2	wh2_main_hef_inf_archers_0	0	64764	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc03_bst_inf_ungor_herd_1	0	564839987	0		False
wh2_main_horde_rogue_settlement_2	wh2_main_hef_inf_archers_1	0	64767	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_grn_inf_goblin_spearmen	0	1026849868	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc03_bst_inf_cygor_0	0	887470978	0		False
wh_dlc03_horde_beastmen_gors_1	wh_dlc03_bst_inf_ungor_raiders_0	0	62012	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_chs_cav_chaos_knights_0	0	589119043	0		False
wh_main_dwf_barracks_3	wh_main_dwf_inf_longbeards_1	0	60004	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_chs_cav_marauder_horsemen_1	0	243847172	0		False
wh2_main_rogue_settlement_major_1	wh2_main_hef_cav_ellyrian_reavers_1	0	64918	0		False
wh_main_dwf_barracks_3	wh_main_dwf_inf_quarrellers_1	0	60001	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_lzd_cav_cold_one_spearmen_1	0	1480641317	0		False
wh2_main_rogue_settlement_minor_1	wh_dlc05_wef_cav_wild_riders_1	0	65273	0		False
wh_main_dwf_barracks_3	wh_main_dwf_inf_longbeards	0	60002	0		False
wh_main_grn_monsters_2	wh_main_grn_mon_trolls	0	61060	0		False
wh2_main_horde_skv_warmachines_2	wh2_main_skv_art_plagueclaw_catapult	0	64542	0		False
wh_main_grn_monsters_2	wh_main_grn_mon_giant	0	61063	0		False
wh2_main_horde_skv_warmachines_3	wh2_main_skv_art_plagueclaw_catapult	0	64545	0		False
wh2_main_lzd_saurus_1	wh2_main_lzd_inf_saurus_spearmen_0	0	64546	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_lzd_inf_saurus_warriors_1	0	104404975	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_chs_cav_chaos_knights_0	0	1829658183	0		False
wh2_main_horde_def_military_3	wh2_main_def_inf_black_ark_corsairs_1	0	64018	0		False
wh2_main_rogue_settlement_major_2	wh_dlc05_wef_inf_wildwood_rangers_0	0	65012	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_def_mon_black_dragon	0	513892223	0		False
wh2_main_rogue_settlement_major_2	wh_main_emp_art_helstorm_rocket_battery	0	1501481727	0		False
wh_dlc06_grn_boars_2_skarsnik	wh_main_grn_cav_orc_boar_boy_big_uns	0	62868	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_main_grn_cav_goblin_wolf_riders_1	0	1931586401	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc05_wef_forest_dragon_0	0	153023587	0		False
wh_dlc06_grn_boars_1_skarsnik	wh_main_grn_cav_orc_boar_boyz	0	62861	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_emp_inf_halberdiers	0	1056267165	0		False
wh2_main_rogue_settlement_minor_1	wh2_main_hef_cav_dragon_princes	0	65383	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_emp_art_helstorm_rocket_battery	0	525677785	0		False
wh_dlc06_grn_boars_2_skarsnik	wh_main_grn_cav_orc_boar_boyz	0	62864	0		False
wh2_main_special_settlement_hellpit_3	wh2_main_skv_inf_skavenslave_spearmen_0	0	240797874	0		False
wh2_main_rogue_settlement_major_1	wh2_main_hef_cav_ellyrian_reavers_0	0	64912	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_brt_cav_mounted_yeomen_1	0	1065032219	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_hef_mon_great_eagle	0	873747300	0		False
wh2_main_skv_settlement_minor_3	wh2_main_skv_inf_skavenslaves_0	0	63543	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc06_grn_inf_squig_explosive_0	0	1645259046	0		False
wh2_main_def_barracks_3	wh2_main_def_inf_black_ark_corsairs_1	0	64499	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_brt_cav_pegasus_knights	0	407883734	0		False
wh2_main_rogue_settlement_minor_3	wh_main_vmp_mon_crypt_horrors	0	835623549	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	378649623	0		False
wh2_main_def_barracks_3	wh2_main_def_inf_bleakswords_0	0	64492	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_cav_goblin_wolf_riders_1	0	1708174870	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_hef_inf_archers_0	0	1476421339	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc06_grn_inf_nasty_skulkers_0	0	451477776	0		False
wh_dlc06_grn_walls_3_wurrzag	wh_main_grn_inf_savage_orcs	0	10103	0		False
wh_dlc06_grn_walls_2_wurrzag	wh_main_grn_inf_savage_orcs	0	10102	0		False
wh_dlc06_grn_walls_1_wurrzag	wh_main_grn_inf_savage_orcs	0	10101	0		False
wh_dlc06_grn_walls_3_skarsnik	wh_main_grn_inf_night_goblins	0	10100	0		False
wh_dlc06_grn_garrison_1_wurrzag	wh_main_grn_inf_savage_orcs	0	10107	0		False
wh_dlc06_grn_garrison_2_skarsnik	wh_main_grn_inf_night_goblins	0	10106	0		False
wh_dlc06_grn_garrison_1_skarsnik	wh_main_grn_inf_night_goblins	0	10105	0		False
wh_dlc06_grn_walls_3_wurrzag	wh_main_grn_inf_savage_orc_arrer_boyz	0	10104	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_dwf_veh_gyrobomber	0	1753598990	0		False
wh_main_grn_walls_1	wh_main_grn_inf_goblin_archers	0	10109	0		False
wh_dlc06_grn_garrison_2_wurrzag	wh_main_grn_inf_savage_orcs	0	10108	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc06_grn_inf_squig_herd_0	0	1918786127	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_grn_mon_arachnarok_spider_0	0	556244898	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh2_main_lzd_mon_kroxigors	0	1352528413	0		False
wh2_main_special_settlement_skavenblight_4	wh2_main_skv_inf_skavenslave_slingers_0	0	2070535211	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_skv_mon_rat_ogres	0	951071309	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_def_mon_war_hydra	0	583119061	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_emp_inf_crossbowmen	0	2054754963	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_def_inf_shades_2	0	66317	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_grn_inf_night_goblin_fanatics_1	0	1781852866	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc05_wef_inf_glade_guard_2	0	313954672	0		False
wh_main_savage_military_2	wh_main_grn_inf_savage_orcs	0	60719	0		False
wh_main_savage_military_1	wh_main_grn_inf_savage_orcs	0	60718	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_vmp_cav_black_knights_3	0	188255862	0		False
wh2_main_skv_settlement_major_2_coast	wh2_main_skv_inf_skavenslaves_0	0	64573	0		False
wh2_main_rogue_settlement_minor_2	wh_main_grn_art_goblin_rock_lobber	0	1324978721	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_dwf_inf_irondrakes_2	0	160419312	0		False
wh2_main_rogue_settlement_minor_2	wh_dlc06_grn_inf_squig_explosive_0	0	1315733549	0		False
wh2_main_special_fortress_gate_eagle_skaven_4	wh2_main_skv_inf_skavenslaves_0	0	1354121633	0		False
wh2_main_rogue_settlement_minor_1	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	443793926	0		False
wh2_main_rogue_settlement_major_2	wh2_main_def_inf_black_ark_corsairs_1	0	65054	0		False
wh2_main_rogue_outpostnorsca_major_3	wh2_main_hef_inf_lothern_sea_guard_0	0	1711640821	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_brt_cav_knights_of_the_realm	0	402185615	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_chs_art_hellcannon	0	127002643	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_lzd_cav_cold_one_spearmen_1	0	712009027	0		False
wh2_main_special_settlement_hexoatl_skv_1	wh2_main_skv_inf_skavenslaves_0	0	1936062707	0		False
wh2_main_rogue_settlement_major_3	wh2_main_hef_mon_great_eagle	0	65266	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh2_main_hef_inf_spearmen_0	0	1619456455	0		False
wh2_main_rogue_settlement_major_3	wh_main_brt_cav_mounted_yeomen_1	0	619711227	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc06_chs_cav_marauder_horsemasters_0	0	511740565	0		False
wh2_main_rogue_settlement_major_1	wh2_main_skv_mon_rat_ogres	0	1848153848	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_lzd_mon_carnosaur_0	0	469962284	0		False
wh_main_horde_chaos_warriors_1	wh_main_chs_inf_chaos_warriors_0	0	60821	0		False
wh2_main_rogue_settlement_major_coast_2	wh_dlc05_wef_mon_great_eagle_0	0	76224006	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_emp_inf_handgunners	0	2141978289	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_dwf_art_flame_cannon	0	1580613165	0		False
wh_main_horde_chaos_warriors_2	wh_main_chs_inf_chaos_warriors_1	0	60824	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh2_main_hef_inf_archers_0	0	1924786748	0		False
wh2_main_rogue_settlement_minor_1	wh_main_chs_cav_chaos_chariot	0	2038110624	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_emp_art_mortar	0	2123164474	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc05_wef_mon_treekin_0	0	1872325804	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_vmp_mon_crypt_horrors	0	2109865648	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc06_grn_cav_squig_hoppers_0	0	400143961	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	10172	0		False
