models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
terrain_props/battle props			prcdl_animal_bones_02	rigidmodels\buildings\prcdl_animal_bones_02\prcdl_animal_bones_02_tech.cs2.parsed	rigidmodels\buildings\prcdl_animal_bones_02\prcdl_animal_bones_02_tech.cs2.collision
terrain_props/battle props			prcdl_animal_bones_03	rigidmodels\buildings\prcdl_animal_bones_03\prcdl_animal_bones_03_tech.cs2.parsed	rigidmodels\buildings\prcdl_animal_bones_03\prcdl_animal_bones_03_tech.cs2.collision
terrain_props/battle props			prcdl_animal_bones_04	rigidmodels\buildings\prcdl_animal_bones_04\prcdl_animal_bones_04_tech.cs2.parsed	rigidmodels\buildings\prcdl_animal_bones_04\prcdl_animal_bones_04_tech.cs2.collision
terrain_props/battle props			prcdl_bones_01	rigidmodels\buildings\prcdl_bones_01\prcdl_bones_01_tech.cs2.parsed	rigidmodels\buildings\prcdl_bones_01\prcdl_bones_01_tech.cs2.collision
terrain_props/battle props			prcdl_bones_02	rigidmodels\buildings\prcdl_bones_02\prcdl_bones_02_tech.cs2.parsed	rigidmodels\buildings\prcdl_bones_02\prcdl_bones_02_tech.cs2.collision
terrain_props/battle props			prcdl_bones_03	rigidmodels\buildings\prcdl_bones_03\prcdl_bones_03_tech.cs2.parsed	rigidmodels\buildings\prcdl_bones_03\prcdl_bones_03_tech.cs2.collision
terrain_props/battle props			prcdl_bones_04	rigidmodels\buildings\prcdl_bones_04\prcdl_bones_04_tech.cs2.parsed	rigidmodels\buildings\prcdl_bones_04\prcdl_bones_04_tech.cs2.collision
global/units			ref_group_human	rigidmodels\buildings\ref_group_human\ref_group_human_tech.cs2.parsed	rigidmodels\buildings\ref_group_human\ref_group_human_tech.cs2.collision
global/units			ref_single_dwarf	rigidmodels\buildings\ref_single_dwarf\ref_single_dwarf_tech.cs2.parsed	rigidmodels\buildings\ref_single_dwarf\ref_single_dwarf_tech.cs2.collision
terrain_props/battle props			scree_cliffskirt_a	rigidmodels\buildings\scree_cliffskirt_a\scree_cliffskirt_a_tech.cs2.parsed	rigidmodels\buildings\scree_cliffskirt_a\scree_cliffskirt_a_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_a	rigidmodels\buildings\shelf_mushrooms_a\shelf_mushrooms_a_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_a\shelf_mushrooms_a_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_b	rigidmodels\buildings\shelf_mushrooms_b\shelf_mushrooms_b_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_b\shelf_mushrooms_b_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_c	rigidmodels\buildings\shelf_mushrooms_c\shelf_mushrooms_c_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_c\shelf_mushrooms_c_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_d	rigidmodels\buildings\shelf_mushrooms_d\shelf_mushrooms_d_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_d\shelf_mushrooms_d_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_e	rigidmodels\buildings\shelf_mushrooms_e\shelf_mushrooms_e_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_e\shelf_mushrooms_e_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_f	rigidmodels\buildings\shelf_mushrooms_f\shelf_mushrooms_f_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_f\shelf_mushrooms_f_tech.cs2.collision
terrain_props/wh_foliage			shelf_mushrooms_g	rigidmodels\buildings\shelf_mushrooms_g\shelf_mushrooms_g_tech.cs2.parsed	rigidmodels\buildings\shelf_mushrooms_g\shelf_mushrooms_g_tech.cs2.collision
terrain_props/wh_foliage			shrub_giantlily_01	rigidmodels\buildings\shrub_giantlily_01\shrub_giantlily_01_tech.cs2.parsed	rigidmodels\buildings\shrub_giantlily_01\shrub_giantlily_01_tech.cs2.collision
terrain_props/battle props			skull_terrain_01	rigidmodels\buildings\skull_terrain_01\skull_terrain_01_tech.cs2.parsed	rigidmodels\buildings\skull_terrain_01\skull_terrain_01_tech.cs2.collision
terrain_props/battle props			skull_terrain_02	rigidmodels\buildings\skull_terrain_02\skull_terrain_02_tech.cs2.parsed	rigidmodels\buildings\skull_terrain_02\skull_terrain_02_tech.cs2.collision
terrain_props/battle props			skull_terrain_03	rigidmodels\buildings\skull_terrain_03\skull_terrain_03_tech.cs2.parsed	rigidmodels\buildings\skull_terrain_03\skull_terrain_03_tech.cs2.collision
terrain_props/battle props			skull_terrain_04	rigidmodels\buildings\skull_terrain_04\skull_terrain_04_tech.cs2.parsed	rigidmodels\buildings\skull_terrain_04\skull_terrain_04_tech.cs2.collision
buildings/skv			skv_bell_01	rigidmodels\buildings\skv_bell_01\skv_bell_01_tech.cs2.parsed	rigidmodels\buildings\skv_bell_01\skv_bell_01_tech.cs2.collision
buildings/skv			skv_chain_hanging_long_01	rigidmodels\buildings\skv_chain_hanging_long_01\skv_chain_hanging_long_01_tech.cs2.parsed	rigidmodels\buildings\skv_chain_hanging_long_01\skv_chain_hanging_long_01_tech.cs2.collision
buildings/skv			skv_chain_hanging_long_02	rigidmodels\buildings\skv_chain_hanging_long_02\skv_chain_hanging_long_02_tech.cs2.parsed	rigidmodels\buildings\skv_chain_hanging_long_02\skv_chain_hanging_long_02_tech.cs2.collision
buildings/skv			skv_chain_hanging_short_01	rigidmodels\buildings\skv_chain_hanging_short_01\skv_chain_hanging_short_01_tech.cs2.parsed	rigidmodels\buildings\skv_chain_hanging_short_01\skv_chain_hanging_short_01_tech.cs2.collision
terrain_props/skv_cliffs_02			skv_cliff_02	rigidmodels\buildings\skv_cliff_02\skv_cliff_02_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_02\skv_cliff_02_tech.cs2.collision
terrain_props/wh_cliffs			skv_cliff_a	rigidmodels\buildings\skv_cliff_a\skv_cliff_a_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_a\skv_cliff_a_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_a	rigidmodels\buildings\skv_cliff_bank_a\skv_cliff_bank_a_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_a\skv_cliff_bank_a_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_b	rigidmodels\buildings\skv_cliff_bank_b\skv_cliff_bank_b_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_b\skv_cliff_bank_b_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_c	rigidmodels\buildings\skv_cliff_bank_c\skv_cliff_bank_c_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_c\skv_cliff_bank_c_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_d	rigidmodels\buildings\skv_cliff_bank_d\skv_cliff_bank_d_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_d\skv_cliff_bank_d_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_e	rigidmodels\buildings\skv_cliff_bank_e\skv_cliff_bank_e_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_e\skv_cliff_bank_e_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_f	rigidmodels\buildings\skv_cliff_bank_f\skv_cliff_bank_f_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_f\skv_cliff_bank_f_tech.cs2.collision
terrain_props/skv_mudbanks			skv_cliff_bank_g	rigidmodels\buildings\skv_cliff_bank_g\skv_cliff_bank_g_tech.cs2.parsed	rigidmodels\buildings\skv_cliff_bank_g\skv_cliff_bank_g_tech.cs2.collision
terrain_props/wh_cliffs			skv_cliffs_01	rigidmodels\buildings\skv_cliffs_01\skv_cliffs_01_tech.cs2.parsed	rigidmodels\buildings\skv_cliffs_01\skv_cliffs_01_tech.cs2.collision
terrain_props/skv_cliffs_02			skv_cliffs_02_mud	rigidmodels\buildings\skv_cliffs_02_mud\skv_cliffs_02_mud_tech.cs2.parsed	rigidmodels\buildings\skv_cliffs_02_mud\skv_cliffs_02_mud_tech.cs2.collision
terrain_props/skv_cliffs_02			skv_cliffs_02_pillar	rigidmodels\buildings\skv_cliffs_02_pillar\skv_cliffs_02_pillar_tech.cs2.parsed	rigidmodels\buildings\skv_cliffs_02_pillar\skv_cliffs_02_pillar_tech.cs2.collision
terrain_props/skv_cliffs_02			skv_cliffs_02_pillar_base	rigidmodels\buildings\skv_cliffs_02_pillar_base\skv_cliffs_02_pillar_base_tech.cs2.parsed	rigidmodels\buildings\skv_cliffs_02_pillar_base\skv_cliffs_02_pillar_base_tech.cs2.collision
terrain_props/skv_cliffs_02			skv_cliffs_02_slab	rigidmodels\buildings\skv_cliffs_02_slab\skv_cliffs_02_slab_tech.cs2.parsed	rigidmodels\buildings\skv_cliffs_02_slab\skv_cliffs_02_slab_tech.cs2.collision
buildings/skv			skv_crane_hanging_platform_01	rigidmodels\buildings\skv_crane_hanging_platform_01\skv_crane_hanging_platform_01_tech.cs2.parsed	rigidmodels\buildings\skv_crane_hanging_platform_01\skv_crane_hanging_platform_01_tech.cs2.collision
buildings/skv/walls			skv_equipment_flag_red_01	rigidmodels\buildings\skv_equipment_flag_red_01\skv_equipment_flag_red_01_tech.cs2.parsed	rigidmodels\buildings\skv_equipment_flag_red_01\skv_equipment_flag_red_01_tech.cs2.collision
buildings/skv/walls			skv_equipment_flag_white_01	rigidmodels\buildings\skv_equipment_flag_white_01\skv_equipment_flag_white_01_tech.cs2.parsed	rigidmodels\buildings\skv_equipment_flag_white_01\skv_equipment_flag_white_01_tech.cs2.collision
buildings/skv/walls			skv_equipment_rope_spikes_01	rigidmodels\buildings\skv_equipment_rope_spikes_01\skv_equipment_rope_spikes_01_tech.cs2.parsed	rigidmodels\buildings\skv_equipment_rope_spikes_01\skv_equipment_rope_spikes_01_tech.cs2.collision
buildings/skv			skv_generic_pipe_curved_v1	rigidmodels\buildings\skv_generic_pipe_curved_v1\skv_generic_pipe_curved_v1_tech.cs2.parsed	rigidmodels\buildings\skv_generic_pipe_curved_v1\skv_generic_pipe_curved_v1_tech.cs2.collision
buildings/skv			skv_generic_pipe_curved_v2	rigidmodels\buildings\skv_generic_pipe_curved_v2\skv_generic_pipe_curved_v2_tech.cs2.parsed	rigidmodels\buildings\skv_generic_pipe_curved_v2\skv_generic_pipe_curved_v2_tech.cs2.collision
buildings/skv			skv_generic_pipe_small_corner_v1	rigidmodels\buildings\skv_generic_pipe_small_corner_v1\skv_generic_pipe_small_corner_v1_tech.cs2.parsed	rigidmodels\buildings\skv_generic_pipe_small_corner_v1\skv_generic_pipe_small_corner_v1_tech.cs2.collision
buildings/skv			skv_generic_pipe_straight_v1	rigidmodels\buildings\skv_generic_pipe_straight_v1\skv_generic_pipe_straight_v1_tech.cs2.parsed	rigidmodels\buildings\skv_generic_pipe_straight_v1\skv_generic_pipe_straight_v1_tech.cs2.collision
buildings/skv			skv_generic_pipe_straight_v2	rigidmodels\buildings\skv_generic_pipe_straight_v2\skv_generic_pipe_straight_v2_tech.cs2.parsed	rigidmodels\buildings\skv_generic_pipe_straight_v2\skv_generic_pipe_straight_v2_tech.cs2.collision
buildings/skv			skv_machinery_01	rigidmodels\buildings\skv_machinery_01\skv_machinery_01_tech.cs2.parsed	rigidmodels\buildings\skv_machinery_01\skv_machinery_01_tech.cs2.collision
buildings/skv			skv_machinery_03	rigidmodels\buildings\skv_machinery_03\skv_machinery_03_tech.cs2.parsed	rigidmodels\buildings\skv_machinery_03\skv_machinery_03_tech.cs2.collision
buildings/skv			skv_machinery_tank_01	rigidmodels\buildings\skv_machinery_tank_01\skv_machinery_tank_01_tech.cs2.parsed	rigidmodels\buildings\skv_machinery_tank_01\skv_machinery_tank_01_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_01	rigidmodels\buildings\skv_mudbank_01\skv_mudbank_01_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_01\skv_mudbank_01_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_02	rigidmodels\buildings\skv_mudbank_02\skv_mudbank_02_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_02\skv_mudbank_02_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_03	rigidmodels\buildings\skv_mudbank_03\skv_mudbank_03_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_03\skv_mudbank_03_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_04	rigidmodels\buildings\skv_mudbank_04\skv_mudbank_04_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_04\skv_mudbank_04_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_05	rigidmodels\buildings\skv_mudbank_05\skv_mudbank_05_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_05\skv_mudbank_05_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_06	rigidmodels\buildings\skv_mudbank_06\skv_mudbank_06_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_06\skv_mudbank_06_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_07	rigidmodels\buildings\skv_mudbank_07\skv_mudbank_07_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_07\skv_mudbank_07_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_large_concave_01	rigidmodels\buildings\skv_mudbank_large_concave_01\skv_mudbank_large_concave_01_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_large_concave_01\skv_mudbank_large_concave_01_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_large_convex_01	rigidmodels\buildings\skv_mudbank_large_convex_01\skv_mudbank_large_convex_01_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_large_convex_01\skv_mudbank_large_convex_01_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_medium_concave_01	rigidmodels\buildings\skv_mudbank_medium_concave_01\skv_mudbank_medium_concave_01_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_medium_concave_01\skv_mudbank_medium_concave_01_tech.cs2.collision
terrain_props/skv_mudbanks			skv_mudbank_medium_convex_01	rigidmodels\buildings\skv_mudbank_medium_convex_01\skv_mudbank_medium_convex_01_tech.cs2.parsed	rigidmodels\buildings\skv_mudbank_medium_convex_01\skv_mudbank_medium_convex_01_tech.cs2.collision
terrain_props/wh_cliffs			skv_platform_02	rigidmodels\buildings\skv_platform_02\skv_platform_02_tech.cs2.parsed	rigidmodels\buildings\skv_platform_02\skv_platform_02_tech.cs2.collision
terrain_props/wh_cliffs			skv_platform_03	rigidmodels\buildings\skv_platform_03\skv_platform_03_tech.cs2.parsed	rigidmodels\buildings\skv_platform_03\skv_platform_03_tech.cs2.collision
terrain_props/wh_cliffs			skv_platform_04	rigidmodels\buildings\skv_platform_04\skv_platform_04_tech.cs2.parsed	rigidmodels\buildings\skv_platform_04\skv_platform_04_tech.cs2.collision
terrain_props/wh_cliffs			skv_platform_05	rigidmodels\buildings\skv_platform_05\skv_platform_05_tech.cs2.parsed	rigidmodels\buildings\skv_platform_05\skv_platform_05_tech.cs2.collision
buildings/skv			skv_rail_cart_01	rigidmodels\buildings\skv_rail_cart_01\skv_rail_cart_01_tech.cs2.parsed	rigidmodels\buildings\skv_rail_cart_01\skv_rail_cart_01_tech.cs2.collision
buildings/skv			skv_rail_cart_02	rigidmodels\buildings\skv_rail_cart_02\skv_rail_cart_02_tech.cs2.parsed	rigidmodels\buildings\skv_rail_cart_02\skv_rail_cart_02_tech.cs2.collision
buildings/skv			skv_rail_cart_03	rigidmodels\buildings\skv_rail_cart_03\skv_rail_cart_03_tech.cs2.parsed	rigidmodels\buildings\skv_rail_cart_03\skv_rail_cart_03_tech.cs2.collision
buildings/skv			skv_rail_cart_04	rigidmodels\buildings\skv_rail_cart_04\skv_rail_cart_04_tech.cs2.parsed	rigidmodels\buildings\skv_rail_cart_04\skv_rail_cart_04_tech.cs2.collision
terrain_props/wh_cliffs			skv_rock_01	rigidmodels\buildings\skv_rock_01\skv_rock_01_tech.cs2.parsed	rigidmodels\buildings\skv_rock_01\skv_rock_01_tech.cs2.collision
buildings/skv			skv_rope_hanging_long_01	rigidmodels\buildings\skv_rope_hanging_long_01\skv_rope_hanging_long_01_tech.cs2.parsed	rigidmodels\buildings\skv_rope_hanging_long_01\skv_rope_hanging_long_01_tech.cs2.collision
buildings/skv			skv_rope_hanging_short_01	rigidmodels\buildings\skv_rope_hanging_short_01\skv_rope_hanging_short_01_tech.cs2.parsed	rigidmodels\buildings\skv_rope_hanging_short_01\skv_rope_hanging_short_01_tech.cs2.collision
buildings/skv			skv_rope_hanging_short_02	rigidmodels\buildings\skv_rope_hanging_short_02\skv_rope_hanging_short_02_tech.cs2.parsed	rigidmodels\buildings\skv_rope_hanging_short_02\skv_rope_hanging_short_02_tech.cs2.collision
terrain_props/wh_rocks/skv_rubble_01			skv_rubble_01	rigidmodels\buildings\skv_rubble_01\skv_rubble_01_tech.cs2.parsed	rigidmodels\buildings\skv_rubble_01\skv_rubble_01_tech.cs2.collision
terrain_props/skv_rubble_02			skv_rubble_02	rigidmodels\buildings\skv_rubble_02\skv_rubble_02_tech.cs2.parsed	rigidmodels\buildings\skv_rubble_02\skv_rubble_02_tech.cs2.collision
buildings/skv			skv_scaffold_01	rigidmodels\buildings\skv_scaffold_01\skv_scaffold_01_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_01\skv_scaffold_01_tech.cs2.collision
buildings/skv			skv_scaffold_02	rigidmodels\buildings\skv_scaffold_02\skv_scaffold_02_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_02\skv_scaffold_02_tech.cs2.collision
buildings/skv			skv_scaffold_03	rigidmodels\buildings\skv_scaffold_03\skv_scaffold_03_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_03\skv_scaffold_03_tech.cs2.collision
buildings/skv			skv_scaffold_04	rigidmodels\buildings\skv_scaffold_04\skv_scaffold_04_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_04\skv_scaffold_04_tech.cs2.collision
buildings/skv			skv_scaffold_05_machinery	rigidmodels\buildings\skv_scaffold_05_machinery\skv_scaffold_05_machinery_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_05_machinery\skv_scaffold_05_machinery_tech.cs2.collision
buildings/skv			skv_scaffold_post_01	rigidmodels\buildings\skv_scaffold_post_01\skv_scaffold_post_01_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_post_01\skv_scaffold_post_01_tech.cs2.collision
buildings/skv			skv_scaffold_post_02	rigidmodels\buildings\skv_scaffold_post_02\skv_scaffold_post_02_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_post_02\skv_scaffold_post_02_tech.cs2.collision
buildings/skv			skv_scaffold_support_01	rigidmodels\buildings\skv_scaffold_support_01\skv_scaffold_support_01_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_support_01\skv_scaffold_support_01_tech.cs2.collision
buildings/skv			skv_scaffold_tall_01	rigidmodels\buildings\skv_scaffold_tall_01\skv_scaffold_tall_01_tech.cs2.parsed	rigidmodels\buildings\skv_scaffold_tall_01\skv_scaffold_tall_01_tech.cs2.collision
terrain_props/wh_cliffs			skv_stalag_01	rigidmodels\buildings\skv_stalag_01\skv_stalag_01_tech.cs2.parsed	rigidmodels\buildings\skv_stalag_01\skv_stalag_01_tech.cs2.collision
terrain_props/wh_cliffs			skv_stalag_02	rigidmodels\buildings\skv_stalag_02\skv_stalag_02_tech.cs2.parsed	rigidmodels\buildings\skv_stalag_02\skv_stalag_02_tech.cs2.collision
buildings/skv/walls			skv_wall_blocker	rigidmodels\buildings\skv_wall_blocker\skv_wall_blocker_tech.cs2.parsed	rigidmodels\buildings\skv_wall_blocker\skv_wall_blocker_tech.cs2.collision
buildings/skv/walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\skv_wall_corner_90_exter\skv_wall_corner_90_exter_tech.cs2.collision	skv_wall_corner_90_exter	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
buildings/skv/walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\skv_wall_corner_90_inter\skv_wall_corner_90_inter_tech.cs2.collision	skv_wall_corner_90_inter	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
buildings/skv/walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\skv_wall_gatehouse_60\skv_wall_gatehouse_60_tech.cs2.collision	skv_wall_gatehouse_60	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
buildings/skv/walls			skv_wall_gatehouse_60_merlon	rigidmodels\buildings\skv_wall_gatehouse_60_merlon\skv_wall_gatehouse_60_merlon_tech.cs2.parsed	rigidmodels\buildings\skv_wall_gatehouse_60_merlon\skv_wall_gatehouse_60_merlon_tech.cs2.collision
buildings/skv/walls			skv_wall_planks_01	rigidmodels\buildings\skv_wall_planks_01\skv_wall_planks_01_tech.cs2.parsed	rigidmodels\buildings\skv_wall_planks_01\skv_wall_planks_01_tech.cs2.collision
buildings/skv/walls			skv_wall_shield_01	rigidmodels\buildings\skv_wall_shield_01\skv_wall_shield_01_tech.cs2.parsed	rigidmodels\buildings\skv_wall_shield_01\skv_wall_shield_01_tech.cs2.collision
buildings/skv/walls			skv_wall_shield_02	rigidmodels\buildings\skv_wall_shield_02\skv_wall_shield_02_tech.cs2.parsed	rigidmodels\buildings\skv_wall_shield_02\skv_wall_shield_02_tech.cs2.collision
buildings/skv/walls			skv_wall_shield_03	rigidmodels\buildings\skv_wall_shield_03\skv_wall_shield_03_tech.cs2.parsed	rigidmodels\buildings\skv_wall_shield_03\skv_wall_shield_03_tech.cs2.collision
buildings/skv/walls			skv_wall_shield_04	rigidmodels\buildings\skv_wall_shield_04\skv_wall_shield_04_tech.cs2.parsed	rigidmodels\buildings\skv_wall_shield_04\skv_wall_shield_04_tech.cs2.collision
buildings/skv/walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\skv_wall_straight_20\skv_wall_straight_20_tech.cs2.collision	skv_wall_straight_20	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.collision
buildings/skv/walls			skv_wall_straight_20_merlon_01	rigidmodels\buildings\skv_wall_straight_20_merlon_01\skv_wall_straight_20_merlon_01_tech.cs2.parsed	rigidmodels\buildings\skv_wall_straight_20_merlon_01\skv_wall_straight_20_merlon_01_tech.cs2.collision
buildings/skv/walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\skv_wall_tower\skv_wall_tower_tech.cs2.collision	skv_wall_tower	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.collision
buildings/skv/walls			skv_wall_tower_cannon	rigidmodels\buildings\skv_wall_tower_cannon\skv_wall_tower_cannon_tech.cs2.parsed	rigidmodels\buildings\skv_wall_tower_cannon\skv_wall_tower_cannon_tech.cs2.collision
buildings/skv			skv_wheel_01	rigidmodels\buildings\skv_wheel_01\skv_wheel_01_tech.cs2.parsed	rigidmodels\buildings\skv_wheel_01\skv_wheel_01_tech.cs2.collision
buildings/skv			skv_wheel_02	rigidmodels\buildings\skv_wheel_02\skv_wheel_02_tech.cs2.parsed	rigidmodels\buildings\skv_wheel_02\skv_wheel_02_tech.cs2.collision
buildings/skv			skv_wheel_device_01	rigidmodels\buildings\skv_wheel_device_01\skv_wheel_device_01_tech.cs2.parsed	rigidmodels\buildings\skv_wheel_device_01\skv_wheel_device_01_tech.cs2.collision
buildings/skv			skv_wheel_device_02	rigidmodels\buildings\skv_wheel_device_02\skv_wheel_device_02_tech.cs2.parsed	rigidmodels\buildings\skv_wheel_device_02\skv_wheel_device_02_tech.cs2.collision
buildings/skv			skv_wooden_bridge_planks_01	rigidmodels\buildings\skv_wooden_bridge_planks_01\skv_wooden_bridge_planks_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_bridge_planks_01\skv_wooden_bridge_planks_01_tech.cs2.collision
buildings/skv			skv_wooden_bridge_planks_02	rigidmodels\buildings\skv_wooden_bridge_planks_02\skv_wooden_bridge_planks_02_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_bridge_planks_02\skv_wooden_bridge_planks_02_tech.cs2.collision
buildings/skv			skv_wooden_spikes_01	rigidmodels\buildings\skv_wooden_spikes_01\skv_wooden_spikes_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_spikes_01\skv_wooden_spikes_01_tech.cs2.collision
buildings/skv			skv_wooden_stairs_01	rigidmodels\buildings\skv_wooden_stairs_01\skv_wooden_stairs_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_stairs_01\skv_wooden_stairs_01_tech.cs2.collision
buildings/skv			skv_wooden_stairs_02	rigidmodels\buildings\skv_wooden_stairs_02\skv_wooden_stairs_02_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_stairs_02\skv_wooden_stairs_02_tech.cs2.collision
buildings/skv			skv_wooden_stairs_join_01	rigidmodels\buildings\skv_wooden_stairs_join_01\skv_wooden_stairs_join_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_stairs_join_01\skv_wooden_stairs_join_01_tech.cs2.collision
buildings/skv			skv_wooden_stairs_support_01	rigidmodels\buildings\skv_wooden_stairs_support_01\skv_wooden_stairs_support_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_stairs_support_01\skv_wooden_stairs_support_01_tech.cs2.collision
buildings/skv			skv_wooden_stairs_support_02	rigidmodels\buildings\skv_wooden_stairs_support_02\skv_wooden_stairs_support_02_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_stairs_support_02\skv_wooden_stairs_support_02_tech.cs2.collision
buildings/skv			skv_wooden_walkway_01	rigidmodels\buildings\skv_wooden_walkway_01\skv_wooden_walkway_01_tech.cs2.parsed	rigidmodels\buildings\skv_wooden_walkway_01\skv_wooden_walkway_01_tech.cs2.collision
buildings			soft_col_cylinder_01	rigidmodels\buildings\soft_col_cylinder_01\soft_col_cylinder_01_tech.cs2.parsed	rigidmodels\buildings\soft_col_cylinder_01\soft_col_cylinder_01_tech.cs2.collision
terrain_props/wh_foliage			thorns_d	rigidmodels\buildings\thorns_d\thorns_d_tech.cs2.parsed	rigidmodels\buildings\thorns_d\thorns_d_tech.cs2.collision
terrain_props/wh_foliage			thorns_g	rigidmodels\buildings\thorns_g\thorns_g_tech.cs2.parsed	rigidmodels\buildings\thorns_g\thorns_g_tech.cs2.collision
vmp/buildings			vmp_arch_01	rigidmodels\buildings\vmp_arch_01\vmp_arch_01_tech.cs2.parsed	rigidmodels\buildings\vmp_arch_01\vmp_arch_01_tech.cs2.collision
vmp/buildings			vmp_arch_02	rigidmodels\buildings\vmp_arch_02\vmp_arch_02_tech.cs2.parsed	rigidmodels\buildings\vmp_arch_02\vmp_arch_02_tech.cs2.collision
