unit_variants_colours_tables
2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	unknown11	unknown12	unknown13
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5488	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5491	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5498	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5501	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5504	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5507	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5517	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5526	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5531	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	25	25	180	14	14	25	soldier	0	0	0	554	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5540	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5545	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5549	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5559	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5563	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5567	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5570	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5572	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5576	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5585	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	559	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5592	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5598	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5608	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5616	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5624	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5633	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5635	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5642	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5646	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5651	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5661	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5671	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5679	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5686	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5687	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	569	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5697	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5705	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5706	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5709	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5717	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5724	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5734	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5735	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5739	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5743	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5753	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5763	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5772	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5779	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	239	239	241	75	126	220	soldier	0	0	0	578	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5789	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5796	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5797	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	580	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5800	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5810	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5813	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	582	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5823	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5829	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5834	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5835	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5837	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5838	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5839	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	584	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5843	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5845	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	585	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5852	0	wh_main_brt_cha_lord_2
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5854	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5855	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5863	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5873	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5882	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5883	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5888	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5891	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5893	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5900	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5910	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5920	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	5921	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	5924	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	5925	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	5929	0	wh_main_brt_cha_lord_3
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	593	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	5931	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	5932	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	5941	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	5950	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	5956	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	5963	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	5968	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	5973	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	5974	0	wh_main_brt_cha_lord_4
wh2_main_lzd_lizardmen	150	54	109	0	0	0	soldier	0	0	0	597900846	0	wh2_main_lzd_mon_carnosaur_blessed_0
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	5982	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	5992	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	5999	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	6005	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	6013	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	6019	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	6022	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia	83	201	238	19	19	19	soldier	0	0	0	603	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	6031	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	6034	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	6037	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	95	35	35	77	171	214	soldier	0	0	0	604	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	6044	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	6046	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	6050	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	6055	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	6062	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	6066	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	6074	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	6083	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	6090	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	6091	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	6093	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	610	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	6100	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	6110	0	wh_main_brt_cha_paladin_0
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	6113	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	6118	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	6127	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	6133	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	6134	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	6140	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	6142	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	6151	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	6158	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	6165	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	6172	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	6179	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	6186	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	6188	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	6195	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	6197	0	wh_main_brt_cha_paladin_3
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	62	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	132	41	36	15	15	145	soldier	0	0	0	620	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	6202	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	6203	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	6213	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	6217	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	6225	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	6228	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	6229	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	6237	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	6240	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	6249	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	6251	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	6256	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	250	250	250	205	101	42	soldier	0	0	0	626	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	6263	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	6265	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	6267	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	6276	0	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	30	30	30	241	241	241	soldier	0	0	0	628	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	18	16	137	136	43	38	soldier	0	0	0	6286	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	236	236	245	11	11	139	soldier	0	0	0	629	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	136	64	29	243	243	243	soldier	0	0	0	6290	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	83	201	238	19	19	19	soldier	0	0	0	6297	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	95	35	35	77	171	214	soldier	0	0	0	6307	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	23	29	34	18	20	145	soldier	0	0	0	6316	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	132	41	36	15	15	145	soldier	0	0	0	6326	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	250	250	250	205	101	42	soldier	0	0	0	6336	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	30	30	30	241	241	241	soldier	0	0	0	6337	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	236	236	245	11	11	139	soldier	0	0	0	6344	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	25	25	180	14	14	25	soldier	0	0	0	6345	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	25	25	180	14	14	25	soldier	0	0	0	635	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	18	18	37	64	178	214	soldier	0	0	0	6355	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	16	16	132	135	42	37	soldier	0	0	0	6360	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	239	239	241	75	126	220	soldier	0	0	0	6369	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	45	193	244	22	26	142	soldier	0	0	0	6376	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	12	14	134	238	238	246	soldier	0	0	0	6377	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	239	239	239	36	36	36	soldier	0	0	0	6384	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia_rebels	18	16	137	136	43	38	soldier	0	0	0	6393	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	136	64	29	243	243	243	soldier	0	0	0	6399	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	83	201	238	19	19	19	soldier	0	0	0	6401	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	95	35	35	77	171	214	soldier	0	0	0	6411	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	23	29	34	18	20	145	soldier	0	0	0	6416	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	132	41	36	15	15	145	soldier	0	0	0	6424	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	250	250	250	205	101	42	soldier	0	0	0	6433	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	30	30	30	241	241	241	soldier	0	0	0	6437	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	236	236	245	11	11	139	soldier	0	0	0	6444	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	645	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	25	25	180	14	14	25	soldier	0	0	0	6450	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	18	18	37	64	178	214	soldier	0	0	0	6455	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	16	16	132	135	42	37	soldier	0	0	0	6460	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	647	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	239	239	241	75	126	220	soldier	0	0	0	6470	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	45	193	244	22	26	142	soldier	0	0	0	6475	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	12	14	134	238	238	246	soldier	0	0	0	6477	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	239	239	239	36	36	36	soldier	0	0	0	6483	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia_rebels	18	16	137	136	43	38	soldier	0	0	0	6489	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	136	64	29	243	243	243	soldier	0	0	0	6498	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	83	201	238	19	19	19	soldier	0	0	0	6507	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	95	35	35	77	171	214	soldier	0	0	0	6509	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	23	29	34	18	20	145	soldier	0	0	0	6511	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	132	41	36	15	15	145	soldier	0	0	0	6518	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	250	250	250	205	101	42	soldier	0	0	0	6519	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	30	30	30	241	241	241	soldier	0	0	0	6523	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	236	236	245	11	11	139	soldier	0	0	0	6529	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	25	25	180	14	14	25	soldier	0	0	0	6536	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	18	18	37	64	178	214	soldier	0	0	0	6539	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	16	16	132	135	42	37	soldier	0	0	0	6540	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	239	239	241	75	126	220	soldier	0	0	0	6544	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	45	193	244	22	26	142	soldier	0	0	0	6552	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	12	14	134	238	238	246	soldier	0	0	0	6557	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	239	239	239	36	36	36	soldier	0	0	0	6560	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_rebels	18	16	137	136	43	38	soldier	0	0	0	6564	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	239	239	241	75	126	220	soldier	0	0	0	657	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	136	64	29	243	243	243	soldier	0	0	0	6570	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_rebels	83	201	238	19	19	19	soldier	0	0	0	6575	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_rebels	95	35	35	77	171	214	soldier	0	0	0	6582	0	wh_main_brt_cha_lord_0
wh2_main_lzd_last_defenders	21	67	241	0	0	0	soldier	0	0	0	658992378	0	wh2_main_lzd_inf_saurus_warriors_blessed_1
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	659	0	wh_main_brt_cha_lord_4
wh_main_brt_bretonnia_rebels	23	29	34	18	20	145	soldier	0	0	0	6591	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia_rebels	132	41	36	15	15	145	soldier	0	0	0	6596	0	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	660	0	wh_main_brt_cha_lord_4
