unit_special_abilities_tables
45
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	-	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_1	target_ground_2	miscast_global_	target_self
wh_main_spell_bound_book_of_arkhan	25	45	4	0	True	1	0	False	30		True	False	False	100		False	0	False	2397	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_main_spell_bound_book_of_arkhan		vo_battle_special_ability_spell_cast_positive	54	26				False	False	True	True
wh_main_spell_bound_fireball	-1	45	4	0	False	0	0	False	30	wh_main_spell_bound_fireball	False	True	False	300		True	0	False	1795	0				0	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_fireball	0	82				False	False	True	False
wh_main_spell_bound_hammer_of_sigmar	44	45	-1	0	True	0	0	False	30		False	False	False	0		False	0	False	1830	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_main_spell_bound_hammer_of_sigmar		vo_battle_special_ability_generic_response	79	0				False	False	True	False
wh_main_spell_bound_shield_of_faith	21	90	-1	40	True	-1	0	True	60		False	False	False	0		False	0	False	1818	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_defense	wh_main_spell_bound_shield_of_faith		vo_battle_special_ability_generic_response	81	81				False	False	True	False
wh_main_spell_bound_soulfire	7	90	-1	15	True	-1	0	False	60		False	False	False	0		False	1	False	1781	0	wh_main_spell_bound_soulfire		cast_up_short	0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_centred_on_self	wh_main_spell_bound_soulfire	soulfire	vo_battle_special_ability_spell_cast_positive	41	122				False	False	True	False
wh_main_spell_bound_staff_of_damnation	25	90	3	40	True	-1	0	False	60		True	False	False	200		False	0	False	786	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_self_area	wh_main_spell_bound_staff_of_damnation		vo_battle_special_ability_generic_response	156	0				False	False	True	True
wh_main_spell_death_aspect_of_the_dreadknight	14	22	-1	0	True	1	0	False	0		True	False	False	200		False	1	False	450	0			cast_up_short	4	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_morale	wh_main_spell_death_aspect_of_the_dreadknight	death_short	vo_battle_special_ability_spell_cast_positive	41	41				False	False	True	True
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	28	22	-1	40	True	-1	0	False	0		True	False	True	200		False	1	False	1597	0			cast_up_short	9	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_main_death_miscast	augment_morale	wh_main_spell_death_aspect_of_the_dreadknight_upgraded	death_short	vo_battle_special_ability_spell_cast_positive	41	41				False	False	True	True
wh_main_spell_death_doom_and_darkness	36	43	-1	0	False	0	1	False	0		False	True	False	200		False	3	False	457	0			cast_up_medium	7	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_morale	wh_main_spell_death_doom_and_darkness	death_medium	vo_battle_special_ability_spell_cast_negative	79	79				False	False	True	False
wh_main_spell_death_doom_and_darkness_upgraded	36	43	-1	40	False	0	-1	False	0		False	True	True	200		False	3	False	1606	0			cast_up_medium	14	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5	wh_main_death_miscast	hex_morale_area	wh_main_spell_death_doom_and_darkness_upgraded	death_medium	vo_battle_special_ability_spell_cast_negative	79	79				False	False	True	False
wh_main_spell_death_soulblight	24	45	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	467	0			cast_up_medium	9	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_death_soulblight	death_medium	vo_battle_special_ability_spell_cast_negative	110	54				False	False	True	False
wh_main_spell_death_soulblight_upgraded	48	45	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	1615	0			cast_up_medium	15	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_main_death_miscast	hex_melee_area	wh_main_spell_death_soulblight_upgraded	death_medium	vo_battle_special_ability_spell_cast_negative	110	54				False	False	True	False
wh_main_spell_death_spirit_leech	13	26	-1	0	False	0	1	False	0		False	True	False	100		False	1	False	476	0			cast_up_short	8	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		hex_melee	wh_main_spell_death_spirit_leech	death_short	vo_battle_special_ability_spell_cast_negative	39	39				False	False	True	False
wh_main_spell_death_spirit_leech_upgraded	13	26	-1	0	False	0	1	False	0		False	True	False	300		False	1	False	1622	0			cast_up_short	11	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0.5	wh_main_death_miscast	hex_melee	wh_main_spell_death_spirit_leech_upgraded	death_short	vo_battle_special_ability_spell_cast_negative	39	39				False	False	True	False
wh_main_spell_death_the_fate_of_bjuna	20	57	-1	0	False	0	1	False	0		False	True	False	100		False	5	False	480	0			cast_up_long	17	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		hex_melee	wh_main_spell_death_the_fate_of_bjuna	death_long	vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_main_spell_death_the_purple_sun_of_xereus	11	59	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	380	0			cast_up_long	18	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_death_the_purple_sun_of_xereus	0		vortex	wh_main_spell_death_the_purple_sun_of_xereus	death_long	vo_battle_special_ability_spell_cast_negative	0	250				False	False	True	False
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	11	59	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	1623	0			cast_up_long	24	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_death_the_purple_sun_of_xereus_upgraded	0.5	wh_main_death_miscast	vortex	wh_main_spell_death_the_purple_sun_of_xereus_upgraded	death_long	vo_battle_special_ability_spell_cast_negative	0	250				False	False	True	False
wh_main_spell_fire_cascading_fire_cloak	19	22	-1	0	True	1	0	False	0		True	False	False	200		False	1	False	490	0			cast_up_short	4	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_main_spell_fire_cascading_fire_cloak	fire_short	vo_battle_special_ability_spell_cast_positive	80	0				False	False	True	True
wh_main_spell_fire_fireball	-1	23	-1	0	False	0	0	False	0	wh_main_spell_fire_fireball	False	True	False	300		True	1	False	355	0			cast_forward_short	5	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_main_spell_fire_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0	80				False	False	True	False
wh_main_spell_fire_fireball_upgraded	-1	23	-1	0	False	0	0	False	0	wh_main_spell_fire_fireball_upgraded	False	True	False	300		True	1	False	1631	0			cast_forward_short	9	0	wh_spell_generic_missile	wh_spell_generic_missile				0.5	wh_main_fire_miscast	projectile	wh_main_spell_fire_fireball_upgraded	fire_short	vo_battle_special_ability_spell_cast_negative	0	80				False	False	True	False
wh_main_spell_fire_flame_storm	27	55	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	396	0			cast_up_long	13	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_fire_flame_storm	0		vortex	wh_main_spell_fire_flame_storm	fire_long	vo_battle_special_ability_spell_cast_negative	0	244				False	False	True	False
wh_main_spell_fire_flame_storm_upgraded	54	55	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	1632	0			cast_up_long	20	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_fire_flame_storm_upgraded	0.5	wh_main_fire_miscast	vortex	wh_main_spell_fire_flame_storm_upgraded	fire_long	vo_battle_special_ability_spell_cast_negative	0	244				False	False	True	False
wh_main_spell_fire_flaming_sword_of_rhuin	18	44	-1	40	True	-1	0	True	0		True	False	True	200		False	3	False	494	0			cast_up_medium	8	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_melee	wh_main_spell_fire_flaming_sword_of_rhuin	fire_medium	vo_battle_special_ability_spell_cast_positive	79	79				False	False	True	True
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	36	44	-1	40	True	-1	0	True	0		True	False	True	200		False	3	False	1635	0			cast_up_medium	12	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0.5	wh_main_fire_miscast	augment_melee	wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	fire_medium	vo_battle_special_ability_spell_cast_positive	79	79				False	False	True	True
wh_main_spell_fire_piercing_bolts_of_burning	9	52	-1	0	False	0	0	False	0		False	True	True	200		False	5	False	499	0	wh_main_spell_fire_piercing_bolts_of_burning		cast_up_long	11	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_fire_piercing_bolts_of_burning	fire_long	vo_battle_special_ability_spell_cast_negative	0	237				False	False	True	False
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	9	52	-1	0	False	0	0	False	0		False	True	True	200		False	5	False	1642	0	wh_main_spell_fire_piercing_bolts_of_burning_upgraded		cast_up_long	17	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.5	wh_main_fire_miscast	aoe_bombardment	wh_main_spell_fire_piercing_bolts_of_burning_upgraded	fire_long	vo_battle_special_ability_spell_cast_negative	0	237				False	False	True	False
wh_main_spell_fire_the_burning_head	20	37	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	506	0			cast_up_medium	10	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_main_spell_fire_the_burning_head	0		vortex_wind	wh_main_spell_fire_the_burning_head	fire_medium	vo_battle_special_ability_spell_cast_negative	65	98				False	False	True	False
wh_main_spell_fire_the_burning_head_upgraded	20	37	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	1647	0			cast_up_medium	16	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_main_spell_fire_the_burning_head_upgraded	0.5	wh_main_fire_miscast	vortex_wind	wh_main_spell_fire_the_burning_head_upgraded	fire_medium	vo_battle_special_ability_spell_cast_negative	65	98				False	False	True	False
wh_main_spell_heavens_chain_lightning	20	55	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	513	0			cast_up_long	14	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_heavens_chain_lightning	0		vortex	wh_main_spell_heavens_chain_lightning	heavens_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh_main_spell_heavens_comet_of_casandora	7	54	-1	0	False	0	0	False	0		False	True	True	200		False	5	False	374	0	wh_main_spell_heavens_comet_of_casandora		cast_up_long	13	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_heavens_comet_of_casandora	heavens_long	vo_battle_special_ability_spell_cast_negative	0	254				False	False	True	False
wh_main_spell_heavens_comet_of_casandora_upgraded	7	54	-1	0	False	0	0	False	0		False	True	True	200		False	5	False	1650	0	wh_main_spell_heavens_comet_of_casandora_upgraded		cast_up_long	20	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.5	wh_main_heavens_miscast	aoe_bombardment	wh_main_spell_heavens_comet_of_casandora_upgraded	heavens_long	vo_battle_special_ability_spell_cast_negative	0	236				False	False	True	False
wh_main_spell_heavens_curse_of_the_midnight_wind	25	38	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	318	0			cast_up_medium	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_heavens_curse_of_the_midnight_wind	heavens_medium	vo_battle_special_ability_spell_cast_negative	109	53				False	False	True	False
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	50	38	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	1654	0			cast_up_medium	17	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_main_heavens_miscast	hex_melee_area	wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	heavens_medium	vo_battle_special_ability_spell_cast_negative	109	53				False	False	True	False
wh_main_spell_heavens_harmonic_convergence	24	24	-1	0	True	1	0	False	0		True	False	False	200		False	1	False	308	0			cast_up_short	6	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_main_spell_heavens_harmonic_convergence	heavens_short	vo_battle_special_ability_spell_cast_positive	82	0				False	False	True	True
wh_main_spell_heavens_harmonic_convergence_upgraded	24	24	-1	0	True	1	0	False	0		True	False	False	200		False	1	False	1664	0			cast_up_short	10	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5	wh_main_heavens_miscast	augment_melee	wh_main_spell_heavens_harmonic_convergence_upgraded	heavens_short	vo_battle_special_ability_spell_cast_positive	82	0				False	False	True	True
wh_main_spell_heavens_urannons_thunderbolt	4	42	-1	0	False	0	0	False	0		False	True	True	200		False	3	False	519	0	wh_main_spell_heavens_urannons_thunderbolt		cast_up_medium	6	0	wh_spell_generic_bombardment_small	wh_spell_generic_bombardment_small	wh_spell_generic_bombardment_active_small			0		aoe_bombardment	wh_main_spell_heavens_urannons_thunderbolt	heavens_medium	vo_battle_special_ability_spell_cast_negative	0	160				False	False	True	False
wh_main_spell_heavens_urannons_thunderbolt_upgraded	4	42	-1	0	False	0	0	False	0		False	True	True	200		False	3	False	1669	0	wh_main_spell_heavens_urannons_thunderbolt_upgraded		cast_up_medium	10	0	wh_spell_generic_bombardment_small	wh_spell_generic_bombardment_small	wh_spell_generic_bombardment_active_small			0.5	wh_main_heavens_miscast	aoe_bombardment	wh_main_spell_heavens_urannons_thunderbolt_upgraded	heavens_medium	vo_battle_special_ability_spell_cast_negative	0	160				False	False	True	False
wh_main_spell_heavens_wind_blast	6	26	-1	0	False	0	0	False	0		False	True	True	100		True	1	False	528	0			cast_up_short	8	20	wh_abilities_generic_breath	wh_abilities_generic_breath			wh_main_spell_heavens_wind_blast	0		vortex_breath	wh_main_spell_heavens_wind_blast	heavens_short	vo_battle_special_ability_spell_cast_negative	0	79				False	False	True	False
wh_main_spell_heavens_wind_blast_upgraded	6	26	-1	0	False	0	0	False	0		False	True	True	100		False	1	False	1673	0			cast_up_short	11	20	wh_abilities_generic_breath	wh_abilities_generic_breath			wh_main_spell_heavens_wind_blast_upgraded	0.5	wh_main_heavens_miscast	vortex_breath	wh_main_spell_heavens_wind_blast_upgraded	heavens_short	vo_battle_special_ability_spell_cast_negative	0	79				False	False	True	False
wh_main_spell_light_banishment	17	59	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	534	0			cast_up_long	18	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_light_banishment	0		vortex	wh_main_spell_light_banishment	light_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh_main_spell_light_banishment_upgraded	17	59	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	1681	0			cast_up_long	24	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_light_banishment_upgraded	0.5	wh_main_light_miscast	vortex	wh_main_spell_light_banishment_upgraded	light_long	vo_battle_special_ability_spell_cast_negative	0	245				False	False	True	False
wh_main_spell_light_bironas_timewarp	41	52	-1	40	True	-1	0	True	0		True	False	True	200		False	5	False	540	0			cast_up_long	11	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_melee_area	wh_main_spell_light_bironas_timewarp	light_long	vo_battle_special_ability_spell_cast_positive	118	118				False	False	True	True
wh_main_spell_light_bironas_timewarp_upgraded	41	52	-1	55	True	-1	0	True	0		True	False	True	200		False	5	False	1690	0			cast_up_long	15	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0.5	wh_main_light_miscast	augment_melee_area	wh_main_spell_light_bironas_timewarp_upgraded	light_long	vo_battle_special_ability_spell_cast_positive	118	118				False	False	True	True
wh_main_spell_light_light_of_battle	25	43	-1	0	True	1	0	False	0		True	False	False	200		False	3	False	550	0			cast_up_medium	7	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_morale	wh_main_spell_light_light_of_battle	light_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_main_spell_light_light_of_battle_upgraded	25	43	-1	40	True	-1	0	False	0		True	False	True	200		False	3	False	1696	0			cast_up_medium	12	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_main_light_miscast	augment_morale_area	wh_main_spell_light_light_of_battle_upgraded	light_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_main_spell_light_net_of_amyntok	15	38	-1	30	False	0	-1	True	0		False	True	True	200		False	3	False	558	0			cast_up_medium	11	20	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		aoe	wh_main_spell_light_net_of_amyntok	light_medium	vo_battle_special_ability_spell_cast_negative	79	82				False	False	True	False
wh_main_spell_light_net_of_amyntok_upgraded	30	38	-1	30	False	0	-1	True	0		False	True	True	200		False	3	False	1704	0			cast_up_medium	22	20	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_main_light_miscast	aoe	wh_main_spell_light_net_of_amyntok_upgraded	light_medium	vo_battle_special_ability_spell_cast_negative	79	82				False	False	True	False
wh_main_spell_light_phas_protection	24	23	-1	0	True	1	0	False	0		True	False	False	200		False	1	False	560	0			cast_up_short	5	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_main_spell_light_phas_protection	light_short	vo_battle_special_ability_spell_cast_positive	55	27				False	False	True	True
wh_main_spell_light_phas_protection_upgraded	24	23	-1	40	True	-1	0	False	0		True	False	True	200		False	1	False	1712	0			cast_up_short	10	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_main_light_miscast	augment_melee_area	wh_main_spell_light_phas_protection_upgraded	light_short	vo_battle_special_ability_spell_cast_positive	55	27				False	False	True	True
wh_main_spell_light_shems_burning_gaze	-1	24	-1	0	False	0	0	False	0	wh_main_spell_light_shems_burning_gaze	False	True	False	250		True	1	False	563	0			cast_forward_short	6	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile_ap	wh_main_spell_light_shems_burning_gaze	light_short	vo_battle_special_ability_spell_cast_negative	0	85				False	False	True	False
wh_main_spell_light_shems_burning_gaze_upgraded	-1	24	-1	0	False	0	0	False	0	wh_main_spell_light_shems_burning_gaze_upgraded	False	True	False	250		True	1	False	1719	0			cast_forward_short	10	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.5	wh_main_light_miscast	projectile_ap	wh_main_spell_light_shems_burning_gaze_upgraded	light_short	vo_battle_special_ability_spell_cast_negative	0	85				False	False	True	False
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	22	52	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	420	0			cast_up_long	11	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_lil_waaagh_curse_of_da_bad_moon	0		vortex	wh_main_spell_lil_waaagh_curse_of_da_bad_moon	lil_waaagh_long	vo_battle_special_ability_spell_cast_curse_of_da_bad_moon	119	119				False	False	True	False
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	44	52	-1	0	False	0	0	False	0		False	True	True	150		False	5	False	1726	0			cast_up_long	16	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	0.5	wh_main_lil_waaagh_miscast	vortex	wh_main_spell_lil_waaagh_curse_of_da_bad_moon	lil_waaagh_long	vo_battle_special_ability_spell_cast_curse_of_da_bad_moon	119	119				False	False	True	False
wh_main_spell_lil_waaagh_gorkll_fix_it	21	43	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	342	0			cast_up_medium	7	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_speed	wh_main_spell_lil_waaagh_gorkll_fix_it	lil_waaagh_medium	vo_battle_special_ability_spell_cast_negative	95	64				False	False	True	False
wh_main_spell_lil_waaagh_itchy_nuisance	24	44	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	338	0			cast_up_medium	8	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_lil_waaagh_itchy_nuisance	lil_waaagh_medium	vo_battle_special_ability_spell_cast_negative	164	0				False	False	True	False
wh_main_spell_lil_waaagh_night_shroud	52	53	-1	0	True	1	0	False	0		True	False	False	300		False	5	False	350	0			cast_up_long	9	0	wh_abilities_generic_full_hide	wh_abilities_generic_full_hide				0		full_hide	wh_main_spell_lil_waaagh_night_shroud	lil_waaagh_long	vo_battle_special_ability_spell_cast_night_shroud	117	117				False	False	True	True
wh_main_spell_lil_waaagh_night_shroud_upgraded	104	53	-1	0	True	1	0	False	0		True	False	False	300		False	5	False	1729	0			cast_up_long	14	0	wh_abilities_generic_full_hide	wh_abilities_generic_full_hide				0.5	wh_main_lil_waaagh_miscast	full_hide	wh_main_spell_lil_waaagh_night_shroud	lil_waaagh_long	vo_battle_special_ability_spell_cast_night_shroud	117	117				False	False	True	True
wh_main_spell_lil_waaagh_sneaky_stabbin	18	22	-1	0	True	1	0	False	0		True	False	False	200		False	3	False	336	0			cast_up_short	4	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_melee	wh_main_spell_lil_waaagh_sneaky_stabbin	lil_waaagh_short	vo_battle_special_ability_spell_cast_sneaky_stabbin	79	0				False	False	True	True
wh_main_spell_lil_waaagh_vindictive_glare	-1	23	-1	0	False	0	0	False	0	wh_main_spell_lil_waaagh_vindictive_glare	False	True	False	250		True	1	False	409	0			cast_forward_short	5	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_main_spell_lil_waaagh_vindictive_glare	lil_waaagh_short	vo_battle_special_ability_spell_cast_negative	0	78				False	False	True	False
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	-1	23	-1	0	False	0	0	False	0	wh_main_spell_lil_waaagh_vindictive_glare_upgraded	False	True	False	250		True	1	False	1737	0			cast_forward_short	9	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.5	wh_main_lil_waaagh_miscast	projectile	wh_main_spell_lil_waaagh_vindictive_glare	lil_waaagh_short	vo_battle_special_ability_spell_cast_negative	0	78				False	False	True	False
wh_main_spell_metal_final_transmutation	8	59	-1	30	False	0	-1	True	0		False	True	True	100		False	5	False	565	0			cast_up_long	18	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0		aoe	wh_main_spell_metal_final_transmutation	metal_long	vo_battle_special_ability_spell_cast_negative	115	115				False	False	True	False
wh_main_spell_metal_final_transmutation_upgraded	16	59	-1	30	False	0	-1	True	0		False	True	True	100		False	5	False	1742	0			cast_up_long	28	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0.5	wh_main_metal_miscast	aoe	wh_main_spell_metal_final_transmutation_upgraded	metal_long	vo_battle_special_ability_spell_cast_negative	115	115				False	False	True	False
wh_main_spell_metal_gehennas_golden_hounds	13	45	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	569	0			cast_up_medium	9	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_metal_gehennas_golden_hounds	0		vortex	wh_main_spell_metal_gehennas_golden_hounds	metal_medium	vo_battle_special_ability_spell_cast_negative	0	158				False	False	True	False
wh_main_spell_metal_gehennas_golden_hounds_upgraded	26	45	-1	0	False	0	0	False	0		False	True	True	150		False	3	False	1748	0			cast_up_medium	14	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_metal_gehennas_golden_hounds_upgraded	0.5	wh_main_metal_miscast	vortex	wh_main_spell_metal_gehennas_golden_hounds_upgraded	metal_medium	vo_battle_special_ability_spell_cast_negative	0	158				False	False	True	False
wh_main_spell_metal_glittering_robe	40	42	-1	0	True	1	0	False	0		True	False	False	200		False	3	False	571	0			cast_up_medium	6	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_morale	wh_main_spell_metal_glittering_robe	metal_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_main_spell_metal_glittering_robe_upgraded	40	42	-1	40	True	-1	0	False	0		True	False	True	200		False	3	False	1755	0			cast_up_medium	12	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_main_metal_miscast	augment_morale_area	wh_main_spell_metal_glittering_robe_upgraded	metal_medium	vo_battle_special_ability_spell_cast_positive	80	80				False	False	True	True
wh_main_spell_metal_plague_of_rust	44	22	-1	0	False	0	1	False	0		False	True	False	200		False	1	False	572	0			cast_up_short	4	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_armour	wh_main_spell_metal_plague_of_rust	metal_short	vo_battle_special_ability_spell_cast_negative	40	40				False	False	True	False
wh_main_spell_metal_plague_of_rust_upgraded	44	22	-1	0	False	0	1	False	0		False	True	False	200		False	1	False	1757	0			cast_up_short	6	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.5	wh_main_metal_miscast	hex_armour	wh_main_spell_metal_plague_of_rust_upgraded	metal_short	vo_battle_special_ability_spell_cast_negative	40	40				False	False	True	False
wh_main_spell_metal_searing_doom	9	24	-1	0	False	0	0	False	0		False	True	True	200		False	1	False	390	0	wh_main_spell_metal_searing_doom		cast_up_short	6	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_metal_searing_doom	metal_short	vo_battle_special_ability_spell_cast_negative	0	81				False	False	True	False
wh_main_spell_metal_searing_doom_upgraded	9	24	-1	0	False	0	0	False	0		False	True	True	200		False	1	False	1764	0	wh_main_spell_metal_searing_doom_upgraded		cast_up_short	10	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0.5	wh_main_metal_miscast	aoe_bombardment	wh_main_spell_metal_searing_doom_upgraded	metal_short	vo_battle_special_ability_spell_cast_negative	0	81				False	False	True	False
wh_main_spell_metal_transmutation_of_lead	35	52	-1	40	False	0	-1	True	0		False	True	True	200		False	5	False	578	0			cast_up_long	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_metal_transmutation_of_lead	metal_long	vo_battle_special_ability_spell_cast_negative	252	0				False	False	True	False
wh_main_spell_metal_transmutation_of_lead_upgraded	35	52	-1	40	False	0	-1	True	0		False	True	True	200		False	5	False	1768	0			cast_up_long	16	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_main_metal_miscast	hex_melee_area	wh_main_spell_metal_transmutation_of_lead_upgraded	metal_long	vo_battle_special_ability_spell_cast_negative	252	0				False	False	True	False
