units_custom_battle_permissions_tables
7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh_main_emp_middenland	False	wh_main_emp_cav_empire_knights	True	True			
wh_main_emp_empire	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_emp_middenland	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_ksl_kislev	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_teb_border_princes	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_teb_estalia	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_teb_tilea	False	wh_main_emp_cav_outriders_0	True	True			
wh_main_emp_empire	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_emp_middenland	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_ksl_kislev	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_teb_border_princes	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_teb_estalia	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_teb_tilea	False	wh_main_emp_cav_outriders_1	True	True			
wh_main_emp_empire	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_emp_middenland	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_ksl_kislev	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_teb_border_princes	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_teb_estalia	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_teb_tilea	False	wh_main_emp_cav_pistoliers_1	True	True			
wh_main_emp_empire	False	wh_main_emp_cav_reiksguard	True	True			
wh_main_emp_empire	True	wh_main_emp_cha_balthasar_gelt_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_0
wh_main_emp_empire	True	wh_main_emp_cha_balthasar_gelt_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_1
wh_main_emp_empire	False	wh_main_emp_cha_captain_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_emp_middenland	False	wh_main_emp_cha_captain_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_ksl_kislev	False	wh_main_emp_cha_captain_0	True	True			wh_main_emp_cha_captain_0
wh_main_teb_border_princes	False	wh_main_emp_cha_captain_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_teb_estalia	False	wh_main_emp_cha_captain_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_teb_tilea	False	wh_main_emp_cha_captain_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_emp_empire	False	wh_main_emp_cha_captain_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_emp_middenland	False	wh_main_emp_cha_captain_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_ksl_kislev	False	wh_main_emp_cha_captain_1	True	True			wh_main_emp_cha_captain_1
wh_main_teb_border_princes	False	wh_main_emp_cha_captain_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_teb_estalia	False	wh_main_emp_cha_captain_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_teb_tilea	False	wh_main_emp_cha_captain_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_emp_empire	False	wh_main_emp_cha_captain_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_emp_middenland	False	wh_main_emp_cha_captain_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_ksl_kislev	False	wh_main_emp_cha_captain_2	True	True			wh_main_emp_cha_captain_2
wh_main_teb_border_princes	False	wh_main_emp_cha_captain_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_teb_estalia	False	wh_main_emp_cha_captain_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_teb_tilea	False	wh_main_emp_cha_captain_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_emp_empire	False	wh_main_emp_cha_captain_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_3
wh_main_emp_middenland	False	wh_main_emp_cha_captain_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_3
wh_main_emp_empire	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_0
wh_main_emp_middenland	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_0
wh_main_ksl_kislev	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_0
wh_main_teb_border_princes	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_teb_estalia	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_teb_tilea	True	wh_main_emp_cha_general_0	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_emp_empire	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_1
wh_main_emp_middenland	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_1
wh_main_ksl_kislev	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_1
wh_main_teb_border_princes	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_teb_estalia	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_teb_tilea	True	wh_main_emp_cha_general_1	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_emp_empire	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_2
wh_main_emp_middenland	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_2
wh_main_ksl_kislev	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_2
wh_main_teb_border_princes	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_teb_estalia	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_teb_tilea	True	wh_main_emp_cha_general_2	True	True	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_emp_empire	True	wh_main_emp_cha_general_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_3
wh_main_emp_middenland	True	wh_main_emp_cha_general_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_3
wh_main_emp_empire	True	wh_main_emp_cha_general_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_4
wh_main_emp_middenland	True	wh_main_emp_cha_general_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_4
wh_main_emp_empire	True	wh_main_emp_cha_karl_franz_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png		wh_main_emp_cha_karl_franz_0
wh_main_emp_empire	True	wh_main_emp_cha_karl_franz_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png		wh_main_emp_cha_karl_franz_1
wh_main_emp_empire	True	wh_main_emp_cha_karl_franz_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png		wh_main_emp_cha_karl_franz_2
wh_main_emp_empire	True	wh_main_emp_cha_karl_franz_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png		wh_main_emp_cha_karl_franz_3
wh_main_emp_empire	True	wh_main_emp_cha_karl_franz_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_ch_karl_0.png		wh_main_emp_cha_karl_franz_4
wh_main_emp_empire	False	wh_main_emp_cha_warrior_priest_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_0
wh_main_emp_empire	False	wh_main_emp_cha_warrior_priest_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_1
wh_main_emp_empire	False	wh_main_emp_cha_warrior_priest_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_warrior_priest_campaign_01_0.png	wh_main_uniform_emp_warrior_priest_campaign_01	wh_main_emp_cha_warrior_priest_2
wh_main_emp_empire	False	wh_main_emp_cha_witch_hunter	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_witch_hunter_campaign_01_0.png	wh_main_uniform_emp_witch_hunter_campaign_01	wh_main_emp_cha_witch_hunter
wh_main_emp_middenland	False	wh_main_emp_cha_witch_hunter	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_witch_hunter_campaign_01_0.png	wh_main_uniform_emp_witch_hunter_campaign_01	wh_main_emp_cha_witch_hunter
wh_main_emp_empire	False	wh_main_emp_cha_wizard_fire_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_fire_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0
wh_main_teb_border_princes	False	wh_main_emp_cha_wizard_fire_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0
wh_main_teb_estalia	False	wh_main_emp_cha_wizard_fire_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0
wh_main_teb_tilea	False	wh_main_emp_cha_wizard_fire_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_0
wh_main_emp_empire	False	wh_main_emp_cha_wizard_fire_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_fire_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1
wh_main_teb_border_princes	False	wh_main_emp_cha_wizard_fire_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1
wh_main_teb_estalia	False	wh_main_emp_cha_wizard_fire_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1
wh_main_teb_tilea	False	wh_main_emp_cha_wizard_fire_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_1
wh_main_emp_empire	False	wh_main_emp_cha_wizard_fire_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_2
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_fire_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_2
wh_main_emp_empire	False	wh_main_emp_cha_wizard_fire_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_3
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_fire_3	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_fire_campaign_01_0.png	wh_main_uniform_emp_bright_wizard_campaign_01	wh_main_emp_cha_wizard_fire_3
wh_main_emp_empire	False	wh_main_emp_cha_wizard_heavens_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_0
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_heavens_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_0
wh_main_emp_empire	False	wh_main_emp_cha_wizard_heavens_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_1
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_heavens_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_1
wh_main_emp_empire	False	wh_main_emp_cha_wizard_heavens_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_2
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_heavens_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_2
wh_main_emp_empire	False	wh_main_emp_cha_wizard_heavens_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_4
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_heavens_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_heavens_0.png	wh_main_uniform_emp_celestial_wizard	wh_main_emp_cha_wizard_heavens_4
wh_main_emp_empire	False	wh_main_emp_cha_wizard_light_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_0
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_light_0	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_0
wh_main_emp_empire	False	wh_main_emp_cha_wizard_light_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_1
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_light_1	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_1
wh_main_emp_empire	False	wh_main_emp_cha_wizard_light_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_2
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_light_2	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_2
wh_main_emp_empire	False	wh_main_emp_cha_wizard_light_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_4
wh_main_emp_middenland	False	wh_main_emp_cha_wizard_light_4	True	True	ui/portraits/portholes/wh_main_emp_empire/emp_wizard_light_campaign_01_0.png	wh_main_uniform_emp_light_wizard_campaign_01	wh_main_emp_cha_wizard_light_4
wh_main_emp_empire	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_crossbowmen	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_greatswords	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_greatswords	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_greatswords	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_greatswords	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_greatswords	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_greatswords	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_halberdiers	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_handgunners	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_handgunners	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_handgunners	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_handgunners	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_handgunners	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_handgunners	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_spearmen_0	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_spearmen_1	True	True			
wh_main_emp_empire	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_emp_middenland	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_ksl_kislev	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_teb_border_princes	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_teb_estalia	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_teb_tilea	False	wh_main_emp_inf_swordsmen	True	True			
wh_main_emp_empire	False	wh_main_emp_veh_luminark_of_hysh_0	True	True			
wh_main_emp_middenland	False	wh_main_emp_veh_luminark_of_hysh_0	True	True			
wh_main_emp_empire	False	wh_main_emp_veh_steam_tank	True	True			
wh_main_emp_middenland	False	wh_main_emp_veh_steam_tank	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_art_doom_diver_catapult	True	True			
wh_main_grn_greenskins	False	wh_main_grn_art_doom_diver_catapult	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_art_doom_diver_catapult	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_art_goblin_rock_lobber	True	True			
wh_main_grn_greenskins	False	wh_main_grn_art_goblin_rock_lobber	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_art_goblin_rock_lobber	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_forest_goblin_spider_riders_0	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_forest_goblin_spider_riders_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_forest_goblin_spider_riders_0	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_forest_goblin_spider_riders_1	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_forest_goblin_spider_riders_1	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_forest_goblin_spider_riders_1	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_goblin_wolf_chariot	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_goblin_wolf_chariot	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_goblin_wolf_chariot	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_goblin_wolf_riders_0	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_goblin_wolf_riders_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_goblin_wolf_riders_0	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_goblin_wolf_riders_1	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_goblin_wolf_riders_1	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_goblin_wolf_riders_1	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_orc_boar_boy_big_uns	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_orc_boar_boy_big_uns	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_orc_boar_boy_big_uns	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_orc_boar_boyz	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_orc_boar_boyz	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_orc_boar_boyz	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_orc_boar_chariot	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_orc_boar_chariot	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_orc_boar_chariot	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_savage_orc_boar_boy_big_uns	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_savage_orc_boar_boy_big_uns	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_savage_orc_boar_boy_big_uns	True	True			
wh_main_grn_crooked_moon	False	wh_main_grn_cav_savage_orc_boar_boyz	True	True			
wh_main_grn_greenskins	False	wh_main_grn_cav_savage_orc_boar_boyz	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cav_savage_orc_boar_boyz	True	True			
wh_main_grn_greenskins	True	wh_main_grn_cha_azhag_the_slaughterer_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png		wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_grn_greenskins	True	wh_main_grn_cha_azhag_the_slaughterer_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png		wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_grn_crooked_moon	False	wh_main_grn_cha_goblin_big_boss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	wh_main_uniform_grn_goblin_big_boss_campaign_01	wh_main_grn_cha_goblin_big_boss_0
wh_main_grn_greenskins	False	wh_main_grn_cha_goblin_big_boss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	wh_main_uniform_grn_goblin_big_boss_campaign_01	wh_main_grn_cha_goblin_big_boss_0
wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_cha_goblin_big_boss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_goblin_bigboss_campaign_01_0.png	wh_main_uniform_grn_goblin_big_boss_campaign_01	wh_main_grn_cha_goblin_big_boss_0
