missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
True	wh_main_mis_grn_eliminate_character_in_battle_high_rank_grn	A rival Warboss has been causing trouble amongst the tribes. See that he doesn't cause anymore!	Big Fer 'iz Bootz	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_eliminate_character_in_battle_high_rank_vmp	The Undead stalk the lands and a Vampire Lord rises in power; that could threaten us. Seek out the corpse-creature and take a choppa to its neck!	Get Back In Yer 'ole	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_chs	The Chaos army shall fall before the might of our boyz. Smash the spiky metal gits!	Waaagh! Chaos!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_dwf	The Dwarfs send a throng against us. Seek them out and fight!	Waaagh! Stunties!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_emp	The Empire seeks out our mobs and readies for battle, it would be un-Orcy to shun such a scrap!	Waaagh! Humies!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_generic	The foe comes - an army calling us out. For Mork's sake, engage the army - bring these gits to battle!	Waaagh! Gits!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_grn	Orcs come! These Greenskins are our enemies - it is time to fight!	Waaagh! Da Orcs!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_chs	The Chaos filth roam across lands proclaimed by Gork and Mork, kick them out!	Da Spiky Invaderz	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_dwf	The Dwarfs invade tribal lands. How dare they! Get rid of the stunties!	'Ere Come Da Dwarfs	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_emp	Karl Franz sends his men to take Greenskin lands from our tribes. It's time to fight!	Humie Invaderz	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_generic	The enemy raid our lands. They raid OUR lands! Find these gits and get them good!	Invadin' Gits	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_grn	A rival tribe roves through our region, raiding and plundering. Find the invaders and make them pay.	Zoggin' Raidin' Gits	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_invading_vmp	An Undead army shambles through our lands, taking stuff - get them!	Undead Thievin' Gits	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_army_vmp	This Undead host stands ready for battle. Be it Blood Sucka or Necromancer, we must teach these corpses a lesson - not to mess with living, breathing Orcs!	Fight To Da Deff!	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_navy_dwf	The Stunties steam across the oceans in big metal cans. Open up their metal hulls and let the sea do the rest!	Kan-Opena	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_navy_emp	The Empire ships are drift wood - they just don't know it yet!	Drift Wood	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_navy_generic	The enemy fleet is no match for the hulks of the Orcs, send the gits to the sea bed!	Sink 'Em	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_navy_grn	A rival fleet of Orc ships dares to challenge us upon the water - show them that choppas work on the sea just as well as dry land.	Our Water	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_engage_force_navy_vmp	The Vampire Counts think their ramshackle boats are better than our ramshackle boats. Prove them wrong!	Ded Ships	ENGAGE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_make_alliance	There are many gits to crush. Make an alliance with fellow Greenskins and you can destroy the other races together.	We're All Mates!	MAKE_ALLIANCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raid_region_dwf	Stealing from the Dwarfs really winds them up! Let's loot their lands and really get their beards in a twist.	Da Stunties' Shiny Stuff	RAID_REGION	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raid_region_emp	This Imperial region is ripe for plunder. Send in the scavengers and pick it clean!	Plunder Da Humie Gits	RAID_REGION	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raid_region_generic	This region is ripe for plunder. Send forth forces to reap their lands - Gork demands it!	Da Spoils of Waaagh!	RAID_REGION	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raid_region_grn	This land is yet to become green - loot it and take anything shiny!	Dat's Mine	RAID_REGION	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raid_region_vmp	Raid the Vampire lands, knock over a few graves and steal from the tombs. That is the Greenskin way.	Grave Robbin'	RAID_REGION	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raise_force_army	As the Waaagh! grows additional boyz can be summoned. Send out the call, bring fresh mobs to our totem.	Get the Lads	RAISE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_grn_raise_force_navy	We need to bash a few hulks together and get some of the boyz on the sea. It's not the best place for an Orc, but we can't let our enemies control the oceans.	Hoist 'Em High	RAISE_FORCE	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raze_sack_settlement_dwf	This stunty barrow needs smashing! Take any shiny stuff and then burn it!	Smash da Stunties	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raze_sack_settlement_emp	This settlement of man must be destroyed - Mork commands it! Reap what you can and then bring fire!	Humie Smash	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raze_sack_settlement_generic	This settlement must be broken as if by Gork's Fists. Put it to the torch but only after you have taken all its valuables for the Boss' shiny pile.	Smash 'n' Burn	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raze_sack_settlement_grn	This Greenskin encampment should be ransacked and burnt in Gork's (or Mork's) name. Do it!	Burn da Lying Gits	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_raze_sack_settlement_vmp	The Vampires have their filthy nests everywhere. This one should be raided; steal all the shiny stuff and then - if you want, and you probably do - burn it to the ground!	Take From Da Ded Gits	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_agent_spy	You need a Goblin to talk to other Goblins. Well, whether that true or not, recruiting a Goblin Big Boss is a good idea!	Get a Gobbo Boss	RECRUIT_AGENT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_agent_wizard	A Shaman is needed to give your mobs a bit of arcane poke. Recruit one - Goblin or Orc it doesn't matter… yet.	Activate da Rhythm	RECRUIT_AGENT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_artillery	A Greenskin barrage is about throwing lots of big rocks at the same time. Crude but effective. Let's organise it.	Big Barrage	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_cavalry	Greenskin cavalry can be fast and brutal. We should get some mobs of cavalry in, they will make your armies more powerful.	Mount Da Beasts	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_infantry_melee	More boyz means more choppas. That’s a good thing… Get some more!	More Choppas	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_infantry_ranged	It doesn't always have to be about getting up close with your choppas. Hitting the gits from afar can work well too. We should recruit some missile mobs.	Arrez 'n' Stuff	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_war_beast	The monstrous pets of the Greenskins will terrify and munch through any army, Get some!	Get Some Petz	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_grn_recruit_unit_land_war_machine	Greenskin war machines are the best - maybe - I recommend starting construction!	Gobbo Gubbinz	RECRUIT_UNIT	rom_event_mission.png	grn/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_chs	This mortal vessel reveres the Dark Gods, he is a pawn of our enemies and a risk to our own plans. Kill him.	Assassinate the Chaos Fool	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_dwf	One of Grudgebearer's peons is a threat. Send him to an early grave so the stunted fool may be risen to serve us.	Slay the Stunted	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_emp	A dog of Franz comes lolloping into our sights. It is loyal to its master and believes it can do you harm. Put the mongrel out of its misery!	Franz's Mongrel	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_generic	This agent of the foe is hostile to our goals. Sever his head from his shoulders, and the threat will go away.	Rogue Agent	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_generic_female	This agent of the foe is hostile to our goals. Sever her head from her shoulders, and the threat will go away.	Rogue Agent	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_grn	The Greenskins send their brutes to frustrate and annoy our plans. Obliterate it, like you would any pest!	An Annoyance	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_vmp	Another practitioner of Dark Magic seeks to unseat us. Send this amateur's pet back in a coffin!	A Rival's Pet	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_assassinate_character_agent_vmp_female	Another practitioner of Dark Magic seeks to unseat us. Send this amateur's pet back in a coffin!	A Rival's Pet	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_chs	This Chaos Lord, one of the Ruinous Powers' primary servants is a threat to our goals. Silence him!	Lord Killer	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_dwf	A Lord of the stunted seeks to ruin us. Ruin him instead!	Slay the Dwarf Lord	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_emp	Karl Franz dares to send his minions to threaten us. Kill the mortal and send a message to the usurper!	Kill the Emperor's Chosen	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_generic	Seek out this enemy Lord and make the mortal fool regret crossing the Vampire Counts!	Death To the Lord	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_grn	The Orcs dare to send a Warboss against us. It is a beast, and should be dealt with like any unwanted pest. Kill it.	Slay the Greenskin	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_assassinate_character_general_vmp	Another Vampire, one of our own bloodline, seeks domination over us. Seek out your kin and send him back to the crypt.	The Trouble With von Carsteins…	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_capture_regions_emp	This settlement of mortals should belong to us. We care not for Morr's tenets - conquer it at the first opportunity!	Mortal Claims	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_capture_regions_generic	The Undead require this settlement. Send forth our legions to take it.	Creeping Death	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_capture_regions_retake_capital	The von Carsteins ancestral castle has been taken! It must be returned to Mannfred's hands.	Retake Drakenhof	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_capture_regions_vmp	These lands are ours by rights older than Sigmar himself! Claim them in the von Carstein name.	Mine Blood, Mine Lands	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_declare_war_dwf	It is Hel Fenn all over again! This time the Vampire Counts will be victorious - declare war on the Dwarfs!	Dwarf Ruin	DECLARE_WAR	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_declare_war_emp	We have warred with the mortal usurpers of the Empire many times before; now we will teach them a final lesson!	The Vampire Wars	DECLARE_WAR	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_declare_war_grn	Too long have we suffered these Greenskins to live. The time has come to march to war, wipe these base creatures off the map!	War With the Brutes	DECLARE_WAR	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_declare_war_vmp	For too long have we suffered these thralls to parasitically exist on our triumphs. No longer! Destroy these pretenders, there is only one von Carstein!	War On Mine Rival Counts	DECLARE_WAR	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_assassinate_character	Our brethren have requested that we dispose of their enemy's greatest warrior, and will swear fealty if we succeed. Do this and we will increase our chances of bringing all Vampire Counts entirely under our will.	The Gift Of Death	ASSASSINATE_CHARACTER	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_capture_region	Another of our bloodline has requested that we weaken a mortal's position by seizing the enemy region. Should we do this, our sibling will swear fealty, or so they say.	Wither	CAPTURE_REGIONS	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_eliminate_character_in_battle	Our kin request that we strike a blow to their enemy by slaying their greatest mortal fighter in battle. Do this and they will be more susceptible to our dominion!	I Thirst	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_engage_force	Another Count has approached us; we must engage an enemy force that plagues them. If we do this, then we can manipulate them into our fealty.	Undeath Ascendant	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_raid_region	Your brothers in death have requested that we sabotage their enemy's war efforts by raiding their supplies. Should we do this, they will owe us!	Deadly Raid	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_diplomatic_raze_sack_settlement	Our Undead brethren ask that we wreak havoc upon their foe by ransacking their lands. Bring the blight to this mortal enemy and our brothers may side with us, allowing the Midnight Aristocracy to ascend!	Unleash Hell	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_chs	Does the Ruinous Power's chosen pet, think to threaten us? What does he know of immortality? He and his armies are close, find and kill this pretender.	Hunt the Everchosen	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_dwf	The Dwarfs have always been threat. Now their High King marches close with his stunted throng. Hunt down their sovereign and slay him.	Feast on the High King	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_emp	The false Emperor is close! Karl Franz is near, accompanied by his cattle. Let us find him and slay the fool, leaving the throne for us!	False Emperor	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_generic	An enemy is so close, you can taste it! Hunt down this fool and his entourage - show him the power of the Undead!	King-Slayer	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_grn	The beast, Ironhide, is close. Hunt down this Orc's army, meet the creature in battle and bring its end.	Grimgor's Hide	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_faction_leader_vmp	He challenges us. But there is only one, count… one Lord of the Night… and that is you! Find this pretender for he is close and skulking within his host. End him!	End Him	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_chs	This Chaos Lord holds great power. Nagash would see such a foe and end them - so should we.	No Lord Of Mine	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_dwf	A Dwarf Lord challenges us. There is much glory in silencing such challengers.	A Stunted Lord	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_emp	This Empire Lord grows in power. To kill and rise him up as a zombie servant would be very satisfying indeed.	Sigmar's Fool	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_generic	This enemy Lord is powerful indeed. Think of the glory to be gained in killing him in battle!	The Greater They Rise…	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_grn	A Greenskin Warboss rises in power and could one day even challenge the Midnight Aristocracy! Take the beast's head as a trophy!	Trophy Hunter	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_eliminate_character_in_battle_high_rank_vmp	Another of Vlad's progeny emerges and thinks to challenge our dominion. Take it's head and show the world who is the one true von Carstein.	To the Undeath…	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_chs	Chaos think to take this world - but it's ours to reap! Engage this Chaos army in battle!	Ours to Reap	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_dwf	A Dwarf army has been lured into our trap. Now finish the job and bring the bearded-scum to battle!	Vanquish the Throng	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_emp	An Empire army comes, engage the mortal fools in combat and think of the corpses that shall refresh our ranks in battle's wake.	Fresh Corpses Approach	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_generic	This enemy army shall fall before the might of our Undead warriors. Make them dead.	Into Dust	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_grn	The Greenskin may love war but they are no match for our Undead minions. Bring the Orc-filth to battle and teach them what immortality is!	Break the Mob	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_chs	The Ruinous Powers dare to set foot in lands claimed by von Carstein. Get the invaders, show them a new god - show them death!	Chaos Invades	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_dwf	The Dwarfs send their stunted kin to our lands in some foolish notion to steal our territory. They are not welcome here - eject the living from our lands!	Dwarf Imposters	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_emp	The Empire claim these lands as their own… They are trespassers! Invaders! See them destroyed!	Empire Trespassers	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_generic	This enemy force is stomping around our lands. Show them the darkness of the grave!	Dark Incursion	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_grn	The Orcs invade our lands. Find them, steal their breath and make them dead!	Orc Invaders	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_invading_vmp	A rival stalks our lands at the head of an Undead host. We must show him who the true ruler of the night is!	Vampire Coup	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_army_vmp	This enemy Vampire army shall fall before the might of our unholy host. Tread them into dust!	Into Dust	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_navy_dwf	These mountain pigs have no place on the dread oceans. Sink their metal boats!	Sink the Dawi-Filth	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_navy_emp	The ships of the Elector Counts are no match for our Dreadfleet. Seek out the Imperial ships and sink them.	To the Depths	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_navy_generic	Make this enemy fleet nothing more than a sorry collection of ghost ships!	Ghost Ships	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_navy_grn	Hunt down the Greenskin vessels that dare to stay afloat, send them down to the icy depths.	Sea Green	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_engage_force_navy_vmp	An enemy Vampire fleet is no match for our mighty ships of bone and blood. Send the pretender's vessels to the depths.	Fell Ships Abroad	ENGAGE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raid_region_dwf	This Dwarfen region is ripe for harvesting. Send forth our legions to reap their lands!	Spoils of Dwarfen Bones	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raid_region_emp	This region of the Empire sits stagnant and rotting like an ageing corpse. Sack it and dispose of the remains.	Sack the Corpse	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raid_region_generic	Like a rotting corpse, this region is ripe for plunder. Send forth forces to reap their lands!	Spoils of War	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raid_region_grn	This region claimed by the Greenskins is ripe for harvest. Send our legions forth to do this.	Plunder the Beasts	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raid_region_vmp	This Undead region should be searched, and anything of value brought to us. Send out your forces.	Claim the Charnel Pits	RAID_REGION	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raise_force_army	As our eternal empire grows, so too, does the need to raise additional forces to protect our borders and expand further. We should raise an Undead host.	Raise the Dead	RAISE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
False	wh_main_mis_vmp_raise_force_navy	The Sea is not Manann's domain, but the dead's. Send forth the Ghost Ships - raise the Dreadfleet.	Unleash the Dreadfleets	RAISE_FORCE	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raze_sack_settlement_dwf	This Dwarfen settlement is a canker on our plans. Destroy it. Steal its secrets and then bathe it in fire and blood.	Fire & Blood	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raze_sack_settlement_emp	The mortal settlement of the false Emperor should be no more. Reap what you can from it and then bring fire!	The False Emperor's Hovels	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raze_sack_settlement_generic	This settlement offends our Undead majesty. Steal anything of value and then burn it to the ground, if you so wish.	Haunt the City	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raze_sack_settlement_grn	The accursed Greenskin blight of a settlement must be purged. Take anything of value and put the rest to fire!	Greenskin Blight	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_raze_sack_settlement_vmp	No Vampire has the right to exist - except our Lord - reap this lair. And then destroy it with fire.	No Lair For Them	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_agent_champion	Summon a Wight King - this ancient warrior's martial skills will help our damned cause.	To the Barrows	RECRUIT_AGENT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
True	wh_main_mis_vmp_recruit_agent_dignitary	A Vampire Count under our dominion is a powerful ally. Just remember, they are as ambitious in their quest for power as us.	Enact the Blood Kiss	RECRUIT_AGENT	rom_event_mission.png	vmp/generic	False	Military		0	0	False	0		False	False
