building_levels_tables
16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	commodity_vol	only_in_capital	military_prestige	naval_prestige	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	unknown22	unknown23	unknown24	unknown25	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
wh_main_grn_outpostnorsca_ruin_major_wurrzag	wh_dlc06_GREENSKIN_outpostnorsca_major_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor	wh_main_GREENSKIN_outpostnorsca_minor	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor_coast	wh_main_GREENSKIN_outpostnorsca_minor_coast	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor_coast_skarsnik	wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor_coast_wurrzag	wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor_skarsnik	wh_dlc06_GREENSKIN_outpostnorsca_minor_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_outpostnorsca_ruin_minor_wurrzag	wh_dlc06_GREENSKIN_outpostnorsca_minor_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_port_1	wh_main_GREENSKIN_port	1	1	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_port	False	False	False	False	False	0	True	1		True	0	0
wh_main_grn_port_2	wh_main_GREENSKIN_port	2	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_port	False	False	False	False	False	0	True	3		True	0	0
wh_main_grn_port_3	wh_main_GREENSKIN_port	3	5	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_port	False	False	False	False	False	0	True	5		True	0	0
wh_main_grn_port_ruin	wh_main_GREENSKIN_port	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_port	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_resource_gems_1	wh_main_GREENSKINS_resource_gemstones	0	3	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gemstones	False	False	False	False	False	0	True	1	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_gems_2	wh_main_GREENSKINS_resource_gemstones	1	4	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gemstones	False	False	False	False	False	0	True	2	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_gems_3	wh_main_GREENSKINS_resource_gemstones	2	5	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gemstones	False	False	False	False	False	0	True	3	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_gold_1	wh_main_GREENSKINS_resource_gold	0	3	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gold	False	False	False	False	False	0	True	1	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_gold_2	wh_main_GREENSKINS_resource_gold	1	4	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gold	False	False	False	False	False	0	True	2	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_gold_3	wh_main_GREENSKINS_resource_gold	2	5	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_gold	False	False	False	False	False	0	True	3	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_iron_military	wh_main_GREENSKINS_resource_iron_military	0	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_iron_military	False	False	False	False	False	0	True	3	wh_cam_resource_mining	True	0	0
wh_main_grn_resource_pasture_furs_military	wh_main_GREENSKINS_resource_pastures_furs_military	0	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_pastures_furs_military	False	False	False	False	False	0	True	3	wh_cam_resource_farming	True	0	0
wh_main_grn_resource_timber_military	wh_main_GREENSKINS_resource_timber_military	0	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_GREENSKINS_resource_timber_military	False	False	False	False	False	0	True	3	wh_cam_resource_lumber_mill	True	0	0
wh_main_grn_settlement_major_1	wh_main_GREENSKIN_settlement_major	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_1_coast	wh_main_GREENSKIN_settlement_major_coast	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_1_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_1_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_1_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_1_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_2	wh_main_GREENSKIN_settlement_major	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_2_coast	wh_main_GREENSKIN_settlement_major_coast	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_2_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_2_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_2_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_2_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_3	wh_main_GREENSKIN_settlement_major	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_3_coast	wh_main_GREENSKIN_settlement_major_coast	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_3_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_3_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_3_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_3_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_4	wh_main_GREENSKIN_settlement_major	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_4_coast	wh_main_GREENSKIN_settlement_major_coast	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	4	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_4_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	4	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_4_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	4	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_4_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_4_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_5	wh_main_GREENSKIN_settlement_major	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_5_coast	wh_main_GREENSKIN_settlement_major_coast	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	5	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_5_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	5	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_5_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	5	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_major_5_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_major_5_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_major_greenskin	True	0	0
wh_main_grn_settlement_minor_1	wh_main_GREENSKIN_settlement_minor	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_1_coast	wh_main_GREENSKIN_settlement_minor_coast	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_1_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_1_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_1_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_skarsnik	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_1_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_wurrzag	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_2	wh_main_GREENSKIN_settlement_minor	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	1	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_2_coast	wh_main_GREENSKIN_settlement_minor_coast	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_2_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_2_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_2_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_skarsnik	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	1	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_2_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_wurrzag	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	1	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_3	wh_main_GREENSKIN_settlement_minor	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	2	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_3_coast	wh_main_GREENSKIN_settlement_minor_coast	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_3_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_3_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_port	True	0	0
wh_main_grn_settlement_minor_3_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_skarsnik	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	2	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_minor_3_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_wurrzag	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	2	True	0	wh_cam_settlement_minor_greenskin	True	0	0
wh_main_grn_settlement_ruin_major	wh_main_GREENSKIN_settlement_major	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_major_coast	wh_main_GREENSKIN_settlement_major_coast	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_major_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_major_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_major_skarsnik	wh_dlc06_GREENSKIN_settlement_major_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_major_wurrzag	wh_dlc06_GREENSKIN_settlement_major_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor	wh_main_GREENSKIN_settlement_minor	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor_coast	wh_main_GREENSKIN_settlement_minor_coast	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor_coast_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor_coast_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor_skarsnik	wh_dlc06_GREENSKIN_settlement_minor_skarsnik	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_settlement_ruin_minor_wurrzag	wh_dlc06_GREENSKIN_settlement_minor_wurrzag	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_settlement_minor	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh_main_grn_shaman_1	wh_main_GREENSKIN_shaman	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_shaman	False	False	False	False	False	0	True	4		True	0	0
wh_main_grn_shaman_2	wh_main_GREENSKIN_shaman	1	5	11250	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_shaman	False	False	False	False	False	0	True	5		True	0	0
wh_main_grn_walls_1	wh_main_GREENSKIN_walls	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_GOBLIN_walls	False	False	False	False	False	0	True	2		True	0	0
wh_main_grn_walls_2	wh_main_GREENSKIN_walls	1	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_GOBLIN_walls	False	False	False	False	False	0	True	3		True	0	0
wh_main_grn_walls_3	wh_main_GREENSKIN_walls	2	5	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_GOBLIN_walls	False	False	False	False	False	0	True	4		True	0	0
wh_main_grn_workshop_1	wh_main_GREENSKIN_workshop	0	3	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_GOBLIN_tinker	False	False	False	False	False	0	True	3		True	0	0
wh_main_grn_workshop_2	wh_main_GREENSKIN_workshop	1	4	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_ORC_GOBLIN_tinker	False	False	False	False	False	0	True	4		True	0	0
wh_main_horde_chaos_dragon_ogres_1	wh_main_horde_chaos_dragon_ogres	0	1	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_dragon_ogres	False	False	False	False	False	2	True	3		True	0	0
wh_main_horde_chaos_dragon_ogres_2	wh_main_horde_chaos_dragon_ogres	1	1	12000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_dragon_ogres	False	False	False	False	False	3	True	4		True	0	0
wh_main_horde_chaos_forge_1	wh_main_horde_chaos_forge	0	1	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_forge	False	False	False	False	False	0	True	2		True	0	0
wh_main_horde_chaos_forge_2	wh_main_horde_chaos_forge	1	1	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_forge	False	False	False	False	False	1	True	3		True	0	0
wh_main_horde_chaos_giants_1	wh_main_horde_chaos_giants	0	1	12000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_giants	False	False	False	False	False	3	True	4		True	0	0
wh_main_horde_chaos_knights_1	wh_main_horde_chaos_knights	0	1	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_knights	False	False	False	False	False	2	True	3		True	0	0
wh_main_horde_chaos_knights_2	wh_main_horde_chaos_knights	1	1	12000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_knights	False	False	False	False	False	3	True	4		True	0	0
wh_main_horde_chaos_magic_1	wh_main_horde_chaos_magic	0	1	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_magic	False	False	False	False	False	0	True	2		True	0	0
wh_main_horde_chaos_magic_2	wh_main_horde_chaos_magic	1	1	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_magic	False	False	False	False	False	1	True	3		True	0	0
wh_main_horde_chaos_marauders_1	wh_main_horde_chaos_marauders	0	1	500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_marauders	False	False	False	False	False	0	True	0		True	0	0
wh_main_horde_chaos_marauders_2	wh_main_horde_chaos_marauders	1	1	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_marauders	False	False	False	False	False	1	True	1		True	0	0
wh_main_horde_chaos_marauders_3	wh_main_horde_chaos_marauders	2	1	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_marauders	False	False	False	False	False	1	True	2		True	0	0
wh_main_horde_chaos_settlement_1	wh_main_horde_chaos_settlement	0	1	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_settlement	False	False	False	False	False	0	True	0	wh_cam_settlement_major_chaos	True	0	0
wh_main_horde_chaos_settlement_2	wh_main_horde_chaos_settlement	1	1	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_settlement	False	False	False	False	False	1	True	0	wh_cam_settlement_major_chaos	True	0	0
wh_main_horde_chaos_settlement_3	wh_main_horde_chaos_settlement	2	1	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_settlement	False	False	False	False	False	2	True	0	wh_cam_settlement_major_chaos	True	0	0
wh_main_horde_chaos_settlement_4	wh_main_horde_chaos_settlement	3	1	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_settlement	False	False	False	False	False	4	True	0	wh_cam_settlement_major_chaos	True	0	0
wh_main_horde_chaos_settlement_5	wh_main_horde_chaos_settlement	4	1	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_settlement	False	False	False	False	False	5	True	0	wh_cam_settlement_major_chaos	True	0	0
wh_main_horde_chaos_trolls_1	wh_main_horde_chaos_trolls	0	1	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_trolls	False	False	False	False	False	1	True	2		True	0	0
wh_main_horde_chaos_warriors_1	wh_main_horde_chaos_warriors	0	1	750	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_warriors	False	False	False	False	False	0	True	1		True	0	0
wh_main_horde_chaos_warriors_2	wh_main_horde_chaos_warriors	1	1	1500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_horde_chaos_warriors	False	False	False	False	False	1	True	2		True	0	0
