factions_tables
34
key	index	-	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	senator_total	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	has_politics	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	default_audio_actor_vo_group	feature_forest
wh_main_dwf_karak_kadrin	2041769442	0	wh_main_sc_dwf_dwarfs	playable	Karak Kadrin	Karak Kadrin	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh_main_dwf_karak_kadrin		ui\flags\wh_main_dwf_karak_kadrin	157	33	25	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Karak Kadrin!	You are defending against Karak Kadrin!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh_main_dwf_karak_norn	2041769429	0	wh_main_sc_dwf_dwarfs	playable	Karak Norn	Karak Norn	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh_main_dwf_karak_norn		ui\flags\wh_main_dwf_karak_norn	186	56	49	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Karak Norn!	You are defending against Karak Norn!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh_main_dwf_karak_ziflin	2041769420	0	wh_main_sc_dwf_dwarfs	playable	Karak Ziflin	Karak Ziflin	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh_main_dwf_karak_ziflin		ui\flags\wh_main_dwf_karak_ziflin	158	93	66	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Karak Ziflin!	You are defending against Karak Ziflin!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh_main_dwf_kraka_drak	2041769417	0	wh_main_sc_dwf_dwarfs	playable	Kraka Drak	Kraka Drak	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh_main_dwf_kraka_drak		ui\flags\wh_main_dwf_kraka_drak	45	186	165	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Kraka Drak!	You are defending against Kraka Drak!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh_main_dwf_zhufbar	2041769456	0	wh_main_sc_dwf_dwarfs	playable	Zhufbar	Zhufbar	106	wh_main_dwf_dwarfs	wh_main_dwf_dwarf	False	False	False	ui\flags\wh_main_dwf_zhufbar		ui\flags\wh_main_dwf_zhufbar	15	158	167	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_dwarfs	0	0	0	0	False	False	106	106	You are attacking Zhufbar!	You are defending against Zhufbar!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Dwarf	default	dwf		False			False	WH_Dwarfs	wh_main_vo_actor_Dwarf_Lord	LOCKED_STANDARD
wh_main_emp_averland	2041769597	0	wh_main_sc_emp_empire	playable	Averland	Averland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_averland		ui\flags\wh_main_emp_averland	209	187	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Averland!	You are defending against Averland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire	2041769012	0	wh_main_sc_emp_empire	playable	The Empire	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	True	False	ui\flags\wh_main_emp_empire		ui\flags\wh_main_emp_empire	224	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_empire_reikland	0	0	0	71	False	False	89	89	You are attacking The Empire!	You are defending against The Empire!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_qb1	2041770016	0	wh_main_sc_emp_empire	playable	The Empire	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_rebels		ui\flags\wh_main_emp_empire_rebels	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the Empire!	You are defending against the Empire!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_qb2	2041770024	0	wh_main_sc_emp_empire	playable	The Empire	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_rebels		ui\flags\wh_main_emp_empire_rebels	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the Empire!	You are defending against the Empire!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_qb3	2041770026	0	wh_main_sc_emp_empire	playable	The Empire	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_rebels		ui\flags\wh_main_emp_empire_rebels	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the Empire!	You are defending against the Empire!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_qb4	2041770853	0	wh_main_sc_emp_empire	playable	The Empire	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire		ui\flags\wh_main_emp_empire	224	6	6	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_empire_reikland	0	0	0	71	False	False	89	89	You are attacking the Empire!	You are defending against the Empire!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_qb_intro	2041770787	0	wh_main_sc_emp_empire	playable	The Empire	Altdorf	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_rebels		ui\flags\wh_main_emp_empire_rebels	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking the Empire!	You are defending against the Empire!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_rebels	2041769688	0	wh_main_sc_emp_empire	playable	Empire Rebels	Empire	89	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_emp_empire_rebels		ui\flags\wh_main_emp_empire_rebels	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Empire rebels!	You are defending against Empire rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_rebels_qb1	2041770076	0	wh_main_sc_emp_empire	playable	Empire Secessionists	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_separatists		ui\flags\wh_main_emp_empire_separatists	232	232	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Empire secessionists!	You are defending against Empire Secessionists!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			True	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_empire_separatists	2041769733	0	wh_main_sc_emp_empire	playable	Empire Secessionists	Empire	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_empire_separatists		ui\flags\wh_main_emp_empire_separatists	19	111	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Empire secessionists!	You are defending against Empire Secessionists!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_hochland	2041769368	0	wh_main_sc_emp_empire	playable	Hochland	Hochland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_hochland		ui\flags\wh_main_emp_hochland	44	126	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Hochland!	You are defending against Hochland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_marienburg	2041769411	0	wh_main_sc_emp_empire	playable	Marienburg	Marienburg	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_marienburg		ui\flags\wh_main_emp_marienburg	235	218	75	0	0	0	30	30	30	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Marienburg!	You are defending against Marienburg!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_marienburg_rebels	2041769720	0	wh_main_sc_emp_empire	playable	Marienburg Rebels	Marienburg	89	wh_main_emp_empire	wh_main_emp_empire	True	False	False	ui\flags\wh_main_emp_marienburg_rebels		ui\flags\wh_main_emp_marienburg_rebels	242	239	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Marienburg rebels!	You are defending against Marienburg rebels!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_middenland	2041769374	0	wh_main_sc_emp_empire	playable	Middenland	Middenland	89	wh_main_emp_empire	wh_main_emp_empire	False	True	False	ui\flags\wh_main_emp_middenland		ui\flags\wh_main_emp_middenland	44	39	118	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Middenland!	You are defending against Middenland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	wh_mp_force_gen_empire	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_nordland	2041769383	0	wh_main_sc_emp_empire	playable	Nordland	Nordland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_nordland		ui\flags\wh_main_emp_nordland	43	67	116	0	0	0	50	50	50	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Nordland!	You are defending against Nordland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_ostermark	2041769396	0	wh_main_sc_emp_empire	playable	Ostermark	Ostermark	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_ostermark		ui\flags\wh_main_emp_ostermark	122	45	79	0	0	0	70	70	70	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Ostermark!	You are defending against Ostermark!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_ostland	2041769391	0	wh_main_sc_emp_empire	playable	Ostland	Ostland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_ostland		ui\flags\wh_main_emp_ostland	241	229	188	0	0	0	90	90	90	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Ostland!	You are defending against Ostland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_stirland	2041769397	0	wh_main_sc_emp_empire	playable	Stirland	Stirland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_stirland		ui\flags\wh_main_emp_stirland	64	117	51	0	0	0	110	110	110	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Stirland!	You are defending against Stirland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_talabecland	2041769405	0	wh_main_sc_emp_empire	playable	Talabecland	Talabecland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_talabecland		ui\flags\wh_main_emp_talabecland	167	0	0	0	0	0	130	130	130	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Talabecland!	You are defending against Talabecland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_emp_wissenland	2041769409	0	wh_main_sc_emp_empire	playable	Wissenland	Wissenland	89	wh_main_emp_empire	wh_main_emp_empire	False	False	False	ui\flags\wh_main_emp_wissenland		ui\flags\wh_main_emp_wissenland	134	0	0	0	0	0	150	150	150	0	0	0	0	0	0	0	0	0	wh_main_group_empire	0	0	0	0	False	False	89	89	You are attacking Wissenland!	You are defending against Wissenland!	FACTION_CHOSOKABE	0	0	0	500	wh_main_vo_culture_Empire	default	emp		False			False	WH_Empire	wh_main_vo_actor_Empire_General	LOCKED_STANDARD
wh_main_grn_black_venom	2041769512	0	wh_main_sc_grn_greenskins	playable	Black Venom	Black Venom	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_black_venom		ui\flags\wh_main_grn_black_venom	185	196	106	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Black Venom!	You are defending against Black Venom!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_black_venom_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_black_venom_waaagh	2041769789	0	wh_main_sc_grn_greenskins	playable	Black Venom Waaagh!	Black Venom	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_black_venom		ui\flags\wh_main_grn_black_venom	185	196	106	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Black Venom!	You are defending against Black Venom!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_bloody_spearz	2041769536	0	wh_main_sc_grn_greenskins	playable	Bloody Spearz	Bloody Spearz	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_bloody_spearz		ui\flags\wh_main_grn_bloody_spearz	66	109	92	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Bloody Spearz!	You are defending against Bloody Spearz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_bloody_spearz_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_bloody_spearz_waaagh	2041769796	0	wh_main_sc_grn_greenskins	playable	Bloody Spearz Waaagh!	Bloody Spearz	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_bloody_spearz		ui\flags\wh_main_grn_bloody_spearz	66	109	92	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Bloody Spearz!	You are defending against Bloody Spearz!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_broken_nose	2041769507	0	wh_main_sc_grn_greenskins	playable	Broken Nose	Broken Nose	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_broken_nose		ui\flags\wh_main_grn_broken_nose	233	207	122	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Broken Nose!	You are defending against Broken Nose!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_broken_nose_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_broken_nose_waaagh	2041769810	0	wh_main_sc_grn_greenskins	playable	Broken Nose Waaagh!	Broken Nose	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_broken_nose		ui\flags\wh_main_grn_broken_nose	233	207	122	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Broken Nose!	You are defending against Broken Nose!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_crooked_moon	2041769607	0	wh_main_sc_grn_greenskins	playable	Crooked Moon	Crooked Moon	88	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins_vertical	False	True	False	ui\flags\wh_main_grn_crooked_moon		ui\flags\wh_main_grn_crooked_moon	94	94	255	0	0	0	180	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Crooked Moon!	You are defending against Crooked Moon!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_crooked_moon_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_crooked_moon_waaagh	2041769819	0	wh_main_sc_grn_greenskins	playable	Crooked Moon Waaagh!	Crooked Moon	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_crooked_moon		ui\flags\wh_main_grn_crooked_moon	94	94	255	0	0	0	180	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Crooked Moon!	You are defending against Crooked Moon!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_night_goblin_fanatics_1	False	WH_dlc06_Greenskins_Waaaagh_skarsnik	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_greenskins	2041769070	0	wh_main_sc_grn_greenskins	playable	Greenskins	Greenskin	88	wh_main_grn_greenskins_vertical	wh_main_grn_greenskins_vertical	False	True	False	ui\flags\wh_main_grn_greenskins		ui\flags\wh_main_grn_greenskins	115	142	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	wh_mp_force_gen_greenskins	grn		False	wh_main_grn_greenskins_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_qb1	2041770053	0	wh_main_sc_grn_greenskins	playable	Greenskins	Greenskin	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	191	87	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	True	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_qb2	2041770054	0	wh_main_sc_grn_greenskins	playable	Greenskins	Greenskin	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	191	87	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	True	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_qb3	2041770058	0	wh_main_sc_grn_greenskins	playable	Greenskins	Greenskin	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	191	87	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	True	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_qb4	2041770554	0	wh_main_sc_grn_greenskins	playable	Greenskins	Greenskin	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	191	87	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	True	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_rebels	2041769712	0	wh_main_sc_grn_greenskins	playable	{{tr:grn_greenskin_rebels_screen_name}}	Greenskin	88	wh_main_grn_greenskins_vertical		True	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	240	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking {{tr:grn_greenskin_rebels_screen_name}}!	You are defending against {{tr:grn_greenskin_rebels_screen_name}}!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_greenskins_rebels_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskin_Rebels	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
wh_main_grn_greenskins_rebels_waaagh	2041769828	0	wh_main_sc_grn_greenskins	playable	{{tr:grn_greenskin_rebels_screen_name}} Waaagh!	Greenskin	88	wh_main_grn_greenskins		True	False	False	ui\flags\wh_main_grn_greenskins_rebels		ui\flags\wh_main_grn_greenskins_rebels	240	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking {{tr:grn_greenskin_rebels_screen_name}}!	You are defending against {{tr:grn_greenskin_rebels_screen_name}}!	FACTION_ODA	0	0	0	500	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_greenskins_waaagh	2041769824	0	wh_main_sc_grn_greenskins	playable	Greenskin Waaagh!	Greenskin	88	wh_main_grn_greenskins		False	False	False	ui\flags\wh_main_grn_greenskins		ui\flags\wh_main_grn_greenskins	115	142	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking Greenskins!	You are defending against Greenskins!	FACTION_ODA	0	0	0	0	wh_main_vo_culture_Orc	default	grn		False		wh_main_grn_inf_black_orcs	False	WH_Greenskins_Waaagh	wh_main_vo_actor_Orc_Shaman	LOCKED_COMPANION
wh_main_grn_necksnappers	2041769471	0	wh_main_sc_grn_greenskins	playable	Crooked Moon Mutinous Gits	Crooked Moon Mutinous Gits	88	wh_main_grn_greenskins_vertical		False	False	False	ui\flags\wh_dlc06_grn_crooked_moon_rebels		ui\flags\wh_dlc06_grn_crooked_moon_rebels	66	101	133	0	0	0	228	180	9	0	0	0	0	0	0	0	0	0	wh_main_group_greenskins	0	0	0	0	False	False	88	88	You are attacking the Crooked Moon Mutinous Gits!	You are defending against the Crooked Moon Mutinous Gits!	FACTION_CHOSOKABE	1086324736	1086324736	1086324736	500	wh_main_vo_culture_Orc	default	grn		False	wh_main_grn_necksnappers_waaagh	wh_main_grn_inf_black_orcs	False	WH_Greenskins	wh_main_vo_actor_Orc_Shaman	LOCKED_STANDARD
