event_feed_message_events_tables
3
event	flavour_text	group	image	secondary_detail	target	layout	layout_data	sound_event	context_located	unknown10
military_ambusher_discovered_yours	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/generic	wh_event_feed_string_military_ambusher_secondary_detail_theirs	event_feed_target_ambusher_faction	hostile_action	event_feed_layout_data_military_ambusher_discovered_yours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_ambusher_discovered_yours	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/generic	wh_event_feed_string_military_ambusher_secondary_detail_theirs	event_feed_target_ambusher_faction	hostile_action	event_feed_layout_data_military_ambusher_discovered_yours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_ambusher_discovered_yours	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/generic	wh_event_feed_string_military_ambusher_secondary_detail_theirs	event_feed_target_ambusher_faction	hostile_action	event_feed_layout_data_military_ambusher_discovered_yours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_ambusher_discovered_yours	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/generic	wh_event_feed_string_military_ambusher_secondary_detail_theirs	event_feed_target_ambusher_faction	hostile_action	event_feed_layout_data_military_ambusher_discovered_yours	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_ambusher_discovered	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_ambusher_discovered	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/messenger	wh_event_feed_string_military_ambusher_secondary_detail	event_feed_target_discovered_by	hostile_action	event_feed_layout_data_military_ambusher_discovered	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_ambusher_general	
military_army_destroyed	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/land_defeat	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/land_defeat	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_down	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/land_defeat	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_destroyed	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/land_defeat	wh_event_feed_string_military_army_destroyed_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_destroyed	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/bray_herd_ceases	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/generic	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_disbanded	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/army_morale_down	wh_event_feed_string_military_army_disbanded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Neutral	event_feed_none	
military_army_founded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/faction	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_founded	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/army_morale_up	wh_event_feed_string_military_army_founded_description	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_founded	UI_CAM_POPUP_Message_Event_Positive	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/bray_herd_ceases	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/land_victory	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_army_withdraws	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/army_morale_down	wh_event_feed_string_military_army_withdraws_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_army_withdraws	UI_CAM_POPUP_Message_Event_Neutral	event_feed_location_military_force_general	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_hostile_territory	all/wh2_jungle_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_maelstrom	all/wh2_maelstorm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_reef	all/wh2_reef_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_storm_level_1	all/wh2_storm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_storm_level_2	all/wh2_storm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_storm_level_3	all/wh2_storm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_storm_level_4	all/wh2_storm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_event_feed_cult_all_attrition_storm_level_5	all/wh2_storm_attrition	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves_attrition_desertion	def/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves_attrition_desertion	hef/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen_attrition_desertion	lzd/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven_attrition_desertion	skv/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_dlc03_feed_cult_bst_attrition_low_morale	bst/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_dlc03_feed_cult_bst_attrition_very_low_morale	bst/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia_attrition_desertion	brt/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_athel_loren	all/attrition_swamp	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_chaos_territory	all/attrition_chaos_wastes	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_chaos_wastes	all/attrition_chaos_wastes	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_desert	all/attrition_desert	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_disease	all/attrition_disease	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_high_sea	all/attrition_sea	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_non_vampire_territory	vmp/land_defeat	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_snow	all/attrition_snow	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_swamp	all/attrition_swamp	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_vampire_territory	all/attrition_vampire_territory	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_all_attrition_wasteland	all/attrition_desert	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_chaos_attrition_desertion	chs/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_chaos_attrition_horde_infighting	chs/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs_attrition_desertion	dwf/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_empire_attrition_desertion	emp/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
military_attrition	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins_attrition_desertion	grn/army_morale_down	wh_event_feed_string_military_attrition_secondary_detail	event_feed_target_military_force_faction	hostile_action	event_feed_layout_data_military_attrition	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
