campaign_map_attrition_unit_immunities_tables
0
attrition	unit
swamp	wh2_main_lzd_cav_horned_ones_0
swamp	wh2_main_lzd_cav_horned_ones_blessed_0
swamp	wh2_main_lzd_cav_terradon_riders_0
swamp	wh2_main_lzd_cav_terradon_riders_1
swamp	wh2_main_lzd_cav_terradon_riders_blessed_1
swamp	wh2_main_lzd_cha_kroq_gar_0
swamp	wh2_main_lzd_cha_kroq_gar_1
swamp	wh2_main_lzd_cha_kroq_gar_2
swamp	wh2_main_lzd_cha_kroq_gar_3
swamp	wh2_main_lzd_cha_lord_mazdamundi_0
swamp	wh2_main_lzd_cha_lord_mazdamundi_1
swamp	wh2_main_lzd_cha_saurus_old_blood_0
swamp	wh2_main_lzd_cha_saurus_old_blood_1
swamp	wh2_main_lzd_cha_saurus_old_blood_2
swamp	wh2_main_lzd_cha_saurus_scar_veteran_0
swamp	wh2_main_lzd_cha_saurus_scar_veteran_1
swamp	wh2_main_lzd_cha_saurus_scar_veteran_2
swamp	wh2_main_lzd_cha_skink_chief_0
swamp	wh2_main_lzd_cha_skink_chief_1
swamp	wh2_main_lzd_cha_skink_chief_2
swamp	wh2_main_lzd_cha_skink_chief_3
swamp	wh2_main_lzd_cha_skink_priest_0_summoned
swamp	wh2_main_lzd_cha_skink_priest_beasts_0
swamp	wh2_main_lzd_cha_skink_priest_beasts_1
swamp	wh2_main_lzd_cha_skink_priest_beasts_2
swamp	wh2_main_lzd_cha_skink_priest_beasts_3
swamp	wh2_main_lzd_cha_skink_priest_heavens_0
swamp	wh2_main_lzd_cha_skink_priest_heavens_1
swamp	wh2_main_lzd_cha_skink_priest_heavens_2
swamp	wh2_main_lzd_cha_skink_priest_heavens_3
swamp	wh2_main_lzd_cha_slann_mage_priest_campaign_0
swamp	wh2_main_lzd_cha_slann_mage_priest_heavens_0
swamp	wh2_main_lzd_cha_slann_mage_priest_high_0
swamp	wh2_main_lzd_cha_slann_mage_priest_light_0
swamp	wh2_main_lzd_inf_chameleon_skinks_0
swamp	wh2_main_lzd_inf_chameleon_skinks_blessed_0
swamp	wh2_main_lzd_inf_saurus_spearmen_0
swamp	wh2_main_lzd_inf_saurus_spearmen_1
swamp	wh2_main_lzd_inf_saurus_spearmen_blessed_1
swamp	wh2_main_lzd_inf_saurus_warriors_0
swamp	wh2_main_lzd_inf_saurus_warriors_1
swamp	wh2_main_lzd_inf_saurus_warriors_blessed_1
swamp	wh2_main_lzd_inf_skink_cohort_0
swamp	wh2_main_lzd_inf_skink_cohort_1
swamp	wh2_main_lzd_inf_skink_skirmishers_0
swamp	wh2_main_lzd_inf_skink_skirmishers_blessed_0
swamp	wh2_main_lzd_inf_temple_guards
swamp	wh2_main_lzd_inf_temple_guards_blessed
swamp	wh2_main_lzd_mon_ancient_stegadon
swamp	wh2_main_lzd_mon_bastiladon_0
swamp	wh2_main_lzd_mon_bastiladon_1
swamp	wh2_main_lzd_mon_bastiladon_2
swamp	wh2_main_lzd_mon_bastiladon_blessed_2
swamp	wh2_main_lzd_mon_carnosaur_0
swamp	wh2_main_lzd_mon_carnosaur_blessed_0
swamp	wh2_main_lzd_mon_kroxigors
swamp	wh2_main_lzd_mon_kroxigors_blessed
swamp	wh2_main_lzd_mon_stegadon_0
swamp	wh2_main_lzd_mon_stegadon_1
swamp	wh2_main_lzd_mon_stegadon_blessed_1
swamp	wh2_main_skv_art_plagueclaw_catapult
swamp	wh2_main_skv_art_warp_lightning_cannon
swamp	wh2_main_skv_cha_assassin
swamp	wh2_main_skv_cha_grey_seer_plague_0
swamp	wh2_main_skv_cha_grey_seer_plague_1
swamp	wh2_main_skv_cha_grey_seer_ruin_0
swamp	wh2_main_skv_cha_grey_seer_ruin_1
swamp	wh2_main_skv_cha_lord_skrolk
swamp	wh2_main_skv_cha_plague_priest_0
swamp	wh2_main_skv_cha_plague_priest_2
swamp	wh2_main_skv_cha_queek_headtaker
swamp	wh2_main_skv_cha_warlock_engineer
swamp	wh2_main_skv_cha_warlord_0
swamp	wh2_main_skv_cha_warlord_1
swamp	wh2_main_skv_inf_clanrat_spearmen_0
swamp	wh2_main_skv_inf_clanrat_spearmen_1
swamp	wh2_main_skv_inf_clanrats_0
swamp	wh2_main_skv_inf_clanrats_0_summoned
swamp	wh2_main_skv_inf_clanrats_0_summoned_small
swamp	wh2_main_skv_inf_clanrats_1
swamp	wh2_main_skv_inf_death_globe_bombardiers
swamp	wh2_main_skv_inf_death_runners_0
swamp	wh2_main_skv_inf_gutter_runner_slingers_0
swamp	wh2_main_skv_inf_gutter_runner_slingers_1
swamp	wh2_main_skv_inf_gutter_runners_0
swamp	wh2_main_skv_inf_gutter_runners_1
swamp	wh2_main_skv_inf_night_runners_0
swamp	wh2_main_skv_inf_night_runners_1
swamp	wh2_main_skv_inf_plague_monk_censer_bearer
swamp	wh2_main_skv_inf_plague_monks
swamp	wh2_main_skv_inf_poison_wind_globadiers
swamp	wh2_main_skv_inf_skavenslave_slingers_0
swamp	wh2_main_skv_inf_skavenslave_spearmen_0
swamp	wh2_main_skv_inf_skavenslaves_0
swamp	wh2_main_skv_inf_stormvermin_0
swamp	wh2_main_skv_inf_stormvermin_1
swamp	wh2_main_skv_inf_warpfire_thrower
swamp	wh2_main_skv_mon_hell_pit_abomination
swamp	wh2_main_skv_mon_rat_ogres
swamp	wh2_main_skv_veh_doomwheel
swamp	wh_dlc03_bst_cav_razorgor_chariot_0
swamp	wh_dlc03_bst_cha_beastlord_0
swamp	wh_dlc03_bst_cha_bray_shaman_beasts_0
swamp	wh_dlc03_bst_cha_bray_shaman_beasts_1
swamp	wh_dlc03_bst_cha_bray_shaman_death_0
swamp	wh_dlc03_bst_cha_bray_shaman_death_1
swamp	wh_dlc03_bst_cha_bray_shaman_shadows_0
swamp	wh_dlc03_bst_cha_bray_shaman_shadows_1
swamp	wh_dlc03_bst_cha_bray_shaman_wild_0
swamp	wh_dlc03_bst_cha_bray_shaman_wild_1
swamp	wh_dlc03_bst_cha_gorebull_0
swamp	wh_dlc03_bst_cha_khazrak_one_eye_0
swamp	wh_dlc03_bst_feral_manticore
swamp	wh_dlc03_bst_inf_bestigor_herd_0
swamp	wh_dlc03_bst_inf_centigors_0
swamp	wh_dlc03_bst_inf_centigors_1
swamp	wh_dlc03_bst_inf_centigors_2
swamp	wh_dlc03_bst_inf_chaos_warhounds_0
swamp	wh_dlc03_bst_inf_chaos_warhounds_1
swamp	wh_dlc03_bst_inf_cygor_0
swamp	wh_dlc03_bst_inf_gor_herd_0
swamp	wh_dlc03_bst_inf_gor_herd_1
swamp	wh_dlc03_bst_inf_minotaurs_0
swamp	wh_dlc03_bst_inf_minotaurs_1
swamp	wh_dlc03_bst_inf_minotaurs_2
swamp	wh_dlc03_bst_inf_razorgor_herd_0
swamp	wh_dlc03_bst_inf_ungor_herd_1
swamp	wh_dlc03_bst_inf_ungor_raiders_0
swamp	wh_dlc03_bst_inf_ungor_spearmen_0
swamp	wh_dlc03_bst_inf_ungor_spearmen_1
swamp	wh_dlc03_bst_mon_chaos_spawn_0
swamp	wh_dlc03_bst_mon_giant_0
swamp	wh_dlc05_bst_cha_morghur_0
vampire_territory	wh_dlc04_vmp_cav_chillgheists_0
vampire_territory	wh_dlc04_vmp_cav_vereks_reavers_0
vampire_territory	wh_dlc04_vmp_cha_helman_ghorst_0
vampire_territory	wh_dlc04_vmp_cha_helman_ghorst_1
vampire_territory	wh_dlc04_vmp_cha_master_necromancer_1
vampire_territory	wh_dlc04_vmp_cha_master_necromancer_2
vampire_territory	wh_dlc04_vmp_cha_master_necromancer_3
vampire_territory	wh_dlc04_vmp_cha_necromancer_1
vampire_territory	wh_dlc04_vmp_cha_necromancer_2
vampire_territory	wh_dlc04_vmp_cha_necromancer_3
vampire_territory	wh_dlc04_vmp_cha_strigoi_ghoul_king_0
vampire_territory	wh_dlc04_vmp_cha_strigoi_ghoul_king_1
vampire_territory	wh_dlc04_vmp_cha_vlad_von_carstein_0
vampire_territory	wh_dlc04_vmp_inf_feasters_in_the_dusk_0
vampire_territory	wh_dlc04_vmp_inf_konigstein_stalkers_0
vampire_territory	wh_dlc04_vmp_inf_sternsmen_0
vampire_territory	wh_dlc04_vmp_inf_tithe_0
vampire_territory	wh_dlc04_vmp_mon_devils_swartzhafen_0
vampire_territory	wh_dlc04_vmp_mon_direpack_0
vampire_territory	wh_dlc04_vmp_veh_claw_of_nagash_0
vampire_territory	wh_dlc04_vmp_veh_corpse_cart_0
vampire_territory	wh_dlc04_vmp_veh_corpse_cart_1
vampire_territory	wh_dlc04_vmp_veh_corpse_cart_2
vampire_territory	wh_dlc04_vmp_veh_mortis_engine_0
vampire_territory	wh_main_vmp_cav_black_knights_0
vampire_territory	wh_main_vmp_cav_black_knights_3
vampire_territory	wh_main_vmp_cav_hexwraiths
vampire_territory	wh_main_vmp_cha_banshee
vampire_territory	wh_main_vmp_cha_heinrich_kemmler
vampire_territory	wh_main_vmp_cha_mannfred_von_carstein_0
vampire_territory	wh_main_vmp_cha_mannfred_von_carstein_2
vampire_territory	wh_main_vmp_cha_mannfred_von_carstein_3
vampire_territory	wh_main_vmp_cha_mannfred_von_carstein_4
vampire_territory	wh_main_vmp_cha_master_necromancer_0
vampire_territory	wh_main_vmp_cha_master_necromancer_4
vampire_territory	wh_main_vmp_cha_master_necromancer_5
vampire_territory	wh_main_vmp_cha_necromancer_0
vampire_territory	wh_main_vmp_cha_necromancer_5
vampire_territory	wh_main_vmp_cha_vampire_0
vampire_territory	wh_main_vmp_cha_vampire_1
vampire_territory	wh_main_vmp_cha_vampire_2
vampire_territory	wh_main_vmp_cha_vampire_lord_0
vampire_territory	wh_main_vmp_cha_vampire_lord_2
vampire_territory	wh_main_vmp_cha_vampire_lord_3
vampire_territory	wh_main_vmp_cha_vampire_lord_5
vampire_territory	wh_main_vmp_cha_wight_king_0
vampire_territory	wh_main_vmp_cha_wight_king_1
vampire_territory	wh_main_vmp_cha_wight_king_2
vampire_territory	wh_main_vmp_inf_cairn_wraiths
vampire_territory	wh_main_vmp_inf_crypt_ghouls
vampire_territory	wh_main_vmp_inf_grave_guard_0
vampire_territory	wh_main_vmp_inf_grave_guard_1
vampire_territory	wh_main_vmp_inf_skeleton_warriors_0
vampire_territory	wh_main_vmp_inf_skeleton_warriors_1
vampire_territory	wh_main_vmp_inf_zombie
vampire_territory	wh_main_vmp_mon_crypt_horrors
vampire_territory	wh_main_vmp_mon_dire_wolves
vampire_territory	wh_main_vmp_mon_fell_bats
vampire_territory	wh_main_vmp_mon_terrorgheist
vampire_territory	wh_main_vmp_mon_vargheists
vampire_territory	wh_main_vmp_mon_varghulf
vampire_territory	wh_main_vmp_veh_black_coach
wasteland	wh_dlc06_grn_art_hammer_of_gork_0
wasteland	wh_dlc06_grn_cav_broken_tusks_mob_0
wasteland	wh_dlc06_grn_cav_deff_creepers_0
wasteland	wh_dlc06_grn_cav_durkits_squigs_0
wasteland	wh_dlc06_grn_cav_mogrubbs_marauders_0
wasteland	wh_dlc06_grn_cav_moon_howlers_0
wasteland	wh_dlc06_grn_cav_squig_hoppers_0
wasteland	wh_dlc06_grn_cav_teef_robbers_0
wasteland	wh_dlc06_grn_cha_night_goblin_warboss_0
wasteland	wh_dlc06_grn_cha_night_goblin_warboss_1
wasteland	wh_dlc06_grn_cha_skarsnik_0
wasteland	wh_dlc06_grn_cha_wurrzag_0
wasteland	wh_dlc06_grn_cha_wurrzag_1
wasteland	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
wasteland	wh_dlc06_grn_inf_da_rusty_arrers_0
wasteland	wh_dlc06_grn_inf_da_warlords_boyz_0
wasteland	wh_dlc06_grn_inf_krimson_killerz_0
wasteland	wh_dlc06_grn_inf_nasty_skulkers_0
wasteland	wh_dlc06_grn_inf_squig_herd_0
wasteland	wh_main_grn_art_doom_diver_catapult
wasteland	wh_main_grn_art_goblin_rock_lobber
wasteland	wh_main_grn_cav_forest_goblin_spider_riders_0
wasteland	wh_main_grn_cav_forest_goblin_spider_riders_1
wasteland	wh_main_grn_cav_goblin_wolf_chariot
wasteland	wh_main_grn_cav_goblin_wolf_riders_0
wasteland	wh_main_grn_cav_goblin_wolf_riders_1
wasteland	wh_main_grn_cav_orc_boar_boy_big_uns
wasteland	wh_main_grn_cav_orc_boar_boyz
wasteland	wh_main_grn_cav_orc_boar_chariot
wasteland	wh_main_grn_cav_savage_orc_boar_boy_big_uns
wasteland	wh_main_grn_cav_savage_orc_boar_boyz
wasteland	wh_main_grn_cha_azhag_the_slaughterer_0
wasteland	wh_main_grn_cha_azhag_the_slaughterer_1
wasteland	wh_main_grn_cha_goblin_big_boss_0
wasteland	wh_main_grn_cha_goblin_big_boss_1
wasteland	wh_main_grn_cha_goblin_big_boss_2
wasteland	wh_main_grn_cha_goblin_great_shaman_0
wasteland	wh_main_grn_cha_goblin_great_shaman_1
wasteland	wh_main_grn_cha_grimgor_ironhide
wasteland	wh_main_grn_cha_night_goblin_shaman
wasteland	wh_main_grn_cha_orc_shaman_0
wasteland	wh_main_grn_cha_orc_shaman_1
wasteland	wh_main_grn_cha_orc_warboss_0
wasteland	wh_main_grn_cha_orc_warboss_1
wasteland	wh_main_grn_cha_orc_warboss_2
wasteland	wh_main_grn_inf_black_orcs
wasteland	wh_main_grn_inf_goblin_archers
wasteland	wh_main_grn_inf_goblin_spearmen
wasteland	wh_main_grn_inf_night_goblin_archers
wasteland	wh_main_grn_inf_night_goblin_fanatics
wasteland	wh_main_grn_inf_night_goblin_fanatics_1
wasteland	wh_main_grn_inf_night_goblins
wasteland	wh_main_grn_inf_orc_arrer_boyz
wasteland	wh_main_grn_inf_orc_big_uns
wasteland	wh_main_grn_inf_orc_boyz
wasteland	wh_main_grn_inf_savage_orc_arrer_boyz
wasteland	wh_main_grn_inf_savage_orc_big_uns
wasteland	wh_main_grn_inf_savage_orcs
wasteland	wh_main_grn_mon_arachnarok_spider_0
wasteland	wh_main_grn_mon_giant
wasteland	wh_main_grn_mon_giant_qb_tall_roff
wasteland	wh_main_grn_mon_trolls
