ancillaries_tables
16
key	type	applies_to	transferrable	unique_to_world	unique_to_faction	precedence	start_date	end_date	avatar_skill	avatar_special_ability	legendary_item	mp_exclusive	is_wife_ancillary	category	min_starting_age	max_starting_age	min_expiry_age	max_expiry_age	immortal	provided_bodyguard_unit	provided_banner	uniqueness_score	turns_before_swap_allowed	subcategory	randomly_dropped
wh_dlc04_anc_mount_emp_arch_lector_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_emp_cha_arch_lector_2		1	1		False
wh_dlc04_anc_mount_emp_arch_lector_warhorse	wh_main_anc_mount_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_emp_cha_arch_lector_1		1	1		False
wh_dlc04_anc_mount_emp_volkmar_the_grim_altar_of_sigmar	wh_dlc04_anc_mount_war_altar_of_sigmar	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_emp_cha_volkmar_the_grim_1		1	1		False
wh_dlc04_anc_mount_emp_volkmar_the_grim_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_emp_cha_volkmar_the_grim_3		1	1		False
wh_dlc04_anc_mount_emp_volkmar_the_grim_warhorse	wh_main_anc_mount_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_emp_cha_volkmar_the_grim_2		1	1		False
wh_dlc04_anc_mount_vmp_helman_ghorst_corpse_cart	wh_dlc04_anc_mount_corpse_cart_lodestone	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_helman_ghorst_1		1	1		False
wh_dlc04_anc_mount_vmp_master_necromancer_corpse_cart	wh_dlc04_anc_mount_corpse_cart	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_master_necromancer_1		1	1		False
wh_dlc04_anc_mount_vmp_master_necromancer_corpse_cart_balefire	wh_dlc04_anc_mount_corpse_cart_balefire	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_master_necromancer_2		1	1		False
wh_dlc04_anc_mount_vmp_master_necromancer_corpse_cart_unholy_lodestone	wh_dlc04_anc_mount_corpse_cart_lodestone	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_master_necromancer_3		1	1		False
wh_dlc04_anc_mount_vmp_necromancer_corpse_cart	wh_dlc04_anc_mount_corpse_cart	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_necromancer_1		1	1		False
wh_dlc04_anc_mount_vmp_necromancer_corpse_cart_balefire	wh_dlc04_anc_mount_corpse_cart_balefire	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_necromancer_2		1	1		False
wh_dlc04_anc_mount_vmp_necromancer_corpse_cart_unholy_lodestone	wh_dlc04_anc_mount_corpse_cart_lodestone	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_necromancer_3		1	1		False
wh_dlc04_anc_mount_vmp_strigoi_ghoul_king_terrorgheist	wh_dlc04_anc_mount_terrorgheist	.	True	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc04_vmp_cha_strigoi_ghoul_king_1		1	1		True
wh_dlc04_anc_talisman_jade_griffon	wh_main_anc_talisman	.	False	False	False	1	0	9999	False	False	False	False	False	talisman	16	30	30	50	True			200	0		False
wh_dlc04_anc_talisman_the_carstein_ring	wh_main_anc_talisman	.	False	False	False	1	0	9999	False	False	False	False	False	talisman	16	30	30	50	True			200	0		False
wh_dlc04_anc_weapon_blood_drinker	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc04_anc_weapon_staff_of_command	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc05_anc_armour_the_helm_of_the_hunt	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			20	0		True
wh_dlc05_anc_enchanted_item_hail_of_doom_arrow	wh_main_anc_enchanted_item	.	True	False	False	1	0	9999	False	False	False	False	False	enchanted_item	16	30	30	50	True			30	0		True
wh_dlc05_anc_enchanted_item_horn_of_the_wild_hunt	wh_main_anc_enchanted_item	.	False	False	False	1	0	9999	False	False	False	False	False	enchanted_item	16	30	30	50	True			200	0		False
wh_dlc05_anc_follower_dryad_spy	wh_dlc08_anc_wood_elves_dryad_spy	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_elder_scout	wh_dlc08_anc_wood_elves_elder_scout	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_eternal_guard_commander	wh_dlc08_anc_wood_elves_eternal_guard_commander	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_forest_spirit	wh_dlc08_anc_wood_elves_forest_spirit	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_hawk_companion	wh_dlc08_anc_wood_elves_hawk_companion	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_hunting_hound	wh_dlc08_anc_wood_elves_hunting_hound	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_royal_standard_bearer	wh_dlc08_anc_wood_elves_royal_standard_bearer	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_vauls_anvil_smith	wh_dlc08_anc_wood_elves_vauls_anvil_smith	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_wardancer_drummer	wh_dlc08_anc_wood_elves_wardancer_drummer	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_follower_young_stag	wh_dlc08_anc_wood_elves_young_stag	.	True	False	False	1	0	9999	False	False	False	False	False	general	1	1	30	50	True			1	0	follower	False
wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen	100	0	banner	True
wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king	75	0	banner	True
wh_dlc05_anc_mount_emp_grey_wizard_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_shadows_2		1	1		False
wh_dlc05_anc_mount_emp_grey_wizard_imperial_pegasus	wh_main_anc_mount_imperial_pegasus	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_shadows_3		1	1		False
wh_dlc05_anc_mount_emp_grey_wizard_warhorse	wh_main_anc_mount_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_shadows_1		1	1		False
wh_dlc05_anc_mount_emp_jade_wizard_barded_warhorse	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_life_2		1	1		False
wh_dlc05_anc_mount_emp_jade_wizard_imperial_pegasus	wh_main_anc_mount_imperial_pegasus	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_life_3		1	1		False
wh_dlc05_anc_mount_emp_jade_wizard_warhorse	wh_main_anc_mount_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_emp_cha_wizard_life_1		1	1		False
wh_dlc05_anc_mount_vmp_vampire_shadow_barded_nightmare	wh_main_anc_mount_barded_nightmare	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_vmp_cha_vampire_shadows_1		1	1		False
wh_dlc05_anc_mount_vmp_vampire_shadow_hellsteed	wh_main_anc_mount_hellsteed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_vmp_cha_vampire_shadows_2		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_glade_lord_1		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_elven_steed_fem	wh_dlc05_anc_mount_wef_elven_steed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_female_glade_lord_1		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_forest_dragon	wh_dlc05_anc_mount_wef_forest_dragon	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_glade_lord_3		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_forest_dragon_fem	wh_dlc05_anc_mount_wef_forest_dragon	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_female_glade_lord_3		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_glade_lord_2		1	1		False
wh_dlc05_anc_mount_wef_glade_lord_great_eagle_fem	wh_dlc05_anc_mount_wef_great_eagle	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_female_glade_lord_2		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_beast_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_beasts_1		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_beast_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	False	False	False	1	0	1900	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_beasts_2		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_beast_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_beasts_3		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_life_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_life_1		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_life_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	False	False	False	1	0	1900	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_life_2		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_life_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_life_3		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_shadow_elven_steed	wh_dlc05_anc_mount_wef_elven_steed	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_shadows_1		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_shadow_great_eagle	wh_dlc05_anc_mount_wef_great_eagle	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_shadows_2		1	1		False
wh_dlc05_anc_mount_wef_spellsinger_shadow_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc05_wef_cha_spellsinger_shadows_3		1	1		False
wh_dlc05_anc_talisman_cloak_of_isha	wh_main_anc_talisman	.	False	False	False	1	0	9999	False	False	False	False	False	talisman	16	30	30	50	True			200	0		False
wh_dlc05_anc_weapon_daiths_reaper	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			50	0		True
wh_dlc05_anc_weapon_daiths_sword	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc05_anc_weapon_spear_of_kurnous	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc05_anc_weapon_the_bow_of_loren	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			20	0		True
wh_dlc05_anc_weapon_the_spirit_sword	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			85	0		True
wh_dlc06_anc_arcane_item_squiggly_beast	wh_main_anc_arcane_item	.	False	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			200	0		False
wh_dlc06_anc_armour_shield_of_defiance	wh_main_anc_armour	.	False	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			200	0		False
wh_dlc06_anc_enchanted_item_baleful_mask	wh_main_anc_enchanted_item	.	False	False	False	1	0	9999	False	False	False	False	False	enchanted_item	16	30	30	50	True			200	0		False
wh_dlc06_anc_magic_standard_skarsniks_boyz	wh_dlc06_anc_magic_standard_skarsniks_boyz	.	False	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc06_banner_skarsniks_boyz	200	0	banner	False
wh_dlc06_anc_mount_dwf_runelord_anvil_of_doom	wh_dlc06_anc_mount_dwf_runelord_anvil_of_doom	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc06_dwf_cha_runelord_1		1	1		False
wh_dlc06_anc_mount_grn_night_goblin_warboss_great_cave_squig	wh_dlc06_anc_mount_grn_night_goblin_warboss_great_cave_squig	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc06_grn_cha_night_goblin_warboss_1		1	1		False
wh_dlc06_anc_mount_grn_wurrzag_spleenrippa	wh_dlc06_anc_mount_grn_wurrzag_spleenrippa	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc06_grn_cha_wurrzag_1		1	1		False
wh_dlc06_anc_rune_rune_of_fury	wh_main_anc_rune_rune_of_fury	.	False	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True			10	0	rune	False
wh_dlc06_anc_rune_rune_of_might	wh_main_anc_rune_rune_of_might	.	False	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True			10	0	rune	False
wh_dlc06_anc_rune_rune_of_parrying	wh_main_anc_rune_rune_of_parrying	.	False	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True			10	0	rune	False
wh_dlc06_anc_rune_rune_of_striking	wh_main_anc_rune_rune_of_striking	.	False	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True			10	0	rune	False
wh_dlc06_anc_weapon_bonewood_staff	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc06_anc_weapon_skarsniks_prodder	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_main_anc_arcane_item	.	False	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			200	0		False
wh_dlc07_anc_armour_armour_of_the_midsummer_sun	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			40	0		True
wh_dlc07_anc_armour_cuirass_of_fortune	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			10	0		True
wh_dlc07_anc_armour_gilded_cuirass	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			55	0		True
wh_dlc07_anc_armour_the_grail_shield	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			80	0		True
wh_dlc07_anc_enchanted_item_holy_icon	wh_main_anc_enchanted_item	.	True	False	False	1	0	9999	False	False	False	False	False	enchanted_item	16	30	30	50	True			35	0		True
wh_dlc07_anc_enchanted_item_mane_of_the_purebreed	wh_main_anc_enchanted_item	.	True	False	False	1	0	9999	False	False	False	False	False	enchanted_item	16	30	30	50	True			70	0		True
wh_dlc07_anc_enchanted_item_sacrament_of_the_lady	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			20	0		True
wh_dlc07_anc_magic_standard_banner_of_defence	wh_dlc07_anc_magic_standard_banner_of_defence	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc07_anc_magic_standard_banner_of_defence	60	0	banner	True
wh_dlc07_anc_magic_standard_errantry_banner	wh_dlc07_anc_magic_standard_errantry_banner	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc07_anc_magic_standard_errantry_banner	20	0	banner	True
wh_dlc07_anc_magic_standard_twilight_banner	wh_dlc07_anc_magic_standard_twilight_banner	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc07_anc_magic_standard_twilight_banner	15	0	banner	True
wh_dlc07_anc_magic_standard_valorous_standard	wh_dlc07_anc_magic_standard_valorous_standard	.	True	False	False	1	0	9999	False	False	False	False	False	general	16	30	30	50	True		wh_dlc07_anc_magic_standard_valorous_standard	50	0	banner	True
wh_dlc07_anc_mount_brt_alberic_barbed_warhorse	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_alberic_bordeleaux_1		1	1		False
wh_dlc07_anc_mount_brt_alberic_royal_hipppogryph	wh_main_anc_mount_hippogryph	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_alberic_bordeleaux_3		1	1		False
wh_dlc07_anc_mount_brt_alberic_royal_pegasus	wh_main_anc_mount_royal_pegasus	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_alberic_bordeleaux_2		1	1		False
wh_dlc07_anc_mount_brt_damsel_beasts_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_damsel_beasts_3		1	1		False
wh_dlc07_anc_mount_brt_damsel_heavens_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_main_brt_cha_damsel_3		1	1		False
wh_dlc07_anc_mount_brt_damsel_life_unicorn	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_damsel_life_3		1	1		False
wh_dlc07_anc_mount_brt_fay_enchantress_silvaron	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_fay_enchantress_1		1	1		False
wh_dlc07_anc_mount_brt_green_knight_shadowsteed	wh_dlc05_anc_mount_wef_unicorn	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_green_knight_0		1	1		False
wh_dlc07_anc_mount_brt_prophetess_brettonian_warhorse	wh_main_anc_mount_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_prophetess_1		1	1		False
wh_dlc07_anc_mount_brt_prophetess_brettonian_warhorse_barded	wh_main_anc_mount_barded_warhorse	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_prophetess_2		1	1		False
wh_dlc07_anc_mount_brt_prophetess_royal_pegasus	wh_main_anc_mount_royal_pegasus	.	False	False	False	1	0	9999	False	False	False	False	False	mount	16	30	30	50	True	wh_dlc07_brt_cha_prophetess_3		1	1		False
wh_dlc07_anc_talisman_dragons_claw	wh_main_anc_talisman	.	True	False	False	1	0	9999	False	False	False	False	False	talisman	16	30	30	50	True			20	0		True
wh_dlc07_anc_talisman_siriennes_locket	wh_main_anc_talisman	.	True	False	False	1	0	9999	False	False	False	False	False	talisman	16	30	30	50	True			45	0		True
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			45	0		True
wh_dlc07_anc_weapon_sword_of_the_quest	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			25	0		True
wh_dlc07_anc_weapon_the_silver_lance_of_the_blessed	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			75	0		True
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_anc_weapon	.	True	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			15	0		True
wh_dlc07_anc_weapon_trident_of_manann	wh_main_anc_weapon	.	False	False	False	1	0	9999	False	False	False	False	False	weapon	16	30	30	50	True			200	0		False
wh_main_anc_arcane_item_black_periapt	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			55	0		True
wh_main_anc_arcane_item_book_of_arkhan	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			25	0		True
wh_main_anc_arcane_item_book_of_ashur	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			70	0		True
wh_main_anc_arcane_item_channelling_staff	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			15	0		True
wh_main_anc_arcane_item_earthing_rod	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			25	0		True
wh_main_anc_arcane_item_forbidden_rod	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			35	0		True
wh_main_anc_arcane_item_lucky_shrunken_head	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			50	0		True
wh_main_anc_arcane_item_power_scroll	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			20	0		True
wh_main_anc_arcane_item_power_stone	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			20	0		True
wh_main_anc_arcane_item_sceptre_of_stability	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			15	0		True
wh_main_anc_arcane_item_scroll_of_leeching	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			50	0		True
wh_main_anc_arcane_item_scroll_of_shielding	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			15	0		True
wh_main_anc_arcane_item_skull_of_katam	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			15	0		True
wh_main_anc_arcane_item_skull_staff	wh_main_anc_arcane_item	.	False	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			200	0		False
wh_main_anc_arcane_item_staff_of_damnation	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			40	0		True
wh_main_anc_arcane_item_staff_of_volans	wh_main_anc_arcane_item	.	False	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			200	0		False
wh_main_anc_arcane_item_tricksters_shard	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			30	0		True
wh_main_anc_arcane_item_wand_of_jet	wh_main_anc_arcane_item	.	True	False	False	1	0	9999	False	False	False	False	False	arcane_item	16	30	30	50	True			25	0		True
wh_main_anc_armour_armour_of_destiny	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			50	0		True
wh_main_anc_armour_armour_of_fortune	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			35	0		True
wh_main_anc_armour_armour_of_gork	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			100	0		True
wh_main_anc_armour_armour_of_silvered_steel	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			45	0		True
wh_main_anc_armour_armour_of_templehof	wh_main_anc_armour	.	False	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			200	0		False
wh_main_anc_armour_auric_armour	wh_main_anc_armour	.	False	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			200	0		False
wh_main_anc_armour_azhags_ard_armour	wh_main_anc_armour	.	False	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			200	0		False
wh_main_anc_armour_blood-forged_armour	wh_main_anc_armour	.	False	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			200	0		False
wh_main_anc_armour_charmed_shield	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			5	0		True
wh_main_anc_armour_dragonhelm	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			10	0		True
wh_main_anc_armour_enchanted_shield	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			5	0		True
wh_main_anc_armour_gamblers_armour	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			20	0		True
wh_main_anc_armour_glittering_scales	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			25	0		True
wh_main_anc_armour_helm_of_discord	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			30	0		True
wh_main_anc_armour_helm_of_many_eyes	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			35	0		True
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_anc_armour	.	True	False	False	1	0	9999	False	False	False	False	False	armour	16	30	30	50	True			60	0		True
