character_skill_nodes_tables
5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_03	2		0	0	True
	wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_04	3		0	0	True
	wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_05	4		0	0	True
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_06	5		0	4	True
	wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_07	6		0	0	True
	wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_08	7		0	0	True
	wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_09	8		0	0	True
	wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_10	9		0	0	True
	wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_emp_balthasar		4	wh_main_skill_node_emp_balthasar_battle_11	10		0	4	True
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_01	0		0	0	True
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_02	1		0	0	True
	wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_03	2		0	0	True
	wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_04	3		0	0	True
	wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_05	4		0	0	True
	wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_06	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_07	6		0	0	True
	wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_08	7		0	0	True
	wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_09	8		0	0	True
	wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_10	9		0	0	True
	wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_emp_balthasar		5	wh_main_skill_node_emp_balthasar_campaign_11	10		0	4	True
	wh_main_skill_innate_emp_balthasar_gelt	wh_main_skill_node_set_emp_balthasar		6	wh_main_skill_node_emp_balthasar_innate_01	0		1	0	False
	wh_main_skill_all_magic_metal_01_searing_doom	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_01	0		0	0	True
	wh_main_skill_all_magic_metal_03_metalshifting	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_02	1		0	0	True
	wh2_main_skill_all_magic_metal_02_plague_of_rust_lord	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_03	2		0	0	True
	wh2_main_skill_all_magic_metal_04_glittering_robe_lord	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_04	3		0	0	True
	wh2_main_skill_all_magic_metal_05_gehennas_golden_hounds_lord	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_05	4		0	0	True
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_06	5		0	4	True
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_07	8		0	0	True
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_08	9		0	0	True
	wh2_main_skill_all_magic_metal_09_transmutation_of_lead_lord	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_09	6		0	0	True
	wh2_main_skill_all_magic_metal_10_final_transmutation_lord	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_10	7		0	0	True
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_11	10		0	4	True
	wh2_main_skill_all_magic_metal_dummy_searing_doom_plague_of_rust	wh_main_skill_node_set_emp_balthasar		2	wh_main_skill_node_emp_balthasar_magic1_dummy	11		1	0	False
	wh_main_skill_emp_lord_unique_balthasar_cloak_of_molten_metal	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_01	0		0	0	True
	wh_main_skill_emp_lord_unique_balthasar_amulet_of_sea_gold	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_02	1		0	0	True
	wh_main_skill_emp_lord_unique_balthasar_staff_of_volans	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_03	2		0	0	True
	wh_main_skill_emp_lord_unique_balthasar_imperial_pegasus	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_04	3		0	0	True
	wh_main_skill_emp_lord_unique_balthasar_loremaster_lore_of_metal	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_05	4		0	0	True
	wh_main_skill_emp_all_unique_sigmars_ward	wh_main_skill_node_set_emp_balthasar		0	wh_main_skill_node_emp_balthasar_unique_06	5		0	0	True
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_01	0		0	0	True
	wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_02	1		0	0	True
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_03	2		0	0	True
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_04	3		0	0	True
	wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_05	4		0	0	True
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_emp_bright_wizard		5	wh_main_skill_node_emp_bright_wizard_campaign_06	5		0	0	True
	wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh_main_skill_node_set_emp_bright_wizard		8	wh_main_skill_node_emp_bright_wizard_campaign_actions_dummy	0		1	0	False
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_emp_bright_wizard		0	wh_main_skill_node_emp_bright_wizard_immortality	3		0	0	True
	wh2_main_skill_innate_emp_regal	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_01	0		0	0	False
	wh2_main_skill_innate_emp_noble	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_02	1		0	0	False
	wh2_main_skill_innate_emp_imperious	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_03	2		0	0	False
	wh2_main_skill_innate_emp_monster_tracker	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_04	3		0	0	False
	wh2_main_skill_innate_emp_monster_hunter	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_13	12		0	0	False
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_14	13		0	0	False
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_emp_bright_wizard		6	wh_main_skill_node_emp_bright_wizard_innate_15	14		0	0	False
	wh_main_skill_all_magic_fire_01_fireball	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_01	0		0	0	True
	wh_main_skill_all_magic_fire_04_kindleflame	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_02	1		0	0	True
	wh_main_skill_all_magic_fire_02_cascading_fire-cloak	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_03	2		0	0	True
	wh_main_skill_all_magic_fire_03_flaming_sword_of_rhuin	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_04	3		0	0	True
	wh_main_skill_all_magic_fire_05_the_burning_head	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_05	4		0	0	True
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_06	5		0	4	True
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_07	8		0	0	True
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_08	9		0	0	True
	wh_main_skill_all_magic_fire_09_piercing_bolts_of_burning	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_09	6		0	0	True
	wh_main_skill_all_magic_fire_10_flame_storm	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_10	7		0	0	True
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_11	10		0	4	True
	wh_main_skill_all_magic_fire_dummy_fireball	wh_main_skill_node_set_emp_bright_wizard		2	wh_main_skill_node_emp_bright_wizard_magic1_dummy	11		1	0	False
	wh_main_skill_emp_wizard_unique_bright_wizard_warhorse	wh_main_skill_node_set_emp_bright_wizard		0	wh_main_skill_node_emp_bright_wizard_unique_01	0		0	0	True
	wh_main_skill_emp_wizard_unique_bright_wizard_imperial_pegasus	wh_main_skill_node_set_emp_bright_wizard		0	wh_main_skill_node_emp_bright_wizard_unique_02	1		0	0	True
	wh_main_skill_emp_all_unique_sigmars_ward	wh_main_skill_node_set_emp_bright_wizard		0	wh_main_skill_node_emp_bright_wizard_unique_03	2		0	0	True
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_01	0		0	0	True
	wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_02	1		0	0	True
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_03	2		0	0	True
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_04	3		0	0	True
	wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_05	4		0	0	True
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_emp_celestial_wizard		5	wh_main_skill_node_emp_celestial_wizard_campaign_06	5		0	0	True
	wh2_main_skill_all_dummy_agent_actions_emp_battle_wizard	wh_main_skill_node_set_emp_celestial_wizard		8	wh_main_skill_node_emp_celestial_wizard_campaign_actions_dummy	0		1	0	False
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_emp_celestial_wizard		0	wh_main_skill_node_emp_celestial_wizard_immortality	3		0	0	True
	wh2_main_skill_innate_emp_regal	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_01	0		0	0	False
	wh2_main_skill_innate_emp_noble	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_02	1		0	0	False
	wh2_main_skill_innate_emp_imperious	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_03	2		0	0	False
	wh2_main_skill_innate_emp_monster_tracker	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_04	3		0	0	False
	wh2_main_skill_innate_emp_monster_hunter	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_13	12		0	0	False
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_14	13		0	0	False
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_emp_celestial_wizard		6	wh_main_skill_node_emp_celestial_wizard_innate_15	14		0	0	False
	wh_main_skill_all_magic_heavens_01_harmonic_convergence	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_01	0		0	0	True
	wh_main_skill_all_magic_heavens_03_rolling_skies	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_02	1		0	0	True
	wh_main_skill_all_magic_heavens_02_wind_blast	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_03	2		0	0	True
	wh_main_skill_all_magic_heavens_04_curse_of_the_midnight_wind	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_04	3		0	0	True
	wh_main_skill_all_magic_heavens_05_urannons_thunderbolt	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_05	4		0	0	True
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_06	5		0	4	True
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_07	8		0	0	True
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_08	9		0	0	True
	wh_main_skill_all_magic_heavens_09_comet_of_casandora	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_09	6		0	0	True
	wh_main_skill_all_magic_heavens_10_chain_lightning	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_10	7		0	0	True
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_11	10		0	4	True
	wh_main_skill_all_magic_heavens_dummy_harmonic_convergence	wh_main_skill_node_set_emp_celestial_wizard		2	wh_main_skill_node_emp_celestial_wizard_magic1_dummy	11		1	0	False
	wh_main_skill_emp_wizard_unique_celestial_wizard_warhorse	wh_main_skill_node_set_emp_celestial_wizard		0	wh_main_skill_node_emp_celestial_wizard_unique_01	0		0	0	True
	wh_main_skill_emp_wizard_unique_celestial_wizard_imperial_pegasus	wh_main_skill_node_set_emp_celestial_wizard		0	wh_main_skill_node_emp_celestial_wizard_unique_02	1		0	0	True
	wh_main_skill_emp_all_unique_sigmars_ward	wh_main_skill_node_set_emp_celestial_wizard		0	wh_main_skill_node_emp_celestial_wizard_unique_03	2		0	0	True
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_emp_general		0	wh_main_skill_node_emp_general_immortality	4		0	0	True
	wh2_main_skill_innate_emp_regal	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_01	0		0	0	False
	wh2_main_skill_innate_emp_noble	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_02	1		0	0	False
	wh2_main_skill_innate_emp_imperious	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_03	2		0	0	False
	wh2_main_skill_innate_emp_monster_tracker	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_04	3		0	0	False
	wh2_main_skill_innate_emp_monster_hunter	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_11	10		0	0	False
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_12	11		0	0	False
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_13	12		0	0	False
	wh2_main_skill_innate_all_strong	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_14	13		0	0	False
	wh2_main_skill_innate_all_weapon_master	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_15	14		0	0	False
	wh2_main_skill_innate_all_strategist	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_16	15		0	0	False
	wh2_main_skill_innate_all_tactician	wh_main_skill_node_set_emp_general		6	wh_main_skill_node_emp_general_innate_17	16		0	0	False
	wh_main_skill_all_lord_battle_inspiring_presence	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_01	0		0	0	True
	wh_main_skill_emp_lord_battle_hold_the_line	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_02	1		0	0	True
	wh_main_skill_emp_lord_battle_honest_steel	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_03	2		0	0	True
	wh_main_skill_emp_lord_battle_pistolkorps	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_04	3		0	0	True
	wh_main_skill_emp_lord_battle_speed_of_horse	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_05	4		0	0	True
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_06	5		0	4	True
	wh_main_skill_all_lord_battle_brass-lunged	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_07	6		0	0	True
	wh_main_skill_emp_lord_battle_emperors_finest	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_08	7		0	0	True
	wh_main_skill_emp_lord_battle_imperial_gunnery	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_09	8		0	0	True
	wh_main_skill_emp_lord_battle_mighty_forge	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_10	9		0	0	True
	wh_main_skill_all_lord_battle_stand_your_ground	wh_main_skill_node_set_emp_karl_franz		4	wh_main_skill_node_emp_karl_franz_battle_11	10		0	4	True
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_01	0		0	0	True
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_02	1		0	0	True
	wh_main_skill_emp_lord_campaign_leader_of_renown	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_03	2		0	0	True
	wh_main_skill_lord_all_campaign_reassuring_presence	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_04	3		0	0	True
	wh_main_skill_emp_lord_campaign_fervent	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_05	4		0	0	True
	wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_06	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_07	6		0	0	True
	wh_main_skill_emp_lord_campaign_quartermaster	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_08	7		0	0	True
	wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_09	8		0	0	True
	wh_main_skill_all_lord_campaign_alert	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_10	9		0	0	True
	wh_main_skill_emp_lord_campaign_headhunter	wh_main_skill_node_set_emp_karl_franz		5	wh_main_skill_node_emp_karl_franz_campaign_11	10		0	4	True
	wh_main_skill_innate_emp_karl_franz	wh_main_skill_node_set_emp_karl_franz		6	wh_main_skill_node_emp_karl_franz_innate_01	0		1	0	False
	wh_main_skill_all_all_self_hard_to_hit_starter	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_01	0		0	0	True
	wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_02	1		0	0	True
	wh_main_skill_all_lord_self_full_plate_armour	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_03	2		0	0	True
	wh_main_skill_all_all_self_scarred_veteran_2	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_04	3		0	0	True
	wh_main_skill_all_all_self_deadly_blade_2	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_05	4		0	0	True
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_06	5		0	4	True
	wh_main_skill_all_all_self_wound-maker_2	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_07	6		0	0	True
	wh_main_skill_all_all_self_blade_master_2	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_08	7		0	0	True
	wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_09	8		0	0	True
	wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_10	9		0	0	True
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_emp_karl_franz		1	wh_main_skill_node_emp_karl_franz_self_11	10		0	4	True
	wh_main_skill_emp_lord_unique_karl_franz_the_reikland_runefang	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_01	0		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_ghal_maraz	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_02	1		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_the_silver_seal	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_03	2		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_warhorse	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_04	3		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_imperial_pegasus	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_05	4		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_deathclaw	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_06	5		0	0	True
	wh_main_skill_emp_lord_unique_karl_franz_leader_of_men	wh_main_skill_node_set_emp_karl_franz		0	wh_main_skill_node_emp_karl_franz_unique_07	6		0	0	True
