building_level_armed_citizenry_junctions_tables
1
building_level	id	unknown3	unit_group
wh2_main_special_fortress_gate_griffon_untainted_1	86419	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_1	86426	0	wh_main_emp_inf_swordsmen
wh_main_savage_outpostnorsca_major_2	864267041	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_fortress_gate_griffon_untainted_1	86432	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_1	86442	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_1	86448	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_1	86453	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_1	86459	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_1	86463	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_1	86470	0	wh_main_emp_cav_empire_knights
wh2_main_rogue_settlement_minor_3	86472930	0	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_special_fortress_gate_griffon_untainted_1	86473	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_2	86478	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_2	86479	0	wh_main_emp_inf_swordsmen
wh_main_dwf_outpostnorsca_minor_1	86481395	0	wh_main_dwf_inf_dwarf_warrior_0
wh2_main_special_settlement_naggarond_hef_1	864839840	0	wh2_main_hef_inf_spearmen_0
wh2_main_rogue_outpostnorsca_minor_coast_1	864846840	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_2	86487	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_2	86497	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_2	86501	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_2	86507	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86512	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86514	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86522	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86525	0	wh_main_emp_cav_empire_knights
wh2_main_special_settlement_athel_loren_dwf_5	865269232	0	wh_main_dwf_inf_quarrellers_0
wh2_main_special_fortress_gate_griffon_untainted_2	86530	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_2	86539	0	wh_main_emp_art_mortar
wh2_main_special_settlement_hellpit_other_3	865404569	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_untainted_2	86548	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_2	86556	0	wh_main_emp_inf_halberdiers
wh_main_savage_outpostnorsca_minor_2_coast	865589030	0	wh_main_grn_inf_savage_orcs
wh2_main_special_fortress_gate_griffon_untainted_3	86561	0	wh_main_emp_inf_swordsmen
wh2_main_rogue_outpostnorsca_major_2	865651921	0	wh_main_dwf_inf_miners_1
wh2_main_special_settlement_skavenblight_other_5	865654996	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_3	86571	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_3	86580	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_3	86587	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_3	86593	0	wh_main_emp_inf_halberdiers
wh2_main_special_settlement_naggarond_lzd_3	865930510	0	wh2_main_lzd_inf_saurus_warriors_1
wh2_main_special_settlement_colony_major_other_3	865934724	0	wh_main_nor_mon_chaos_warhounds_1
wh2_main_special_fortress_gate_griffon_untainted_3	86601	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_3	86603	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_3	86605	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_3	86610	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_3	86616	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_3	86618	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_3	86623	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_3	86628	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_3	86631	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_3	86637	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_3	86642	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_4	86646	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_4	86648	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_4	86655	0	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_itza_def_5	866558260	0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_griffon_untainted_4	86659	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_4	86663	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_4	86665	0	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_athel_loren_rogue_1	86667631	0	wh_main_vmp_mon_crypt_horrors
wh2_main_special_fortress_gate_griffon_untainted_4	86669	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_4	86672	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_4	86675	0	wh_main_emp_inf_crossbowmen
wh2_main_hef_outpostnorsca_major_1	866778938	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_fortress_gate_unicorn_wef_1	866780259	0	wh_dlc05_wef_inf_waywatchers_0
wh2_main_special_settlement_colony_minor_other_2	866807263	0	wh_main_vmp_inf_skeleton_warriors_1
wh2_main_special_fortress_gate_griffon_untainted_4	86685	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_4	86689	0	wh_main_emp_cav_empire_knights
wh2_main_special_settlement_colony_minor_other_2	866903167	0	wh_main_emp_inf_spearmen_1
wh2_main_rogue_outpostnorsca_major_3	866928557	0	wh2_main_skv_inf_gutter_runners_1
wh2_main_special_fortress_gate_griffon_untainted_4	86698	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_4	86699	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_4	86700	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_4	86703	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_4	86713	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_4	86718	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_4	86719	0	wh_main_emp_inf_halberdiers
wh2_main_rogue_outpostnorsca_major_1	867212533	0	wh_main_emp_cav_outriders_0
wh2_main_special_fortress_gate_griffon_untainted_5	86722	0	wh_main_emp_inf_swordsmen
wh2_main_skv_defence_major_1	867273417	0	wh2_main_skv_art_plagueclaw_catapult
wh2_main_special_fortress_gate_griffon_untainted_5	86731	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_5	86734	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_5	86740	0	wh_main_emp_inf_swordsmen
wh2_main_special_fortress_gate_griffon_untainted_5	86747	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_5	86749	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_5	86756	0	wh_main_emp_inf_crossbowmen
wh2_main_special_settlement_colony_minor_other_1	867644384	0	wh_main_dwf_inf_dwarf_warrior_0
wh2_main_special_fortress_gate_griffon_untainted_5	86766	0	wh_main_emp_inf_crossbowmen
wh2_main_special_fortress_gate_griffon_untainted_5	86776	0	wh_main_emp_inf_crossbowmen
wh2_main_rogue_settlement_major_3	867761453	0	wh_dlc05_wef_inf_waywatchers_0
wh2_main_special_fortress_gate_griffon_untainted_5	86779	0	wh_main_emp_cav_empire_knights
wh2_main_special_fortress_gate_griffon_untainted_5	86786	0	wh_main_emp_cav_empire_knights
wh2_main_special_settlement_naggarond_hef_4	867888178	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_untainted_5	86794	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_5	86796	0	wh_main_emp_art_mortar
wh2_main_special_fortress_gate_griffon_untainted_5	86800	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_untainted_5	86806	0	wh_main_emp_inf_greatswords
wh2_main_special_settlement_skavenblight_other_4	868089041	0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_fortress_gate_griffon_untainted_5	86811	0	wh_main_emp_inf_greatswords
wh2_main_special_settlement_naggarond_hef_2	868140512	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_settlement_hellpit_other_3	868170686	0	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_griffon_untainted_5	86819	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_5	86829	0	wh_main_emp_inf_halberdiers
wh2_main_special_fortress_gate_griffon_untainted_5	86835	0	wh_main_emp_art_mortar
wh2_main_special_settlement_athel_loren_grn_3	868412057	0	wh_main_grn_inf_orc_boyz
wh2_main_special_fortress_gate_griffon_untainted_5	86844	0	wh_main_emp_veh_steam_tank
wh2_main_special_fortress_gate_griffon_untainted_1	86853	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_1	86856	0	wh_main_brt_art_field_trebuchet
wh2_main_special_settlement_miragliano_hef_3	868573392	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_untainted_1	86864	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_1	86867	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_1	86869	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_1	86874	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_1	86877	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_lzd_outpostnorsca_major_3_coast	868789859	0	wh2_main_lzd_inf_skink_cohort_1
wh_dlc06_grn_resource_animals	868827097	0	wh_dlc06_grn_inf_squig_herd_0
wh2_main_special_fortress_gate_griffon_untainted_1	86885	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_settlement_lahmia_lzd_1	86885432	0	wh2_main_lzd_inf_saurus_spearmen_0
wh2_main_special_fortress_gate_griffon_untainted_1	86887	0	wh_main_brt_inf_peasant_bowmen
wh_main_vmp_outpostnorsca_major_1_coast	86891739	0	wh_main_vmp_mon_fell_bats
wh_dlc05_special_settlement_skavenblight_1_wef	868928337	0	wh_dlc05_wef_mon_great_eagle_0
wh2_main_special_fortress_gate_griffon_untainted_1	86896	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_lahmia_brt_3	868966352	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_rogue_settlement_minor_coast_1	868983187	0	wh_main_vmp_mon_dire_wolves
wh2_main_rogue_outpostnorsca_minor_1	86901723	0	wh_dlc06_grn_cav_squig_hoppers_0
wh2_main_special_fortress_gate_griffon_untainted_1	86906	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_1	86907	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86909	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_2	86910	0	wh_main_brt_art_field_trebuchet
wh_dlc05_special_settlement_itza_1_wef	869100314	0	wh_dlc05_wef_mon_treekin_0
wh2_main_special_fortress_gate_griffon_untainted_2	86916	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_2	86923	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_2	86929	0	wh_main_brt_inf_men_at_arms
wh2_main_rogue_outpostnorsca_minor_1	869318085	0	wh2_main_hef_mon_great_eagle
wh2_main_special_fortress_gate_griffon_untainted_2	86936	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_2	86938	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_fortress_gate_griffon_untainted_2	86939	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_settlement_itza_other_lzd_4	869444685	0	wh2_main_lzd_mon_kroxigors
wh2_main_special_fortress_gate_griffon_untainted_2	86947	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86948	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86956	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86963	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_2	86971	0	wh_main_brt_inf_peasant_bowmen
wh2_main_lzd_outpostnorsca_minor_3_coast	869738863	0	wh2_main_lzd_cav_cold_one_spearmen_1
wh2_main_special_fortress_gate_griffon_untainted_2	86976	0	wh_main_brt_inf_men_at_arms
wh2_main_special_settlement_lahmia_hef_4	869776609	0	wh2_main_hef_inf_lothern_sea_guard_1
wh2_main_special_fortress_gate_griffon_untainted_3	86985	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_3	86990	0	wh_main_brt_art_field_trebuchet
wh2_main_rogue_settlement_minor_coast_2	869910368	0	wh_main_emp_inf_spearmen_1
wh2_main_special_fortress_gate_griffon_untainted_3	86994	0	wh_main_brt_inf_men_at_arms
wh2_main_special_settlement_hellpit_3	869951443	0	wh2_main_skv_inf_plague_monks
wh2_main_special_fortress_gate_griffon_untainted_3	87003	0	wh_main_brt_inf_men_at_arms
wh2_main_special_settlement_colony_minor_other_2	870030123	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_3	87009	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_3	87010	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_3	87014	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_settlement_hexoatl_skv_3	870161175	0	wh2_main_skv_inf_death_runners_0
wh2_main_special_fortress_gate_griffon_untainted_3	87022	0	wh_main_brt_cav_knights_of_the_realm
wh_main_special_settlement_couronne_4_brt	870272541	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_settlement_khemri_dwf_1	870289335	0	wh_main_dwf_inf_quarrellers_0
wh2_main_special_fortress_gate_griffon_untainted_3	87031	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_3	87039	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_3	87042	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_3	87050	0	wh_main_brt_inf_peasant_bowmen
wh2_main_rogue_outpostnorsca_minor_coast_1	870545630	0	wh_main_vmp_mon_fell_bats
wh2_main_special_fortress_gate_griffon_untainted_3	87060	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_3	87064	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_3	87068	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_3	87073	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_4	87076	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_4	87080	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_4	87090	0	wh_main_brt_inf_men_at_arms
wh2_main_rogue_settlement_minor_2	870955226	0	wh2_main_lzd_cav_cold_ones_1
wh2_main_special_fortress_gate_griffon_untainted_4	87100	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_4	87105	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_4	87109	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_4	87112	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_fortress_gate_griffon_untainted_4	87121	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_rogue_settlement_major_2	871241608	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_4	87130	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_eight_peaks_skv_5	871358619	0	wh2_main_skv_inf_stormvermin_0
wh2_main_special_fortress_gate_griffon_untainted_4	87140	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_4	87141	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_4	87148	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_4	87149	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_4	87152	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_4	87157	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_4	87161	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_4	87165	0	wh_main_brt_cav_grail_knights
wh2_main_special_settlement_hexoatl_other_lzd_3	871707133	0	wh2_main_lzd_cav_cold_ones_1
wh2_main_special_fortress_gate_griffon_untainted_4	87172	0	wh_main_brt_inf_men_at_arms
wh2_main_rogue_settlement_major_3	871733861	0	wh_dlc01_chs_inf_chaos_warriors_2
wh2_main_special_fortress_gate_griffon_untainted_5	87174	0	wh_main_brt_art_field_trebuchet
wh2_main_lzd_outpostnorsca_major_2	871777683	0	wh2_main_lzd_inf_saurus_spearmen_1
wh2_main_special_settlement_lahmia_brt_2	871790305	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_5	87180	0	wh_main_brt_art_field_trebuchet
wh2_main_special_fortress_gate_griffon_untainted_5	87183	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87188	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87190	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87199	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87206	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_fortress_gate_griffon_untainted_5	87211	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_fortress_gate_griffon_untainted_5	87216	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_5	87217	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_5	87218	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_fortress_gate_griffon_untainted_5	87228	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_settlement_itza_def_3	872291760	0	wh2_main_def_inf_darkshards_1
wh2_main_special_fortress_gate_griffon_untainted_5	87235	0	wh_main_brt_inf_peasant_bowmen
wh2_main_special_mousillon_merovech	872413973	0	wh_main_vmp_inf_grave_guard_1
wh2_main_special_fortress_gate_griffon_untainted_5	87243	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87244	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_5	87250	0	wh_main_brt_cav_pegasus_knights
wh2_main_special_fortress_gate_griffon_untainted_5	87252	0	wh_main_brt_cav_grail_knights
wh2_main_special_fortress_gate_griffon_untainted_5	87261	0	wh_main_brt_inf_men_at_arms
wh2_main_special_fortress_gate_griffon_untainted_5	87268	0	wh_main_brt_cav_grail_knights
wh2_main_special_settlement_itza_other_lzd_2	872716873	0	wh2_main_lzd_mon_kroxigors
wh2_main_special_fortress_gate_griffon_untainted_5	87275	0	wh_main_brt_cav_knights_of_the_realm
wh2_main_special_fortress_gate_griffon_hef_1	87276	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_1	87283	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_1	87284	0	wh2_main_hef_inf_archers_0
wh2_main_special_fortress_gate_griffon_hef_1	87287	0	wh2_main_hef_inf_archers_0
wh2_main_special_fortress_gate_griffon_hef_1	87295	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_hef_1	87302	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_fortress_gate_griffon_hef_1	87308	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_fortress_gate_griffon_hef_1	87313	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_settlement_lahmia_emp_5	873164169	0	wh_main_emp_inf_greatswords
wh2_main_special_fortress_gate_griffon_hef_1	87321	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_1	87324	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_1	87325	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_1	87332	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_2	87340	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_2	87350	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_2	87352	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_2	87356	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_2	87365	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_hef_2	87369	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_settlement_eight_peaks_skv_3	873694737	0	wh2_main_skv_inf_death_runners_0
wh2_main_special_fortress_gate_griffon_hef_2	87375	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_fortress_gate_griffon_hef_2	87377	0	wh2_main_hef_inf_spearmen_0
wh2_main_special_fortress_gate_griffon_hef_2	87386	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_2	87395	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_2	87403	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_2	87409	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_2	87418	0	wh2_main_hef_cav_silver_helms_1
wh2_main_special_fortress_gate_griffon_hef_2	87424	0	wh2_main_hef_cav_silver_helms_1
wh2_main_special_fortress_gate_griffon_hef_3	87425	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_3	87427	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_3	87428	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_3	87430	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_3	87439	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_3	87441	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_fortress_gate_griffon_hef_3	87447	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_fortress_gate_griffon_hef_3	87448	0	wh2_main_hef_inf_gate_guard
wh2_main_skv_outpostnorsca_major_4_coast	874487642	0	wh2_main_skv_inf_skavenslave_slingers_0
wh2_main_special_fortress_gate_griffon_hef_3	87452	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_3	87457	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_3	87462	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_3	87469	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_hef_3	87473	0	wh2_main_hef_cav_silver_helms_1
wh2_main_rogue_settlement_major_coast_2	874790788	0	wh_main_brt_cav_mounted_yeomen_0
wh2_main_special_settlement_skavenblight_4	874797343	0	wh2_main_skv_cha_warlock_engineer
wh2_main_special_fortress_gate_griffon_hef_3	87483	0	wh2_main_hef_cav_silver_helms_1
wh2_main_special_fortress_gate_griffon_hef_3	87491	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_settlement_lahmia_norsca_2	874941756	0	wh_main_nor_inf_chaos_marauders_1
wh2_main_special_fortress_gate_griffon_hef_3	87496	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_fortress_gate_griffon_hef_4	87502	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_4	87503	0	wh2_main_hef_art_eagle_claw_bolt_thrower
wh2_main_special_fortress_gate_griffon_hef_4	87505	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_4	87508	0	wh2_main_hef_inf_archers_1
wh2_main_special_settlement_hellpit_other_5	875095130	0	wh_main_grn_inf_night_goblin_fanatics
wh2_main_special_fortress_gate_griffon_hef_4	87517	0	wh2_main_hef_inf_archers_1
wh2_main_special_fortress_gate_griffon_hef_4	87522	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_special_settlement_itza_skv_2	875230519	0	wh2_main_skv_mon_rat_ogres
wh2_main_special_fortress_gate_griffon_hef_4	87530	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh2_main_rogue_settlement_minor_1	875302319	0	wh_dlc02_vmp_cav_blood_knights_0
wh2_main_special_fortress_gate_griffon_hef_4	87532	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_4	87536	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_4	87539	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_4	87542	0	wh2_main_hef_inf_gate_guard
wh2_main_special_fortress_gate_griffon_hef_4	87544	0	wh2_main_hef_cha_noble_0
wh2_main_special_fortress_gate_griffon_hef_4	87550	0	wh2_main_hef_cav_silver_helms_1
wh2_main_special_fortress_gate_griffon_hef_4	87556	0	wh2_main_hef_cav_silver_helms_1
wh2_main_special_fortress_gate_griffon_hef_4	87564	0	wh2_main_hef_inf_swordmasters_of_hoeth_0
wh2_main_special_fortress_gate_griffon_hef_4	87569	0	wh2_main_hef_inf_swordmasters_of_hoeth_0
wh2_main_special_settlement_lahmia_lzd_5	875718426	0	wh2_main_lzd_mon_kroxigors
wh_main_grn_outpostnorsca_major_4	875738767	0	wh_main_grn_inf_night_goblin_archers
wh2_main_special_fortress_gate_griffon_hef_4	87574	0	wh2_main_hef_mon_great_eagle
wh2_main_special_fortress_gate_griffon_hef_4	87576	0	wh2_main_hef_mon_great_eagle
wh2_main_rogue_outpostnorsca_minor_coast_1	875778273	0	wh_main_chs_cav_chaos_knights_1
