building_culture_variants_tables
4
building	culture	battlefield_building	artpiece	artpiece_animated	faction	disables	flavour	display_tooltip
wh_main_emp_outpostnorsca_minor_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_1	True
wh_main_emp_outpostnorsca_minor_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_outpostnorsca_minor_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_outpostnorsca_minor_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_outpostnorsca_minor_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_port_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		False	wh_main_emp_port_1	True
wh_main_emp_port_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		False	wh_main_emp_port_2	True
wh_main_emp_port_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_port	wh_main_sc_emp_empire		False	wh_main_emp_port_3	True
wh_main_emp_resource_dyes_1		wh_main_PLACEHOLDER	empire_cinnabar			False	wh_main_emp_resource_dyes_1	True
wh_main_emp_resource_dyes_2		wh_main_PLACEHOLDER	empire_cinnabar			False	wh_main_emp_resource_dyes_2	True
wh_main_emp_resource_dyes_3		wh_main_PLACEHOLDER	empire_cinnabar			False	wh_main_emp_resource_dyes_3	True
wh_main_emp_resource_furs_1		wh_main_PLACEHOLDER	empire_wild_game			False	wh_main_emp_resource_furs_1	True
wh_main_emp_resource_furs_2		wh_main_PLACEHOLDER	empire_wild_game			False	wh_main_emp_resource_furs_2	True
wh_main_emp_resource_furs_3		wh_main_PLACEHOLDER	empire_wild_game			False	wh_main_emp_resource_furs_3	True
wh_main_emp_resource_gold_1		wh_main_PLACEHOLDER	empire_gold			False	wh_main_emp_resource_gold_1	True
wh_main_emp_resource_gold_2		wh_main_PLACEHOLDER	empire_gold			False	wh_main_emp_resource_gold_2	True
wh_main_emp_resource_gold_3		wh_main_PLACEHOLDER	empire_gold			False	wh_main_emp_resource_gold_3	True
wh_main_emp_resource_iron_1		wh_main_PLACEHOLDER	empire_iron			False	wh_main_emp_resource_iron_1	True
wh_main_emp_resource_iron_2		wh_main_PLACEHOLDER	empire_iron			False	wh_main_emp_resource_iron_2	True
wh_main_emp_resource_iron_3		wh_main_PLACEHOLDER	empire_iron			False	wh_main_emp_resource_iron_3	True
wh_main_emp_resource_iron_military		wh_main_PLACEHOLDER	wh_main_emp_resource_iron_military			False	wh_main_emp_resource_iron_military	True
wh_main_emp_resource_marble_1		wh_main_PLACEHOLDER	empire_marble			False	wh_main_emp_resource_marble_2	True
wh_main_emp_resource_marble_2		wh_main_PLACEHOLDER	empire_marble			False	wh_main_emp_resource_marble_1	True
wh_main_emp_resource_marble_3		wh_main_PLACEHOLDER	empire_marble			False	wh_main_emp_resource_marble_3	True
wh_main_emp_resource_pastures_1		wh_main_PLACEHOLDER	empire_pastures			False	wh_main_emp_resource_pastures_1	True
wh_main_emp_resource_pastures_2		wh_main_PLACEHOLDER	empire_pastures			False	wh_main_emp_resource_pastures_2	True
wh_main_emp_resource_pastures_3		wh_main_PLACEHOLDER	empire_pastures			False	wh_main_emp_resource_pastures_3	True
wh_main_emp_resource_pastures_military		wh_main_PLACEHOLDER	wh_main_emp_resource_pastures_military			False	wh_main_emp_resource_pastures_military	True
wh_main_emp_resource_pottery_1		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_1	True
wh_main_emp_resource_pottery_2		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_2	True
wh_main_emp_resource_pottery_3		wh_main_PLACEHOLDER	empire_pottery			False	wh_main_emp_resource_pottery_3	True
wh_main_emp_resource_salt_1		wh_main_PLACEHOLDER	empire_brine			False	wh_main_emp_resource_salt_1	True
wh_main_emp_resource_salt_2		wh_main_PLACEHOLDER	empire_brine			False	wh_main_emp_resource_salt_2	True
wh_main_emp_resource_salt_3		wh_main_PLACEHOLDER	empire_brine			False	wh_main_emp_resource_salt_3	True
wh_main_emp_resource_timber_1		wh_main_PLACEHOLDER	empire_timber			False	wh_main_emp_resource_timber_1	True
wh_main_emp_resource_timber_2		wh_main_PLACEHOLDER	empire_timber			False	wh_main_emp_resource_timber_2	True
wh_main_emp_resource_timber_3		wh_main_PLACEHOLDER	empire_timber			False	wh_main_emp_resource_timber_3	True
wh_main_emp_resource_timber_military		wh_main_PLACEHOLDER	wh_main_emp_resource_timber_military			False	wh_main_emp_resource_timber_military	True
wh_main_emp_resource_wine_1		wh_main_PLACEHOLDER	empire_orchards			False	wh_main_emp_resource_wine_1	True
wh_main_emp_resource_wine_2		wh_main_PLACEHOLDER	empire_orchards			False	wh_main_emp_resource_wine_2	True
wh_main_emp_resource_wine_3		wh_main_PLACEHOLDER	empire_orchards			False	wh_main_emp_resource_wine_3	True
wh_main_emp_settlement_major_1_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_1	True
wh_main_emp_settlement_major_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_1	True
wh_main_emp_settlement_major_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_settlement_major_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_settlement_major_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_settlement_major_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_settlement_major_4_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_4	True
wh_main_emp_settlement_major_4	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_4	True
wh_main_emp_settlement_major_5_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_5	True
wh_main_emp_settlement_major_5	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_5	True
wh_main_emp_settlement_minor_1_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_1	True
wh_main_emp_settlement_minor_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_1	True
wh_main_emp_settlement_minor_2_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_settlement_minor_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_2	True
wh_main_emp_settlement_minor_3_coast	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_settlement_minor_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_city			False	wh_main_emp_settlement_major_3	True
wh_main_emp_smiths_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_armourer			False	wh_main_emp_smiths_1	True
wh_main_emp_smiths_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_armourer			False	wh_main_emp_smiths_2	True
wh_main_emp_stables_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			False	wh_main_emp_stables_1	True
wh_main_emp_stables_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			False	wh_main_emp_stables_2	True
wh_main_emp_stables_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_stables			False	wh_main_emp_stables_3	True
wh_main_emp_tavern_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			False	wh_main_emp_tavern_1	True
wh_main_emp_tavern_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			False	wh_main_emp_tavern_2	True
wh_main_emp_tavern_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_tavern			False	wh_main_emp_tavern_3	True
wh_main_emp_walls_1		wh_main_PLACEHOLDER	empire_walls			False	wh_main_emp_walls_1	True
wh_main_emp_walls_2		wh_main_PLACEHOLDER	empire_walls			False	wh_main_emp_walls_2	True
wh_main_emp_walls_3		wh_main_PLACEHOLDER	empire_walls			False	wh_main_emp_walls_3	True
wh_main_emp_wizards_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_mages			False	wh_main_emp_wizards_1	True
wh_main_emp_wizards_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_mages			False	wh_main_emp_wizards_3	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_1	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	False	wh_main_emp_worship_1	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_2	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	False	wh_main_emp_worship_2	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_averland	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_rebels	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_empire_separatists	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_hochland	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_marienburg_rebels	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_nordland	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostermark	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_ostland	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_stirland	False	wh_main_emp_worship_3	True
wh_main_emp_worship_3	wh_main_emp_empire	wh_main_PLACEHOLDER	empire_imperial_cult	wh_main_sc_emp_empire	wh_main_emp_wissenland	False	wh_main_emp_worship_3	True
wh_main_grn_boars_1		wh_main_PLACEHOLDER	greenskins_pigs			False	wh_main_grn_boars_1	True
wh_main_grn_boars_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_pigs	wh_main_sc_grn_greenskins	wh_main_grn_crooked_moon	True	wh_main_grn_boars_1	True
wh_main_grn_boars_2		wh_main_PLACEHOLDER	greenskins_pigs			False	wh_main_grn_boars_2	True
wh_main_grn_boars_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_pigs	wh_main_sc_grn_greenskins	wh_main_grn_crooked_moon	True	wh_main_grn_boars_2	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_black_pit	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_gloomy_woods	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_deff_grindaz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_skullsmasherz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	False	wh_main_grn_boss_1	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_black_pit	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_gloomy_woods	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_deff_grindaz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_skullsmasherz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	False	wh_main_grn_boss_2	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_arachnos	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh2_main_grn_blue_vipers	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_black_pit	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc03_grn_gloomy_woods	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_deff_grindaz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_dlc05_grn_mini_skullsmasherz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_black_venom	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_bloody_spearz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_broken_nose	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_greenskins	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_necksnappers	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_orcs_of_the_bloody_hand	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_eye	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_red_fangs	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_scabby_eye	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skull-takerz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_skullsmasherz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_teef_snatchaz	False	wh_main_grn_boss_3	True
wh_main_grn_boss_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	greenskins_leadership	wh_main_sc_grn_greenskins	wh_main_grn_top_knotz	False	wh_main_grn_boss_3	True
wh_main_grn_dwf_outpostnorsca_ruin_major_coast	wh_main_dwf_dwarfs	wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin	wh_main_sc_dwf_dwarfs		False	wh_main_settlement_minor_ruin	True
