land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_character_abilities_red_fury	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_4
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_master_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_0
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_master_necromancer_4
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_4
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_4
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_master_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_master_necromancer_5
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_0
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_necromancer_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_necromancer_5
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_0
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_0
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_1
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_1
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_1
wh_main_character_passive_dark_benediction	wh_main_vmp_cha_vampire_2
wh_main_hero_abilities_immortal_will	wh_main_vmp_cha_vampire_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_2
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_vampire_lord_0
wh_main_character_abilities_red_fury	wh_main_vmp_cha_vampire_lord_0
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_0
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_vampire_lord_2
wh_main_character_abilities_red_fury	wh_main_vmp_cha_vampire_lord_2
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_2
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_red_fury	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_3
wh_main_hero_passive_swarm_of_flies	wh_main_vmp_cha_vampire_lord_3
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_3
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_vampire_lord_5
wh_main_character_abilities_red_fury	wh_main_vmp_cha_vampire_lord_5
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_vampire_lord_5
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable	wh_main_vmp_cha_vampire_lord_5
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_vampire_lord_5
wh_dlc04_unit_passive_unbinding_wight_king	wh_main_vmp_cha_wight_king_0_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_cha_wight_king_0_summoned
wh_main_character_abilities_deadly_onslaught	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_0
wh_main_character_abilities_deadly_onslaught	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_1
wh_main_character_abilities_deadly_onslaught	wh_main_vmp_cha_wight_king_2
wh_main_character_abilities_foe_seeker	wh_main_vmp_cha_wight_king_2
wh_main_character_abilities_heroic_killing_blow	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_wight_king_2
wh_main_unit_passive_unstable	wh_main_vmp_inf_cairn_wraiths
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_cairn_wraiths
wh_dlc04_unit_passive_unbinding_crypt_ghouls	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_crypt_ghouls_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_crypt_ghouls
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_crypt_ghouls
wh_dlc04_unit_passive_unbinding_grave_guard	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_grave_guard_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_grave_guard_1
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unbinding_skeleton_warriors	wh_main_vmp_inf_skeleton_warriors_0_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_0
wh_main_unit_passive_unstable	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_skeleton_warriors_1
wh_main_unit_passive_unbinding_critical	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unbinding_zombie	wh_main_vmp_inf_zombie_summoned
wh_main_unit_passive_unstable	wh_main_vmp_inf_zombie
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_inf_zombie
wh_dlc04_unit_passive_unbinding_crypt_horrors	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_unbinding_critical	wh_main_vmp_mon_crypt_horrors_summoned
wh_main_unit_passive_regeneration	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_crypt_horrors
wh_main_unit_passive_unstable	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_dire_wolves
wh_main_unit_passive_unstable	wh_main_vmp_mon_fell_bats
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_fell_bats
wh_main_unit_passive_regeneration	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_terrorgheist
wh_main_unit_passive_frenzy	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable	wh_main_vmp_mon_vargheists
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_vargheists
wh_main_unit_passive_regeneration	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable	wh_main_vmp_mon_varghulf
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_mon_varghulf
wh_main_unit_abilities_black_nimbus	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_black_scythes	wh_main_vmp_veh_black_coach
wh_main_unit_abilities_unholy_vigour	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable	wh_main_vmp_veh_black_coach
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_veh_black_coach
wh_main_character_abilities_deadly_onslaught	wh_pro01_dwf_cha_grombrindal_0
wh_main_character_abilities_foe_seeker	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_abilities_flash_bomb	wh_pro01_dwf_cha_grombrindal_0
wh_pro01_lord_passive_grombrindal_has_no_fear	wh_pro01_dwf_cha_grombrindal_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_character_abilities_undeath_resurgent	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_0
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_character_abilities_undeath_resurgent	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_2
wh_dlc04_lord_abilities_beguile	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_character_abilities_red_fury	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_character_abilities_undeath_resurgent	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_lord_passive_the_hunger	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_main_unit_passive_unstable_mark_ii	wh_pro02_vmp_cha_isabella_von_carstein_4
wh_dlc04_unit_passive_unbinding_wight_king	wh_pro03_vmp_cha_krell_0
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_0
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_0
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_0
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_1
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_1
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_2
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_2
wh_pro03_unit_passive_unbinding_krell_upgraded	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_3
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_deadly_onslaught	wh_pro03_vmp_cha_krell_campaign_4
wh_main_character_abilities_foe_seeker	wh_pro03_vmp_cha_krell_campaign_4
wh_main_unit_passive_unbinding_critical	wh_pro03_vmp_cha_krell_campaign_4
wh_dlc07_unit_formation_lance	wh_pro04_brt_cav_knights_errant_ror_0
wh_main_unit_passive_frenzy	wh_pro04_brt_cav_knights_errant_ror_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_pro04_brt_cav_questing_knights_ror_0
wh_main_unit_passive_frenzy	wh_pro04_brt_inf_battle_pilgrims_ror_0
wh_dlc03_unit_passive_drunken	wh_pro04_bst_inf_centigors_ror_0
wh_dlc03_unit_passive_soul_eater	wh_pro04_bst_inf_cygor_ror_0
wh_dlc03_unit_passive_drunken	wh_pro04_bst_inf_gor_herd_ror_0
wh_dlc03_unit_passive_bloodgreed	wh_pro04_bst_inf_minotaurs_ror_0
wh_main_unit_passive_regeneration	wh_pro04_bst_inf_minotaurs_ror_0
wh_dlc03_unit_passive_primal_fury	wh_pro04_bst_inf_ungor_spearmen_ror_0
wh_main_unit_abilities_blooood	wh_pro04_chs_art_hellcannon_ror_0
wh_main_unit_abilities_boom	wh_pro04_chs_art_hellcannon_ror_0
wh_main_hero_passive_swarm_of_flies	wh_pro04_chs_inf_forsaken_ror_0
wh_main_unit_passive_frenzy	wh_pro04_chs_inf_forsaken_ror_0
wh_main_spell_heavens_chain_lightning_ror	wh_pro04_chs_mon_dragon_ogre_ror_0
wh_main_unit_passive_frenzy	wh_pro04_nor_inf_marauder_berserkers_ror_0
wh_main_unit_passive_frenzy	wh_pro04_nor_mon_marauder_warwolves_ror_0
wh_main_unit_passive_frenzy	wh_pro04_nor_mon_skinwolves_ror_0
wh_main_unit_passive_regeneration	wh_pro04_nor_mon_skinwolves_ror_0
wh_main_unit_passive_frenzy	wh_pro04_wef_cav_wild_riders_ror_0
wh_main_unit_passive_frenzy	wh_pro04_wef_inf_wardancers_ror_0
wh_dlc05_hero_passive_hawkish_precision	wh_pro04_wef_inf_waywatchers_ror_0
wh_dlc06_unit_abilities_smoke_bomb	wh_pro04_wef_inf_waywatchers_ror_0
wh_dlc05_unit_passive_guardians_of_the_wildwood	wh_pro04_wef_inf_wildwood_rangers_ror_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_dlc05_character_abilities_prey_of_anath_raema	wh_dlc05_wef_cha_waystalker_0
wh_dlc04_unit_passive_chilling_aura	wh_dlc08_nor_mon_norscan_giant_0
wh_dlc03_unit_passive_soul_eater	wh_main_chs_mon_giant
wh_main_unit_passive_regeneration	wh_main_vmp_mon_vargheists
wh_main_unit_passive_regeneration	wh_dlc04_vmp_mon_devils_swartzhafen_0
wh_main_lore_passive_life_leeching	wh_dlc04_vmp_veh_corpse_cart_0
wh_main_lore_passive_life_leeching	wh_dlc04_vmp_veh_corpse_cart_1
wh_main_lore_passive_life_leeching	wh_dlc04_vmp_veh_corpse_cart_2
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_unit_passive_frenzy	wh_dlc06_grn_cha_skarsnik_0
wh_main_unit_passive_frenzy	wh_dlc06_grn_inf_krimson_killerz_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_chaos_warhounds_0
wh_main_lord_abilities_lord_of_the_storm	wh_dlc06_dwf_cha_runelord_1
wh_main_item_abilities_daemonic_strength	wh_dlc06_chs_inf_aspiring_champions_0
wh_dlc03_unit_passive_primal_fury	wh_dlc06_chs_feral_manticore
wh_main_unit_passive_frenzy	wh_main_vmp_mon_fell_bats
wh_dlc05_hero_passive_hawkish_finesse	wh_dlc05_wef_inf_waywatchers_0
wh_dlc05_hero_passive_hawkish_finesse	wh_dlc05_wef_cha_waystalker_0
wh_dlc07_unit_formation_lance	wh_dlc04_emp_cav_knights_blazing_sun_0
wh_main_unit_abilities_killing_blow	wh_dlc07_brt_cav_royal_hippogryph_knights_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_feral_manticore
wh_main_unit_passive_regeneration	wh_dlc03_bst_mon_chaos_spawn_0
wh_main_unit_passive_regeneration	wh_dlc03_bst_mon_chaos_spawn_0_summoned
wh_main_unit_passive_frenzy	wh_main_chs_mon_chaos_spawn_summoned
wh_main_mark_passive_mark_of_khorne	wh_dlc03_bst_inf_minotaurs_2
wh_main_unit_passive_frenzy	wh_main_grn_inf_night_goblin_fanatics_1
wh_main_unit_passive_regeneration	wh_main_nor_mon_chaos_warhounds_1
wh_main_unit_passive_regeneration	wh_main_chs_mon_chaos_warhounds_1
wh_main_unit_passive_regeneration	wh_dlc03_bst_inf_chaos_warhounds_1
wh_dlc06_unit_abilities_smoke_bomb	wh_main_grn_cha_goblin_big_boss_0
wh_dlc06_unit_abilities_smoke_bomb	wh_main_grn_cha_goblin_big_boss_1
wh_dlc06_unit_abilities_smoke_bomb	wh_main_grn_cha_goblin_big_boss_2
wh_dlc03_unit_passive_unbinding_manticore	wh_main_bst_feral_manticore_summoned
wh_main_unit_passive_unbinding_critical	wh_main_bst_feral_manticore_summoned
wh_main_unit_passive_frenzy	wh_main_chs_mon_chaos_spawn
wh_main_banner_passive_banner_of_eternal_flame	wh_main_emp_cha_wizard_fire_0
wh_main_banner_passive_banner_of_eternal_flame	wh_main_emp_cha_wizard_fire_1
wh_main_banner_passive_banner_of_eternal_flame	wh_main_emp_cha_wizard_fire_2
wh_main_banner_passive_banner_of_eternal_flame	wh_main_emp_cha_wizard_fire_3
wh_main_unit_passive_frenzy	wh_main_grn_cha_orc_shaman_0
wh_main_unit_passive_frenzy	wh_main_grn_cha_orc_shaman_1
wh_main_unit_passive_frenzy	wh_main_grn_inf_night_goblin_fanatics
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_0
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_campaign_0
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_campaign_1
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_campaign_2
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_campaign_3
wh_main_character_abilities_heroic_killing_blow	wh_pro03_vmp_cha_krell_campaign_4
wh_dlc05_hero_passive_hawkish_finesse	wh_pro04_wef_inf_waywatchers_ror_0
wh_main_unit_passive_frenzy	wh_pro04_chs_mon_chaos_spawn_ror_0
wh_main_unit_passive_regeneration	wh_pro04_chs_mon_chaos_spawn_ror_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_chaos_warhounds_1
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_inf_razorgor_herd_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_mon_chaos_spawn_0
wh_dlc03_unit_passive_primal_fury	wh_dlc03_bst_mon_chaos_spawn_0_summoned
wh_dlc03_unit_passive_primal_fury	wh_dlc05_bst_mon_harpies_0
wh_dlc03_unit_passive_primal_fury	wh_main_chs_mon_chaos_warhounds_1
wh_dlc03_unit_passive_primal_fury	wh_main_nor_mon_chaos_warhounds_1
wh_main_lord_passive_the_hunger	wh_main_vmp_mon_varghulf
wh_main_unit_passive_regeneration	wh_main_chs_mon_chaos_spawn
wh_main_unit_passive_regeneration	wh_main_chs_mon_chaos_spawn_summoned
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_cav_royal_hippogryph_knights_0
