audio_group_sounds_tables
15
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	unknown19	unknown20	unknown21	unknown22	unknown23	unknown24	unknown25	unknown26	unknown27	unknown28	unknown29	unknown30	unknown31	unknown32	unknown33	unknown34	unknown35	unknown36	unknown37
		Battle_Group_Vocalisation_Dwarf_Unit_Selection		32	400	wh_grp_vocalisation_dwarf_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Fell_Bat_Charge		32	400	wh_grp_vocalisation_fell_bat_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Fell_Bat_Melee_Play	Battle_Group_Vocalisation_Fell_Bat_Melee_Stop	32	400	wh_grp_vocalisation_fell_bat_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Fell_Bat_Pain		32	250	wh_grp_vocalisation_fell_bat_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Fell_Bat_Taunting_Play	Battle_Group_Vocalisation_Fell_Bat_Taunting_Stop	32	400	wh_grp_vocalisation_fell_bat_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Fell_Bat_Unit_Response		32	400	wh_grp_vocalisation_fell_bat_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Charge		32	400	wh_grp_vocalisation_goblin_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Melee_Play	Battle_Group_Vocalisation_Goblin_Melee_Stop	32	400	wh_grp_vocalisation_goblin_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Taunting_Play	Battle_Group_Vocalisation_Goblin_Taunting_Stop	35	400	wh_grp_vocalisation_goblin_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Goblin_Pain		32	250	wh_grp_vocalisation_goblin_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Taunt		32	400	wh_grp_vocalisation_goblin_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Taunting_Play	Battle_Group_Vocalisation_Goblin_Taunting_Stop	32	400	wh_grp_vocalisation_goblin_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Unit_Response		32	400	wh_grp_vocalisation_goblin_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Goblin_Unit_Selection		32	400	wh_grp_vocalisation_goblin_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Gore_Idle_Play	Battle_Group_Vocalisation_Gore_Idle_Stop	32	200	wh_grp_vocalisation_gor_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Griffin_And_Demigryph_Charge		32	250	wh_grp_vocalisation_griffin_and_demigryph_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Griffin_And_Demigryph_Melee_Play	Battle_Group_Vocalisation_Griffin_And_Demigryph_Melee_Stop	32	250	wh_grp_vocalisation_griffin_and_demigryph_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Griffin_And_Demigryph_Pain		32	180	wh_grp_vocalisation_griffin_and_demigryph_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Griffin_And_Demigryph_Taunting_Play	Battle_Group_Vocalisation_Griffin_And_Demigryph_Taunting_Stop	32	400	wh_grp_vocalisation_griffin_and_demigryph_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Griffin_And_Demigryph_Unit_Response		32	350	wh_grp_vocalisation_griffin_and_demigryph_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Charge		20	250	wh_grp_vocalisation_harpies_charge	False	False	False	0	0	16842752	0.3	0.6	0	10	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Idle_Play	Battle_Group_Vocalisation_Harpies_Idle_Stop	20	200	wh_grp_vocalisation_harpies_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Melee_Play	Battle_Group_Vocalisation_Harpies_Melee_Stop	20	250	wh_grp_vocalisation_harpies_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Pain		20	180	wh_grp_vocalisation_harpies_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Running_Play	Battle_Group_Vocalisation_Harpies_Running_Stop	20	250	wh_grp_vocalisation_harpies_running	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Harpies_Unit_Response		20	350	wh_grp_vocalisation_harpies_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Charge		32	400	wh_grp_vocalisation_human_female_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Melee_Play	Battle_Group_Vocalisation_Human_Female_Melee_Stop	32	400	wh_grp_vocalisation_human_female_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Taunting_Play	Battle_Group_Vocalisation_Human_Female_Taunting_Stop	35	400	wh_grp_vocalisation_human_female_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Pain		32	250	wh_grp_vocalisation_human_female_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Taunting_Play	Battle_Group_Vocalisation_Human_Female_Taunting_Stop	32	400	wh_grp_vocalisation_human_female_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Female_Unit_Response		32	400	wh_grp_vocalisation_human_female_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Bret_French_Charge		32	400	wh_grp_vocalisation_human_male_bret_french_charge	False	False	False	0	0	65536	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Bret_French_Taunt		32	400	wh_grp_vocalisation_human_male_bret_french_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Bret_French_Taunting_Play	Battle_Group_Vocalisation_Human_Male_Bret_French_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_bret_french_taunting	False	False	False	0	0	16842752	0	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Bret_French_Unit_Response		32	400	wh_grp_vocalisation_human_male_bret_french_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_West_Country_Charge		32	400	wh_grp_vocalisation_human_male_bret_west_country_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_West_Country_Taunt		32	400	wh_grp_vocalisation_human_male_bret_west_country_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_West_Country_Taunting_Play	Battle_Group_Vocalisation_Human_Male_West_Country_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_bret_west_country_taunting	False	False	False	0	0	16842752	0	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_West_Country_Unit_Response		32	400	wh_grp_vocalisation_human_male_bret_west_country_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Charge		32	400	wh_grp_vocalisation_human_male_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Melee_Play	Battle_Group_Vocalisation_Human_Male_Melee_Stop	32	400	wh_grp_vocalisation_human_male_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Taunting_Play	Battle_Group_Vocalisation_Human_Male_Taunting_Stop	35	400	wh_grp_vocalisation_human_male_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Pain		32	250	wh_grp_vocalisation_human_male_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Taunt		32	400	wh_grp_vocalisation_human_male_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Taunting_Play	Battle_Group_Vocalisation_Human_Male_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Human_Male_Unit_Response		32	400	wh_grp_vocalisation_human_male_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Charge		32	250	wh_grp_vocalisation_medium_bird_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Idle_Play	Battle_Group_Vocalisation_Medium_Bird_Idle_Stop	32	200	wh_grp_vocalisation_medium_bird_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Melee_Play	Battle_Group_Vocalisation_Medium_Bird_Melee_Stop	32	250	wh_grp_vocalisation_medium_bird_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Pain		32	180	wh_grp_vocalisation_medium_bird_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Running_Play	Battle_Group_Vocalisation_Medium_Bird_Running_Stop	32	250	wh_grp_vocalisation_medium_bird_running	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Medium_Bird_Unit_Selection		32	350	wh_grp_vocalisation_medium_bird_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Charge		32	400	wh_grp_vocalisation_minotaur_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Idle_Play	Battle_Group_Vocalisation_Minotaur_Idle_Stop	32	200	wh_grp_vocalisation_minotaur_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Melee_Play	Battle_Group_Vocalisation_Minotaur_Melee_Stop	32	400	wh_grp_vocalisation_minotaur_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Pain		32	250	wh_grp_vocalisation_minotaur_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Taunt		32	400	wh_grp_vocalisation_minotaur_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Taunting_Play	Battle_Group_Vocalisation_Minotaur_Taunting_Stop	32	400	wh_grp_vocalisation_minotaur_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Unit_Response		32	400	wh_grp_vocalisation_minotaur_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Minotaur_Unit_Response		32	400	wh_grp_vocalisation_minotaur_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Charge		32	400	wh_grp_vocalisation_orc_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Melee_Play	Battle_Group_Vocalisation_Orc_Melee_Stop	32	400	wh_grp_vocalisation_orc_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Taunting_Play	Battle_Group_Vocalisation_Orc_Taunting_Stop	32	400	wh_grp_vocalisation_orc_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Orc_Pain		32	250	wh_grp_vocalisation_orc_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Taunt		32	400	wh_grp_vocalisation_orc_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Taunting_Play	Battle_Group_Vocalisation_Orc_Taunting_Stop	32	400	wh_grp_vocalisation_orc_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Unit_Response		32	400	wh_grp_vocalisation_orc_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Orc_Unit_Selection		32	400	wh_grp_vocalisation_orc_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Charge		32	400	wh_grp_vocalisation_skeleton_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Melee_Play	Battle_Group_Vocalisation_Skeletons_Melee_Stop	32	400	wh_grp_vocalisation_skeleton_melee	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Pain		32	250	wh_grp_vocalisation_skeleton_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Resurrecting_Play	Battle_Group_Vocalisation_Skeletons_Resurrecting_Stop	32	400	wh_grp_vocalisation_skeleton_resurrecting	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Taunt		32	400	wh_grp_vocalisation_skeleton_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Taunting_Play	Battle_Group_Vocalisation_Skeletons_Taunting_Stop	32	400	wh_grp_vocalisation_skeleton_taunting	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Unit_Response		32	400	wh_grp_vocalisation_skeleton_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Skeletons_Unit_Selection		32	400	wh_grp_vocalisation_skeleton_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Misc_Spawn_Resurrecting_Play	Battle_Group_Misc_Spawn_Resurrecting_Stop	32	250	wh_grp_vocalisation_spawn_resurrecting	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Spider_Melee_Play	Battle_Group_Vocalisation_Spider_Melee_Stop	32	400	wh_grp_vocalisation_spider_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Spider_Movement_Play	Battle_Group_Vocalisation_Spider_Movement_Stop	32	300	wh_grp_vocalisation_spider_movement	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Spider_Resurrecting_Play	Battle_Group_Vocalisation_Spider_Resurrecting_Stop	32	250	wh_grp_vocalisation_spider_resurrecting	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Charge		32	400	wh_grp_vocalisation_squig_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Idle_Play	Battle_Group_Vocalisation_Squig_Idle_Stop	32	200	wh_grp_vocalisation_squig_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Melee_Play	Battle_Group_Vocalisation_Squig_Melee_Stop	32	400	wh_grp_vocalisation_squig_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Pain		32	250	wh_grp_vocalisation_squig_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Running_Play	Battle_Group_Vocalisation_Squig_Running_Stop	32	400	wh_grp_vocalisation_squig_running	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size			Battle_Group_Movement_Speed_Vocalisation	Entity_Speed_Moving				100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Unit_Response		32	400	wh_grp_vocalisation_squig_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Squig_Unit_Selection		32	400	wh_grp_vocalisation_squig_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Troll_Movement_Play	Battle_Group_Vocalisation_Troll_Movement_Stop	32	300	wh_grp_vocalisation_troll_movement	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Movement_Beast_Heavy_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Charge		32	400	wh_grp_vocalisation_ungor_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungore_Idle_Play	Battle_Group_Vocalisation_Ungore_Idle_Stop	32	200	wh_grp_vocalisation_ungor_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Melee_Play	Battle_Group_Vocalisation_Ungor_Melee_Stop	32	400	wh_grp_vocalisation_ungor_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Taunting_Play	Battle_Group_Vocalisation_Ungor_Taunting_Stop	35	400	wh_grp_vocalisation_ungor_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Ungor_Pain		32	250	wh_grp_vocalisation_ungor_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Taunt		32	400	wh_grp_vocalisation_ungor_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Taunting_Play	Battle_Group_Vocalisation_Ungor_Taunting_Stop	32	400	wh_grp_vocalisation_ungor_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Unit_Response		32	400	wh_grp_vocalisation_ungor_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Ungor_Unit_Response		32	400	wh_grp_vocalisation_ungor_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Charge		32	400	wh_grp_vocalisation_woodelf_female_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Melee_Play	Battle_Group_Vocalisation_WoodElf_Female_Melee_Stop	32	400	wh_grp_vocalisation_woodelf_female_melee	False	False	False	0	0	16777216	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_WoodElf_Female_Pain		32	250	wh_grp_vocalisation_woodelf_female_pain	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
