effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
melee_defence_mod	wh_main_effect_force_army_battle_infantry_spears_melee_defence	infantry_units_spears
melee_attack_mod	wh_main_effect_force_army_battle_melee_attack_all	all_units
morale	wh_main_effect_force_army_battle_melee_infantry_morale	infantry_units_melee
mod_land_movement_battle	wh_main_effect_force_army_battle_melee_infantry_movement_speed	infantry_units_melee
melee_attack_mod	wh_main_effect_force_army_battle_monster_melee_attack	monsters
mod_land_movement_battle	wh_main_effect_force_army_battle_movement_speed	all_units
charge_add	wh_main_effect_force_army_battle_pistoliers_outriders_charge_bonus	emp_outriders
charge_add	wh_main_effect_force_army_battle_pistoliers_outriders_charge_bonus	emp_pistoleers
mod_land_movement_battle	wh_main_effect_force_army_battle_pistoliers_outriders_movement_speed	emp_outriders
mod_land_movement_battle	wh_main_effect_force_army_battle_pistoliers_outriders_movement_speed	emp_pistoleers
morale	wh_main_effect_force_army_battle_ranged_infantry_morale	infantry_units_missile
mod_land_movement_battle	wh_main_effect_force_army_battle_ranged_infantry_movement_speed	infantry_units_missile
melee_damage_ap_mod_mult	wh_main_effect_force_army_battle_savage_orcs_melee_damage	grn_dlc06_savage_orcs
melee_damage_mod_mult	wh_main_effect_force_army_battle_savage_orcs_melee_damage	grn_dlc06_savage_orcs
melee_attack_mod	wh_main_effect_force_army_battle_slayer_melee_attack	dwf_slayers
armour_mod	wh_main_effect_force_army_battle_war_machine_armour	emp_warmachines
charge_add	wh_main_effect_force_army_battle_war_machine_charge_bonus	emp_steam_tank_and_demigryph_knights
unit_damage_resistance_all_mod	wh_main_effect_force_army_battle_war_machine_ward_save	emp_steam_tank_and_demigryph_knights
melee_attack_mod	wh_main_effect_force_army_battle_wolves_bats_melee_attack	vmp_bats
melee_attack_mod	wh_main_effect_force_army_battle_wolves_bats_melee_attack	vmp_wolves
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_artillery	all_land_artillery
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_cavalry	cavalry_units
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_chaos_spawn	chs_spawns
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_empire_infantry	emp_infantry
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_infantry	infantry_units
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_knights	cavalry_and_monsters_knights
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_melee_units	melee_units
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_ranged_units	missile_units
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_skv_plaguemonks_plagueclaw	skv_plagueclaw
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_skv_plaguemonks_plagueclaw	skv_plaguemonks
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_slayers	dwf_slayers
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_spear	infantry_units_spears
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_war_beasts	war_beasts
unit_xp_mod	wh_main_effect_force_army_campaign_experience_base_war_machines	war_machines
unit_xp_mod	wh_main_effect_force_army_campaign_experience_infantry_spear	infantry_units_spears
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_artillery	all_land_artillery
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_cavalry	cavalry_units
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_infantry	infantry_units
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_melee_infantry	infantry_units_melee
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_ranged_infantry	infantry_units_missile
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_spider_riders	grn_spider_riders
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_trolls	grn_trolls
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_war_beasts	war_beasts
cost_mod	wh_main_effect_force_army_campaign_recruitment_cost_war_machines	war_machines
upkeep_mod	wh_main_effect_force_army_campaign_upkeep_cost_artillery	all_land_artillery
upkeep_mod	wh_main_effect_force_army_campaign_upkeep_cost_cavalry	cavalry_units
upkeep_mod	wh_main_effect_force_army_campaign_upkeep_cost_infantry	infantry_units
upkeep_mod	wh_main_effect_force_army_campaign_upkeep_cost_melee_infantry	infantry_units_melee
upkeep_mod	wh_main_effect_force_army_campaign_upkeep_cost_ranged_infantry	infantry_units_missile
replenishment_percentage_bonus	wh_main_effect_force_artillery_campaign_replenishment_rate	all_land_artillery
replenishment_percentage_bonus	wh_main_effect_force_knights_campaign_replenishment_rate	brt_knights
unit_fatigue_resistance_mod	wh_main_effect_force_unit_stat_fatigue_resistance_large	all_units
unit_fatigue_resistance_mod	wh_main_effect_force_unit_stat_fatigue_resistance_medium	all_units
unit_fatigue_resistance_mod	wh_main_effect_force_unit_stat_fatigue_resistance_small	all_units
melee_damage_ap_mod_mult	wh_main_effect_force_unit_stat_melee_damage	all_units
melee_damage_mod_mult	wh_main_effect_force_unit_stat_melee_damage	all_units
missile_damage_ap_mod_mult	wh_main_effect_force_unit_stat_missile_damage	all_units
missile_damage_mod_mult	wh_main_effect_force_unit_stat_missile_damage	all_units
reload	wh_main_effect_force_unit_stat_missile_firing_rate	missile_units
range_mod	wh_main_effect_force_unit_stat_missile_range	missile_units
morale	wh_main_effect_force_unit_stat_morale_chaos_good	chs_all
morale	wh_main_effect_force_unit_stat_morale_chaos	chs_all
morale	wh_main_effect_force_unit_stat_morale_goblins	grn_dlc06_night_goblins_and_goblins
morale	wh_main_effect_force_unit_stat_morale_night_goblins	grn_night_goblins
morale	wh_main_effect_force_unit_stat_morale_undead_good	vmp_all
morale	wh_main_effect_force_unit_stat_morale_undead	vmp_all
unit_damage_resistance_missile_mod	wh_main_effect_force_ward_save_missile_artillery	all_land_artillery
cost_mod	wh_main_effect_recruitment_cost_reduction_chaos_warriors	chs_warriors_only
upkeep_mod	wh_main_effect_recruitment_cost_reduction_giants	grn_giants
cost_mod	wh_main_effect_ror_lock_vmp	vmp_ror
upkeep_mod	wh_main_effect_ror_lock_vmp	vmp_ror
ammo_mod	wh_main_effect_skill_ammunition_increase_dwf_tier_1	dwf_ranged_tier_1
charge_add	wh_main_effect_skill_charge_bonus_increase_chs_tier_1	chs_marauders
charge_add	wh_main_effect_skill_charge_bonus_increase_chs_tier_1	chs_warriors
charge_add	wh_main_effect_skill_charge_bonus_increase_chs_tier_2	chs_chosen
charge_add	wh_main_effect_skill_charge_bonus_increase_emp_tier_2	emp_melee_infantry_tier_2
charge_add	wh_main_effect_skill_charge_bonus_increase_grn_tier_1	grn_melee_infantry_tier_1
charge_add	wh_main_effect_skill_charge_bonus_increase_grn_tier_2	grn_melee_infantry_tier_2
charge_add	wh_main_effect_skill_charge_bonus_increase_vmp_tier_1	vmp_ghouls
charge_add	wh_main_effect_skill_charge_bonus_increase_vmp_tier_1	vmp_skeletal_inf
charge_add	wh_main_effect_skill_charge_bonus_increase_vmp_tier_1	vmp_zombies
charge_add	wh_main_effect_skill_charge_bonus_increase_vmp_tier_2	vmp_graveguard
charge_add	wh_main_effect_skill_charge_bonus_increase_vmp_tier_2	vmp_unit_crypt_horrors
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_chs_tier_1	chs_marauders
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_chs_tier_1	chs_warriors
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_chs_tier_2	chs_chosen
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_emp_tier_1	emp_melee_infantry_tier_1
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_grn_tier_1	grn_melee_infantry_tier_1
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_grn_tier_2	grn_melee_infantry_tier_2
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_vmp_tier_1	vmp_ghouls
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_vmp_tier_1	vmp_skeletal_inf
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_vmp_tier_1	vmp_zombies
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_vmp_tier_2	vmp_graveguard
melee_attack_mod	wh_main_effect_skill_melee_attack_increase_vmp_tier_2	vmp_unit_crypt_horrors
melee_damage_mod_mult	wh_main_effect_skill_melee_damage_increase_emp_tier_2	emp_melee_infantry_tier_2
melee_defence_mod	wh_main_effect_skill_melee_defence_increase_emp_tier_1	emp_melee_infantry_tier_1
missile_damage_mod_mult	wh_main_effect_skill_missile_damage_increase_dwf_tier_1	dwf_ranged_tier_1
ammo_mod	wh_main_effect_tech_ammunition_increase_doomdiver	grn_doomdiver
ammo_mod	wh_main_effect_tech_ammunition_increase_dwarf_missile_infantry	dwf_infantry_ranged
ammo_mod	wh_main_effect_tech_ammunition_increase_greenskin_archers	grn_archers
ammo_mod	wh_main_effect_tech_ammunition_increase_gyrocopters_gyrobombers	dwf_gyros
ammo_mod	wh_main_effect_tech_ammunition_increase_hellcannons	chs_hellcannon
ammo_mod	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	emp_crossbow
ammo_mod	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	emp_freecompany
ammo_mod	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	emp_handgunners
ammo_mod	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	emp_outriders
ammo_mod	wh_main_effect_tech_ammunition_increase_pistoleer_outrider_handgunner_crossbow	emp_pistoleers
armour_mod	wh_main_effect_tech_armour_increase_black_orcs	grn_black_orcs
armour_mod	wh_main_effect_tech_armour_increase_boars	grn_boars
armour_mod	wh_main_effect_tech_armour_increase_chaos_knights_chosen	chs_chosen
armour_mod	wh_main_effect_tech_armour_increase_chaos_knights_chosen	chs_knights
armour_mod	wh_main_effect_tech_armour_increase_dwarf_characters	dwf_characters
armour_mod	wh_main_effect_tech_armour_increase_dwarf_shield_units	dwf_shield_units
armour_mod	wh_main_effect_tech_armour_increase_emp_infantry_ex_greatswords	emp_state_troops
armour_mod	wh_main_effect_tech_armour_increase_grave_guard_black_knights	vmp_graveguard
armour_mod	wh_main_effect_tech_armour_increase_grave_guard_black_knights	vmp_skeletal_cav
armour_mod	wh_main_effect_tech_armour_increase_infantry	infantry_units
armour_mod	wh_main_effect_tech_armour_increase_ironbreakers_irondrakes	dwf_ironbreaker
armour_mod	wh_main_effect_tech_armour_increase_ironbreakers_irondrakes	dwf_irondrakes
armour_mod	wh_main_effect_tech_armour_increase_knights_demigryphs	emp_demigryphs
armour_mod	wh_main_effect_tech_armour_increase_knights_demigryphs	emp_greatswords
armour_mod	wh_main_effect_tech_armour_increase_knights_demigryphs	emp_knights
armour_mod	wh_main_effect_tech_armour_increase_pistoliers_outriders	emp_outriders
armour_mod	wh_main_effect_tech_armour_increase_pistoliers_outriders	emp_pistoleers
armour_mod	wh_main_effect_tech_armour_increase_skeleton_warriors_spears	vmp_skeletal_inf
armour_mod	wh_main_effect_tech_armour_increase_trolls	grn_trolls
morale	wh_main_effect_tech_battle_morale_increase_black_orcs	grn_black_orcs
morale	wh_main_effect_tech_battle_morale_increase_chaos_knights_chosen	chs_chosen
morale	wh_main_effect_tech_battle_morale_increase_chaos_knights_chosen	chs_knights
morale	wh_main_effect_tech_battle_morale_increase_chaos_warriors	chs_warriors
morale	wh_main_effect_tech_battle_morale_increase_dwarf_infantry	dwf_infantry
morale	wh_main_effect_tech_battle_morale_increase_empire_infantry	emp_infantry
morale	wh_main_effect_tech_battle_morale_increase_hammerers	dwf_hammerers
morale	wh_main_effect_tech_battle_morale_increase_hef_dragonprince	hef_dragonprince
morale	wh_main_effect_tech_battle_morale_increase_hef_mage_loremaster	heroes
morale	wh_main_effect_tech_battle_morale_increase_hef_reaver_silverhelm_chariot	hef_chariots
morale	wh_main_effect_tech_battle_morale_increase_hef_reaver_silverhelm_chariot	hef_reavers
morale	wh_main_effect_tech_battle_morale_increase_hef_reaver_silverhelm_chariot	hef_silverhelms
morale	wh_main_effect_tech_battle_morale_increase_hef_seaguard	hef_seaguard
morale	wh_main_effect_tech_battle_morale_increase_lords_and_heroes	characters
morale	wh_main_effect_tech_battle_morale_increase_marauders	chs_marauders
morale	wh_main_effect_tech_battle_morale_increase_orcs	grn_orcs
morale	wh_main_effect_tech_battle_morale_increase_skeletons	vmp_skeletal_cav
morale	wh_main_effect_tech_battle_morale_increase_skeletons	vmp_skeletal_inf
morale	wh_main_effect_tech_battle_morale_increase_spider_riders	grn_spider_riders
charge_bonus	wh_main_effect_tech_charge_speed_increase_black_coach	vmp_chariots_and_blood_knights
charge_bonus	wh_main_effect_tech_charge_speed_increase_blood_knights	vmp_blood_knights
charge_bonus	wh_main_effect_tech_charge_speed_increase_boars	grn_boars
charge_bonus	wh_main_effect_tech_charge_speed_increase_chaos_trolls	chs_trolls
charge_bonus	wh_main_effect_tech_charge_speed_increase_chs_manticores	chs_manticores
charge_bonus	wh_main_effect_tech_charge_speed_increase_greenskin_chariots	grn_chariots
charge_bonus	wh_main_effect_tech_charge_speed_increase_slayers	dwf_slayers
charge_bonus	wh_main_effect_tech_charge_speed_increase_terrorgheists	vmp_terrorgheist
armour_mod	wh_main_effect_tech_hitpoints_increase_arachnarok	grn_arachnarok
armour_mod	wh_main_effect_tech_hitpoints_increase_big_uns	grn_big_uns
armour_mod	wh_main_effect_tech_hitpoints_increase_black_coach	vmp_chariots_and_blood_knights
armour_mod	wh_main_effect_tech_hitpoints_increase_boyz	grn_boyz
armour_mod	wh_main_effect_tech_hitpoints_increase_empire_warmachines	emp_warmachines
armour_mod	wh_main_effect_tech_hitpoints_increase_fanatics	grn_fanatics
armour_mod	wh_main_effect_tech_hitpoints_increase_giants	grn_giants
armour_mod	wh_main_effect_tech_hitpoints_increase_greenskin_chariots	grn_chariots
armour_mod	wh_main_effect_tech_hitpoints_increase_trolls	grn_trolls
armour_mod	wh_main_effect_tech_hitpoints_increase_vargheists	vmp_vargheists
armour_mod	wh_main_effect_tech_hitpoints_increase_varghulfs	vmp_varghulfs
armour_mod	wh_main_effect_tech_hitpoints_increase_vmp_bats	vmp_bats
armour_mod	wh_main_effect_tech_hitpoints_increase_wolf_riders	grn_wolf_riders
armour_mod	wh_main_effect_tech_hitpoints_increase_zombies	vmp_zombies
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_blood_knights	vmp_blood_knights
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_chaos_knights	chs_knights
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_chaos_spawns	chs_spawns
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_chaos_warriors_chosen	chs_chosen
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_chaos_warriors_chosen	chs_warriors
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_characters_greenskins	grn_characters
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dragon_ogre_saggoths	chs_dragon_ogre_shaggoths
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dragon_ogres	chs_dragon_ogres
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_hammerers
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_ironbreaker
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_longbeards
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_slayers
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_warriors_miners	dwf_miners
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_dwarf_warriors_miners	dwf_warriors
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_attack_increase_giants	grn_giants
melee_damage_mod_mult	wh_main_effect_tech_melee_attack_increase_giants	grn_giants
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_hammerers	dwf_hammerers
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_knights_demigryphs	emp_demigryphs
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_knights_demigryphs	emp_knights
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_orcs	grn_orcs
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_slayers	dwf_slayers
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_spider_riders	grn_spider_riders
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_terrorgheist	vmp_terrorgheist
melee_attack_mod	wh_main_effect_tech_melee_attack_increase_zombies	vmp_zombies
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_chariots	chariots
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_chariots	chariots
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_giants	chs_giants
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_giants	chs_giants
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_knights	chs_knights
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_knights	chs_knights
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_spawns	chs_spawns
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_chaos_spawns	chs_spawns
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_chs_manticores	chs_manticores
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_chs_manticores	chs_manticores
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_crypt_ghouls_horrors	vmp_ghouls
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_crypt_ghouls_horrors	vmp_horrors
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_crypt_ghouls_horrors	vmp_ghouls
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_crypt_ghouls_horrors	vmp_horrors
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dire_wolves	vmp_wolves
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dire_wolves	vmp_wolves
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_characters	dwf_characters
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_characters	dwf_characters
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_greataxe_units	dwf_wpn_greataxe
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_greataxe_units	dwf_wpn_greataxe
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_hammer_units	dwf_wpn_hammer
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_hammer_units	dwf_wpn_hammer
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_hand_weapon_units	dwf_wpn_handweapon
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_hand_weapon_units	dwf_wpn_handweapon
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_mining_pick_units	dwf_wpn_picks
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_dwarf_mining_pick_units	dwf_wpn_picks
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_greatswords	emp_greatswords
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_greatswords	emp_greatswords
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_halberds	emp_halberds
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_halberds	emp_halberds
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_lances	emp_lances
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_lances	emp_lances
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_spears	emp_spears
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_spears	emp_spears
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_swords	emp_swords
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_empire_swords	emp_swords
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_fanatics	grn_fanatics
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_fanatics	grn_fanatics
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_forsaken	chs_forsaken
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_forsaken	chs_forsaken
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_graveguard_black_knights	vmp_graveguard
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_graveguard_black_knights	vmp_skeletal_cav
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_graveguard_black_knights	vmp_graveguard
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_graveguard_black_knights	vmp_skeletal_cav
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_greenskin_chariots	grn_chariots
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_greenskin_chariots	grn_chariots
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_greenskin_spears	grn_spears
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_greenskin_spears	grn_spears
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_orcs	grn_orcs
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_orcs	grn_orcs
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_skeleton_warriors_spears	vmp_skeletal_inf
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_skeleton_warriors_spears	vmp_skeletal_inf
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_slayers	dwf_slayers
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_slayers	dwf_slayers
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_terrorgheists	vmp_terrorgheist
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_terrorgheists	vmp_terrorgheist
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_trolls	grn_trolls
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_trolls	grn_trolls
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_varghulfs	vmp_varghulfs
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_varghulfs	vmp_varghulfs
melee_damage_ap_mod_mult	wh_main_effect_tech_melee_damage_increase_wraiths	vmp_wraiths
melee_damage_mod_mult	wh_main_effect_tech_melee_damage_increase_wraiths	vmp_wraiths
splash_attack_power_mod_add	wh_main_effect_tech_melee_damage_increase_wraiths	vmp_wraiths
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_blood_knights	vmp_blood_knights
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_chaos_trolls	chs_trolls
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_chaos_warriors_knights	chs_knights
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_chaos_warriors_knights	chs_warriors
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_characters	dwf_characters
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_hammerers
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_ironbreaker
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_longbeards
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_longbeards_hammerers_ironbreakers_slayers	dwf_slayers
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_shield_units	dwf_shield_units
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_warriors_miners	dwf_miners
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_dwarf_warriors_miners	dwf_warriors
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_fell_bats	vmp_bats
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_greenskin_chariots	grn_chariots
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_ironbreakers_hammerers	dwf_hammerers
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_ironbreakers_hammerers	dwf_ironbreaker
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_knights_demigryphs	emp_demigryphs
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_knights_demigryphs	emp_knights
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_slayers	dwf_slayers
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_vargheists	vmp_vargheists
melee_defence_mod	wh_main_effect_tech_melee_defence_increase_zombies	vmp_zombies
melee_defence_mod	wh_main_effect_tech_melee_defense_increase_characters_greenskins	grn_characters
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_greenskin_archers	grn_archers
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_greenskin_archers	grn_archers
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_irondrakes	dwf_irondrakes
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_irondrakes	dwf_irondrakes
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_freecompany
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_handgunners
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_outriders
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_pistoleers
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_freecompany
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_handgunners
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_outriders
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_pistoleer_outrider_handgunner	emp_pistoleers
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_quarrellers	dwf_quarrelers
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_quarrellers	dwf_quarrelers
missile_damage_ap_mod_mult	wh_main_effect_tech_missile_damage_increase_thunderers	dwf_thunderers
missile_damage_mod_mult	wh_main_effect_tech_missile_damage_increase_thunderers	dwf_thunderers
range_mod	wh_main_effect_tech_missile_range_increase_flame_cannons	dwf_flame_cannon
range_mod	wh_main_effect_tech_missile_range_increase_goblins_night_goblins	grn_infantry_goblin
range_mod	wh_main_effect_tech_missile_range_increase_gyrocopters	dwf_gyros
range_mod	wh_main_effect_tech_missile_range_increase_irondrakes	dwf_irondrakes
range_mod	wh_main_effect_tech_missile_range_marauder_horsemen	chs_marauders
range_mod	wh_main_effect_tech_missile_range_rock_lobber	grn_rocklobber
reload	wh_main_effect_tech_missile_rate_of_fire_increase_chaos_hellcannon	all_land_artillery
reload	wh_main_effect_tech_missile_rate_of_fire_increase_doomdiver	grn_doomdiver
reload	wh_main_effect_tech_missile_rate_of_fire_increase_greenskin_archers	grn_archers
reload	wh_main_effect_tech_missile_rate_of_fire_increase_quarreller	dwf_quarrelers
reload	wh_main_effect_tech_missile_rate_of_fire_increase_thunderer	dwf_thunderers
reload	wh_main_effect_tech_missile_rate_of_fire_rock_lobber	grn_rocklobber
mod_land_movement_battle	wh_main_effect_tech_movement_speed_empire_infantry	emp_infantry
