unit_variants_tables
5
faction	name	unit	variant	unit_card
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_heavens_3	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_inf_battle_pilgrims_0	wh_dlc07_brt_inf_battle_pilgrims_0	wh_dlc07_brt_battle_pilgrims	wh_dlc07_brt_battle_pilgrims
	wh_dlc07_brt_inf_foot_squires_0	wh_dlc07_brt_inf_foot_squires_0	wh_dlc07_brt_foot_squires	wh_dlc07_brt_foot_squires
	wh_dlc07_brt_inf_grail_reliquae_0	wh_dlc07_brt_inf_grail_reliquae_0	wh_dlc07_brt_grail_reliquae	wh_dlc07_brt_grail_reliquae
	wh_dlc07_brt_inf_men_at_arms_1	wh_dlc07_brt_inf_men_at_arms_1	wh_dlc07_brt_men_at_arms	wh_dlc07_brt_men_at_arms
	wh_dlc07_brt_inf_men_at_arms_2	wh_dlc07_brt_inf_men_at_arms_2	wh_dlc07_brt_men_at_arms_shield	wh_dlc07_brt_men_at_arms_shields
	wh_main_brt_inf_peasant_bowmen	wh_dlc07_brt_inf_peasant_bowmen_1	wh_brt_peasants_bowmen	wh_dlc07_brt_bowmen_fire
	wh_main_brt_inf_peasant_bowmen	wh_dlc07_brt_inf_peasant_bowmen_2	wh_brt_peasants_bowmen	wh_dlc07_brt_bowmen_pox
	wh_dlc07_brt_inf_peasant_mob_0	wh_dlc07_brt_inf_peasant_mob_0	wh_brt_peasants_mob	wh_dlc07_brt_peasant_mob
	wh_dlc07_brt_inf_spearmen_at_arms_1	wh_dlc07_brt_inf_spearmen_at_arms_1	wh_dlc07_brt_spearmen_at_arms	wh_dlc07_brt_spearmen_at_arms
	wh_main_brt_art_field_trebuchet_crew	wh_main_brt_art_field_trebuchet	wh_brt_artillery_crew	wh_main_brt_trebuchet
	wh_main_brt_cav_grail_knights	wh_main_brt_cav_grail_knights	wh_brt_grail_knights	wh_main_brt_grail_knights
	wh_main_brt_cav_knights_of_the_realm	wh_main_brt_cav_knights_of_the_realm	wh_brt_knights_of_the_realm	wh_main_brt_knights_realm
	wh_main_brt_cav_mounted_yeomen	wh_main_brt_cav_mounted_yeomen_0	wh_brt_mounted_yeomen	wh_main_brt_mounted_yeomen
	wh_main_brt_cav_mounted_yeomen_archers	wh_main_brt_cav_mounted_yeomen_1	wh_brt_mounted_yeomen_archers	wh_main_brt_mounted_yeomen_archers
	wh_main_brt_cav_pegasus_knights	wh_main_brt_cav_pegasus_knights	wh_brt_pegasus_knights	wh_main_brt_pegasus_knights
	wh_main_brt_cha_damsel	wh_main_brt_cha_damsel_0	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_main_brt_cha_damsel_1	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_main_brt_cha_damsel_2	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_main_brt_cha_damsel_3	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_king_louen_leoncoeur	wh_main_brt_cha_king_louen_leoncoeur_0	wh_brt_ch_king_louen_leoncoeur	wh_main_brt_king_louren
	wh_main_brt_cha_king_louen_leoncoeur	wh_main_brt_cha_king_louen_leoncoeur_1	wh_brt_ch_king_louen_leoncoeur	wh_main_brt_king_louren
	wh_main_brt_cha_king_louen_leoncoeur	wh_main_brt_cha_king_louen_leoncoeur_2	wh_brt_ch_king_louen_leoncoeur	wh_main_brt_king_louren
	wh_main_brt_cha_king_louen_leoncoeur	wh_main_brt_cha_king_louen_leoncoeur_3	wh_brt_ch_king_louen_leoncoeur	wh_main_brt_king_louren
	wh_main_brt_cha_king_louen_leoncoeur	wh_main_brt_cha_king_louen_leoncoeur_4	wh_brt_ch_king_louen_leoncoeur	wh_main_brt_king_louren
	wh_main_brt_cha_lord_0	wh_main_brt_cha_lord_0	wh_brt_ch_lords	wh_main_brt_lord
	wh_main_brt_cha_lord_2	wh_main_brt_cha_lord_2	wh_brt_ch_lords_lance	wh_main_brt_lord
	wh_main_brt_cha_lord_3	wh_main_brt_cha_lord_3	wh_brt_ch_lords_lance	wh_main_brt_lord
	wh_main_brt_cha_lord_4	wh_main_brt_cha_lord_4	wh_brt_ch_lords_lance	wh_main_brt_lord
	wh_main_brt_cha_paladin_0	wh_main_brt_cha_paladin_0	wh_brt_ch_paladin	wh_main_brt_paladin
	wh_main_brt_cha_paladin_3	wh_main_brt_cha_paladin_3	wh_brt_ch_paladin_lance	wh_main_brt_paladin
	wh_main_brt_cha_paladin_4	wh_main_brt_cha_paladin_4	wh_brt_ch_paladin_lance	wh_main_brt_paladin
	wh_main_brt_inf_men_at_arms	wh_main_brt_inf_men_at_arms	wh_brt_men_at_arms_halberd	wh_main_brt_men_at_arms_halberd
	wh_main_brt_inf_peasant_bowmen	wh_main_brt_inf_peasant_bowmen	wh_brt_peasants_bowmen	wh_main_brt_bowmen
	wh_main_brt_inf_spearmen_at_arms	wh_main_brt_inf_spearmen_at_arms	wh_brt_spearmen_at_arms_shield	wh_main_brt_spearmen_at_arms_shield
	wh_dlc03_bst_feral_manticore_summoned	wh_main_bst_feral_manticore_summoned	wh_bst_feral_manticore	wh_dlc03_bst_feral_manticore
	wh_main_chs_art_hellcannon_dwarf_crew	wh_main_chs_art_hellcannon	wh_chs_chaos_dwarf_artillery_crew	wh_main_chs_hellcannon
	wh_main_chs_cav_chaos_chariot	wh_main_chs_cav_chaos_chariot	wh_chs_charioteer_halberd	wh_main_chs_chariot
	wh_main_chs_cav_chaos_knights	wh_main_chs_cav_chaos_knights_0	wh_chs_knights	wh_main_chs_knights
	wh_main_chs_cav_chaos_knights	wh_main_chs_cav_chaos_knights_1	wh_chs_chaos_knight_lance	wh_main_chs_knights_lance
	wh_main_chs_cav_marauder_horsemen	wh_main_chs_cav_marauder_horsemen_0	wh_chs_marauder_horsemen	wh_main_chs_marauder_horsemen
	wh_main_chs_cav_marauder_horsemen	wh_main_chs_cav_marauder_horsemen_1	wh_chs_marauder_horsemen_throwing_axe	wh_main_chs_marauder_horsemen_throwing_axe
	wh_main_chs_cha_archaon_the_everchosen	wh_main_chs_cha_archaon_the_everchosen_0	wh_chs_ch_archaon	wh_main_chs_archaon
	wh_main_chs_cha_archaon_the_everchosen	wh_main_chs_cha_archaon_the_everchosen_1	wh_chs_ch_archaon	wh_main_chs_archaon
	wh_main_chs_cha_chaos_lord	wh_main_chs_cha_chaos_lord_0	wh_chs_ch_chaos_lord	wh_main_chs_lord
	wh_main_chs_cha_chaos_lord	wh_main_chs_cha_chaos_lord_11	wh_chs_ch_chaos_lord	wh_main_chs_lord
	wh_main_chs_cha_chaos_lord	wh_main_chs_cha_chaos_lord_12	wh_chs_ch_chaos_lord	wh_main_chs_lord
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_death_0	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_death_10	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_death_11	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_fire_0	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_fire_10	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_fire_11	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_metal_0	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_metal_10	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_main_chs_cha_chaos_sorcerer_metal_11	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_exalted_hero	wh_main_chs_cha_exalted_hero_0	wh_chs_ch_exalted_hero	wh_main_chs_exalted_hero
	wh_main_chs_cha_exalted_hero	wh_main_chs_cha_exalted_hero_12	wh_chs_ch_exalted_hero	wh_main_chs_exalted_hero
	wh_main_chs_cha_exalted_hero	wh_main_chs_cha_exalted_hero_13	wh_chs_ch_exalted_hero	wh_main_chs_exalted_hero
	wh_main_chs_cha_lord_of_change	wh_main_chs_cha_lord_of_change_0	wh_chs_ch_lord_of_change	wh_main_chs_lord_of_change
	wh_main_chs_inf_chaos_marauders	wh_main_chs_inf_chaos_marauders_0	wh_chs_marauders	wh_main_chs_marauder
	wh_main_chs_inf_chaos_marauders	wh_main_chs_inf_chaos_marauders_1	wh_chs_marauders_great_weapons	wh_main_chs_marauder_great_weapons
	wh_main_chs_inf_chaos_warriors	wh_main_chs_inf_chaos_warriors_0	wh_chs_warriors	wh_main_chs_warriors
	wh_main_chs_inf_chaos_warriors	wh_main_chs_inf_chaos_warriors_1	wh_chs_warriors_halberd	wh_main_chs_warriors_halberd
	wh_main_chs_inf_chosen	wh_main_chs_inf_chosen_0	wh_chs_warriors_chosen	wh_main_chs_chosen
	wh_main_chs_inf_chosen	wh_main_chs_inf_chosen_1	wh_chs_warriors_chosen_great_weapons	wh_main_chs_chosen_great_weapons
	wh_main_chs_mon_chaos_spawn	wh_main_chs_mon_chaos_spawn	wh_chs_chaos_spawn	wh_main_chs_spawn
	wh_main_chs_mon_chaos_spawn_summoned	wh_main_chs_mon_chaos_spawn_summoned	wh_chs_chaos_spawn	wh_main_chs_spawn
	wh_main_chs_mon_chaos_warhounds	wh_main_chs_mon_chaos_warhounds_0	wh_chs_warhounds	wh_main_chs_warhounds
	wh_main_chs_mon_chaos_warhounds_poison	wh_main_chs_mon_chaos_warhounds_1	wh_chs_warhounds_poison	wh_main_chs_warhounds_poison
	wh_main_chs_mon_giant	wh_main_chs_mon_giant	wh_chs_giants	wh_main_chs_giant
	wh_main_chs_mon_trolls	wh_main_chs_mon_trolls	wh_chs_trolls	wh_main_chs_trolls
	wh_main_dwf_art_cannon_crew	wh_main_dwf_art_cannon	wh_dwf_artillerymen	wh_main_dwf_cannon
	wh_main_dwf_art_flame_cannon_crew	wh_main_dwf_art_flame_cannon	wh_dwf_artillerymen	wh_main_dwf_flame_cannon
	wh_main_dwf_art_grudge_thrower_crew	wh_main_dwf_art_grudge_thrower	wh_dwf_artillerymen	wh_main_dwf_grudge_thrower
	wh_main_dwf_art_organ_gun_crew	wh_main_dwf_art_organ_gun	wh_dwf_artillerymen	wh_main_dwf_organ_gun
	wh_main_dwf_cha_high_king_thorgrim_grudgebearer	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	wh_dwf_ch_thorgrim	wh_main_dwf_king_thorgrim
	wh_main_dwf_cha_lord	wh_main_dwf_cha_lord_0	wh_dwf_ch_lord	wh_main_dwf_lord
	wh_main_dwf_cha_master_engineer	wh_main_dwf_cha_master_engineer_0	wh_dwf_ch_master_engineer	wh_main_dwf_master_engineer
	wh_main_dwf_cha_rune_smith	wh_main_dwf_cha_rune_smith_0	wh_dwf_ch_runesmith	wh_main_dwf_rune_smith
	wh_main_dwf_cha_thane	wh_main_dwf_cha_thane	wh_dwf_ch_thane	wh_main_dwf_thane
	wh_main_dwf_cha_ungrim_ironfist	wh_main_dwf_cha_ungrim_ironfist	wh_dwf_ch_ungrim	wh_main_dwf_ungrim
	wh_main_dwf_inf_dwarf_warrior	wh_main_dwf_inf_dwarf_warrior_0	wh_dwf_warriors	wh_main_dwf_warriors
	wh_main_dwf_inf_dwarf_warrior	wh_main_dwf_inf_dwarf_warrior_1	wh_dwf_warriors_great_weapons	wh_main_dwf_warriors_great_weapons
	wh_main_dwf_inf_hammerers	wh_main_dwf_inf_hammerers	wh_dwf_hammerers	wh_main_dwf_hammerers
	wh_main_dwf_inf_ironbreakers	wh_main_dwf_inf_ironbreakers	wh_dwf_warriors_ironbreakers	wh_main_dwf_ironbreakers
	wh_main_dwf_inf_irondrakes	wh_main_dwf_inf_irondrakes_0	wh_dwf_irondrakes	wh_main_dwf_irondrakes
	wh_main_dwf_inf_irondrakes	wh_main_dwf_inf_irondrakes_2	wh_dwf_irondrakes_trollhammer_torpedo	wh_main_dwf_irondrakes_troll_hammer
	wh_main_dwf_inf_longbeards	wh_main_dwf_inf_longbeards	wh_dwf_warriors_longbeard	wh_main_dwf_longbeards
	wh_main_dwf_inf_longbeards	wh_main_dwf_inf_longbeards_1	wh_dwf_warriors_longbeard_great_axe	wh_main_dwf_longbeards_great_weapons
	wh_main_dwf_inf_miners	wh_main_dwf_inf_miners_0	wh_dwf_miners	wh_main_dwf_miners
	wh_main_dwf_inf_miners	wh_main_dwf_inf_miners_1	wh_dwf_miners_blasting_charges	wh_main_dwf_miners_blasting_charges
	wh_main_dwf_inf_quarrellers	wh_main_dwf_inf_quarrellers_0	wh_dwf_quarrellers	wh_main_dwf_quarrellers
	wh_main_dwf_inf_quarrellers	wh_main_dwf_inf_quarrellers_1	wh_dwf_quarrellers_great_axe	wh_main_dwf_quarrellers_great_weapons
	wh_main_dwf_inf_slayers	wh_main_dwf_inf_slayers	wh_dwf_slayers	wh_main_dwf_slayers
	wh_main_dwf_inf_thunderers	wh_main_dwf_inf_thunderers_0	wh_dwf_thunderers	wh_main_dwf_thunderers
	wh_main_dwf_veh_gyrobomber	wh_main_dwf_veh_gyrobomber	wh_dwf_gyrobomber	wh_main_dwf_gyrobomber
	wh_main_dwf_veh_gyrocopter	wh_main_dwf_veh_gyrocopter_0	wh_dwf_gyrocopter	wh_main_dwf_gyrocopter
	wh_main_dwf_veh_gyrocopter	wh_main_dwf_veh_gyrocopter_1	wh_dwf_gyrocopter_brimstone	wh_main_dwf_gyrocopter_brimstone
	wh_main_emp_art_great_cannon_crew	wh_main_emp_art_great_cannon	wh_emp_artillery_crew	wh_main_emp_cannon
	wh_main_emp_art_helblaster_volley_gun_crew	wh_main_emp_art_helblaster_volley_gun	wh_emp_artillery_crew	wh_main_emp_helblaster_volley_gun
	wh_main_emp_art_helstorm_rocket_battery_crew	wh_main_emp_art_helstorm_rocket_battery	wh_emp_artillery_crew	wh_main_emp_helstorm_rocket
	wh_main_emp_art_mortar_crew	wh_main_emp_art_mortar	wh_emp_artillery_crew	wh_main_emp_mortar
	wh_main_emp_cav_demigryph_knights	wh_main_emp_cav_demigryph_knights_0	wh_emp_knights_demigryph_lance	wh_main_emp_demigryph_knights
	wh_main_emp_cav_demigryph_knights	wh_main_emp_cav_demigryph_knights_1	wh_emp_knights_demigryph_halberd	wh_main_emp_demigryph_knights_halberd
	wh_main_emp_cav_empire_knights	wh_main_emp_cav_empire_knights	wh_emp_empire_knights	wh_main_emp_empire_knights
	wh_main_emp_cav_outriders	wh_main_emp_cav_outriders_0	wh_emp_outriders	wh_main_emp_outriders
	wh_main_emp_cav_outriders	wh_main_emp_cav_outriders_1	wh_emp_outriders_grenade_launcher	wh_main_emp_outriders_grenade_launcher
	wh_main_emp_cav_pistoliers	wh_main_emp_cav_pistoliers_1	wh_emp_pistoliers_brace_pistols	wh_main_emp_pistoliers_brace_pistols
	wh_main_emp_cav_reiksguard	wh_main_emp_cav_reiksguard	wh_emp_knights_reiksguard	wh_main_emp_reiksguard
	wh_main_emp_cha_balthasar_gelt	wh_main_emp_cha_balthasar_gelt_0	wh_emp_ch_balthasar	wh_main_emp_balthasar
	wh_main_emp_cha_balthasar_gelt	wh_main_emp_cha_balthasar_gelt_1	wh_emp_ch_balthasar	wh_main_emp_balthasar
	wh_main_emp_cha_captain	wh_main_emp_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
	wh_main_emp_cha_captain	wh_main_emp_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_emp_cha_captain	wh_main_emp_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_emp_cha_captain	wh_main_emp_cha_captain_3	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_emp_cha_general	wh_main_emp_cha_general_0	wh_emp_ch_generals	wh_main_emp_general
	wh_main_emp_cha_general	wh_main_emp_cha_general_1	wh_emp_ch_generals_lance	wh_main_emp_general
	wh_main_emp_cha_general	wh_main_emp_cha_general_2	wh_emp_ch_generals_lance	wh_main_emp_general
	wh_main_emp_cha_general	wh_main_emp_cha_general_3	wh_emp_ch_generals_lance	wh_main_emp_general
	wh_main_emp_cha_general	wh_main_emp_cha_general_4	wh_emp_ch_generals_lance	wh_main_emp_general
	wh_main_emp_cha_karl_franz	wh_main_emp_cha_karl_franz_0	wh_emp_ch_karl_2h_hammer	wh_main_emp_karl_franz
	wh_main_emp_cha_karl_franz	wh_main_emp_cha_karl_franz_1	wh_emp_ch_karl	wh_main_emp_karl_franz
	wh_main_emp_cha_karl_franz	wh_main_emp_cha_karl_franz_2	wh_emp_ch_karl	wh_main_emp_karl_franz
	wh_main_emp_cha_karl_franz	wh_main_emp_cha_karl_franz_3	wh_emp_ch_karl	wh_main_emp_karl_franz
	wh_main_emp_cha_karl_franz	wh_main_emp_cha_karl_franz_4	wh_emp_ch_karl	wh_main_emp_karl_franz
	wh_main_emp_warrior_priest	wh_main_emp_cha_warrior_priest_0	wh_emp_ch_warrior_priest	wh_main_emp_warrior_priest
	wh_main_emp_warrior_priest	wh_main_emp_cha_warrior_priest_1	wh_emp_ch_warrior_priest	wh_main_emp_warrior_priest
	wh_main_emp_warrior_priest	wh_main_emp_cha_warrior_priest_2	wh_emp_ch_warrior_priest	wh_main_emp_warrior_priest
	wh_main_emp_witch_hunter	wh_main_emp_cha_witch_hunter	wh_emp_ch_witch_hunter	wh_main_emp_witch_hunter
	wh_main_emp_cha_wizard_fire	wh_main_emp_cha_wizard_fire_0	wh_emp_ch_wizard_fire	wh_main_emp_wizard_fire
	wh_main_emp_cha_wizard_fire	wh_main_emp_cha_wizard_fire_1	wh_emp_ch_wizard_fire	wh_main_emp_wizard_fire
	wh_main_emp_cha_wizard_fire	wh_main_emp_cha_wizard_fire_2	wh_emp_ch_wizard_fire	wh_main_emp_wizard_fire
	wh_main_emp_cha_wizard_fire	wh_main_emp_cha_wizard_fire_3	wh_emp_ch_wizard_fire	wh_main_emp_wizard_fire
	wh_main_emp_cha_wizard_heavens	wh_main_emp_cha_wizard_heavens_0	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
	wh_main_emp_cha_wizard_heavens	wh_main_emp_cha_wizard_heavens_1	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
	wh_main_emp_cha_wizard_heavens	wh_main_emp_cha_wizard_heavens_2	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
	wh_main_emp_cha_wizard_heavens	wh_main_emp_cha_wizard_heavens_4	wh_emp_ch_wizard_heavens	wh_main_emp_wizard_heavens
	wh_main_emp_cha_wizard_light	wh_main_emp_cha_wizard_light_0	wh_emp_ch_wizard_light	wh_main_emp_wizard_light
	wh_main_emp_cha_wizard_light	wh_main_emp_cha_wizard_light_1	wh_emp_ch_wizard_light	wh_main_emp_wizard_light
	wh_main_emp_cha_wizard_light	wh_main_emp_cha_wizard_light_2	wh_emp_ch_wizard_light	wh_main_emp_wizard_light
	wh_main_emp_cha_wizard_light	wh_main_emp_cha_wizard_light_4	wh_emp_ch_wizard_light	wh_main_emp_wizard_light
	wh_main_emp_inf_crossbowmen	wh_main_emp_inf_crossbowmen	wh_emp_state_troops_crossbowmen	wh_main_emp_crossbowmen
	wh_main_emp_inf_greatswords	wh_main_emp_inf_greatswords	wh_emp_greatswords	wh_main_emp_greatswords
	wh_main_emp_inf_halberdiers	wh_main_emp_inf_halberdiers	wh_emp_state_troops_halberdiers	wh_main_emp_halberd
	wh_main_emp_inf_handgunners	wh_main_emp_inf_handgunners	wh_emp_state_troops_handgunners	wh_main_emp_handgunners
	wh_main_emp_inf_spearmen	wh_main_emp_inf_spearmen_0	wh_emp_state_troops_spearmen	wh_main_emp_spearmen
	wh_main_emp_inf_spearmen	wh_main_emp_inf_spearmen_1	wh_emp_state_troops_spear_and_shieldmen	wh_main_emp_spearmen_shield
	wh_main_emp_inf_swordmen	wh_main_emp_inf_swordsmen	wh_emp_state_troops_sword_and_shieldmen	wh_main_emp_swordsmen
	wh_main_emp_veh_luminark_of_hysh_crew	wh_main_emp_veh_luminark_of_hysh_0	wh_emp_acolyte	wh_main_emp_luminark
	wh_main_emp_veh_steam_tank_crew	wh_main_emp_veh_steam_tank_driver	wh_emp_state_troops	wh_main_emp_steamtank
	wh_main_grn_art_doom_diver_cataplut_crew	wh_main_grn_art_doom_diver_catapult	grn_goblin_artillery_crew_sword	wh_main_grn_doom_diver
	wh_main_grn_art_goblin_rock_lobber_crew	wh_main_grn_art_goblin_rock_lobber	grn_goblin_artillery_crew_sword	wh_main_grn_goblin_rock_lobber
	wh_main_grn_cav_forest_goblin_spider_riders	wh_main_grn_cav_forest_goblin_spider_riders_0	wh_grn_forest_goblins	wh_main_grn_goblin_spider_rider_spear
	wh_main_grn_cav_forest_goblin_spider_riders	wh_main_grn_cav_forest_goblin_spider_riders_1	wh_grn_forest_goblins_bow	wh_main_grn_goblin_spider_rider_bow
	wh_main_grn_cav_goblin_wolf_chariot	wh_main_grn_cav_goblin_wolf_chariot	wh_grn_goblins	wh_main_grn_goblin_wolf_chariot
	wh_main_grn_cav_goblin_wolf_riders	wh_main_grn_cav_goblin_wolf_riders_0	wh_grn_goblin_spearmen	wh_main_grn_goblin_wolf_rider_spear
	wh_main_grn_cav_goblin_wolf_riders	wh_main_grn_cav_goblin_wolf_riders_1	wh_grn_goblin_bowmen	wh_main_grn_goblin_wolf_rider_bow
	wh_main_grn_cav_orc_boar_boy_big_uns	wh_main_grn_cav_orc_boar_boy_big_uns	wh_grn_orc_boyz_boar_boyz_big_uns	wh_main_grn_boar_boyz_big_uns
	wh_main_grn_cav_orc_boar_boyz	wh_main_grn_cav_orc_boar_boyz	wh_grn_orc_boyz_boar_boyz	wh_main_grn_boar_boyz
	wh_main_grn_cav_orc_boar_chariot	wh_main_grn_cav_orc_boar_chariot	wh_grn_boar_chariot_orc_rider	wh_main_grn_boar_chariot
	wh_main_grn_cav_savage_orc_boar_boy_big_uns	wh_main_grn_cav_savage_orc_boar_boy_big_uns	wh_grn_savage_orc_boar_boyz_big_uns	wh_main_grn_savage_orc_boar_boyz_big_uns
	wh_main_grn_cav_savage_orc_boar_boyz	wh_main_grn_cav_savage_orc_boar_boyz	wh_grn_savage_orc_boar_boyz	wh_main_grn_savage_orc_boar_boyz
	wh_main_grn_cha_azhag_the_slaughterer	wh_main_grn_cha_azhag_the_slaughterer_0	wh_grn_ch_azhag	wh_main_grn_azhag
	wh_main_grn_cha_azhag_the_slaughterer	wh_main_grn_cha_azhag_the_slaughterer_1	wh_grn_ch_azhag	wh_main_grn_azhag
	wh_main_grn_cha_goblin_big_boss	wh_main_grn_cha_goblin_big_boss_0	wh_grn_ch_goblin_big_boss_spear	wh_main_grn_goblin_boss
	wh_main_grn_cha_goblin_big_boss	wh_main_grn_cha_goblin_big_boss_1	wh_grn_ch_goblin_big_boss_spear	wh_main_grn_goblin_boss
	wh_main_grn_cha_goblin_big_boss	wh_main_grn_cha_goblin_big_boss_2	wh_grn_ch_goblin_big_boss_spear	wh_main_grn_goblin_boss
	wh_main_grn_cha_goblin_great_shaman	wh_main_grn_cha_goblin_great_shaman_0	wh_grn_ch_goblin_great_shaman	wh_main_grn_goblin_great_shaman
	wh_main_grn_cha_goblin_great_shaman	wh_main_grn_cha_goblin_great_shaman_1	wh_grn_ch_goblin_great_shaman	wh_main_grn_goblin_great_shaman
	wh_main_grn_cha_grimgor_ironhide	wh_main_grn_cha_grimgor_ironhide	wh_grn_ch_grimgor	wh_main_grn_grimgor
	wh_main_grn_cha_night_goblin_shaman	wh_main_grn_cha_night_goblin_shaman	wh_grn_ch_night_goblin_shaman	wh_main_grn_night_goblin_shaman
	wh_main_grn_cha_orc_shaman	wh_main_grn_cha_orc_shaman_0	wh_grn_ch_orc_shaman	wh_main_grn_orc_shaman
	wh_main_grn_cha_orc_shaman	wh_main_grn_cha_orc_shaman_1	wh_grn_ch_orc_shaman	wh_main_grn_orc_shaman
	wh_main_grn_cha_orc_warboss	wh_main_grn_cha_orc_warboss_0	wh_grn_ch_orc_warboss	wh_main_grn_orc_war_boss
	wh_main_grn_cha_orc_warboss	wh_main_grn_cha_orc_warboss_1	wh_grn_ch_orc_warboss	wh_main_grn_orc_war_boss
	wh_main_grn_cha_orc_warboss	wh_main_grn_cha_orc_warboss_2	wh_grn_ch_orc_warboss	wh_main_grn_orc_war_boss
	wh_main_grn_inf_black_orcs	wh_main_grn_inf_black_orcs	wh_grn_black_orcs	wh_main_grn_black_orc
	wh_main_grn_inf_goblin_archers	wh_main_grn_inf_goblin_archers	wh_grn_goblin_bowmen	wh_main_grn_goblins_bow
	wh_main_grn_inf_goblin_spearmen	wh_main_grn_inf_goblin_spearmen	wh_grn_goblin_spearmen	wh_main_grn_goblins_spear
	wh_main_grn_inf_night_goblin_archers	wh_main_grn_inf_night_goblin_archers	wh_grn_nightgoblin_archers	wh_main_grn_night_goblins_bow
	wh_main_grn_inf_night_goblin_fanatics	wh_main_grn_inf_night_goblin_fanatics	wh_grn_nightgoblins	wh_main_grn_night_goblins_sword
	wh_main_grn_inf_night_goblin_fanatics	wh_main_grn_inf_night_goblin_fanatics_1	wh_grn_nightgoblin_archers	wh_main_grn_night_goblins_bow
	wh_main_grn_inf_night_goblins	wh_main_grn_inf_night_goblins	wh_grn_nightgoblins	wh_main_grn_night_goblins_sword
	wh_main_grn_inf_orc_arrer_boyz	wh_main_grn_inf_orc_arrer_boyz	wh_grn_orc_boyz_arrer_boyz	wh_main_grn_orc_boyz_bow
	wh_main_grn_inf_orc_big_uns	wh_main_grn_inf_orc_big_uns	wh_grn_orc_boyz_big_uns	wh_main_grn_orc_boyz_big_uns
	wh_main_grn_inf_orc_boyz	wh_main_grn_inf_orc_boyz	wh_grn_orc_boyz	wh_main_grn_orc_boyz_sword
	wh_main_grn_inf_savage_orc_arrer_boyz	wh_main_grn_inf_savage_orc_arrer_boyz	wh_grn_savage_orc_arrer_boyz	wh_main_grn_savage_orc_boyz_bow
	wh_main_grn_inf_savage_orc_big_uns	wh_main_grn_inf_savage_orc_big_uns	wh_grn_savage_orc_big_uns	wh_main_grn_savage_orc_boyz_big_uns
	wh_main_grn_inf_savage_orcs	wh_main_grn_inf_savage_orcs	wh_grn_savage_orc	wh_main_grn_savage_orc_boyz_sword
	wh_main_grn_mon_arachnarok_spider	wh_main_grn_mon_arachnarok_spider_0	wh_grn_goblin_bowmen	wh_main_grn_arachnarok_spider
	wh_main_grn_mon_giant	wh_main_grn_mon_giant	wh_grn_giant	wh_main_grn_giant
	wh_main_grn_mon_giant_tall_roff	wh_main_grn_mon_giant_qb_tall_roff	wh_grn_giant_tall_roff	wh_main_grn_giant
	wh_main_grn_mon_trolls	wh_main_grn_mon_trolls	wh_grn_trolls	wh_main_grn_trolls
	wh_main_ksl_cha_captain	wh_main_ksl_cha_captain_0	wh_emp_ch_captains	wh_main_emp_captain
	wh_main_ksl_cha_captain	wh_main_ksl_cha_captain_1	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_ksl_cha_captain	wh_main_ksl_cha_captain_2	wh_emp_ch_captains_lance	wh_main_emp_captain
	wh_main_ksl_cha_general	wh_main_ksl_cha_general_0	wh_emp_ch_generals	wh_main_ksl_general_boyar
