battlefield_buildings_tables
20
key	category	model	audio_material	hitpoints	gun_type	onscreen_name	ignition_threshold	radar_icon	fortwall_penetration_chance	visible_in_public_ted	collision_3d	unknown12	destruct_thresholds	unknown14	unknown15	unknown16	unknown17	unknown18
lzd_wall_gatehouse_60	gate	lzd_wall_gatehouse_60	rock	10000		gate	100	gate.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_merlon01	generic	lzd_wall_merlon01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_merlon02	generic	lzd_wall_merlon02	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_merlon03	generic	lzd_wall_merlon03	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_straight_20	fort_wall	lzd_wall_straight_20	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_straight_20_blocked	fort_wall	lzd_wall_straight_20_blocked	rock	10000			100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_tower	fort_tower	lzd_wall_tower	rock	10000	wh2_tower_lzd_bolt_1	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_tower_01	fort_tower	lzd_wall_tower	rock	10000	wh2_tower_lzd_bolt_2	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_tower_02	fort_tower	lzd_wall_tower	rock	10000	wh2_tower_lzd_magic_missile	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
lzd_wall_tower_03	fort_tower	lzd_wall_tower	rock	10000	wh2_tower_lzd_solar_engine_beam	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
market_stand_1	generic	market_stand_1	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
market_stand_2	generic	market_stand_2	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
market_stand_3	generic	market_stand_3	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
market_stand_4	generic	market_stand_4	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
market_stand_6	generic	market_stand_6	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
mtn_cliff_block_01	generic	mtn_cliff_block_01	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_cliff_block_02	generic	mtn_cliff_block_02	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_cliff_lrg_04	generic	mtn_cliff_lrg_04	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_cliff_solo_01	generic	mtn_cliff_solo_01	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_cliff_solo_02	generic	mtn_cliff_solo_02	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_cliff_solo_03	generic	mtn_cliff_solo_03	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_crack_01	generic	mtn_crack_01	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_pass_lava_01	generic	mtn_pass_lava_01	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_pass_lava_02	generic	mtn_pass_lava_02	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_pass_lava_03	generic	mtn_pass_lava_03	rock	500			100		1	False	True	False		1	False	rock	False	False
mtn_pass_lava_04	generic	mtn_pass_lava_04	rock	500			100		1	False	True	False		1	False	rock	False	False
mushroom_puffball_02	generic	mushroom_puffball_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
mushroom_shelf_group_01	generic	mushroom_shelf_group_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
mushroom_shelf_group_02	generic	mushroom_shelf_group_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
mushroom_shelf_group_03	generic	mushroom_shelf_group_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
nor_bone_01	generic	nor_bone_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_bone_02	generic	nor_bone_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_bone_03	generic	nor_bone_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
nor_bone_04	generic	nor_bone_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
nor_bone_fence_01	generic	nor_bone_fence_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_bone_fence_02	generic	nor_bone_fence_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_bone_fence_03	generic	nor_bone_fence_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_dhead_01	generic	nor_dhead_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_dhead_02	generic	nor_dhead_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_dhead_03	generic	nor_dhead_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_dhead_04	generic	nor_dhead_04	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_docks_01	generic	nor_docks_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_docks_02	generic	nor_docks_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_docks_03	generic	nor_docks_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_docks_small_01	generic	nor_docks_small_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_horseskull	generic	nor_horseskull	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_houseboat_01	generic	nor_houseboat_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_houseboat_02	generic	nor_houseboat_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_ice_chunk_01	generic	nor_ice_chunk_01	rock	500			100		1	False	True	False		1	False	rock	False	False
nor_ice_chunk_02	generic	nor_ice_chunk_02	rock	500			100		1	False	True	False		1	False	rock	False	False
nor_large_ribhouse_01	generic	nor_large_ribhouse_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_mountain_a	generic	nor_mountain_a	rock	500			100		1	False	True	False		1	False	rock	False	False
nor_mountains_d	generic	nor_mountains_d	rock	500			100		1	False	True	False		1	False	rock	False	False
nor_mountains_f	generic	nor_mountains_f	rock	500			100		1	False	True	False		1	False	rock	False	False
nor_plank_01	generic	nor_plank_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_plank_02	generic	nor_plank_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_plank_03	generic	nor_plank_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_skull	generic	nor_skull	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_snowdrift_01	generic	nor_snowdrift_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_standingstones_lrg_01	generic	nor_standingstones_lrg_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_standingstones_med_01	generic	nor_standingstones_med_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_standingstones_med_02	generic	nor_standingstones_med_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_standingwood_01	generic	nor_standingwood_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_standingwood_03	generic	nor_standingwood_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_totem_03	generic	nor_totem_03	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_tusk_02	generic	nor_tusk_02	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_wall_bone_01	generic	nor_wall_bone_01	rock	15			100		1	False	True	False		1	False	rock	False	False
nor_wall_bone_03	generic	nor_wall_bone_03	rock	15			100		1	False	True	False		1	False	rock	False	False
obsidian_shard_02	generic	obsidian_shard_02	rock	500			100		1	False	True	False		1	False	rock	False	False
obsidian_shard_03	generic	obsidian_shard_03	rock	500			100		1	False	True	False		1	False	rock	False	False
obsidian_shard_b	generic	obsidian_shard_b	rock	500			100		1	False	True	False		1	False	rock	False	False
obsidian_shard_c	generic	obsidian_shard_c	rock	500			100		1	False	True	False		1	False	rock	False	False
obsidian_shard_d	generic	obsidian_shard_d	rock	500			100		1	False	True	False		1	False	rock	False	False
prcdl_animal_bones_01	incidental	prcdl_animal_bones_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_animal_bones_02	incidental	prcdl_animal_bones_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_animal_bones_03	incidental	prcdl_animal_bones_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_animal_bones_04	incidental	prcdl_animal_bones_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_bones_01	incidental	prcdl_bones_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_bones_02	incidental	prcdl_bones_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_bones_03	incidental	prcdl_bones_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
prcdl_bones_04	incidental	prcdl_bones_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
ref_group_human	generic	ref_group_human	rock	500			100		1	False	True	False		1	False	rock	False	False
ref_single_dwarf	generic	ref_single_dwarf	rock	500			100		1	False	True	False		1	False	rock	False	False
scree_cliffskirt_a	generic	scree_cliffskirt_a	rock	15			100		1	False	True	False		1	False	rock	False	False
shelf_mushrooms_a	generic	shelf_mushrooms_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_b	generic	shelf_mushrooms_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_c	generic	shelf_mushrooms_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_d	generic	shelf_mushrooms_d	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_e	generic	shelf_mushrooms_e	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_f	generic	shelf_mushrooms_f	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shelf_mushrooms_g	generic	shelf_mushrooms_g	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
shrub_giantlily_01	generic	shrub_giantlily_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skull_terrain_01	generic	skull_terrain_01	rock	15			100		1	False	True	False		1	False	rock	False	False
skull_terrain_02	generic	skull_terrain_02	rock	15			100		1	False	True	False		1	False	rock	False	False
skull_terrain_03	generic	skull_terrain_03	rock	15			100		1	False	True	False		1	False	rock	False	False
skull_terrain_04	generic	skull_terrain_04	rock	15			100		1	False	True	False		1	False	rock	False	False
skv_bell_01	generic	skv_bell_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_chain_hanging_long_01	generic	skv_chain_hanging_long_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_chain_hanging_long_02	generic	skv_chain_hanging_long_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_chain_hanging_short_01	generic	skv_chain_hanging_short_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_02	generic	skv_cliff_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_a	generic	skv_cliff_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_a	generic	skv_cliff_bank_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_b	generic	skv_cliff_bank_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_c	generic	skv_cliff_bank_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_d	generic	skv_cliff_bank_d	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_e	generic	skv_cliff_bank_e	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_f	generic	skv_cliff_bank_f	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliff_bank_g	generic	skv_cliff_bank_g	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliffs_01	generic	skv_cliffs_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliffs_02_mud	generic	skv_cliffs_02_mud	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliffs_02_pillar	generic	skv_cliffs_02_pillar	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliffs_02_pillar_base	generic	skv_cliffs_02_pillar_base	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_cliffs_02_slab	generic	skv_cliffs_02_slab	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_crane_hanging_platform_01	generic	skv_crane_hanging_platform_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_equipment_flag_red_01	generic	skv_equipment_flag_red_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_equipment_flag_white_01	generic	skv_equipment_flag_white_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_equipment_rope_spikes_01	generic	skv_equipment_rope_spikes_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_generic_pipe_curved_v1	generic	skv_generic_pipe_curved_v1	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_generic_pipe_curved_v2	generic	skv_generic_pipe_curved_v2	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_generic_pipe_small_corner_v1	generic	skv_generic_pipe_small_corner_v1	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_generic_pipe_straight_v1	generic	skv_generic_pipe_straight_v1	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_generic_pipe_straight_v2	generic	skv_generic_pipe_straight_v2	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_machinery_01	generic	skv_machinery_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_machinery_03	generic	skv_machinery_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_machinery_tank_01	generic	skv_machinery_tank_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_01	generic	skv_mudbank_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_02	generic	skv_mudbank_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_03	generic	skv_mudbank_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_04	generic	skv_mudbank_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_05	generic	skv_mudbank_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_06	generic	skv_mudbank_06	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_07	generic	skv_mudbank_07	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_large_concave_01	generic	skv_mudbank_large_concave_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_large_convex_01	generic	skv_mudbank_large_convex_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_medium_concave_01	generic	skv_mudbank_medium_concave_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_mudbank_medium_convex_01	generic	skv_mudbank_medium_convex_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_platform_02	generic	skv_platform_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_platform_03	generic	skv_platform_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_platform_04	generic	skv_platform_04	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_platform_05	generic	skv_platform_05	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rail_cart_01	generic	skv_rail_cart_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rail_cart_02	generic	skv_rail_cart_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rail_cart_03	generic	skv_rail_cart_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rail_cart_04	generic	skv_rail_cart_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rock_01	generic	skv_rock_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rope_hanging_long_01	generic	skv_rope_hanging_long_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rope_hanging_short_01	generic	skv_rope_hanging_short_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rope_hanging_short_02	generic	skv_rope_hanging_short_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rubble_01	generic	skv_rubble_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_rubble_02	generic	skv_rubble_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_01	generic	skv_scaffold_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_02	generic	skv_scaffold_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_03	generic	skv_scaffold_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_04	generic	skv_scaffold_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_05_machinery	generic	skv_scaffold_05_machinery	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_post_01	generic	skv_scaffold_post_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_post_02	generic	skv_scaffold_post_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_support_01	generic	skv_scaffold_support_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_scaffold_tall_01	generic	skv_scaffold_tall_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_stalag_01	generic	skv_stalag_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_stalag_02	generic	skv_stalag_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wall_blocker	fort_wall	skv_wall_blocker	rock	10000			100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_corner_90_exter	unbreachable_fort_wall	skv_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_corner_90_inter	unbreachable_fort_wall	skv_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_gatehouse_60	gate	skv_wall_gatehouse_60	rock	10000		gate	100	gate.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_gatehouse_60_merlon	generic	skv_wall_gatehouse_60_merlon	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_planks_01	generic	skv_wall_planks_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_shield_01	generic	skv_wall_shield_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_shield_02	generic	skv_wall_shield_02	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_shield_03	generic	skv_wall_shield_03	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_shield_04	generic	skv_wall_shield_04	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_straight_20	fort_wall	skv_wall_straight_20	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_straight_20_merlon_01	generic	skv_wall_straight_20_merlon_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wall_tower	fort_tower	skv_wall_tower	rock	10000	wh2_tower_skv_sniper_bullet_1	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_tower_01	fort_tower	skv_wall_tower	rock	10000	wh2_tower_skv_sniper_bullet_2	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_tower_02	fort_tower	skv_wall_tower	rock	10000	wh2_tower_skv_doomrocket	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_tower_03	fort_tower	skv_wall_tower	rock	10000	wh2_tower_skv_warp_lightning	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
skv_wall_tower_cannon	generic	skv_wall_tower_cannon	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
skv_wheel_01	generic	skv_wheel_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wheel_02	generic	skv_wheel_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wheel_device_01	generic	skv_wheel_device_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wheel_device_02	generic	skv_wheel_device_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_bridge_planks_01	generic	skv_wooden_bridge_planks_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_bridge_planks_02	generic	skv_wooden_bridge_planks_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_spikes_01	generic	skv_wooden_spikes_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_stairs_01	generic	skv_wooden_stairs_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_stairs_02	generic	skv_wooden_stairs_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_stairs_join_01	generic	skv_wooden_stairs_join_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_stairs_support_01	generic	skv_wooden_stairs_support_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_stairs_support_02	generic	skv_wooden_stairs_support_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
skv_wooden_walkway_01	generic	skv_wooden_walkway_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
soft_col_cylinder_01	generic	soft_col_cylinder_01	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
thorns_d	generic	thorns_d	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
thorns_g	generic	thorns_g	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
vmp_arch_01	generic	vmp_arch_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_arch_02	generic	vmp_arch_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_arch_03	generic	vmp_arch_03	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_brickfencepillar_01	generic	vmp_brickfencepillar_01	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_bridge_01	generic	vmp_bridge_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_bridge_02	generic	vmp_bridge_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_bridge_03	generic	vmp_bridge_03	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_bridge_04	generic	vmp_bridge_04	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_building_01	generic	vmp_building_01	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_building_02	generic	vmp_building_02	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_chimney_01	generic	vmp_chimney_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_chimney_02	generic	vmp_chimney_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_cliff_block_02	generic	vmp_cliff_block_02	rock	500			100		1	False	True	False		1	False	rock	False	False
vmp_frame_01	generic	vmp_frame_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_greathall_01	generic	vmp_greathall_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_growth_over_rocklrg_01	generic	vmp_growth_over_rocklrg_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
vmp_infield_01	generic	vmp_infield_01	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_02	generic	vmp_infield_02	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_03	generic	vmp_infield_03	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_04	generic	vmp_infield_04	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_05	generic	vmp_infield_05	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_06	generic	vmp_infield_06	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_07	generic	vmp_infield_07	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_08	generic	vmp_infield_08	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_09	generic	vmp_infield_09	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_10	generic	vmp_infield_10	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_11	generic	vmp_infield_11	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_infield_brickfence_01	generic	vmp_infield_brickfence_01	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_landscape_01	generic	vmp_landscape_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_mausoleum_01	generic	vmp_mausoleum_01	rock	16			100		1	False	True	False		1	False	rock	False	True
vmp_mausoleum_02	generic	vmp_mausoleum_02	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_mausoleum_pillar_01	generic	vmp_mausoleum_pillar_01	rock	15			100		1	False	True	False		1	False	rock	False	True
vmp_mausoleum_vase_01	incidental	vmp_mausoleum_vase_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_megabuttress_01	generic	vmp_megabuttress_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_megabuttress_01_mirror	generic	vmp_megabuttress_01_mirror	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_megabuttress_02	generic	vmp_megabuttress_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_megabuttress_02_mirror	generic	vmp_megabuttress_02_mirror	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_metal_fence_01	generic	vmp_metal_fence_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_metal_fence_door_01	generic	vmp_metal_fence_door_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_pinnacle_01	generic	vmp_pinnacle_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rocklrg_01	generic	vmp_rocklrg_01	rock	500			100		1	False	True	False		1	False	rock	False	False
vmp_rocklrg_02	generic	vmp_rocklrg_02	rock	500			100		1	False	True	False		1	False	rock	False	False
vmp_rockmed_01	generic	vmp_rockmed_01	rock	500			100		1	False	True	False		1	False	rock	False	False
vmp_rockmed_02	generic	vmp_rockmed_02	rock	500			100		1	False	True	False		1	False	rock	False	False
vmp_rocks_small_01	generic	vmp_rocks_small_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
vmp_rural_chimney	generic	vmp_rural_chimney	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_door_01	generic	vmp_rural_door_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_door_02	generic	vmp_rural_door_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_01	generic	vmp_rural_house_01	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_02	generic	vmp_rural_house_02	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_03	generic	vmp_rural_house_03	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_04	generic	vmp_rural_house_04	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_05	generic	vmp_rural_house_05	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_06	generic	vmp_rural_house_06	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_house_07	generic	vmp_rural_house_07	rock	15			100		1	False	True	False		1	False	rock	False	False
vmp_rural_planks	generic	vmp_rural_planks	rock	15			100		1	False	True	False		1	False	rock	False	False
