character_skill_node_links_tables
3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	unknown5	unknown6	unknown7
wh_main_skill_node_dwf_lord_campaign_04	0	wh_main_skill_node_dwf_lord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_05	0	wh_main_skill_node_dwf_lord_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_06	0	wh_main_skill_node_dwf_lord_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_06	0	wh_main_skill_node_dwf_lord_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_06	0	wh_main_skill_node_dwf_lord_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_06	0	wh_main_skill_node_dwf_lord_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_07	0	wh_main_skill_node_dwf_lord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_08	0	wh_main_skill_node_dwf_lord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_09	0	wh_main_skill_node_dwf_lord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_10	0	wh_main_skill_node_dwf_lord_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_campaign_11	0	wh_main_skill_node_dwf_lord_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_11	0	wh_main_skill_node_dwf_lord_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_11	0	wh_main_skill_node_dwf_lord_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_campaign_11	0	wh_main_skill_node_dwf_lord_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_02	0	wh_main_skill_node_dwf_lord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_03	0	wh_main_skill_node_dwf_lord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_04	0	wh_main_skill_node_dwf_lord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_05	0	wh_main_skill_node_dwf_lord_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_06	0	wh_main_skill_node_dwf_lord_self_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_06	0	wh_main_skill_node_dwf_lord_self_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_06	0	wh_main_skill_node_dwf_lord_self_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_06	0	wh_main_skill_node_dwf_lord_self_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_07	0	wh_main_skill_node_dwf_lord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_08	0	wh_main_skill_node_dwf_lord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_09	0	wh_main_skill_node_dwf_lord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_10	0	wh_main_skill_node_dwf_lord_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_lord_self_11	0	wh_main_skill_node_dwf_lord_self_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_11	0	wh_main_skill_node_dwf_lord_self_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_11	0	wh_main_skill_node_dwf_lord_self_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_lord_self_11	0	wh_main_skill_node_dwf_lord_self_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_02	0	wh_main_skill_node_dwf_runesmith_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_03	0	wh_main_skill_node_dwf_runesmith_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_04	0	wh_main_skill_node_dwf_runesmith_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_05	0	wh_main_skill_node_dwf_runesmith_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_06	0	wh_main_skill_node_dwf_runesmith_self_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_06	0	wh_main_skill_node_dwf_runesmith_self_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_06	0	wh_main_skill_node_dwf_runesmith_self_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_06	0	wh_main_skill_node_dwf_runesmith_self_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_07	0	wh_main_skill_node_dwf_runesmith_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_08	0	wh_main_skill_node_dwf_runesmith_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_09	0	wh_main_skill_node_dwf_runesmith_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_10	0	wh_main_skill_node_dwf_runesmith_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_runesmith_self_11	0	wh_main_skill_node_dwf_runesmith_self_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_11	0	wh_main_skill_node_dwf_runesmith_self_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_11	0	wh_main_skill_node_dwf_runesmith_self_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_runesmith_self_11	0	wh_main_skill_node_dwf_runesmith_self_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_02	0	wh_main_skill_node_dwf_thorgrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_03	0	wh_main_skill_node_dwf_thorgrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_04	0	wh_main_skill_node_dwf_thorgrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_05	0	wh_main_skill_node_dwf_thorgrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_06	0	wh_main_skill_node_dwf_thorgrim_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_06	0	wh_main_skill_node_dwf_thorgrim_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_06	0	wh_main_skill_node_dwf_thorgrim_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_06	0	wh_main_skill_node_dwf_thorgrim_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_07	0	wh_main_skill_node_dwf_thorgrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_08	0	wh_main_skill_node_dwf_thorgrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_09	0	wh_main_skill_node_dwf_thorgrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_10	0	wh_main_skill_node_dwf_thorgrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_11	0	wh_main_skill_node_dwf_thorgrim_battle_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_11	0	wh_main_skill_node_dwf_thorgrim_battle_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_11	0	wh_main_skill_node_dwf_thorgrim_battle_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_battle_11	0	wh_main_skill_node_dwf_thorgrim_battle_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_02	0	wh_main_skill_node_dwf_thorgrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_03	0	wh_main_skill_node_dwf_thorgrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_04	0	wh_main_skill_node_dwf_thorgrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_05	0	wh_main_skill_node_dwf_thorgrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_06	0	wh_main_skill_node_dwf_thorgrim_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_06	0	wh_main_skill_node_dwf_thorgrim_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_06	0	wh_main_skill_node_dwf_thorgrim_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_06	0	wh_main_skill_node_dwf_thorgrim_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_07	0	wh_main_skill_node_dwf_thorgrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_08	0	wh_main_skill_node_dwf_thorgrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_09	0	wh_main_skill_node_dwf_thorgrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_10	0	wh_main_skill_node_dwf_thorgrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_11	0	wh_main_skill_node_dwf_thorgrim_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_11	0	wh_main_skill_node_dwf_thorgrim_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_11	0	wh_main_skill_node_dwf_thorgrim_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_campaign_11	0	wh_main_skill_node_dwf_thorgrim_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_02	0	wh_main_skill_node_dwf_thorgrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_03	0	wh_main_skill_node_dwf_thorgrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_04	0	wh_main_skill_node_dwf_thorgrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_05	0	wh_main_skill_node_dwf_thorgrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_06	0	wh_main_skill_node_dwf_thorgrim_self_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_06	0	wh_main_skill_node_dwf_thorgrim_self_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_06	0	wh_main_skill_node_dwf_thorgrim_self_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_06	0	wh_main_skill_node_dwf_thorgrim_self_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_07	0	wh_main_skill_node_dwf_thorgrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_08	0	wh_main_skill_node_dwf_thorgrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_09	0	wh_main_skill_node_dwf_thorgrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_10	0	wh_main_skill_node_dwf_thorgrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_thorgrim_self_11	0	wh_main_skill_node_dwf_thorgrim_self_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_11	0	wh_main_skill_node_dwf_thorgrim_self_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_11	0	wh_main_skill_node_dwf_thorgrim_self_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_thorgrim_self_11	0	wh_main_skill_node_dwf_thorgrim_self_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_02	0	wh_main_skill_node_dwf_ungrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_03	0	wh_main_skill_node_dwf_ungrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_04	0	wh_main_skill_node_dwf_ungrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_05	0	wh_main_skill_node_dwf_ungrim_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_06	0	wh_main_skill_node_dwf_ungrim_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_06	0	wh_main_skill_node_dwf_ungrim_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_06	0	wh_main_skill_node_dwf_ungrim_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_06	0	wh_main_skill_node_dwf_ungrim_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_07	0	wh_main_skill_node_dwf_ungrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_08	0	wh_main_skill_node_dwf_ungrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_09	0	wh_main_skill_node_dwf_ungrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_10	0	wh_main_skill_node_dwf_ungrim_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_battle_11	0	wh_main_skill_node_dwf_ungrim_battle_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_11	0	wh_main_skill_node_dwf_ungrim_battle_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_11	0	wh_main_skill_node_dwf_ungrim_battle_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_battle_11	0	wh_main_skill_node_dwf_ungrim_battle_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_02	0	wh_main_skill_node_dwf_ungrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_03	0	wh_main_skill_node_dwf_ungrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_04	0	wh_main_skill_node_dwf_ungrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_05	0	wh_main_skill_node_dwf_ungrim_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_06	0	wh_main_skill_node_dwf_ungrim_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_06	0	wh_main_skill_node_dwf_ungrim_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_06	0	wh_main_skill_node_dwf_ungrim_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_06	0	wh_main_skill_node_dwf_ungrim_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_07	0	wh_main_skill_node_dwf_ungrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_08	0	wh_main_skill_node_dwf_ungrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_09	0	wh_main_skill_node_dwf_ungrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_10	0	wh_main_skill_node_dwf_ungrim_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_11	0	wh_main_skill_node_dwf_ungrim_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_11	0	wh_main_skill_node_dwf_ungrim_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_11	0	wh_main_skill_node_dwf_ungrim_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_campaign_11	0	wh_main_skill_node_dwf_ungrim_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_02	0	wh_main_skill_node_dwf_ungrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_03	0	wh_main_skill_node_dwf_ungrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_04	0	wh_main_skill_node_dwf_ungrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_05	0	wh_main_skill_node_dwf_ungrim_self_01	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_06	0	wh_main_skill_node_dwf_ungrim_self_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_06	0	wh_main_skill_node_dwf_ungrim_self_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_06	0	wh_main_skill_node_dwf_ungrim_self_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_06	0	wh_main_skill_node_dwf_ungrim_self_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_07	0	wh_main_skill_node_dwf_ungrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_08	0	wh_main_skill_node_dwf_ungrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_09	0	wh_main_skill_node_dwf_ungrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_10	0	wh_main_skill_node_dwf_ungrim_self_06	1	1	0	0	REQUIRED
wh_main_skill_node_dwf_ungrim_self_11	0	wh_main_skill_node_dwf_ungrim_self_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_11	0	wh_main_skill_node_dwf_ungrim_self_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_11	0	wh_main_skill_node_dwf_ungrim_self_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_dwf_ungrim_self_11	0	wh_main_skill_node_dwf_ungrim_self_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_02	0	wh_main_skill_node_emp_balthasar_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_03	0	wh_main_skill_node_emp_balthasar_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_04	0	wh_main_skill_node_emp_balthasar_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_05	0	wh_main_skill_node_emp_balthasar_battle_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_06	0	wh_main_skill_node_emp_balthasar_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_06	0	wh_main_skill_node_emp_balthasar_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_06	0	wh_main_skill_node_emp_balthasar_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_06	0	wh_main_skill_node_emp_balthasar_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_07	0	wh_main_skill_node_emp_balthasar_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_08	0	wh_main_skill_node_emp_balthasar_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_09	0	wh_main_skill_node_emp_balthasar_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_10	0	wh_main_skill_node_emp_balthasar_battle_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_battle_11	0	wh_main_skill_node_emp_balthasar_battle_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_11	0	wh_main_skill_node_emp_balthasar_battle_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_11	0	wh_main_skill_node_emp_balthasar_battle_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_battle_11	0	wh_main_skill_node_emp_balthasar_battle_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_02	0	wh_main_skill_node_emp_balthasar_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_03	0	wh_main_skill_node_emp_balthasar_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_04	0	wh_main_skill_node_emp_balthasar_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_05	0	wh_main_skill_node_emp_balthasar_campaign_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_06	0	wh_main_skill_node_emp_balthasar_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_06	0	wh_main_skill_node_emp_balthasar_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_06	0	wh_main_skill_node_emp_balthasar_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_06	0	wh_main_skill_node_emp_balthasar_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_07	0	wh_main_skill_node_emp_balthasar_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_08	0	wh_main_skill_node_emp_balthasar_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_09	0	wh_main_skill_node_emp_balthasar_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_10	0	wh_main_skill_node_emp_balthasar_campaign_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_campaign_11	0	wh_main_skill_node_emp_balthasar_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_11	0	wh_main_skill_node_emp_balthasar_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_11	0	wh_main_skill_node_emp_balthasar_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_campaign_11	0	wh_main_skill_node_emp_balthasar_campaign_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_02	0	wh_main_skill_node_emp_balthasar_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_03	0	wh_main_skill_node_emp_balthasar_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_04	0	wh_main_skill_node_emp_balthasar_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_05	0	wh_main_skill_node_emp_balthasar_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_06	0	wh_main_skill_node_emp_balthasar_magic1_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_06	0	wh_main_skill_node_emp_balthasar_magic1_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_06	0	wh_main_skill_node_emp_balthasar_magic1_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_06	0	wh_main_skill_node_emp_balthasar_magic1_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_07	0	wh_main_skill_node_emp_balthasar_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_08	0	wh_main_skill_node_emp_balthasar_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_09	0	wh_main_skill_node_emp_balthasar_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_10	0	wh_main_skill_node_emp_balthasar_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_balthasar_magic1_11	0	wh_main_skill_node_emp_balthasar_magic1_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_11	0	wh_main_skill_node_emp_balthasar_magic1_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_11	0	wh_main_skill_node_emp_balthasar_magic1_09	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_balthasar_magic1_11	0	wh_main_skill_node_emp_balthasar_magic1_10	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_02	0	wh_main_skill_node_emp_bright_wizard_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_03	0	wh_main_skill_node_emp_bright_wizard_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_04	0	wh_main_skill_node_emp_bright_wizard_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_05	0	wh_main_skill_node_emp_bright_wizard_magic1_01	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_06	0	wh_main_skill_node_emp_bright_wizard_magic1_02	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_06	0	wh_main_skill_node_emp_bright_wizard_magic1_03	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_06	0	wh_main_skill_node_emp_bright_wizard_magic1_04	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_06	0	wh_main_skill_node_emp_bright_wizard_magic1_05	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_07	0	wh_main_skill_node_emp_bright_wizard_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_08	0	wh_main_skill_node_emp_bright_wizard_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_09	0	wh_main_skill_node_emp_bright_wizard_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_10	0	wh_main_skill_node_emp_bright_wizard_magic1_06	1	1	0	0	REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_11	0	wh_main_skill_node_emp_bright_wizard_magic1_07	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_11	0	wh_main_skill_node_emp_bright_wizard_magic1_08	1	1	0	0	SUBSET_REQUIRED
wh_main_skill_node_emp_bright_wizard_magic1_11	0	wh_main_skill_node_emp_bright_wizard_magic1_09	1	1	0	0	SUBSET_REQUIRED
