ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_dlc06_effect_ability_enable_hammer_of_angrund	character_to_character_own	1
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	8
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	10
wh_dlc06_anc_weapon_the_hammer_of_angrund	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_dlc07_effect_ability_enable_the_chalice_of_potions	character_to_character_own	1
wh_dlc07_anc_arcane_item_the_chalice_of_potions	wh_main_effect_agent_recruitment_xp_wizard_bretonnia	character_to_province_own_factionwide	3
wh_dlc07_anc_armour_armour_of_the_midsummer_sun	wh_main_effect_character_stat_mod_armour	character_to_character_own	6
wh_dlc07_anc_armour_armour_of_the_midsummer_sun	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_dlc07_anc_armour_cuirass_of_fortune	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_dlc07_anc_armour_cuirass_of_fortune	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	5
wh_dlc07_anc_armour_gilded_cuirass	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1
wh_dlc07_anc_armour_gilded_cuirass	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_dlc07_anc_armour_the_grail_shield	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_dlc07_anc_enchanted_item_holy_icon	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_dlc07_anc_enchanted_item_mane_of_the_purebreed	wh_main_effect_force_army_battle_cavalry_charge_bonus	general_to_force_own	5
wh_dlc07_anc_enchanted_item_sacrament_of_the_lady	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	8
wh_dlc07_anc_talisman_dragons_claw	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	3
wh_dlc07_anc_talisman_dragons_claw	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	20
wh_dlc07_anc_talisman_siriennes_locket	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	15
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	4
wh_dlc07_anc_weapon_sword_of_the_ladys_champion	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_dlc07_anc_weapon_sword_of_the_quest	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	6
wh_dlc07_anc_weapon_the_silver_lance_of_the_blessed	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	20
wh_dlc07_anc_weapon_the_silver_lance_of_the_blessed	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own	3
wh_dlc07_anc_weapon_the_wyrmlance	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	8
wh_dlc07_anc_weapon_trident_of_manann	wh_dlc07_effect_ability_enable_wrath_of_manann	character_to_character_own	1
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	10
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_force_navy_battle_unit_melee_attack_sea_attack	general_to_force_own	12
wh_dlc07_anc_weapon_trident_of_manann	wh_main_effect_force_navy_campaign_attrition_high_seas_resistance	general_to_force_own	-75
wh_main_anc_arcane_item_black_periapt	wh_main_effect_ability_enable_black_periapt	character_to_character_own	1
wh_main_anc_arcane_item_book_of_arkhan	wh_main_effect_ability_enable_book_of_arkhan	character_to_character_own	1
wh_main_anc_arcane_item_book_of_ashur	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	15
wh_main_anc_arcane_item_channelling_staff	wh_main_effect_ability_enable_channelling_staff	character_to_character_own	1
wh_main_anc_arcane_item_earthing_rod	wh_main_effect_ability_enable_earthing_rod	character_to_character_own	1
wh_main_anc_arcane_item_forbidden_rod	wh_main_effect_ability_enable_forbidden_rod	character_to_character_own	1
wh_main_anc_arcane_item_lucky_shrunken_head	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_arcane_item_lucky_shrunken_head	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_arcane_item_power_scroll	wh_main_effect_ability_enable_scroll_of_power	character_to_character_own	1
wh_main_anc_arcane_item_power_stone	wh_main_effect_ability_enable_power_stone	character_to_character_own	1
wh_main_anc_arcane_item_sceptre_of_stability	wh_main_effect_ability_enable_sceptre_of_stability	character_to_character_own	1
wh_main_anc_arcane_item_scroll_of_leeching	wh_main_effect_ability_enable_scroll_of_leeching	character_to_character_own	1
wh_main_anc_arcane_item_scroll_of_shielding	wh_main_effect_ability_enable_scroll_of_shielding	character_to_character_own	1
wh_main_anc_arcane_item_skull_of_katam	wh_main_effect_ability_enable_skull_of_katam	character_to_character_own	1
wh_main_anc_arcane_item_skull_staff	wh2_main_effect_magic_vampires_reduce_wom_cost_vanhels_danse_macabre	character_to_character_own	-1
wh_main_anc_arcane_item_skull_staff	wh2_main_effect_magic_vampires_reduce_wom_cost_vanhels_danse_macabre_upgraded	character_to_character_own	-1
wh_main_anc_arcane_item_skull_staff	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	10
wh_main_anc_arcane_item_skull_staff	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	5
wh_main_anc_arcane_item_skull_staff	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	-15
wh_main_anc_arcane_item_skull_staff	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_arcane_item_skull_staff	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	10
wh_main_anc_arcane_item_skull_staff	wh_main_effect_religion_conversion_undeath	character_to_character_own_provincetext	5
wh_main_anc_arcane_item_staff_of_damnation	wh_main_effect_ability_enable_staff_of_damnation	character_to_character_own	1
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_ability_enable_staff_of_volans	character_to_character_own	1
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_agent_cap_increase_wizard_empire	character_to_faction_unseen	1
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_agent_recruitment_xp_wizard_empire	character_to_province_own	1
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	6
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	-15
wh_main_anc_arcane_item_staff_of_volans	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	10
wh_main_anc_arcane_item_tricksters_shard	wh_main_effect_ability_enable_tricksters_shard	character_to_character_own	1
wh_main_anc_arcane_item_wand_of_jet	wh_main_effect_ability_enable_wand_of_jet	character_to_character_own	1
wh_main_anc_armour_armour_of_destiny	wh_main_effect_character_stat_mod_armour	character_to_character_own	6
wh_main_anc_armour_armour_of_destiny	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_armour_of_destiny	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_main_anc_armour_armour_of_fortune	wh_main_effect_character_stat_mod_armour	character_to_character_own	6
wh_main_anc_armour_armour_of_fortune	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	8
wh_main_anc_armour_armour_of_fortune	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	8
wh_main_anc_armour_armour_of_gork	wh_main_effect_character_stat_mod_armour	character_to_character_own	7
wh_main_anc_armour_armour_of_gork	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	30
wh_main_anc_armour_armour_of_gork	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_armour_of_gork	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_armour_of_silvered_steel	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_armour_of_templehof	wh_main_effect_ability_enable_regenerating_flesh	character_to_character_own	1
wh_main_anc_armour_armour_of_templehof	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_armour_of_templehof	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_armour_of_templehof	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_armour_of_templehof	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_armour_of_templehof	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh_main_anc_armour_armour_of_templehof	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_auric_armour	wh_main_effect_ability_enable_auric_armour	character_to_character_own	1
wh_main_anc_armour_auric_armour	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_auric_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	6
wh_main_anc_armour_auric_armour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_auric_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_auric_armour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_azhags_ard_armour	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_azhags_ard_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_azhags_ard_armour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_azhags_ard_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_armour_azhags_ard_armour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_blood-forged_armour	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_armour_blood-forged_armour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_charmed_shield	wh_main_effect_ability_enable_charmed_shield	character_to_character_own	1
wh_main_anc_armour_charmed_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_dragonhelm	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh_main_anc_armour_dragonhelm	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	25
wh_main_anc_armour_enchanted_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_main_anc_armour_enchanted_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_gamblers_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh_main_anc_armour_gamblers_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_glittering_scales	wh_main_effect_ability_enable_glittering_scales	character_to_character_own	1
wh_main_anc_armour_glittering_scales	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_main_anc_armour_glittering_scales	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_armour_helm_of_discord	wh_main_effect_ability_enable_helm_of_discord	character_to_character_own	1
wh_main_anc_armour_helm_of_discord	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh_main_anc_armour_helm_of_many_eyes	wh_main_effect_ability_enable_helm_of_many_eyes	character_to_character_own	1
wh_main_anc_armour_helm_of_many_eyes	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	4
wh_main_anc_armour_magnificent_armour_of_borek_beetlebrow	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_nightshroud	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh_main_anc_armour_nightshroud	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_main_anc_armour_shield_of_ptolos	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_shield_of_ptolos	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	30
wh_main_anc_armour_spellshield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_armour_spellshield	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	15
wh_main_anc_armour_the_armour_of_meteoric_iron	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_the_armour_of_meteoric_iron	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_armour_of_morkar	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh_main_anc_armour_the_armour_of_skaldour	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_lions_shield	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh_main_anc_armour_the_lions_shield	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_force_army_campaign_experience_base_slayers	general_to_force_own	1
wh_main_anc_armour_the_slayer_crown	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_armour_the_slayer_crown	wh_main_effect_public_order_characters	character_to_province_own	5
wh_main_anc_armour_the_slayer_crown	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	7
wh_main_anc_armour_tricksters_helm	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_daemonic_strength	character_to_character_own	1
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_dark_fortune	character_to_character_own	1
wh_main_anc_enchanted_item_chalice_of_chaos	wh_main_effect_ability_enable_regenerating_flesh	character_to_character_own	1
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh2_main_effect_physical_resistance_increase	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_ability_enable_cloak_of_mists_and_shadows	character_to_character_own	1
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_mists_and_shadows	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	15
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe	character_to_character_own	-1
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_magic_metal_reduce_wom_cost_glittering_robe_upgraded	character_to_character_own	-2
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh2_main_effect_physical_resistance_increase	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	10
wh_main_anc_enchanted_item_cloak_of_molten_metal	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	15
wh_main_anc_enchanted_item_crown_of_command	wh_main_effect_ability_enable_crown_of_command	character_to_character_own	1
wh_main_anc_enchanted_item_featherfoe_torc	wh_main_effect_ability_enable_featherfoe_torc	character_to_character_own	1
wh_main_anc_enchanted_item_fiery_ring_of_thori	wh_main_effect_ability_enable_fiery_ring_of_thori	character_to_character_own	1
wh_main_anc_enchanted_item_healing_potion	wh_main_effect_ability_enable_potion_of_healing	character_to_character_own	1
wh_main_anc_enchanted_item_ironcurse_icon	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh_main_anc_enchanted_item_pendant_of_slaanesh	wh_main_effect_ability_enable_master_pendant_of_slaanesh	character_to_character_own	1
wh_main_anc_enchanted_item_pendant_of_slaanesh	wh_main_effect_religion_conversion_chaos	character_to_character_own_provincetext	3
wh_main_anc_enchanted_item_potion_of_foolhardiness	wh_main_effect_ability_enable_potion_of_foolhardiness	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_speed	wh_main_effect_ability_enable_potion_of_speed	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_strength	wh_main_effect_ability_enable_potion_of_strength	character_to_character_own	1
wh_main_anc_enchanted_item_potion_of_toughness	wh_main_effect_ability_enable_potion_of_toughness	character_to_character_own	1
wh_main_anc_enchanted_item_rod_of_flaming_death	wh_main_effect_ability_enable_fireball	character_to_character_own	1
wh_main_anc_enchanted_item_ruby_ring_of_ruin	wh_main_effect_ability_enable_fireball	character_to_character_own	1
wh_main_anc_enchanted_item_silver_horn_of_vengeance	wh_main_effect_ability_enable_silver_horn_of_vengeance	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_ability_enable_skull_wand_of_kaloth	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_enchanted_item_skull_wand_of_kaloth	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_personal_aura_morale_effect	character_to_character_own	5
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	25
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_general_mod_tunnel_interception_chance	character_to_character_own	10
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_public_order_characters	character_to_province_own_factionwide	3
wh_main_anc_enchanted_item_the_crown_of_bretonnia	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_ability_enable_the_crown_of_domination	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_force_army_campaign_experience_base_cavalry	general_to_force_own	1
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_hordebuilding_growth_characters	general_to_force_own	5
wh_main_anc_enchanted_item_the_crown_of_domination	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_ancillary_crown_of_sorcery	character_to_character_own	1
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_force_army_campaign_ambush_attack_success_chance	general_to_force_own	10
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_force_army_campaign_tunnelling_evasion_chance	character_to_character_own	10
wh_main_anc_enchanted_item_the_crown_of_sorcery	wh_main_effect_magic_death_enable_spirit_leech	character_to_character_own	1
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_ability_enable_the_great_book_of_grudges	character_to_character_own	1
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-5
wh_main_anc_enchanted_item_the_great_book_of_grudges	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	5
wh_main_anc_enchanted_item_the_other_tricksters_shard	wh_main_effect_ability_enable_the_other_tricksters_shard	character_to_character_own	1
wh_main_anc_enchanted_item_the_terrifying_mask_of_eee	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh_main_anc_enchanted_item_the_terrifying_mask_of_eee	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh_main_anc_enchanted_item_van_horstmanns_speculum	wh_main_effect_ability_enable_van_horstmanns_speculum	character_to_character_own	1
wh_main_anc_follower_all_hedge_wizard	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	8
wh_main_anc_follower_all_men_bailiff	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_all_men_boatman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_all_men_bodyguard	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_follower_all_men_bounty_hunter	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	6
wh_main_anc_follower_all_men_fisherman	wh_main_effect_economy_trade_tariff_mod	character_to_faction	5
wh_main_anc_follower_all_men_grave_robber	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	general_to_force_own	3
wh_main_anc_follower_all_men_initiate	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_all_men_kislevite_kossar	wh_main_effect_agent_movement_range_mod	character_to_character_own	7
wh_main_anc_follower_all_men_mercenary	wh_main_effect_force_all_campaign_replenishment_rate	general_to_force_own	5
wh_main_anc_follower_all_men_militiaman	wh_main_effect_force_army_campaign_experience_base_infantry	general_to_force_own	1
wh_main_anc_follower_all_men_ogres_pit_fighter	wh_main_effect_force_all_campaign_captives	character_to_force_own_unseen	10
wh_main_anc_follower_all_men_outlaw	wh_main_effect_force_all_campaign_raid_income	agent_to_parent_army_own	12
wh_main_anc_follower_all_men_outrider	wh_main_effect_character_campaign_spotting_chance	character_to_character_own	25
wh_main_anc_follower_all_men_protagonist	wh_main_effect_character_mod_ancillary_steal	character_to_character_own	12
wh_main_anc_follower_all_men_rogue	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	8
wh_main_anc_follower_all_men_servant	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh_main_anc_follower_all_men_smuggler	wh_main_effect_economy_trade_tariff_mod	character_to_faction	6
wh_main_anc_follower_all_men_soldier	wh_main_effect_force_army_campaign_siege_defend_holdout_time	character_to_region_own	2
wh_main_anc_follower_all_men_thug	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	10
wh_main_anc_follower_all_men_tollkeeper	wh_main_effect_province_tax_rate	character_to_province_own	12
wh_main_anc_follower_all_men_tomb_robber	wh_main_effect_force_unit_stat_morale_versus_vampire_counts	agent_to_parent_army_own	3
wh_main_anc_follower_all_men_vagabond	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	7
wh_main_anc_follower_all_men_valet	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	8
wh_main_anc_follower_all_men_zealot	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_all_student	wh_main_effect_technology_research_points	character_to_faction	10
wh_main_anc_follower_bretonnia_court_jester	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh_main_anc_follower_bretonnia_squire	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	4
wh_main_anc_follower_dwarfs_archivist	wh_main_effect_technology_research_points	character_to_faction	10
wh_main_anc_follower_dwarfs_brewmaster	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_candle_maker	wh_main_effect_character_campaign_spotting_chance	character_to_character_own	8
wh_main_anc_follower_dwarfs_choir_master	wh_main_effect_public_order_characters	character_to_province_own	1
wh_main_anc_follower_dwarfs_choir_master	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	2
wh_main_anc_follower_dwarfs_cooper	wh_main_effect_technology_economy_gdp_mod_culture_dwarfs	character_to_region_own	6
wh_main_anc_follower_dwarfs_daughter_of_valaya	wh_main_effect_economy_gdp_mod_all	character_to_region_own	7
wh_main_anc_follower_dwarfs_dwarf_bride	wh_main_effect_economy_gdp_mod_all	character_to_region_own	9
