land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_body_100	2100	war_beast	75	com	13	71	wh2_main_unit_long_text_lzd_cha_kroq_gar_1	wh2_main_lzd_cha_kroq_gar_1	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh_main_cavalry_rider_standard_blood_kroq_gar	55	38	75	12000	wh2_main_lzd_mnt_carnosaur_grymloq	0		1	wh2_main_lzd_cha_kroq_gar_grymloq		1	none	wh2_main_unit_short_text_lzd_cha_kroq_gar_1	wh_main_monster	placeholder	False	elite	wh2_main_lzd_cha_kroq_gar_officer			True	40	1500	0	wh_encourage_fear_terror	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	25	0	melee_highvalue	False	False	False
10	wh2_main_body_70	2100	cavalry	70	com	13	71	wh2_main_unit_long_text_lzd_cha_kroq_gar_2	wh2_main_lzd_cha_kroq_gar_2	hu7b_saurus_rp3_cold_one_spear_and_shield	wh_main_cavalry_rider_standard_blood_kroq_gar	60	44	75	7200	wh2_main_lzd_mnt_cold_one_hero	0		1	wh2_main_lzd_cha_kroq_gar		1	none	wh2_main_unit_short_text_lzd_cha_kroq_gar_2	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
10	wh2_main_body_80	2100	cavalry	85	com	13	71	wh2_main_unit_long_text_lzd_cha_kroq_gar_3	wh2_main_lzd_cha_kroq_gar_3	hu7b_saurus_rp3_cold_one_spear_and_shield	wh_main_cavalry_rider_standard_blood_kroq_gar	60	46	75	7200	wh2_main_lzd_mnt_horned_one_hero	0		1	wh2_main_lzd_cha_kroq_gar		1	none	wh2_main_unit_short_text_lzd_cha_kroq_gar_3	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
10	wh2_main_body_25	2100	war_machine	14	com	13	71	wh2_main_unit_long_text_lzd_cha_lord_mazdamundi_0	wh2_main_lzd_cha_lord_mazdamundi_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_infantry_standard_mazdamundi_rider	28	34	85	9600		0		0	wh2_main_lzd_cha_mazdamundi_lord		1	none	wh2_main_unit_short_text_lzd_cha_lord_mazdamundi_0	wh_main_chariot	placeholder	False	elite	wh2_main_lzd_palanquin_mazdamundi		wh2_main_lzd_mazdamundi_palanquin	True	40	1500	0	wh_encourage_hideForest_immuneToPsych_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	1	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_100	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_lord_mazdamundi_1	wh2_main_lzd_cha_lord_mazdamundi_1	hu9_slann_mace	wh2_main_lzd_infantry_standard_mazdamundi_rider	28	34	85	13200	wh2_main_lzd_mnt_stegadon_zlaaq	0		1	wh2_main_lzd_stegadon		1	none	wh2_main_unit_short_text_lzd_cha_lord_mazdamundi_1	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_ancient_stegadon_riders_mazdamundi			True	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	30	0	0	0	15	15	0	mage_highvalue	False	False	False
0	wh2_main_body_50	2100	inf_melee	35	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_old_blood_0	wh2_main_lzd_cha_saurus_old_blood_0	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_hero_blood_dismembers	49	52	75	6000		0		0	wh2_main_lzd_cha_saurus_old_blood		1	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_cha_saurus_old_blood_0	wh2_main_lzd_saurus	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
0	wh2_main_body_60	2100	cavalry	55	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_old_blood_1	wh2_main_lzd_cha_saurus_old_blood_1	hu7b_saurus_rp3_cold_one_club_and_shield	wh2_main_lzd_inf_saurus_hero_blood_dismembers	49	50	75	6840	wh2_main_lzd_mnt_cold_one_hero	0		1	wh2_main_lzd_cha_cold_one_lord		1	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_cha_saurus_old_blood_1	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
0	wh2_main_body_80	2100	war_beast	58	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_old_blood_2	wh2_main_lzd_cha_saurus_old_blood_2	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh2_main_lzd_inf_saurus_hero_blood_dismembers	42	44	75	10000	wh2_main_lzd_mnt_carnosaur	0		1	wh2_main_lzd_cha_carnosaur_lord		1	none	wh2_main_unit_short_text_lzd_cha_saurus_old_blood_2	wh_main_monster	placeholder	False	elite	wh2_main_lzd_cha_saurus_old_blood_officer			True	40	1500	0	wh_encourage_fear_terror	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
0	wh2_main_body_50	2100	inf_melee	32	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_scar_veteran_0	wh2_main_lzd_cha_saurus_scar_veteran_0	hu7b_saurus_spear_and_shield	wh2_main_lzd_inf_saurus_hero_blood_dismembers	40	49	75	5800		0		0	wh2_main_lzd_cha_saurus_scar_veteran		1	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_cha_saurus_scar_veteran_0	wh2_main_lzd_saurus	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_encourage_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
0	wh2_main_body_60	2100	cavalry	50	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_scar_veteran_1	wh2_main_lzd_cha_saurus_scar_veteran_1	hu7b_saurus_rp3_cold_one_spear_and_shield	wh2_main_lzd_warbeast_rider_360_hero_blood	45	44	75	6400	wh2_main_lzd_mnt_cold_one_hero	0		1	wh2_main_lzd_cha_cold_one_hero		1	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cha_saurus_scar_veteran_1	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
0	wh2_main_body_80	2100	war_beast	60	com	13	71	wh2_main_unit_long_text_lzd_cha_saurus_scar_veteran_2	wh2_main_lzd_cha_saurus_scar_veteran_2	hu7b_saurus_rp3b_carnosaur_wb_club_and_shield	wh2_main_lzd_warbeast_rider_360_hero_blood	40	42	75	10800	wh2_main_lzd_mnt_carnosaur	0		1	wh2_main_lzd_carnosaur_hero		1	none	wh2_main_unit_short_text_lzd_cha_saurus_scar_veteran_2	wh_main_monster	placeholder	False	elite	wh2_main_lzd_cha_scar_veteran_officer			True	40	1500	0	wh_encourage_fear_terror	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
10	wh2_main_body_15	2100	inf_ranged	16	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_chief_0	wh2_main_lzd_cha_skink_chief_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_chief_blood_dismembers	35	38	60	4800		0		0	wh2_main_lzd_skink_chief_hero	wh2_main_lzd_blowpipe_skink_chief	1	none	wh2_main_unit_short_text_lzd_cha_skink_chief_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	aquatic_small	0	100	0	0	0	15	15	0	ranged_harasser_highvalue	True	False	False
10	wh2_main_body_15	2100	cavalry	26	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_chief_1	wh2_main_lzd_cha_skink_chief_1	hu7_skink_bi3_terradon_club_blowpipe	wh2_main_lzd_warbeast_rider_360_hero_blood	35	38	60	5500	wh2_main_lzd_mnt_terradon	0		1	wh2_main_lzd_skink_chief_terradon	wh2_main_lzd_blowpipe_skink_chief	1	none	wh2_main_unit_short_text_lzd_cha_skink_chief_1	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	100	0	0	0	15	15	0	flying_ranged_harasser_flanker_highvalue	True	False	False
10	wh2_main_body_90	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_chief_2	wh2_main_lzd_cha_skink_chief_2	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	32	34	65	12000	wh2_main_lzd_mnt_stegadon	0		1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow_skink_chief	1	none	wh2_main_unit_short_text_lzd_cha_skink_chief_2	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_stegadon_riders_skink_chief			True	40	1500	0	wh_encourage_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	22	0	0	0	15	15	0	ranged_no_skirmish_gatecrusher	False	False	False
10	wh2_main_body_100	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_chief_3	wh2_main_lzd_cha_skink_chief_3	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	28	34	75	13200	wh2_main_lzd_mnt_stegadon_ancient	0		1	wh2_main_lzd_ancient_stegadon	wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_chief	1	none	wh2_main_unit_short_text_lzd_cha_skink_chief_3	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_ancient_stegadon_riders_skink_chief			True	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	80	0	0	0	15	15	0	melee_gatecrusher_highvalue	False	False	False
10	wh_main_body_0	2100	inf_melee	10	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_0_summoned	wh2_main_lzd_cha_skink_priest_0_summoned	hu7_skink_staff_and_club	wh2_main_lzd_inf_skink_hero_blood_dismembers	24	28	55	3000		0		0	wh2_main_lzd_cha_caster_hero		1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_0_summoned	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	aquatic_small	0	0	0	0	0	75	0	0	mage_highvalue	False	False	False
10	wh2_main_body_15	2100	inf_melee	10	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_beasts_0	wh2_main_lzd_cha_skink_priest_beasts_0	hu7_skink_staff_and_club	wh2_main_lzd_inf_skink_hero_blood_dismembers	24	28	55	4440		0		0	wh2_main_lzd_cha_caster_hero		1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_beasts_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	aquatic_small	0	0	0	0	0	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_15	2100	cavalry	20	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_beasts_1	wh2_main_lzd_cha_skink_priest_beasts_1	hu7_skink_bi3_terradon_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	24	28	55	5040	wh2_main_lzd_mnt_terradon	0		1	wh2_main_lzd_cha_terradon_hero		1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_beasts_1	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	0	0	0	0	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_90	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_beasts_2	wh2_main_lzd_cha_skink_priest_beasts_2	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	32	34	60	12000	wh2_main_lzd_mnt_stegadon	0		1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow_skink_priest	1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_beasts_2	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_stegadon_riders_skink_priest			True	40	1500	0	wh_encourage_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	22	0	0	0	15	15	0	ranged_no_skirmish_gatecrusher	False	False	False
10	wh2_main_body_100	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_beasts_3	wh2_main_lzd_cha_skink_priest_beasts_3	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	28	34	70	13200	wh2_main_lzd_mnt_stegadon_ancient	0		1	wh2_main_lzd_ancient_stegadon	wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest	1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_beasts_3	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest			True	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	80	0	0	0	15	15	0	melee_gatecrusher_highvalue	False	False	False
10	wh2_main_body_15	2100	inf_melee	10	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_heavens_0	wh2_main_lzd_cha_skink_priest_heavens_0	hu7_skink_staff_and_club	wh2_main_lzd_inf_skink_hero_blood_dismembers	24	28	55	4440		0		0	wh2_main_lzd_cha_caster_hero		1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_heavens_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	aquatic_small	0	0	0	0	0	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_15	2100	cavalry	20	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_heavens_1	wh2_main_lzd_cha_skink_priest_heavens_1	hu7_skink_bi3_terradon_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	24	28	55	5040	wh2_main_lzd_mnt_terradon	0		1	wh2_main_lzd_cha_terradon_hero		1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_heavens_1	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_fear	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	0	0	0	0	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_80	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_heavens_2	wh2_main_lzd_cha_skink_priest_heavens_2	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	32	34	60	12000	wh2_main_lzd_mnt_stegadon	0		1	wh2_main_lzd_stegadon	wh2_main_lzd_mon_stegadon_crossbow_skink_priest	1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_heavens_2	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_stegadon_riders_skink_priest			True	40	1500	0	wh_encourage_fear_terror	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	22	0	0	0	15	15	0	ranged_no_skirmish_gatecrusher	False	False	False
10	wh2_main_body_100	2100	war_beast	70	com	13	71	wh2_main_unit_long_text_lzd_cha_skink_priest_heavens_3	wh2_main_lzd_cha_skink_priest_heavens_3	hu7_skink_staff_and_club	wh2_main_lzd_warbeast_rider_360_hero_blood	28	34	70	13200	wh2_main_lzd_mnt_stegadon_ancient	0		1	wh2_main_lzd_ancient_stegadon	wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest	1	none	wh2_main_unit_short_text_lzd_cha_skink_priest_heavens_3	wh_main_monster	placeholder	False	elite	wh2_main_lzd_mon_ancient_stegadon_riders_skink_priest			True	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	large	60	80	0	0	0	15	15	0	melee_gatecrusher_highvalue	False	False	False
10	wh2_main_body_25	2100	war_machine	14	com	13	71	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_campaign_0	wh2_main_lzd_cha_slann_mage_priest_campaign_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	26	32	80	9600		0		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_campaign_0	wh_main_chariot	placeholder	False	elite	wh2_main_lzd_palanquin_slann		wh2_main_lzd_slann_palanquin	True	40	1500	0	wh_encourage_hideForest_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	1	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_25	2100	war_machine	14	com	13	71	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_heavens_0	wh2_main_lzd_cha_slann_mage_priest_heavens_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	26	32	80	9600		0		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_heavens_0	wh_main_chariot	placeholder	False	elite	wh2_main_lzd_palanquin_slann		wh2_main_lzd_slann_palanquin	True	40	1500	0	wh_encourage_hideForest_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	1	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_25	2100	war_machine	14	com	13	71	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_high_0	wh2_main_lzd_cha_slann_mage_priest_high_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	26	32	80	9600		0		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_high_0	wh_main_chariot	placeholder	False	elite	wh2_main_lzd_palanquin_slann		wh2_main_lzd_slann_palanquin	True	40	1500	0	wh_encourage_hideForest_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	1	15	15	0	mage_highvalue	False	False	False
10	wh2_main_body_25	2100	war_machine	14	com	13	71	wh2_main_unit_long_text_lzd_cha_slann_mage_priest_light_0	wh2_main_lzd_cha_slann_mage_priest_light_0	hu9_slann_wm_platform01_mace	wh2_main_lzd_slann_mage	26	32	80	9600		0		0	wh2_main_lzd_cha_slann_lord		1	none	wh2_main_unit_short_text_lzd_cha_slann_mage_priest_light_0	wh_main_chariot	placeholder	False	elite	wh2_main_lzd_palanquin_slann		wh2_main_lzd_slann_palanquin	True	40	1500	0	wh_encourage_hideForest_strider	60	80	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	1	15	15	0	mage_highvalue	False	False	False
20	wh2_main_body_10	2100	inf_ranged	10	inf_mis	9	60	wh2_main_unit_long_text_lzd_inf_chameleon_skinks_0	wh2_main_lzd_inf_chameleon_skinks_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	22	30	60	80		0		0	wh2_main_lzd_skink_club_poison	wh2_main_lzd_blowpipe_chamelon_skinks	6	none	wh2_main_unit_short_text_lzd_inf_chameleon_skinks_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	0.7	10	aquatic_small	0	26	0	5	0	7	40	0	ranged_harasser	True	False	False
20	wh2_main_body_10	2100	inf_ranged	10	inf_mis	9	60	wh2_main_unit_long_text_lzd_inf_chameleon_skinks_blessed_0	wh2_main_lzd_inf_chameleon_skinks_blessed_0	hu7_skink_club_and_blowpipe	wh2_main_lzd_inf_skink_360_blood_dismembers	24	32	60	100		0		0	wh2_main_lzd_skink_club_poison	wh2_main_lzd_blowpipe_chamelon_skinks	6	none	wh2_main_unit_short_text_lzd_inf_chameleon_skinks_blessed_0	wh2_main_inf_chaotic_formation_loose	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_guerrilla_stalk_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	0.7	10	aquatic_small	0	30	0	5	0	15	40	0	ranged_harasser	True	False	False
0	wh2_main_body_40	2100	inf_melee	20	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_0	wh2_main_lzd_inf_saurus_spearmen_0	hu7b_saurus_spear	wh2_main_lzd_inf_saurus_blood_dismembers	35	29	75	155		0		0	wh2_main_lzd_saurus_spear		7	none	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_0	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeReflectorVsL	160	160	0	False	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
0	wh2_main_body_40	2100	inf_melee	15	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_1	wh2_main_lzd_inf_saurus_spearmen_1	hu7b_saurus_spear_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	27	35	75	155		0		0	wh2_main_lzd_saurus_spear		7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_1	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeReflectorVsL	160	160	0	False	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
0	wh2_main_body_40	2100	inf_melee	15	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_spearmen_blessed_1	wh2_main_lzd_inf_saurus_spearmen_blessed_1	hu7b_saurus_spear_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	32	35	80	155		0		0	wh2_main_lzd_saurus_spear		7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_spearmen_blessed_1	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeReflectorVsL	160	160	0	False	vo_sel_lzd_spearmen	vo_sel_generic	vo_sel_generic	1	10	small_forest_strider	0	0	0	5	0	15	15	0	melee	False	False	False
0	wh2_main_body_40	2100	inf_melee	25	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_warriors_0	wh2_main_lzd_inf_saurus_warriors_0	hu7b_saurus_club	wh2_main_lzd_inf_saurus_blood_dismembers	39	29	75	155		0		0	wh2_main_lzd_saurus_club		6	none	wh2_main_unit_short_text_lzd_inf_saurus_warriors_0	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	160	160	0	False	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
0	wh2_main_body_40	2100	inf_melee	20	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_warriors_1	wh2_main_lzd_inf_saurus_warriors_1	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	31	35	75	155		0		0	wh2_main_lzd_saurus_club		6	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_warriors_1	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_hideForest	160	160	0	False	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
0	wh2_main_body_40	2100	inf_melee	20	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_saurus_warriors_blessed_1	wh2_main_lzd_inf_saurus_warriors_blessed_1	hu7b_saurus_club_and_shield	wh2_main_lzd_inf_saurus_blood_dismembers	36	35	80	155		0		0	wh2_main_lzd_saurus_club		6	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_saurus_warriors_blessed_1	wh2_main_lzd_saurus	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fatigueImmune_hideForest	160	160	0	False	vo_sel_lzd_warriors	vo_sel_generic	vo_sel_generic	1	10	small	0	0	0	5	0	15	15	0	melee	False	False	False
15	wh2_main_body_10	2100	inf_melee	15	inf_mel	9	60	wh2_main_unit_long_text_lzd_inf_skink_cohort_0	wh2_main_lzd_inf_skink_cohort_0	hu7_skink_club_javelin_shield	wh2_main_lzd_inf_skink_blood_dismembers	26	26	55	70		0		0	wh2_main_lzd_skink_club		7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_skink_cohort_0	wh2_main_lzd_infantry_skink_cohort	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_generic	1	10	aquatic_small	0	0	0	5	0	7	15	0	melee	False	False	False
15	wh2_main_body_10	2100	inf_ranged	10	inf_mis	9	60	wh2_main_unit_long_text_lzd_inf_skink_cohort_1	wh2_main_lzd_inf_skink_cohort_1	hu7_skink_club_javelin_shield	wh2_main_lzd_inf_skink_blood_dismembers	22	22	55	70		0		0	wh2_main_lzd_skink_club	wh2_main_lzd_javelin	7	wh_missile_block_35_wood	wh2_main_unit_short_text_lzd_inf_skink_cohort_1	wh2_main_lzd_infantry_skink_cohort	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_lzd_skink_javelins	vo_sel_generic	vo_sel_generic	1	10	aquatic_small	0	3	0	5	0	7	15	0	hybrid	True	False	False
