unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh2_main_lzd_mon_kroxigors	lzd_kroxigor
False				wh2_main_lzd_mon_kroxigors_blessed	lzd_kroxigor
False				wh2_main_lzd_cav_cold_one_spearmen_1	lzd_saurus_coldones
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	lzd_saurus_coldones
False				wh2_main_lzd_cav_cold_ones_1	lzd_saurus_coldones
False				wh2_main_lzd_cav_horned_ones_0	lzd_saurus_coldones
False				wh2_main_lzd_cav_horned_ones_blessed_0	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_spearmen_0	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_spearmen_1	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_warriors_0	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_warriors_1	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	lzd_saurus_coldones
False				wh2_main_lzd_inf_saurus_spearmen_0	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_spearmen_1	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_warriors_0	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_warriors_1	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_temple_guards	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_temple_guards_blessed	lzd_saurus_templeg_rank7
False				wh2_main_lzd_inf_saurus_spearmen_0	lzd_saurus
False				wh2_main_lzd_inf_saurus_spearmen_1	lzd_saurus
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	lzd_saurus
False				wh2_main_lzd_inf_saurus_warriors_0	lzd_saurus
False				wh2_main_lzd_inf_saurus_warriors_1	lzd_saurus
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	lzd_saurus
False				wh2_main_lzd_inf_chameleon_skinks_0	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_skink_cohort_0	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_skink_cohort_1	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_skink_skirmishers_0	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_mon_kroxigors	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_mon_kroxigors_blessed	lzd_skink_kroxigor_rank7
False				wh2_main_lzd_inf_chameleon_skinks_0	lzd_skinks
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	lzd_skinks
False				wh2_main_lzd_inf_skink_cohort_0	lzd_skinks
False				wh2_main_lzd_inf_skink_cohort_1	lzd_skinks
False				wh2_main_lzd_inf_skink_skirmishers_0	lzd_skinks
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	lzd_skinks
False				wh2_main_lzd_mon_ancient_stegadon	lzd_stegadon
False				wh2_main_lzd_mon_stegadon_0	lzd_stegadon
False				wh2_main_lzd_mon_stegadon_1	lzd_stegadon
False				wh2_main_lzd_mon_stegadon_blessed_1	lzd_stegadon
False				wh2_main_lzd_inf_temple_guards	lzd_templeguard
False				wh2_main_lzd_inf_temple_guards_blessed	lzd_templeguard
False				wh2_main_lzd_cav_cold_one_spearmen_1	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_cold_ones_1	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_horned_ones_0	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_horned_ones_blessed_0	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_terradon_riders_0	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_terradon_riders_1	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_terradon_riders_blessed_1	lzd_terradon_coldones_rank7
False				wh2_main_lzd_cav_terradon_riders_0	lzd_terradon
False				wh2_main_lzd_cav_terradon_riders_1	lzd_terradon
False				wh2_main_lzd_cav_terradon_riders_blessed_1	lzd_terradon
False				wh_dlc01_chs_cha_chaos_lord_10	manticore
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9	manticore
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9	manticore
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9	manticore
False				wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	manticore
False				wh_dlc01_chs_cha_exalted_hero_10	manticore
False	melee_cavalry				melee_units
False	melee_infantry				melee_units
False	monster				melee_units
False	monstrous_cavalry				melee_units
False	monstrous_infantry				melee_units
False	war_beast				melee_units
False	missile_cavalry				missile_units
False	missile_infantry				missile_units
False			shp_mis		missile_units
False	warmachine				missile_units
False				wh2_main_lzd_mon_ancient_stegadon	monsters
False				wh2_main_lzd_mon_bastiladon_0	monsters
False				wh2_main_lzd_mon_bastiladon_1	monsters
False				wh2_main_lzd_mon_bastiladon_2	monsters
False				wh2_main_lzd_mon_bastiladon_blessed_2	monsters
False				wh2_main_lzd_mon_carnosaur_0	monsters
False				wh2_main_lzd_mon_carnosaur_blessed_0	monsters
False				wh2_main_lzd_mon_kroxigors	monsters
False				wh2_main_lzd_mon_kroxigors_blessed	monsters
False				wh2_main_lzd_mon_stegadon_0	monsters
False				wh2_main_lzd_mon_stegadon_1	monsters
False				wh2_main_lzd_mon_stegadon_blessed_1	monsters
False				wh_dlc01_chs_mon_dragon_ogre	monsters
False				wh_dlc01_chs_mon_dragon_ogre_shaggoth	monsters
False				wh_dlc01_chs_mon_trolls_1	monsters
False				wh_dlc03_bst_inf_chaos_warhounds_0	monsters
False				wh_dlc03_bst_inf_chaos_warhounds_1	monsters
False				wh_dlc03_bst_inf_minotaurs_0	monsters
False				wh_dlc03_bst_inf_minotaurs_1	monsters
False				wh_dlc03_bst_inf_minotaurs_2	monsters
False				wh_dlc03_bst_inf_razorgor_herd_0	monsters
False				wh_dlc03_bst_mon_chaos_spawn_0	monsters
False				wh_dlc03_bst_mon_giant_0	monsters
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	monsters
False				wh_dlc04_vmp_mon_direpack_0	monsters
False				wh_dlc06_grn_mon_venom_queen_0	monsters
False				wh_main_chs_mon_chaos_spawn	monsters
False				wh_main_chs_mon_chaos_warhounds_0	monsters
False				wh_main_chs_mon_chaos_warhounds_1	monsters
False				wh_main_chs_mon_giant	monsters
False				wh_main_chs_mon_trolls	monsters
False				wh_main_grn_mon_arachnarok_spider_0	monsters
False				wh_main_grn_mon_giant	monsters
False				wh_main_grn_mon_trolls	monsters
False				wh_main_nor_mon_chaos_trolls	monsters
False				wh_main_nor_mon_chaos_warhounds_0	monsters
False				wh_main_nor_mon_chaos_warhounds_1	monsters
False				wh_main_vmp_mon_crypt_horrors	monsters
False				wh_main_vmp_mon_dire_wolves	monsters
False				wh_main_vmp_mon_fell_bats	monsters
False				wh_main_vmp_mon_terrorgheist	monsters
False				wh_main_vmp_mon_vargheists	monsters
False				wh_main_vmp_mon_varghulf	monsters
False			shp_art		naval_all
False			shp_mel		naval_all
False			shp_mis		naval_all
False			shp_trn		naval_all
False			shp_art		naval_units_artillery
False			shp_mel		naval_units_assault
False			shp_mis		naval_units_support
False				wh2_main_skv_art_plagueclaw_catapult	skv_all
False				wh2_main_skv_art_warp_lightning_cannon	skv_all
False				wh2_main_skv_cha_assassin	skv_all
False				wh2_main_skv_cha_grey_seer_plague_0	skv_all
False				wh2_main_skv_cha_grey_seer_plague_1	skv_all
False				wh2_main_skv_cha_lord_skrolk	skv_all
False				wh2_main_skv_cha_plague_priest_0	skv_all
False				wh2_main_skv_cha_plague_priest_2	skv_all
False				wh2_main_skv_cha_queek_headtaker	skv_all
False				wh2_main_skv_cha_warlock_engineer	skv_all
False				wh2_main_skv_cha_warlord_0	skv_all
False				wh2_main_skv_cha_warlord_1	skv_all
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_all
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_all
False				wh2_main_skv_inf_clanrats_0	skv_all
False				wh2_main_skv_inf_clanrats_1	skv_all
False				wh2_main_skv_inf_gutter_runners_0	skv_all
False				wh2_main_skv_inf_gutter_runners_1	skv_all
False				wh2_main_skv_inf_night_runners_0	skv_all
False				wh2_main_skv_inf_night_runners_1	skv_all
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_all
False				wh2_main_skv_inf_plague_monks	skv_all
False				wh2_main_skv_inf_poison_wind_globadiers	skv_all
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_all
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_all
False				wh2_main_skv_inf_skavenslaves_0	skv_all
False				wh2_main_skv_inf_stormvermin_0	skv_all
False				wh2_main_skv_inf_stormvermin_1	skv_all
False				wh2_main_skv_inf_warpfire_thrower	skv_all
False				wh2_main_skv_mon_hell_pit_abomination	skv_all
False				wh2_main_skv_mon_rat_ogres	skv_all
False				wh2_main_skv_veh_doomwheel	skv_all
False				wh2_main_skv_art_plagueclaw_catapult	skv_artillery_warmachines_rank7
False				wh2_main_skv_art_warp_lightning_cannon	skv_artillery_warmachines_rank7
False				wh2_main_skv_veh_doomwheel	skv_artillery_warmachines_rank7
False				wh2_main_skv_art_plagueclaw_catapult	skv_artillery
False				wh2_main_skv_art_warp_lightning_cannon	skv_artillery
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrats_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrats_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_skavenslaves_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_stormvermin_0	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_stormvermin_1	skv_clanrats_slaves_stormvermin_rank7
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_clanrats
False				wh2_main_skv_inf_clanrats_0	skv_clanrats
False				wh2_main_skv_inf_clanrats_1	skv_clanrats
False				wh2_main_skv_inf_death_runners_0	skv_deathrunners_rank7
False				wh2_main_skv_inf_death_runners_0	skv_deathrunners
False				wh2_main_skv_veh_doomwheel	skv_doomwheel
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runners_0	skv_gutterrunners
False				wh2_main_skv_inf_gutter_runners_1	skv_gutterrunners
False				wh2_main_skv_mon_hell_pit_abomination	skv_hellpit_abomination
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_infantry
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_infantry
False				wh2_main_skv_inf_clanrats_0	skv_infantry
False				wh2_main_skv_inf_clanrats_1	skv_infantry
False				wh2_main_skv_inf_death_globe_bombardiers	skv_infantry
False				wh2_main_skv_inf_death_runners_0	skv_infantry
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_infantry
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_infantry
False				wh2_main_skv_inf_gutter_runners_0	skv_infantry
False				wh2_main_skv_inf_gutter_runners_1	skv_infantry
False				wh2_main_skv_inf_night_runners_0	skv_infantry
False				wh2_main_skv_inf_night_runners_1	skv_infantry
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_infantry
False				wh2_main_skv_inf_plague_monks	skv_infantry
False				wh2_main_skv_inf_poison_wind_globadiers	skv_infantry
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_infantry
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_infantry
False				wh2_main_skv_inf_skavenslaves_0	skv_infantry
False				wh2_main_skv_inf_stormvermin_0	skv_infantry
False				wh2_main_skv_inf_stormvermin_1	skv_infantry
False				wh2_main_skv_inf_warpfire_thrower	skv_infantry
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrats_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_clanrats_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_melee_infantry_rank7
False				wh2_main_skv_inf_plague_monks	skv_melee_infantry_rank7
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_skavenslaves_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_stormvermin_0	skv_melee_infantry_rank7
False				wh2_main_skv_inf_stormvermin_1	skv_melee_infantry_rank7
False				wh2_main_skv_inf_night_runners_0	skv_nightrunners
False				wh2_main_skv_inf_night_runners_1	skv_nightrunners
False				wh2_main_skv_art_plagueclaw_catapult	skv_plague_all
False				wh2_main_skv_cha_plague_priest_0	skv_plague_all
False				wh2_main_skv_cha_plague_priest_2	skv_plague_all
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plague_all
False				wh2_main_skv_inf_plague_monks	skv_plague_all
False				wh2_main_skv_art_plagueclaw_catapult	skv_plagueclaw
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plaguemonks_rank7
False				wh2_main_skv_inf_plague_monks	skv_plaguemonks_rank7
False				wh2_main_skv_inf_plague_monk_censer_bearer	skv_plaguemonks
False				wh2_main_skv_inf_plague_monks	skv_plaguemonks
False				wh2_main_skv_inf_death_globe_bombardiers	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_death_runners_0	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_gutter_runners_0	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_gutter_runners_1	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_night_runners_0	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_night_runners_1	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_poison_wind_globadiers	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_inf_warpfire_thrower	skv_ranged_infantry_weaponteams_rank7
False				wh2_main_skv_mon_hell_pit_abomination	skv_ratogres_hellpit_rank7
False				wh2_main_skv_mon_rat_ogres	skv_ratogres_hellpit_rank7
False				wh2_main_skv_mon_rat_ogres	skv_ratogres
False				wh2_main_skv_inf_death_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runner_slingers_1	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_gutter_runners_1	skv_runners_rank7
False				wh2_main_skv_inf_night_runners_0	skv_runners_rank7
False				wh2_main_skv_inf_night_runners_1	skv_runners_rank7
False				wh2_main_skv_inf_skavenslave_slingers_0	skv_slaves
False				wh2_main_skv_inf_skavenslave_spearmen_0	skv_slaves
False				wh2_main_skv_inf_skavenslaves_0	skv_slaves
False				wh2_main_skv_inf_clanrat_spearmen_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrat_spearmen_1	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrats_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_clanrats_1	skv_stormvermin_clanrats
False				wh2_main_skv_inf_stormvermin_0	skv_stormvermin_clanrats
False				wh2_main_skv_inf_stormvermin_1	skv_stormvermin_clanrats
False				wh2_main_skv_inf_stormvermin_0	skv_stormvermin
False				wh2_main_skv_inf_stormvermin_1	skv_stormvermin
False				wh2_main_skv_art_warp_lightning_cannon	skv_warpstone_units
False				wh2_main_skv_inf_warpfire_thrower	skv_warpstone_units
False				wh2_main_skv_veh_doomwheel	skv_warpstone_units
False				wh2_main_skv_inf_death_globe_bombardiers	skv_weaponteams_rank7
False				wh2_main_skv_inf_poison_wind_globadiers	skv_weaponteams_rank7
False				wh2_main_skv_inf_warpfire_thrower	skv_weaponteams_rank7
False				wh2_main_skv_inf_death_globe_bombardiers	skv_weaponteams
False				wh2_main_skv_inf_poison_wind_globadiers	skv_weaponteams
False				wh2_main_skv_inf_warpfire_thrower	skv_weaponteams
False				wh_dlc01_chs_mon_trolls_1	units_with_hp_regen
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	units_with_hp_regen
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	units_with_hp_regen
False				wh_main_chs_mon_trolls	units_with_hp_regen
False				wh_main_grn_mon_trolls	units_with_hp_regen
False				wh_main_nor_mon_chaos_trolls	units_with_hp_regen
False				wh_main_vmp_mon_crypt_horrors	units_with_hp_regen
False				wh_main_vmp_mon_terrorgheist	units_with_hp_regen
False				wh_main_vmp_mon_varghulf	units_with_hp_regen
False				wh_dlc02_vmp_cav_blood_knights_0	vmp_all
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_all
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_all
False				wh_dlc04_vmp_cha_helman_ghorst_0	vmp_all
False				wh_dlc04_vmp_cha_helman_ghorst_1	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_all
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_all
False				wh_dlc04_vmp_cha_necromancer_1	vmp_all
False				wh_dlc04_vmp_cha_necromancer_2	vmp_all
False				wh_dlc04_vmp_cha_necromancer_3	vmp_all
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	vmp_all
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	vmp_all
False				wh_dlc04_vmp_cha_vlad_von_carstein_0	vmp_all
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_all
False				wh_dlc04_vmp_inf_konigstein_stalkers_0	vmp_all
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_all
False				wh_dlc04_vmp_inf_tithe_0	vmp_all
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_all
False				wh_dlc04_vmp_mon_direpack_0	vmp_all
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_all
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_all
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_all
False				wh_main_vmp_cav_black_knights_0	vmp_all
False				wh_main_vmp_cav_black_knights_3	vmp_all
False				wh_main_vmp_cav_hexwraiths	vmp_all
False				wh_main_vmp_cha_banshee	vmp_all
False				wh_main_vmp_cha_heinrich_kemmler	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_all
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_all
False				wh_main_vmp_cha_master_necromancer_0	vmp_all
False				wh_main_vmp_cha_master_necromancer_4	vmp_all
False				wh_main_vmp_cha_master_necromancer_5	vmp_all
False				wh_main_vmp_cha_necromancer_0	vmp_all
False				wh_main_vmp_cha_necromancer_5	vmp_all
False				wh_main_vmp_cha_vampire_0	vmp_all
False				wh_main_vmp_cha_vampire_1	vmp_all
False				wh_main_vmp_cha_vampire_2	vmp_all
False				wh_main_vmp_cha_vampire_lord_0	vmp_all
False				wh_main_vmp_cha_vampire_lord_2	vmp_all
False				wh_main_vmp_cha_vampire_lord_3	vmp_all
False				wh_main_vmp_cha_vampire_lord_5	vmp_all
False				wh_main_vmp_cha_wight_king_0	vmp_all
False				wh_main_vmp_cha_wight_king_1	vmp_all
False				wh_main_vmp_cha_wight_king_2	vmp_all
False				wh_main_vmp_inf_cairn_wraiths	vmp_all
False				wh_main_vmp_inf_crypt_ghouls	vmp_all
False				wh_main_vmp_inf_grave_guard_0	vmp_all
False				wh_main_vmp_inf_grave_guard_1	vmp_all
False				wh_main_vmp_inf_skeleton_warriors_0	vmp_all
False				wh_main_vmp_inf_skeleton_warriors_1	vmp_all
False				wh_main_vmp_inf_zombie	vmp_all
False				wh_main_vmp_mon_crypt_horrors	vmp_all
False				wh_main_vmp_mon_dire_wolves	vmp_all
False				wh_main_vmp_mon_fell_bats	vmp_all
False				wh_main_vmp_mon_terrorgheist	vmp_all
False				wh_main_vmp_mon_vargheists	vmp_all
False				wh_main_vmp_mon_varghulf	vmp_all
False				wh_main_vmp_shp_direwolf_ship	vmp_all
False				wh_main_vmp_shp_griefship	vmp_all
False				wh_main_vmp_shp_griefship_general	vmp_all
False				wh_main_vmp_shp_vargalley	vmp_all
False				wh_main_vmp_veh_black_coach	vmp_all
False				wh_main_vmp_mon_fell_bats	vmp_bats
False				wh_dlc04_vmp_mon_devils_swartzhafen_0	vmp_beasts
False				wh_dlc04_vmp_mon_direpack_0	vmp_beasts
False				wh_main_vmp_mon_dire_wolves	vmp_beasts
False				wh_main_vmp_mon_fell_bats	vmp_beasts
False				wh_main_vmp_mon_vargheists	vmp_beasts
False				wh_main_vmp_mon_varghulf	vmp_beasts
False				wh_dlc02_vmp_cav_blood_knights_0	vmp_blood_knights
False				wh_dlc04_vmp_cav_chillgheists_0	vmp_bound_spirits
False				wh_dlc04_vmp_inf_feasters_in_the_dusk_0	vmp_bound_spirits
False				wh_main_vmp_cav_hexwraiths	vmp_bound_spirits
False				wh_main_vmp_inf_cairn_wraiths	vmp_bound_spirits
False				wh_main_vmp_inf_crypt_ghouls	vmp_bound_spirits
False				wh_main_vmp_mon_crypt_horrors	vmp_bound_spirits
False				wh_main_vmp_cha_banshee	vmp_characters
False				wh_main_vmp_cha_heinrich_kemmler	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_characters
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_characters
False				wh_main_vmp_cha_master_necromancer_0	vmp_characters
False				wh_main_vmp_cha_master_necromancer_4	vmp_characters
False				wh_main_vmp_cha_master_necromancer_5	vmp_characters
False				wh_main_vmp_cha_necromancer_0	vmp_characters
False				wh_main_vmp_cha_necromancer_5	vmp_characters
False				wh_main_vmp_cha_vampire_0	vmp_characters
False				wh_main_vmp_cha_vampire_1	vmp_characters
False				wh_main_vmp_cha_vampire_2	vmp_characters
False				wh_main_vmp_cha_vampire_lord_0	vmp_characters
False				wh_main_vmp_cha_vampire_lord_2	vmp_characters
False				wh_main_vmp_cha_vampire_lord_3	vmp_characters
False				wh_main_vmp_cha_vampire_lord_5	vmp_characters
False				wh_main_vmp_cha_wight_king_0	vmp_characters
False				wh_main_vmp_cha_wight_king_1	vmp_characters
False				wh_main_vmp_cha_wight_king_2	vmp_characters
False				wh_dlc02_vmp_cav_blood_knights_0	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_veh_mortis_engine_0	vmp_chariots_and_blood_knights
False				wh_main_vmp_veh_black_coach	vmp_chariots_and_blood_knights
False				wh_dlc04_vmp_cav_vereks_reavers_0	vmp_corpses
False				wh_dlc04_vmp_inf_sternsmen_0	vmp_corpses
False				wh_dlc04_vmp_inf_tithe_0	vmp_corpses
False				wh_main_vmp_cav_black_knights_0	vmp_corpses
False				wh_main_vmp_cav_black_knights_3	vmp_corpses
False				wh_main_vmp_inf_grave_guard_0	vmp_corpses
False				wh_main_vmp_inf_grave_guard_1	vmp_corpses
False				wh_main_vmp_inf_zombie	vmp_corpses
False				wh_dlc04_vmp_cha_master_necromancer_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_master_necromancer_2	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_master_necromancer_3	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_2	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_necromancer_3	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_0	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_strigoi_ghoul_king_1	vmp_dlc04_all_characters
False				wh_dlc04_vmp_cha_vlad_von_carstein_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_banshee	vmp_dlc04_all_characters
False				wh_main_vmp_cha_heinrich_kemmler	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_3	vmp_dlc04_all_characters
False				wh_main_vmp_cha_mannfred_von_carstein_4	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_4	vmp_dlc04_all_characters
False				wh_main_vmp_cha_master_necromancer_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_necromancer_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_necromancer_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_1	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_2	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_3	vmp_dlc04_all_characters
False				wh_main_vmp_cha_vampire_lord_5	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_0	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_1	vmp_dlc04_all_characters
False				wh_main_vmp_cha_wight_king_2	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_0	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_2	vmp_dlc04_all_characters
False				wh_pro02_vmp_cha_isabella_von_carstein_4	vmp_dlc04_all_characters
False				wh_dlc04_vmp_veh_claw_of_nagash_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_0	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_1	vmp_dlc04_corpse_carts_mortis_engine
False				wh_dlc04_vmp_veh_corpse_cart_2	vmp_dlc04_corpse_carts_mortis_engine
