names_tables
1
names_group	order	gender	frequency	id
153	0	0	1	688987316
124	0	2	1	691709507
172	1	2	1	693999515
153	0	0	1	697188827
124	0	2	1	702497584
162	0	1	1	706300806
117	0	2	1	706854888
137	0	1	1	709930337
124	0	2	1	71134473
162	0	1	1	71266346
137	0	1	1	719260432
172	0	1	1	719816900
172	1	2	1	722999650
153	0	0	1	724873043
117	0	2	1	725099876
117	0	2	1	726266838
137	0	0	1	727328651
172	0	1	1	729332466
124	0	2	1	729776398
153	1	0	0	730373967
172	0	1	1	736105285
124	1	2	1	740971534
162	0	1	1	741460642
137	0	0	1	741491310
137	0	1	1	749892976
137	0	0	1	750221586
137	0	1	1	757978914
153	1	1	0	76115727
153	0	1	1	762917372
172	0	1	1	766247689
153	1	1	0	767546611
153	0	0	1	769215322
211	0	0	1	769773411
162	0	1	1	770879909
137	0	1	1	778743758
117	0	2	1	779788086
172	0	1	1	781404442
117	0	2	1	783204500
117	0	2	1	78362439
117	0	2	1	786619460
153	1	1	0	788811554
117	0	2	1	789135266
198	0	0	1	789473183
153	1	1	0	789942689
172	0	0	1	79061478
153	0	0	1	794649491
162	0	1	1	795894622
117	0	2	1	796631244
153	0	1	1	802181658
117	0	2	1	806876580
117	0	2	1	807443418
137	0	0	1	808487450
153	1	1	0	809876439
117	0	2	1	81034968
124	1	2	1	816768077
172	1	2	1	817148109
172	0	1	1	822026735
124	0	2	1	827230885
153	0	1	1	829924005
137	0	1	1	832962557
153	0	0	1	833034999
117	0	2	1	833928687
162	0	0	1	836402559
117	0	2	1	845689713
162	0	0	1	84580907
172	0	1	1	846892544
153	0	0	1	847757873
117	0	2	1	84782503
124	0	2	1	849698264
153	0	1	1	851662598
153	0	0	0	85596645
117	0	2	1	856507573
137	0	1	1	859676261
117	0	2	1	860882676
117	0	2	1	861030976
124	0	2	1	863282768
162	0	1	1	86569275
137	0	0	1	868178937
137	0	0	1	868179889
89	0	0	1	868930187
172	1	2	1	86899705
153	0	1	1	870085407
117	0	2	0	871739041
124	1	2	1	871833806
117	0	2	1	873465354
162	0	1	1	877571977
117	0	2	1	878403249
214	0	0	1	885694136
172	0	1	1	885922815
172	0	1	1	886981325
124	0	2	1	892582605
198	0	0	1	892894742
198	0	0	1	898509238
117	0	2	1	901835743
117	0	2	1	904330315
117	0	2	1	905029044
162	0	0	1	905752484
137	0	1	1	906324863
162	0	0	1	906987082
117	0	2	1	909942348
153	0	1	1	916939383
162	0	1	1	917825143
117	0	2	1	918033213
162	0	0	1	92401285
153	0	0	1	924291862
117	0	2	1	929365960
162	0	1	1	931713535
153	0	0	1	933037566
153	1	0	0	933285448
153	0	0	1	933807514
117	0	2	1	935166503
162	0	1	1	93701162
117	0	2	1	938227648
117	0	2	1	938580437
124	0	2	1	93940395
153	0	1	1	940016733
172	1	2	1	943406012
153	0	0	1	944360972
162	0	0	1	945424066
162	0	1	1	947116533
88	0	0	1	954806498
172	0	1	1	955981470
137	0	1	1	960124450
172	0	1	1	961034532
124	1	2	1	962294653
153	1	1	0	963466196
117	0	2	1	96538978
124	0	2	1	965977957
124	0	2	1	970176276
117	0	2	1	97165453
124	1	2	1	972178884
124	1	2	1	974650819
117	0	2	1	977101657
137	0	0	1	978479741
124	1	2	1	981317407
117	0	2	1	981847724
117	0	2	1	988230570
117	0	2	1	99038456
117	0	2	1	997178125
172	0	1	1	998480053
89	0	0	1	999982300
